author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Erin Pedersen,/gp/profile/amzn1.account.AH4QKAL4NEEQY2M3NIUA4XUPYYDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,3.0 out of 5 stars,"As a whole, this is great. Much faster than our old Fire Stick, and the picture quality is fantastic and so vivid.My only complaint is kind of a big one- every morning, it stops working. It won’t respond to the remote to turn on, and it won’t turn on with my echo dot commands either. I have to actually pull out my TV, unplug the Fire Stick, then plug it back in for it to work. That shouldn’t happen, and it’s getting ridiculous. I’ve had this for a few days now, and I’ve had to do this every. single. day. If it’s frustrating for me, you can only imagine how frustrating it is for my kids.This needs fixed.",Unresponsive every morning,Configuration: Fire TV StickVerified Purchase,8 people found this helpful,66,26,2443332,Public
Bruce H.,/gp/profile/amzn1.account.AHYOAMJXF4CI53QFRASTHQJOOQMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,3.0 out of 5 stars,"My wife and I are both in our sixties, guess that not being up on technology may be our problem, we find a program we want to watch and it either want play or it gives us a activation code but never had a place to put that code, we're a little frustrated at how it works, we download and still can't watch a program, It probably works just fine we just don't understand how.",Confused,Configuration: Fire TV StickVerified Purchase,8 people found this helpful,27,38,1664416,Public
Pete's Guitars,/gp/profile/amzn1.account.AGLPE6MBIBXZEN4ZFLY2HYER5ZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,1.0 out of 5 stars,"This is not nearly as good as my second gen firestick. First off it would not wake up after it went to sleep. So I had to get up and unplug it and plug it back in to reboot it to come back on again. Two it was not faster or more powerful like it says. Lastly I couldn't even watch anything on this new stick because it it only would get up to 3 Mbps on my high speed internet, but when I put my old stick back on it got my normal over 28 Mbps so I could stream and watch. Plus when I called customer service the girl told me she never used fire tv so she knew nothing about it. This is the new normal for Amazon products. Do yourself a favor and stay way, way away from this product. I heard the 4k one is ok, but I don't have a 4k tv. So I'm going to end up going with a Android tv box because those are now much faster than the fire tv.",The worst fire tv stick yet!,Configuration: Fire TV StickVerified Purchase,6 people found this helpful,36,20,3665145,Public
S. Strassburg,/gp/profile/amzn1.account.AF5LIQERMIVOBQTNB7DFBOM7BUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,2.0 out of 5 stars,"Nope, bought one, not happy at all, sending it back. Too many issues with add-on apps like Plex, Sling, CBS, Disney+. It's like Amazon nerfs the add-ons is favor for Prime. Buying a Android TV device, instead.<edit>I am going to give Amazon's Fire Stick the benefit of the doubt. I may of gotten a defective unit and this may of caused all my issues. Thinking about it further I realized that the WiFi probably was the issue. And I know it isn't my system as I have an enterprise grade Access Point WiFi system. What changed my mind was Prime Video was having issues with slow downs. It never buffered, but the picture would get pixelated. But, on the other hand, the Fire Stick in a WiFi speed test next to two Android TV systems was much slower. So, I don't know, really, if it was a design issue or a defective unit. Besides, I didn't like the fact that the home page wasn't customizable, at all. So, I am returning the unit and getting something else with Android TV. Amazon has a good thing, going. But, they are trying to lock things down too much. If they would make the home screen customizable, I think it would be a nice unit. Oh and improve the WiFi, it sucks.</edit>","If it isn't Amazon, it doesn't work right.",Configuration: Fire TV StickVerified Purchase,5 people found this helpful,73,51,481020,Public
SpaceTrucker,/gp/profile/amzn1.account.AGEX3YYTTU5AAOYIJGMAJOWCU33Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"IAM new to this type of tv videos . So I open it up. Plugged it in and I also got the usb plug to power it up. Once in  plug all it it fired right up. Started to update the system and loaded up fast. Put all my tv and move icons in . It took 15 minutes to installed all the icon I wanted. So now 24 hrs love it. Very thing in stall and rocks great. IAM now in a hotel for work, fire right up and loving my shows. This is good for us first timers on this platform of TVs.....",Best pices of tv fun. For me and the kids. All three have this new one in there rooms. So cool.,Configuration: Fire TV StickVerified Purchase,8 people found this helpful,22,21,7565176,Public
Michael S. Moore,/gp/profile/amzn1.account.AHZLCEVTB5J4D442E4ABADK2MIVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,3.0 out of 5 stars,"I was able to try one of these in an Amazon 4-star store that recently opened up in a mall near me. The interface looked more appealing to me than the 3rd generation Apple TV I currently own, and it was only 40 bucks so I picked one up.Pros:-Setup is a breeze as long as you have a good network connection.-There is a ton of free content that is advertised to you. This is neat if you like watching free TV.-The remote is fantastic. I have a 1080P dumb TV that has no CEC for its HDMI, so I need an infrared remote to control the on/off for the TV and soundbar. The FireTv remote works flawlessly for this. Kudos Amazon! I can simply hit the power button on the remote and everything powers up or down simultaneously. I could not do this with the Apple TV remote.-The interface in my opinion is easy to use as I was able to learn how to navigate around in minutes. Also, there are a ton of YouTube videos that go over how to use FireTV for anyone interested in watching.Cons:-I use ATT TV for my main TV service. It says it works with live TV, but all I see is an app. I’m not sure I understand how this works with live TV. Also, for whatever reason some channels load incredibly slow with the ATT TV app. Other apps are slow to load for whatever reason. I checked the network connection and it says it’s very good. Plus, on my Apple TV which sits on the same stand I have no problems with things loading.-The actual news App which looked promising in the store will not load at all. I’ve updated to the latest update but still nothing happens. Bummer!-The picture looks nice, but can be extremely over saturated. I’ve been able to adjust some of this in the display settings..... but it’s still a work in progress.Overall, for 40 bucks it’s hard to beat this thing. I wish Amazon could create a remote that worked with Apple TV. Then I could have the best of both worlds!","Fantastic Remote, some apps won’t load content...",Configuration: Fire TV StickVerified Purchase,6 people found this helpful,13,14,5396029,Public
Mark T,/gp/profile/amzn1.account.AHBDFDXILWLV5H7UXGST64NL5S6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"When I decided to dump my $320 per month Cable account I knew that my smart TV's ( bought in 2016) were a little too old for cord cutting so I chose Firestick over Chromecast even when YouTube TV was giving away a chromecast with their service.  Google  just does not seem as focused on these products as Amazon.  The product is easy to install and worked pretty seamlessly.  The Dolby Atmos Audio makes my 7.1 hardwired system sound so much better than before. plus its so great to be able to set up a TV anywhere without wires. I am pretty deep  into the Alexa ecosystem with with smart lighting, switches and alarm and  the Voice Remote while basic is better than nothing.  The best thing is that the Firesticks have allowed me to cut my total entertainment bill in half!  A big saving that pays back the cost of all four of the sticks in less than a month.",Best tool for Cutting the Cords to Cable,Configuration: Fire TV StickVerified Purchase,5 people found this helpful,20,22,3347420,Public
Joe Carmicheal,/gp/profile/amzn1.account.AHDH5GLTXCX6TO2NRORCY6S3N4ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,1.0 out of 5 stars,I bought this in hopes of finally getting dolby atmos from Amazon prime. I have the 4k firestick and was told that it was not currently compatible with atmos. The only reason I purchased this was for the Atmos. I have a dennon 13.1 reciever that will run atmos off Netflix on a nvidia sheild so I know it works. After spending an hour with tech support it was decided that the device I recieved today was defective. They will be sending me a replacement. I hope that solves the problem.EditTurns out you need a 4k tv to get Dolby atmos with movies through Amazon.  Even though this new firestick is not 4k and advertises that it is atmos compatible.  I guess I don't see the point of this product. If I have to have a 4k tv to hear atmos why wouldn't I use the 4k stick? Amazon released an update for the older 4k firestick and I can confirm it works with a 4k tv.,Unable to get Dolby Atmos to work,Configuration: Fire TV StickVerified Purchase,6 people found this helpful,7,6,8917633,Public
Scott T.,/gp/profile/amzn1.account.AE7I2AGOIWXPSN2QEF53NI5NNRFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,Hated having to go over and over and over enter the correct information only to be told not correct and to me tech support was useless. Took over three hours to setup a replacement fire stick because amazon no longer support the one had or remote.  Really sucks having to by two newer models to replace existing ones feel that being ripped off. $100. For me to continue using firetv.  Worst was the refusal of Amazon to provide a manager to try and correct the issues.,Big pain in the ? Even if having a existing fire stick,Configuration: Fire TV StickVerified Purchase,6 people found this helpful,9,26,2456995,Public
XByron,/gp/profile/amzn1.account.AFXG3EVFWP3I666HZPIIVNFJ4A2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"This is a great product, easy to use and to install.  I have been an avid Apple fan since G-5 computers and have been reluctant to part from their eco system (I have over 1,100 movies and over 10,000 TV shows).  This comes with an Apple TV app that actually works better then an Apple TV itself, plus it has more free content — you can buy almost 4 of these for a basic version of Apple TV.  No contest, if the price was reverse I would still recommend Amazon Fire hands down.Netflix app works much better as does YouTube (haven’t tried much else yet).  If you purchase the usb power option this entire unit hides behind TV so you do not need to hide a power cord or HDMA cord which is great especially if your TV is mount on wallI can not believe I waited so long to try.  I am throwing away my other Apple TV’s (6) and replacing with Amazon Fire.  I will update this if I experience any hardware or other issues in the future but for now I am extremely pleased (and surprised) with Amazon Fire",Throw your Apple TV away,Configuration: Fire TV StickVerified Purchase,5 people found this helpful,19,34,3482749,Public
anastacio v novoa,/gp/profile/amzn1.account.AF4YV6TRMKALBQU3MSLYIEMZSJVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2020",0,3,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"Ok, I am really bad with new technology so take my review in that vain.  I am on day two of trying to set this up, each time I figure something out something else stumps me.  In short for people like me it is too complicated and frustrating, I will give up for today and try again when I calm down.",Not as easy as they claim,Configuration: Fire TV StickVerified Purchase,8 people found this helpful,19,16,7298408,Public
SGuzman,/gp/profile/amzn1.account.AF43FBFWXVWBJ2IAKEY3TOFBHWCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,So far soo good! Ill update later in 2 week or a month. My 2nd generation fire tv got stuck in the logo and pretty much wouldnt work anymore. Tried calling and they couldnt help me with trouble shooting. So i had to order a new one. Paid a tad more but so far very happy with this one. Set up was simple enough. Love the parental control PIN option so my toddler doesnt go from app to app and click on tv shows she is not ready to see. Also loved the packaging. It was visually better i didnt have to dump it out of the box everything had its own section i could pull it out from. Im wierd with packaging so i appreciate the change! Lol and definitely appreciate that they provide batteries. Such a plus. Over all good experience. Hopefully this one doesnt breakdown or get stuck and make me buy the newer model.,Love the new packaging. Set up felt easier! So far good!,Configuration: Fire TV StickVerified Purchase,4 people found this helpful,56,61,693819,Public
TallTree206,/gp/profile/amzn1.account.AHXYTBTVZ263WWG4Z5INMHDX6RZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"I cut the cord a few years ago and get my media through a mix of streams (Amazon Video, Netflix, Hulu) and old-fashioned Over The Air television (esp. recording my sporting events), all using TiVO and Roku stick.  Recently my TiVo died and I found  the Fire TV Recast to be an excellent replacement, since it added the ""on the go"" feature which allows me to stream my recordings to a device away from home.But this review is for the Fire TV Stick, not the Recast. Noteworthy is that the Recast requires a Fire TV Stick, so I pulled out my old Fire TV Stick from 2014 and after some excellent customer service realized I just needed to sit through a bunch of updates to get it properly working with my new Recast.  Once that old stick was up and running, the system worked well, but I thought it was sluggish.I decided to upgrade my Fire TV stick to this newest version and was blown away by the difference in speed! This newest stick is many times faster than my old one, and I just love the integration of the Power/Volume in the remote.I do have one quibble.  If the Fire TV stick remote added just one more button, I could dispense with my big old TV remote entirely.  That button would be the ""TV input"" button, because I do occasionally want to switch to my Roku stick or DVD player. I have to keep my big old TV remote around solely for this purpose, and would love it if the Fire TV stick remote could discretely add this.",Faster performance than old stick, love integrated remote but have one quibble.,Configuration: Fire TV StickVerified Purchase,13,11,14336956,Public
indyj,/gp/profile/amzn1.account.AF4RRKMC6HHIRAY7C54VX7LHQ2IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"I started to get a newer version of my Roku. It would not do ANYTHING W/O an attached credit card. Unlike the older Roku that was not needed now they are. I have no idea if the newer one stream better but didn't really have a problem with old one. I was using my Sony Blu Ray player what a JOKE!!The new fire stick is NOT the really fast one as it was not available for a month AND I do not have a 4K TV Lower cost stream stick 1080P was. I already had a account and prime so I did not need to add. Registering was easy with on screen prompts. You do need to log in to your acct (computer etc) and enter a code. It then comes right up and soon you are connected using WIFI.If you enter a code to prevent unauthorized purchases,....EVERY TIME you say watch a video with multiple episodes you will have to enter the code to watch the next episode. HUGE negative & PAIN to me.I have ZERO interest in Alexa or the voice anything, so I did not enable.I would recommend noting the issues unless I did not already have an establish acct. ALL of these so-called smart devises mine all of your info and data forever........NOT acceptable to me.",Much faster video stream,Configuration: Fire TV StickVerified Purchase,3 people found this helpful,103,149,572288,Public
Jay,/gp/profile/amzn1.account.AEWQQICIMU35YEWTCVNWFSHFQQFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"What I mean is, it's not hot anymore.  I just bought four 2nd Gen sticks on the 17th of September (lucky me, I had no idea a 2020 version was coming).  We don't have 4k TV's here so we're fine with the 1080p-ness.  The one I installed for myself was hot.  Worryingly hot.  Untouchable hot.  You could feel the heat from it a foot away.  The other three sticks are fine.  So I treated myself to this new version.Not hot. Can grab it and feel it up and you won't notice a thing.  It's very slightly warm near the HDMI port and the power plug but it's not going to blister you like my last stick did.It's finally cool!  I thought we would get a new UI but I guess that's coming later.",Fire TV is still Fire TV but with less meltdown.,Configuration: Fire TV StickVerified Purchase,4 people found this helpful,99,53,657972,Public
Mary,/gp/profile/amzn1.account.AFBM2WZXHBQKJY3COTQMQUTHKUFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"I just bought the fire stick a few days agoPros:*Low, one time cost for the firestick.*Nice to not pay a monthly bill for channels (There is a lot of free channels-Something for almost everyone who is looking to expand their tv viewing)or service.* Easy, Simple hookup* Nice to not see the static on channels on here. (I always get them when I use my DTV converter box and antenna).*I don't have to place the antenna in awkward places in order to get good receptions for channels.*You can start the episode over if you miss it on Certain channels.*It shuts itself off after 20 minutes, if you are not watching it.*Free one year subscription to the food network-kitchen.*Many of the free channels have episodes/shows from A&E, TLC, MTV, Comedy Central, etc.*On demand movies and shows (meaning: You have to pay for these). Many video stores are shutting down because of low sales and it's nice to have this option at your fingertips. You can also watch Amazon prime stuff on here, too.Cons (Wishful thinking or a pipe dream, I guess):*No extra HDMI port thing for your DVD player, game box, etc. I had to buy one of those after I got the firestick.*Some of the channels I really want are not on here (example: Peacock tv, Laff TV, etc.) or you have pay a monthly fee for.* I wish it had a  completely free, very reliable DVR recorder for live tv. The one that came with the stick, I can not use it, no matter how hard I try to use it. I know amazon just came out with one, but that costs more money than this one.Would I buy it again?  Most likely. Do I regret my purchase? No.  The pros outweigh the cons in this review.",Almost all you want for a very low price,Configuration: Fire TV StickVerified Purchase,3 people found this helpful,67,23,5675786,Public
rtynd123,/gp/profile/amzn1.account.AFEFVT5HBO2ODKFBZOUB3EAPJMWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,2,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"I bought this  because the description of support for Dolby Atmos for those of us who do not have a 4K TV yet. I previously bought the Fire TV 4K one but got quick tech support from Amazon and was finally told that I would need a 4K TV for the Dolby Atmos to be enabled. Fyi, I have plugged the Fire TV stick into my Integra processor that can decode Dolby Atmos and I have no issues with my Blu-ray player enabling Atmos.I have tried several different shows: Bosch, Jack Ryan, Absentia and Hanna and only get the Dolby Digital Plus audio option. I am very disappointed and unless I can get this working will return the Fire TV stick.I opened a case on November 2 2020 and am getting almost no support response. I called in once and got 1st level support and I insisted on escalating to higher level support and got a supervisor who promised he would keep in touch but have only received one email where he asked questions. I answered them and got a undeliverable email. I do think the email went through and got another email that said they were working on it but have not heard from anyone. This has been going on for weeks now and am very disappointed that I am not able to speak with anyone who can tell me why this device that is advertised as support Dolby Atmos is not working for me. I see that there are several others who are having the same issue.",Does not enable Dolby Atmos,Configuration: Fire TV StickVerified Purchase,3 people found this helpful,9,15,8768484,Public
"Cape ""Bob""",/gp/profile/amzn1.account.AFCPLDOBAJS56CM5EEBPAJX7T5RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"first off it took a very long time to setup. Mostly downloading and installing updated software. Took at least 45 minutes to an hour. Finally got the tv and remote to work. All buttons worked , including power on/off as well as volume control and mute button. so then I moved it to one of my other TV's in house. Thays when problems started. At first it seemed to load correctly and normal home screen came up and everything like the 2nd generation firesticks i have were functional. However the power on/off button as well as volume and mute buttons did not. Went thru recommendations on Amazon to no avail. had a call from tech support, went thru all kinds of things, then a pause while they sought additional help, That failed as well, they said they would send me out a new one in a few days. I really do not have much hope......but will respond after trying it out. PS: with 2nd generation fire sticks I have, I constantly moved them from tv to tv as well as to tvs in other homes and they all plugged in and worked like a charm.......Not this new version that added power on/off etc. Reason I wanted this new type firestick was to ""CUT"" my cable and just use internet to stream my TV programs. Jury is still out on this.R.J.",does not work when moved to another TV,Configuration: Fire TV StickVerified Purchase,2 people found this helpful,47,77,1477033,Public
M. Kelley,/gp/profile/amzn1.account.AFAVO4A5N7BUEE7R24I37ZBRZBUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"This Firestick replaces the one I purchased in March of this year. My prior Firestick stopped working all of a sudden.  I thought maybe I needed to replace the batteries.  I removed the battery cover and discovered that the lower battery had leaked and corroded the contact at the lower end of the battery receptacle.  My Firestick was ruined. That's why I purchased this one. The Amazon stock batteries are cheap and may leak inside your Firestick. My advice to you:  throw the poorly made Amazon batteries away and use good name brand batteries,  Energizer, Duracell, etc.  I enjoy the Firestick and the available programming.",Corrosive Batteries in Firestick,Configuration: Fire TV StickVerified Purchase,3 people found this helpful,130,52,1766653,Public
Joshua McIntire,/gp/profile/amzn1.account.AF4ND2PEU5SOAYS5BL2665VNFVGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,Do not buy this product if you value not having to provide your credit card for absolutely no reason. They will tell you it is in case you download an app or purchase movies but they won’t allow you to forego that option even if you only use free apps like Netflix or Hulu that you already pay for. Unacceptable!,Amazon forces you to have a credit card (for no reason),Configuration: Fire TV StickVerified Purchase,5 people found this helpful,11,18,10461298,Public
Josh Revelo,/gp/profile/amzn1.account.AFFNPY2GZOTPRJL6BFIT5LFHGE2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"We have a special needs family member and we need to be careful about what he watches.  We got this with the intention of just having a few apps that he and the rest of the family can watch.  We were going to have the parental controls set so nothing could be downloaded without a pin, but allow access to all downloaded apps so all family members, (including him) could access different apps without constantly typing a pin.  We went so far as to remove items from our cloud because apparently there is NO option to block apps already in your cloud.  It was all going well until we got to the pre-installed IMBd tv app.For most families, this is a great app.  Free movies and TV shows with ads.  For us, not so much.  The viewing restrictions do not apply to this PRE-INSTALLED APP!!  Why take away the option of removing this from this device if the parental controls DO NOT APPLY TO IT!?The worst part is this Fire Stick would have been PERFECT if this app could be removed form the device and cloud.  Now we're stuck with the options of needing to input a code EVERY SINGLE TIME we need to open an app, or leaving it be and hope our special needs family member with the mind of a child doesn't find it.  I'll talk to my family, but chances are we'll be returning this and asking for a full refund.Bottom line:  If you take parental control seriously, skip this device.  Unless you want to input a pin every time you open an app because someone didn't have the foresight to allow consumers to remove an app with R rated content with no parental control.","If you take parental control seriously, skip this device.",Configuration: Fire TV StickVerified Purchase,2 people found this helpful,8,18,3598038,Public
David F.,/gp/profile/amzn1.account.AEDJ4LBA7LI233FLNREQOJGN3SUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"Recently purchased 4 fire sticks because we changed from cable to multiple streaming services. On tvs that are publicly accessible i set up parental controls so that my grandkids wouldn't inadvertently or knowingly purchase on line content  BUT there ìs a problem. Now whenever they want to change the streaming service they are watching i need to go in and change the service with my code. When I contacted customer service i was told that there is no way to restrict the access to just purchases. So now, that the code needs to be entered for all streaming service changes. The problem is that even adults mess up navigation through the system and because we were on a tv with no parental controls we inadvertently charged a show that we didn't even watch! When I called Amazon they were nice enough to credit my account this time but i don't want the aggravation of having to do this over and over again (because it will undoubtedly happen again) not the worry that Amazon might refuse it next time ago because i can't lock out only purchases on my firestick. So my options are: 1) turn on parental controls on all of my fire sticks so that i am inconvenienced hourly or 2) risk being charged for items that are not internationally bought.I am not writing this so much to dissuade using or buying the fire stick, but rather to alert Amazon of the problem with their device software. I hope that they will see this because so far this product seems to fit my needs but at a price!The only other issue is that the feature of connecting to my echo device is very limited on what scrounge it can actually do. I have looked on the app and found several commands that it can do but have no clue how to simply have Alexa did simple tasks like moving the cursor and activating the current highlighted item. In the units defense i am just learning to use the device so i may not have found it yet but will continue to look. Help menus with a complete list of acceptable commands should be easily accessible.",Good but know the product's limitations,Configuration: Fire TV StickVerified Purchase,2 people found this helpful,5,15,9125356,Public
Amazon Customer,/gp/profile/amzn1.account.AEOMN6FCTP4GYL47BIZTNRYA5AJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"I ordered this product because:1. It was on sale2. Satellite companies are playing games with channel providers.Initially out of the box, the product came with simple instructions and very easy to set up.  The menus seem to be laid out very well so that most things are easy enough to find.  Honestly, I likely would have scored this 5 stars if the remote didn't have a serious lag.The stick is designed to be installed in the back of your TV.  Sitting approximately 10 feet away, it was very frustrating to enter any info using the ""keyboard"". There was a serious lag in moving the cursor.  I would hit the directional button once - the cursor either would not move or it would move 4-5 characters. It literally took me nearly 10 minutes to enter my email address because the cursor would not go the characters I needed until after several multi-directional moves.  I do not know if there was some lag in the transmission from the remote to the device, or if I have a faulty remote. Several hours later, it seemed like the remote was more responsive to my inputs, so I attribute it to lag during the initial setup.Otherwise, so far so good.  Only have had it for 24 hours though, so I will update if anything changes.",Works as intended,Configuration: Fire TV StickVerified Purchase,2 people found this helpful,7,24,9018451,Public
