author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
MJ,/gp/profile/amzn1.account.AGOQDVAJRIT52Y4F57QKBPNR2QYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2020",0,,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"I purchased the 2tb version. Admittedly, I just got it, but so far it's working perfectly.I was alarmed at first, because it was randomly disconnecting and reconnecting. I wasn't even thinking about trying to do a backup or even not returning it at that point, but after using the ""safely eject"" method in windows and moving the usb connection to a port on the back of my tower and waiting about a half hour to see if it would maintain the connection, I was satisfied that it was just the port on the top of my computer.To be fair, half of all the usb ports on all of my electronics do that eventually, especially if you connect and disconnect routinely.Anyway, I then downloaded the seagate disc wizard from their website, which seems to be a free ""light"" version of Acronis. I wasn't thrilled with their ""toolkit"" option that you get initially when you register. I suppose that's just a personal preference, but it seemed similar to mobile apps that you run across these days where everything is over simplified.I used the disc wizard program to do a full backup of my system drive and it took 10 minutes. My system drive is an m.2 256gb ssd. before I go to bed tonight I'll start a full backup including the D drive which is a 1tb hdd. If I find that takes hours and hours I'll just forego the d drive backups. The d drive just contains some games that I can re-download from steam anytime anyway and some documents that get backed up on a flash drive every 10 minutes by windows file history. I've got plenty of room to move those to the c drive if I want a second backup on the seagate drive without regular backups of the d drive.I don't see how the other reviewers are having all these problems with the speed. Maybe it will become clearer when I try to do a larger backup.I'm using a relatively new (1 year old) I7 premium specs system, and I imagine there are many bottlenecks that one could encounter if using an older or just plain lower spec system. Maybe that could contribute to some of the negative reviews? Not that that would be the reviewers fault, but it wouldn't be Seagate's fault either. I'm just sayin'.I plan to update this review in a few days",I don't know what's with all the bad reviews.,Color: SilverCapacity: 2TBStyle: Portable HDDVerified Purchase,One person found this helpful,,,1462557,
J. Mason,/gp/profile/amzn1.account.AGLF7BBKLFZU3H4QS3XA5L4FNGGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 11, 2020",0,,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,1.0 out of 5 stars,"I own two other Seagate USB drives (one is 2 Tb and the other is 3 Tb).  They have both been good external drives; so I just bought this Seagate 5 Tb drive.My first impression of this disc drive was, ""Man, this thing is SLOW"".  It took 7.5 hours to backup 3.4 Tb worth of data.  This same backup only took about 2-3 hours when I backed up the date to my older USB external discs.  (YES, I checked my USB cable ... and YES, it was fully seated on both ends.)Next, I ran some random checks on the data I had backed up.  Using a file comparison program, I discovered that 350 of my photo files did not copy onto this new disc drive.  Why?  Your guess is as good as mine.  There was nothing unusual (i.e.  filename, size, read/write attributes,  etc.) about the files that didn't copy.  Also, I didn't get any error or warning messages about the files that weren't copied.Another test I tried involved trying to deleting a nested folder that contained 50,000 photos, Window went through the motion of detecting the files; but then it didn't actually delete them.  This happened repeatedly.  The only way I could delete the files was to go down into the actual subfolder that contained them.Next, I tried connecting this disc drive to my husband's Dell XPS computer, which is still running Windows 7.  His computer said the disc drive had to be formatted before it could be used.I can't trust a disc drive that is this unreliable; so I initiated action to return it.  In the meanwhile, I started looking at other brand ... WD, Toshiba, etc.  Unfortunately, their ratings on them were pretty much on par with this Seagate drive; with many of the same problems.As I was clearing my data off of this 5 Tb disc drive, a light bulb came on in my brain.  I remembered  there was a time when Windows couldn’t access a disc drive that was larger than 2 Tb.  That made me wonder if the problems, copying and deleting files, were due to this disc drive’s large data capacity.  Perhaps, Windows 10 was ""choking"" on the size of this disc's file allocation table.I decided to partition this disc into 2 logical disc drives. Since I already have a separate 3 Tb USB disc drive, which works fine with Windows 10, I made one partition 3 Tb.  Then, I used the remaining free spaces for a second disc partition.  Next, I formatted both of these new partitions as NTFS.  This two partition configuration now seems to be work properly with Windows 10.This drive is still very SLOW; but at least partitioning it seems to have resolved the data accuracy problems.  Also, my husband’s computer can now recognize the separate disc partitions.",Almost returned it,Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,,,,3398033,
big_art,/gp/profile/amzn1.account.AENDQ5H6VKV6VNFGXP5TADASJWSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2020",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,1.0 out of 5 stars,"I must have incredibly bad luck, or these drives are just not built to last for Time Machine backups.  I have three verified purchases on Amazon, including one exchange due to a drive going bad on me in 2 weeks.  So I've gone through four units total.As I write this, the last of the three went dead.  Just days ago I could hear it struggling to write, making ticking and clicking noises, while the motor made repeated attempts to spool up as evidenced by a ""whine"" sound.  Today is no longer shows up on my desktop and I can no longer backup to it.The other three went bad in differing ways.  One started getting disk errors before it would no longer record time machine backups.  I have used these on two different iMac's, exclusively as Time Machine backups.  Something in my setup does not agree with these.Very disappointing.",Purchased 3 units.  All failed within 1 year.,Color: BlackCapacity: 4TBStyle: Portable HDDVerified Purchase,3 people found this helpful,,,1710842,
SP Camera DP,/gp/profile/amzn1.account.AHCCOAVZZUNHFBKX6NT2WIZ46H3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2020",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"July 30, 2020Just received and started using this seagate hard drive. This specific drive has an all plastic housing. It is not the one with the metal top (that is available in different colors). I have a number of Seagate Backup Plus drives (with the colored metal tops), and they have performed quite well in time. I expect this one to also perform well, as the plastic top, in theory, should have no effect on performance. The drive is noticeably lighter in weight than the ones with a metal top. This hard drive is made in Thailand. The packaging was a generic cardboard box, easy to open. It included the USB-3 cable. The plastic top has a matted, slightly rough textured surface. It seems to be slightly wider and slightly longer than the metal top versions. Maybe 2mm or so.",Works,Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,One person found this helpful,,,202879,
Daniel M.,/gp/profile/amzn1.account.AFRGA5BTRUJZHQ4Y3NMKDFNG3TXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",0,3,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,2.0 out of 5 stars,"space and storage vs price ok, NOTE!! If you do this you MUST remove the drive via the usb quick remove icon in your system tray (bottom right)right ckick on it and select Eject seagate ......  IF YOU DONT, you risk corrupting your disk.I recommend you fill it if your using and storage for movies or as a ""file server"" to turn this off once its full. To enable high speed transfers in windows 10.go to file managerRIGHT click on the seagate external driveselect ""properties"", then the ""hardware"" tabNext  select seagte scsi from the list of drives and then select ""properties"".Next  select ""change settings""  select the ""policies"" tabcheck the Better performance AND  enable write caching bullets (dont check turn off write caching)hit apply and reboot your system and enjoy high speed transfers even through usb 2.0hope this help (DONT FORGET TO SAFELY REMOVE THE DRIVE BEFORE YOU UNPLUG IT)UPDATE................after 2 days there were already bad blocks and that couldnt be fixed. thats a bad sign. I heard seagate drives arent what they used to be. I have one aver 10 years old, its a external and isnt used a lot.Seagate Desktop SCSI Disk Device Heads 16 Cylinders 972,801 Tracks 248,064,255 Sectors 15,628,048,065 SATA type SATA-III 6.0Gb/s Device type Fixed ATA Standard ACS3 Serial Number xxxxxxxxxxxxxxxx Firmware Version Number 0001 LBA Size 48-bit LBA Power On Count 7 times Power On Time 2.0 days Speed 5425 RPM Features S.M.A.R.T., NCQ Max. Transfer Mode SATA III 6.0Gb/s Used Transfer Mode SATA II 3.0Gb/s Interface USB (SATA) Capacity 7452 GB Real size 8,001,563,221,504 bytes RAID Type None  S.M.A.R.T  Status Good  Temperature 36 °C  Temperature Range OK (less than 50 °C)  S.M.A.R.T attributes  Attribute name Real value Current Worst Threshold Raw Value Status  01 Read Error Rate 0 74 65 6 00016EE71F Good  03 Spin-Up Time 0 ms 92 92 0 0000000000 Good  04 Start/Stop Count 25 100 100 20 0000000019 Good  05 Reallocated Sectors Count 0 100 100 10 0000000000 Good  07 Seek Error Rate 0 61 60 45 0000125AA7 Good  09 Power-On Hours (POH) 1d 23h 100 100 0 000000002F Good  0A Spin Retry Count 0 100 100 97 0000000000 Good  0C Device Power Cycle Count 7 100 100 20 0000000007 Good  B7 SATA Downshift Error Count 0 100 100 0 0000000000 Good  B8 End-to-End error / IOEDC 0 100 100 99 0000000000 Good  BB Reported Uncorrectable Errors 0 100 100 0 0000000000 Good  BC Command Timeout 4,295,032,833 100 100 0 0000010001 Good  BD High Fly Writes (WDC) 0 100 100 0 0000000000 Good  BE Airflow Temperature 29 °C 71 54 40 002217001D Good  BF G-sense error rate 0 100 100 0 0000000000 Good  C0 Power-off Retract Count 4 100 100 0 0000000004 Good  C1 Load/Unload Cycle Count 46 100 100 0 000000002E Good  C2 Temperature 29 °C 29 46 0 000000001D Good  C3 Hardware ECC Recovered 0 74 65 0 00016EE71F Good  C5 Current Pending Sector Count 8 100 100 0 0000000008 Good  C6 Uncorrectable Sector Count 8 100 100 0 0000000008 Good  C7 UltraDMA CRC Error Count 0 200 200 0 0000000000 Good  F0 Head Flying Hours 10h 100 253 0 000000000A Good  F1 Total LBAs Written 2,218,523,647 100 253 0 00843BFBFF Good  F2 Total LBAs Read 32,383,512 100 253 0 0001EE2218 Good  Partition 0  Partition ID Disk #5, Partition #0  Disk Letter E:  File System NTFS  Volume Serial Number 9CD84FAD  Size 7451 GB  Used Space 928 GB (12%)  Free Space 6523 GB (88%)chkdsk e:/rVolume label is Seagate 8tb external.Stage 1: Examining basic file system structure ...  159488 file records processed.File verification completed.  2 large file records processed.  0 bad file records processed.Stage 2: Examining file name linkage ...  32815 reparse records processed.  184842 index entries processed.Index verification completed.  0 unindexed files scanned.  0 unindexed files recovered to lost and found.  32815 reparse records processed.Stage 3: Examining security descriptors ...Security descriptor verification completed.  12677 data files processed.Stage 4: Looking for bad clusters in user file data ...A disk read error occurredc0000483The disk does not have enough space to replace bad clustersdetected in file B53D of name \_Utilities for movies\TinyMediaManager_2.9.8_6644bb9_win\cache\image\f58b7bb4981562aad1aa76a74514c7c7.jpg.Progress: 155847 of 159472 done; Stage: 97%; Total:  6%; ETA:  22:33:39 .",Day ONE SLOW!!!! how to fix it Win10 maybe win7 and vista  UPDATE!!!! BAD READ,Color: BlackCapacity: 8TBStyle: Desktop HDDVerified Purchase,One person found this helpful,71,78,547115,Public
klee,/gp/profile/amzn1.account.AGJTWKOJN2HTZNB4SJEX66MDYMAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,1.0 out of 5 stars,"I have been buying only Seagate drives since 2003. I have bought both internal and external drives, both online and at local stores. I have never seen a Seagate drive packaged like this. This is very suspicious, unless Amazon had taken out the drives and repackaged it, which makes no sense to me. Why would they do that? I opened one of the package and the actual drive looks very suspicious as well, unless Seagate had redesigned it. I bought two 5TB portable drives like these from Costco last year. When comparing the two, they are completely different. Even the physical size is different. This one is slightly bigger. The USB port is not in the same spot. My Costco Seagate has the Seagate logo in front of the word ""SEAGATE"". This one doesn't. If you look closely, the font doesn't seem to be the same either. The P/N, serial number, and barcodes look faded. The P/N number on the drive doesn't match the P/N number on the box. Mine says, ""Assembled in Thailand"" and ""Product of Thailand."" This one says, ""Assembled in China."" Everything about this is very suspicious. I don't know if this is a Seagate product or not.Buy and use at your own risk.",Buy and Use at your own risk: Looks like a fake.,Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,3 people found this helpful,,,7187971,
Mary I. Oliver,/gp/profile/amzn1.account.AHWRACVRPEL3JAP6VASYEAETAITQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,3.0 out of 5 stars,"Your browser does not support HTML5 video.           No power cord; This Seagate does it all with just the USB cableA bit slower when copying 30GB of folders all at one time. My old large Seagate with the power cord was faster.But this new one is good, is fast.It is small, portable. Can store a lot; 4TB! Entire computer files fit. This is my extra backup.Old large 1TB Seagate lasted for years. Still works. Just getting full. Good products.CON; The connector to the Seagate falls out, becomes loose. Often results in losing full or partial data transfer; have to start all over. The larger, older/new Seagate; SAME faulty connector.  I will be searching for new brand if they do not fix this problem.My old Seagate was good; a strong connector, stayed fully plugged in.",Good! All files backed up! BUT, Connector falls out,Color: BlackCapacity: 4TBStyle: Portable HDDVerified Purchase,761,1008,398822,Public
Bobby  W.,/gp/profile/amzn1.account.AHW2G5R3FA7BBXBDIIGS6HFWX7LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"I own a first gen PS4, and when I got it, I almost immediately wanted to upgrade the puny 500Gb onboard storage drive, but at that time, the only way to do so was to buy and mount a new internal drive.Since they were expensive at the time, and since I'm lazy, I just kept flushing lesser used games off the system to make room for new ones. But who doesn't like variety? I missed good old ""Zombie Army Trilogy""!Flash forward to 2020, and with the latest version of the PS4 system software installed, you can easily add an external storage drive to your PS4 console - just make sure you read all of the information on Playstation's website before you do so (there's also useful 3rd party videos on YouTube, but I got the latest & straightest poop from Sony's website).A few obeservations:Again, contrary to what some other people have posted here, if you are considering this Seagate drive (and you have the current PS4 System Software installed) this drive will work! It's almost 'plug and play' - you do have to format the drive (this goes really quick), and you do have to specify that you want to use this drive for game storage when you first hook it up (actually, all of this is clearly explained onscreen once you plug in the drive and turn on your PS4).The drive comes with a shortish USB cable, which was sufficient length to plop the drive on top of your console.One side of the cable is the typical ""Type A"" connector, the other end is the micro super speed connector that  connects to the Seagate storage drive.  I don't know if I just wasn't looking close enough or if it's a thing with first gen PS4 systems, but I didn't see a ""Type A"" USB connector on the back of my console (just a USB ""Type B"" or printer type connector), so I ended up hooking this drive to one of the PS4's front panel USB ports. Works.This drive is pre-formatted for use with PC/Macs, so I was fearing a long reformat time on the PS4.  It actually only took about a minute.I bought the 4Tb drive - once formatted, the actual usable storage space on my PS4 is 3.68Tb (92%). I am not complaining.Final thought - if you are considering buying the 2Tb drive, I would suggest spending the extra money and getting the 4Tb drive.  Currently, there are always some really good deals on great title downloads from the Playstation store, and with the PS5 on the horizon, these deals will most likely continue - I'm glad I sprang for the extra room. If I stop using my PS4, I can always use an extra drive on my PC.  :)","YES, this works on PS4 - Consider the 4Tb",Color: BlackCapacity: 4TBStyle: Portable HDDVerified Purchase,,427,234,9892,Public
mike,/gp/profile/amzn1.account.AEXYT7JVI3P5L24TLC6W6XDGZW4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2020",1,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"good price for storage, reasonable transfer speed on usb 3.0 (74.4MB/s) go for the internal on usb 2.0 (20MB/s).You can see peak speeds up to 230MB/s on this drive but it has trouble with small files and average transfer rate ends up being 74.4MB/s on mixed files. For ref, one drive to NVME SSD is about 192mb/s on 200mb internet connection. I was impressed this was cheaper than the internal drive, but I suspect the internal would be a bit faster. No significant difference was observed by setting win10 policy to optimize transfer vs safe removal.Rank: NVME SSD>SSD>IntHDD >MSonedrive@200MB>this drive@USB3.0>>>>>this drive@USB2.0>USB drive on 2.0>>>UniVPNnetworkdrive = MSonedrive on wireless","good price for storage, reasonable transfer speed on usb 3.0 (74.4MB/s)",Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,One person found this helpful,,,706751,
Adam Cole,/gp/profile/amzn1.account.AEEOZCI35ZPB5HJGG5SYOBRCXMOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,2.0 out of 5 stars,"Know that you're getting an SMR (shingled) drive, and know what that means.(*) Basically, they're good for archiving media & any WORM (write once, read many) scenario.If you try to use this for RAID, NAS, or as a typical all-purpose desktop hd, where the user or the OS randomly writes/erases/moves/defrags files, access will slow to a crawl & you'll get hangs or freezes once you've filled the drive with enough data to start shingling.This behavior REALLY sucks if you aren't expecting it. I learned this the hard way. Get a conventional hdd (or ssd) instead for these common applications.(*)Explanation: SMR drives cram more data onto a platter by physically overlapping one file with another, just like roofing shingles or a tandem garage. The drive can read the entire file back from just the exposed part of the ""shingle"" alone...no slowdown involved, as long as you're just reading what's there.But if you want to write to (move, modify, delete) a file in an already-shingled area, you first have to tear up & move ALL the overlapping shingles, replace the target(s), then retrieve & reinstall the others. You can easily imagine how much extra time that takes. Now imagine modifying or moving hundreds of small files or pieces of files, or rebuilding a RAID mirror set, or defragmenting a drive that's over half full...massive, aggravating traffic jam.",Users & shuckers beware!,Color: BlackCapacity: 8TBStyle: Desktop HDDVerified Purchase,One person found this helpful,559,35,5018516,Public
John Stewart,/gp/profile/amzn1.account.AFFBZKDMESKZ2EDBJ6YFL72KMEPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2020",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,3.0 out of 5 stars,This drive makes the loud noises that get annoying quickly. I use this for an Xbox in a home theater and had another one I got for an office backup. They’re both loud enough I’m getting rid of them. They run the disk randomly so you hear the fans and cooling kick on. What’s weird is when it does it there’s a significant digital distortion signal coming from the drive that almost sounds like a boot cue soundbite. If it happened a few times while in use it wouldn’t be a big deal but it does it every 3-7 minutes non stop. It’s annoying enough that it’s now defeated the meticulous sound treatments I’ve done to both my home theater and digital production office,Noisy,Color: BlackCapacity: 10TBStyle: Desktop HDDVerified Purchase,2 people found this helpful,8,19,4964835,Public
li'l bamboo,/gp/profile/amzn1.account.AHVCET6FYRQHLJTXLHYH7AFMBYLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,3.0 out of 5 stars,"This says it is for windows and mac, it is formatted for windows and you need to format it for a mac yourself.Before I say this is not a good product I'll have to say my mac has some issues.  I haven't been able to upgrade the operating system for some time and it could be part of the issue I have in trying to format the disc.  It won't format the disc because apparently I don't have the correct OS.Getting this I realize I no longer need such a large external drive.  I've decided to change my method of backup and I'll be happy with it.I think mostly I was looking for a plug and use mac drive and this isn't it.  It could be if you are able to do the formatting and set it up.  I didn't want to go through the hassle of setting up the disc.I've used Seagate discs for nearly forty years and have always been satisfied with them, sadly not this time.",this is formatted in Windows,Color: BlackCapacity: 1TBStyle: Portable HDDVerified Purchase,2 people found this helpful,365,214,49478,Public
Charles,/gp/profile/amzn1.account.AGWFOTMMOHOUYLGTNK532CD777WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"My first impression of this heating pad is pretty positive. What you see is what yo get. It is as ""plush"" as Sunbeam's so-called ""plush"" heating pad and it fits nicely to my back. I have a 33 - 34 in waist and the belt fits me fine and I believe it would fit a larger person easily. Not to take anything away from the heating pad,  but I have to say if your waist is under 33 - 34 in. it's going to fit very loosely.  I have it cinched as far as it will go and it's not necessarily tight, but a comfortable fit. It would probably be snugger if i had a shirt or a sweat shirt on, but I'm not complaining.  I agree that it heats up pretty quickly, although I wish it were a bit hotter. Still, it's at least as hot as any Sunbeam product, of whom I've become increasingly frustrated with over the years. Sunbeam is not near as good as it used to be that they seem to just die right out of the box. The longevity of this heating pad remains to be seen, but at this price, if it outlasts my last several Sunbeam products I'm money ahead, especially if the manufacture makes good on the warranty: 5 years with a 365 day free replacement & 90 days free return. That adds up to a whole lot of happy for me. You can't touch a Sunbeam product like this for under forty dollars.  Believe me--I looked everywhere. Also, it shopped very quickly. It's eligible for free shipping. I ordered in on Saturday and got it on Monday. Best buying experience I've had for a long time. Even if I only get a year out of it--I would buy it again. Let's hope I get at least a year out of it. I certainly don't trust a Sunbeam product to last that long.",As good as Sunbeam if not Better!,Color: BlackCapacity: 1TBStyle: Portable HDDVerified Purchase,,,,52911,
Jennyfrijole,/gp/profile/amzn1.account.AFC2HZZMC4NNFOGK5RXE75C3GSHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"WOW. Okay, so I've had a 1TB Seagate External Hard Drive for years now, maybe five or so? And after lots of data transfers and moving it from computer to tv to laptop constantly and dropping it a bunch of times, it finally started to glitch on me. Since it lasted a long time and worked so great, I went for another Seagate with a lot more space.I had it for two weeks, and it worked fine. It was plugged into a desktop in an upstairs office, and I needed it downstairs for my laptop. So I went and grabbed it, but when I hit the second to last step coming down, my foot slid out from under me, and I went down to the ground, HARD. I landed flat on my front, and I had thrown my hands out to catch myself, which meant I slammed that hard drive flat on the ground with all my weight behind it. It then shot out from under my palm and slid across the floor, hitting a wall.I thought that was it. When I picked it up, the casing had come apart on one side, the chord had disconnected - no way this thing would ever work again. Plugged it into my laptop, and sure enough, it wouldn't read it. Neither of my laptops would, and neither of the TVs would. I thought I'd just smashed $115.The next day, though, I decided to give it one last shot, so I CAREFULLY went back upstairs and plugged it into the desktop. THANK GOD it worked - I assumed the desktop just had better ports and I quickly transferred all the data off it, while also reordering the drive again (along with a heavy duty one because I'm clumsy, obviously). Once it was empty, I reformatted it, and since it was working so well on the desktop, I transferred one of my videos back on to it, then took it back down to test on a TV.IT WORKED! I've since put more stuff on it, and thus far it's working FINE! Across ALL devices! Like ... what kind of wizardry is this!? I couldn't have been rougher on it if I'd literally thrown it at the ground, I slammed it that hard - and after just letting it sit for a night and then reformatting it, the drive works fine! I mean, I wouldn't trust it enough to store something on it without backing it up first, but thus far, it's like nothing happened to it.Based on that alone, I one million percent recommend this drive!ETA: When I got this product originally two weeks ago, it shipped in a plain, slim, brown box, inside a snug clear plastic container, with one little leaflet for an instructional manual. I was like okie dokie, whatever, as long as it works. Then I thought it was strange that when I went to reorder it, the black one would no longer ship to my address (I'm in Mexico), considering I'd just gotten it two weeks ago, but whatever, I just got the silver, color doesn't matter.It just arrived, and this silver version came in a very official looking product box, with the Seagate logo on it, and lots of instructions and special offers inside, all perfectly sealed with tamper-evident tape. Even the casing on the actual drive seems dramatically different. So ... was the black one a refurbished item?",I SLAMMED IT AGAINST THE GROUND AND IT STILL WORKS,Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,,,,4164827,
B-Zing,/gp/profile/amzn1.account.AFQMLPCHDFGPPNFQG6L4FHRSQDIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2020",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"I was looking for a new drive that I could use as a “backup” for my iPad, iPhone, computer, etc.  I tried other tech like thumb drives, other Hard drives, they claimed to be plug and play but it seemed I always had some kind of issue once I plugged them in.  With this drive, it actually lived up to it’s name.  I did have to buy a USB-C cable to connect this drive to my iPad, but soon as I connected it could read the drive and transfers files with no issues or added instructions.  2Tb is definitely large enough for my files, pictures and music.  I can now keep my inner peace knowing that my info is backed up and kept safely in my firebox.  I know someone may say that I could keep my backup on the cloud.... but to be quite honest, I have seen to many movies to trust the cloud when the end of the world comes... I’d rather have all my data in my Levi jeans pocket while I’m hiding in a bunker waiting for the radiation to subside... ; )",Inner Peace Maintained!,Color: BlackCapacity: 2TBStyle: Portable HDDVerified Purchase,One person found this helpful,10,18,62593673,Public
WriterInFact,/gp/profile/amzn1.account.AGNMTJRFKKA5QLTQFQ4FQCAI7TEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,0,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"Can't speak about tech support since it hasn't been needed (I know, and it's even hardware, right?). This is so portable it's cross-platform portable, and I love it! I have moved my personal library (what isn't trapped in Kindle) to this 1TB external drive - almost double the 7000 items in Kindle. Even better, I recently bought a 2TB drive to collect all my videos in one place, too. Now I just need to find a place to put my other collections ... maybe another drive will come my way for Mother's Day! Nothing terrifies a software geek quite like hardware, but this has been completely painless. Thanks, Seagate.","Hip, Hip Hooray!",Color: BlackCapacity: 1TBStyle: Portable HDDVerified Purchase,2 people found this helpful,,,45233,
Greg Yoo,/gp/profile/amzn1.account.AHQB7RHNYJTWE3VTKJJRDMYPHEYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,1,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/product-reviews/B07CRG7BBH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,"Packaging was shady. Looks like it could be fake.I have another seagate external hard drive which i've been using well for the last four years.I have two laptops and this one works fine on both.The new one only worked on one laptop. and the mount was significantly slower.It takes almost 15 seconds to mount which is not acceptable.The new one does not connect to another laptop. tried a few times but just doesn't work.So yeah, horrible experience that I have to exchange for a different model in this crisis.Took about two weeks to get this delivered. Will have to wait 10 days for the different one to arrive.Do not recommend.",Had to exchange to something else.,Color: BlackCapacity: 5TBStyle: Portable HDDVerified Purchase,4 people found this helpful,,,62593673,
