author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
JJ,/gp/profile/amzn1.account.AFYNFB2SV6ONBIPEBIAQZ43Y3JEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2019",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"This printer is a breeze to install with no downloads and a fast and easy to use interface. No more downloading 180mb files and ten minute installations! Scans and prints very fast and is a bit smaller than the 6830 it's replacing.I prefer a printer with a LAN connection over Wi-Fi and with fax, print and scan features that work very well I would reccomend this printer for any size office or home use.",Super easy install and great features.,Style: PrinterVerified Purchase,One person found this helpful,,,4083,
David E.,/gp/profile/amzn1.account.AFLJEX55VGYCNHLKTBYS6YKZFZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,1.0 out of 5 stars,HP has been out of ink for 4 months without explanation. It look like they are discontinuing the line. Mine was still under warranty but they erased that from the website.Awful company !!!!,No ink for 4 months,Style: PrinterVerified Purchase,2 people found this helpful,,,6204278,
Fred Cass/VRMan3D,/gp/profile/amzn1.account.AHYTBXMPAVM5I77M6IZKMZQEZE7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"I've used printers since the days of thermal and dot-matrix and everything in between.You won't go wrong buying this printer.  Does everything as advertised, and does it very well!The user interface on the touch screen is elegantly designed and the printing software works flawlessly from every device we have.My family has never had a single issue or complaint about it.As of this writing I'm pretty sure it's still the best choice on the market.Well done, HP.",Epic printer.,Style: PrinterVerified Purchase,,,,634590,
Amazon Customer,/gp/profile/amzn1.account.AFEMEJSPOR3ABKSP6HBOQNZAQ27A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,2.0 out of 5 stars,so The Printer is 3 months old with 88 lifetime total pages printed and it's out of ink with no color replacements cartridges to be found. Fortunately I still have my 10+ year old HP6600 and I can get cartridges (HP and cheaper but just as good generic). I'm trying to figure out how you could get even close to 310 pages per ink refill I know HP tends to sell printers with less then full cartridges but this is by far the worst I've ever seen. I guess I'll use my 6600 until I get cartridges for this one and then run a few tests if the results are what I fear then I'm going to office space this thing and ship the pieces back to HP. At least it will be useful as stress a release :),Does it eat ink while asleep?,Style: PrinterVerified Purchase,,,,4722098,
Brandon A,/gp/profile/amzn1.account.AFBTDM6PLKN75EHK43ET6JWEAP3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2019",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,1.0 out of 5 stars,I hated this printer out of the box.  It seemed slow and clunky getting set up.  When I finally tested it out it printed and scanned very slowly.  I was trading up from a 4 year old Canon PIXMA that was MUCH better!  The only reason I had to get a different one is my Mac OS Catalina won't work with 32 bit scanners.  Sent this back immediately.  Guess I'm sticking with Canon.,4 year old Canon is way better!,Style: PrinterVerified Purchase,2 people found this helpful,,,14563133,
Amazon Customer,/gp/profile/amzn1.account.AGVA5DSY3SLCDV2WY3C6UMV27VHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,1.0 out of 5 stars,"Received in July. 910 color ink sets no longer available  and haven't been since August. Printer no longer recognizes the new black cartridges AND won't print without the color cartridges. I'm a remote teacher so I need a printer since I teach from home. Stuck with this fancy, high priced piece of crap. It's garbage.",Don't Buy This Printer!,Style: PrinterVerified Purchase,2 people found this helpful,,,24284131,
Anton Pieshkin,/gp/profile/amzn1.account.AHK5FFQ3XGIMPDXJZIOI7JLDHFSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,1.0 out of 5 stars,"I bought this printer 3 months ago. Initially I used only black and white printing, but 3 weeks ago I wanted to used the color printing. It appeared that the cyan head was almost not working. I did the maintenance with the printer head cleaning utility many times and it didn't help at all. So as a result I want to have this printer replaced or repaired. However once I called to HP support after dialing to the technician they asked me for a basic troubleshooting steps, like plug out the printer from the socket, which in my opinion has nothing to do with the problem I was calling about. And the troubleshooting was supposed to take up to 30 minutes. More over when I asked if we can skip unneeded steps an associate switched me to another person and I had to start over from the scratch. I find this customer support very poor, because they ask their customers to do ridiculous things and waster their time. If some HP representative can explain me how turning the printer off the socket may help with the quality of printing head, I will update this comment and bring my apologies.",Cyan head is not working and the HP maintenance is horrible,Style: PrinterVerified Purchase,,,,62593673,
Michael Wilbur,/gp/profile/amzn1.account.AHRALUWQUFESBCROQZBWYGGCVX7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2019",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,2.0 out of 5 stars,"This printer is just ok.  The quality print seems to be good and the wifi setup along with all other setup was painless.  The reason for such a low rating is the time it takes to print.  Like a lot of newer printers, this printer takes about 5 minutes to print out a single page.  It might advertise a faster print speed and it might get that once it actually starts the printing on the page, but it seriously takes 5 minutes to start the print process.  I miss the old printers that you click print and the page prints immediately. If the printer is on all the time it should be ready to go when called into action...this one is not.",Slow to wake up in the morning.,Style: PrinterVerified Purchase,2 people found this helpful,,,62593673,
Thomas P. Hunt,/gp/profile/amzn1.account.AH2RWELMB4DU4MR4RSKPDNHONXCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"My old printer gave up the ghost because there was a small crack in the printhead.  No fixing that, except with a new printhead.  Turns out that the new printhead was more expensive than a new printer. Enter the HP 8025! Arrived very quickly, easy to set up and prints beautifully.  A word of caution....you get trial size ink cartridges so do yourself a favor and order more ink at the same time you get this printer.  Works great wirelessly even across a 1900 sf house and many walls.  No failures at all.","Small, compact and works great",Style: PrinterVerified Purchase,,,,73463,
Noildoof,/gp/profile/amzn1.account.AFU5ZVXCGGJWZP2BQYV4FKIN3TNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"I've had this printer for a little over a week and I'm no expert when it comes to technology, but this was an easy unpacking and set up.  Linked up my laptop and phone to it (by downloading the app).  Very straight forward.  Oh yeah, it prints well too.  It's not the quietest printer, but I don't care about that.  The paper tray is kind of flimsy, but I don't care about that either.  Happy with this purchase so far!",Gettin' it done!,Style: PrinterVerified Purchase,One person found this helpful,,,11917922,
C. Chartier,/gp/profile/amzn1.account.AF4LNRJTOQ6B664R6DXLLTK3PDQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,2.0 out of 5 stars,"It seems to work better when hard wired, but on wifi it seems to lose connection a lot. One one of my computers, I often see it showing offline when the HP Smart app shows it online and it is online.I've had to remove printer and reinstall driver about 3 times on that computer.",Mostly fine 'when' it works,Style: PrinterVerified Purchase,One person found this helpful,,,547836,
Kat,/gp/profile/amzn1.account.AESZUZLYU5IQHXGAJMYYAHFVXSFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,Printer broke down within 6 months and AMAZON would not let me return it! From now on I will purchase printers from Staples. VERY disappointed!,Terrible printer!,Style: PrinterVerified Purchase,2 people found this helpful,,,188960,
Chevz,/gp/profile/amzn1.account.AHRSPSWW3TPCSC3RJ6FSHYN3MHWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2019",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,4.0 out of 5 stars,The color print quality is great for home low volume use. Easy to set up. Only complaint is the touch screen is very small and takes me a few times to select the correct option. This has double sided printing too.,Great color printer for home low volume use.,Style: PrinterVerified Purchase,2 people found this helpful,,,78587408,
Amazon Customer,/gp/profile/amzn1.account.AFI5N3SVYKQSSDXKOGX5E5SIGABA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,3.0 out of 5 stars,I bought this product and love the print quality.  Now the ink cartridges have been recalled and no word from HP on when they will be available.  I finally found on HP's website where I could enter the cartridge informaltion on the cyan and yellow cartridges and HP is going to send a replacement.  Still no estimated date of availability.  I love the printer and would have given a higher rating but they don't have about the recall on their website when I went to it. I only found out about the cartridge replacement by accident.  They need to communicate better.,HP sending replacement cartridges,Style: PrinterVerified Purchase,,,,12296613,
The Old Coach,/gp/profile/amzn1.account.AGE2JEOVAHO5MZ4JVE47JS6IN4NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"I ordered the HP OfficeJet Pro 8025, but received the earlier model (8020). Unfortunately, I did not discover the mix-up until I started to order ink. The print quality isn't bad. However, it is several shades darker in the ""fine"" mode.  The paper is the tray tends to creep closer and closer to the pickup mechanism which necessitates constant monitoring. Finally, the paper tray itself does not slide in and out easily.",Make sure you get what you ordered!! Also noticed some problem areas.,Style: PrinterVerified Purchase,One person found this helpful,,,6440139,
Louis Bouthillette,/gp/profile/amzn1.account.AEAB7DRFGN4NMHB77V6NTGW4LEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"I've used HP printers for the last 20+ years with great success and have had no complaints. This product does not meet those standards. The unit will not read/recognize HP brand ink cartridges some of the time. One gets an ""incompatible ink cartridge"" error message, despite the fact that you have inserted a genuine HP cartridge. Once this happens, regardless of what color it is, you can no longer print anything...the printer is ""locked"" until you replace that cartridge.  Perhaps due to the pandemic and people working from home, the cartridges (HP 910) are near impossible to find....as if HP wants you to sign up for Insta Ink. This program is not for me, I'm retired now and I don't print nearly enough material to make it worth while.  I suggest looking for another brand at the same price point.",Keep Looking for a new brand,Style: PrinterVerified Purchase,,4,9,29073911,Public
E,/gp/profile/amzn1.account.AHIDOKEV7OLTPCWUJ37HMJ6XZZDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"The printer is fine, but I will never again buy a HP product because the customer support is non-existent.  When it came time to insert replacement ink cartridges, which are almost as much of an investment as the printer, the printer indicated that the cartridges were ""defective.""  After a long search online, I found that HP had recalled all the replacement cartridges. Although they indicate that you should contact them, t is virtually impossible to navigate HP customers support:  links don't work, serial numbers are impossible to find, etc.  Eventually I gave up--it is simply not worth the time.  Perhaps this is the company's intention, but it is short-sighted, as there will be no repeat customers.","Will never, ever buy an HP printer again",Style: PrinterVerified Purchase,One person found this helpful,,,,
Amazon Customer,/gp/profile/amzn1.account.AGGTPIYZ7TEF47OAAL5JCOB7SQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"I've had this printer for a 2 1/2 months.  Its been printing poorly almost since the beginning.  After technical support, they decided to replace my printer.  I was told it would  arrive in 2 days because I agreed to pay expedited shipping.  A week later and still no printer.  I call, I'm told its out of stock.  I was using this printer to run my small business.  I've been without a printer now for 3 weeks.  I asked if I could get a different printer as a replacement....NO, Can I just get a refund.....NO.....so I just have to wait and hope for the best.....YES.  Insane.  I have no idea when I'll get a replacement.  I'll pass on HP.",Never Printed Correctly,Style: PrinterVerified Purchase,One person found this helpful,3,3,62593673,Public
Mike Parsons,/gp/profile/amzn1.account.AF4RSCFWCDIX2D553YKTU2TYYDHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,can't find ink cartridges,good printer,Style: PrinterVerified Purchase,3 people found this helpful,,,3126186,
Jason Bryant,/gp/profile/amzn1.account.AGGYCM4FA3KDZCZ4FXWFS2MRUTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"Spent hours downloading drivers multiple times, restarting, updating windows and this printer would never successfully scan a document.  Printing is fine, but will not scan.  Other reviewers warn of this same problem, but it's not worth spending hours to try and get a $100 printer to function properly.  HP makes things very difficult for set-up and this printer takes the cake.  Going back and shopping for a Brother.",Terrible time setting this printer/scanner up,Style: PrinterVerified Purchase,2 people found this helpful,,,40628989,
Richard L. Bacon / Racc Enterprises,/gp/profile/amzn1.account.AEAA7EC5QFK7IDYM6OU5IZTSSU6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,3.0 out of 5 stars,"Ink dried up in all cartridges,  Unit would start the print job with all actions of printing but nothing showed up on the paper.  After attempting to force the cartridge to print by running multiple test sheets was able to get some black printing.  Ending up having to buy new cartridges to get the printer to print properly.  VERY DISAPPOINTING to buy a new printer and spend hours trying to get it to print and can't even use the ink that came with the printer.  Sent a letter of complaint to HP as well.  Very dissatisfied. with this purchase",No Print output due to dried up Ink Cartridges,Style: PrinterVerified Purchase,,3,22,13461870,Public
reg,/gp/profile/amzn1.account.AGVXMMIJDW24X3LPUSCEDA3ZWN2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,3.0 out of 5 stars,"I like the printer, quality of print is good. Scans well - would prefer that it had a usb port but the description reads that it doesn't so I can't downgrade rating for that. BUT - the printer drops the wifi connection nearly every day --  it goes offline. I have to unplug and replug it in to reconnect wifi. I have no other issues with wifi connection with any other device in my household. This is a real inconvenience to say the least, thus the 3 instead of 5 rating.",goes offline frequently,Style: PrinterVerified Purchase,2 people found this helpful,,,16260436,
Conrad Nordquist,/gp/profile/amzn1.account.AEEPOAE4SNWACQ2I5ZV63Z7BYJDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,"I bought cheap replacement cartridges, and the printer stopped working so I ordered HP cartridges at double the price. They cancelled the order for cartridges without explanation. Apparently they are out of the print cartridges  but won't let customers use off brand cartridges. I thought of keeping it for scanning, but even that doesn't work any more without HP cartridges in the printer. The printer is cheaply put together, the paper tray does not slide in without considerable effort, and the 'touch screen' is so tiny that it's almost impossible to select many of the options.",Printer failure with no recourse,Style: PrinterVerified Purchase,,,,4666283,
Annette,/gp/profile/amzn1.account.AFTX3MZLC5WLHHVKP2QXN5QCZHJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,"I just did not like it. About a month or so of having it, the blue ink reservoir stopped working so all of my colored prints are lacking blue. I also disliked instant ink which I know is separate from the printer itself but it was also a frustrating process. I cant believe you can't finish using your instant ink cartridges after you cancel since technically you paid for them up to that point but whatever. Either way the colored prints also come out streaky. I bought this because I needed both monochrome and color and so far it's only been working at half function. I'm getting a new printer for sure.",Don't waste the money or time,Style: PrinterVerified Purchase,,,,62593673,
Amazon Customer,/gp/profile/amzn1.account.AGIEQETJWZVT5GMKROUU26FVWDPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,2.0 out of 5 stars,"I have owned this thing for a year now and it agitates me more often than it prints properly.You have install an absurdly sized bundle of bloatware to take advantage of any of the features. That bloatware also requires you to create an online account (why any of that is necessary to literally just print is beyond me).The scan to email feature hasn't worked for over a month (I think it is related to the back-end system they are using to handle the emails, rather than the printer itself) When it fails, it gives absolutely no indication as to why it failed or what you can do about it. HP Support is equally useless as it relates to restoring the functionality.And, as of today, you cannot purchase yellow ink for the damn thing (every retail source of this particular ink cartridge is out of stock). That has been out of stock for no less than 3 weeks (even if you check HP.com).I am past the return window on this pile of trash, so I might honestly just toss it or Goodwill it or something. I would rather go to Kinko's and pay 10 cents a page than deal with this thing another day.",Infuriating,Style: PrinterVerified Purchase,,,,62593673,
WalleyeMuskyGuy,/gp/profile/amzn1.account.AGJXPRHYGLXWAM3QVTPWYOYCBY6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,Unfortunately many of the cartridges made for this in the 910 series were defective in the summer and you will see lots of complaints in HP support forums.  We are now in Dec of 2020 and unable to order 910 ink cartridges as there is a shortage and you are unable to buy.  Very disappointed and would like to see a refund issued for cartridges and printer.,Defective Cartridges and Ink Shortage,Style: PrinterVerified Purchase,One person found this helpful,,,5869866,
KCVensel,/gp/profile/amzn1.account.AHGNBJJGVMTKECHGBXB7ECJT6MAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,"I have had HP printers years ago and they were workhorses that never let me down. This printer is totally the opposite of that. I set up the Wireless originally, spent hours trying to get it to work, finally used a cable to bypass the wireless (printless) setup. I thought that would solve the issues but it only works about 40% of the time. I have to restart often, both the printer and computer. When I have been able to print on high quality paper for cards the ink never dried, smeared everywhere. I am trying to print right now, a simple 2 page doc and once again, NOTHING! Do NOT buy this printer, I know I regret it.Update: just added new color cartridges, still having issues printing. It is a constant Troubleshooting job to get this thing to print. What happened HP? You forgot your roots.",What a disappointment,Style: PrinterVerified Purchase,,,,10989100,
Angela M.,/gp/profile/amzn1.account.AF5ZMAD5WH2HNU3NOPSRQHKE35LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,4.0 out of 5 stars,Setup was very easy.  BUT..........The paper tray on this machine totally sucks.  The machine needs to be at the very edge of the table in order to be able to reach the handle and even then its not easy since it is directly below the output tray.  It also seems very flimsy. I bet the tray will break within the year.Don't expect to get very many copies from the ink cartridges included.  I barely got 75 pages out of the black cartridges and even doubt it was that many (maybe more like 50).  ORDER INK AT THE SAME TIME YOU ORDER THIS MACHINE OR YOU WILL BE STRANDED.,Paper tray and ink,Style: PrinterVerified Purchase,,,,8513005,
Jess,/gp/profile/amzn1.account.AGZEYHTDENMQAIF4BPC5QLU3TXKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,As soon as we plugged this printer in we had issues. It would not print documents--paper came out blank. The printer was clearly defective yet HP made me spend over 2 hours on the phone with them troubleshooting. Finally they told me they'd send me a new printer. Highly disappointed in my customer experience.,Spent over 2 hours with tech support,Style: PrinterVerified Purchase,One person found this helpful,,,2817558,
C.C.,/gp/profile/amzn1.account.AHMELC7PBWAOS5JGIBGDYZSFOFEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"This printer saved my life! Due to the covid19 pandemic I'm working from home and I found it difficult to email certain documents in one file from a PDF file. I'm not very computer savvy but I figured out how to make my life easier and purchased this printer. Well, I must say that it was the best purchase I've made in years. It's easy to hook up, and you just download the printer to your computer and walla!!! Prints pretty good and I am now able to email my work all I one file. Signed,  very Grateful.",Nice printer...good purchase.,Style: PrinterVerified Purchase,,,,1121406,
RoboWolf,/gp/profile/amzn1.account.AG4X63XVL4HKLT24M24RA2SH6GJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"For the features I use in a printer this fits the what I would think the normal household would like.  Prints color, or black/white.  You can hook up easy with wired or wireless devices in house (just make sure your router has sharing with lan on).  I did not use the direct wifi which would have avoided some minor problems with lan sharing.  The only feature that lacks is scanning resolution.  I decided to buy a separate scanner to get the bigger resolutions since I work with negatives at times.  For day to day scanning my wife loves the HP.  I will repurchase provided it lasts more than 5 years like my last one (HP8600 officejet).",Great little printer for the cost.  As good as my 8600 in most features.,Style: PrinterVerified Purchase,,,,78667405,
Mark F. Stratton,/gp/profile/amzn1.account.AF4YUNYMMYXW4IDAVZDBDXQVHKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26,1.0 out of 5 stars,"I purchased this printer in February 2020, and it worked very well for the first several months. When the second set of ink cartridges ran out, there were no replacements available anywhere - not even at HP- -for weeks now (November 2020).  So, I bought an unusable boat anchor from HP that I got a few months use out of.  Now I have to scramble to find an actual usable printer from a manufacturer that supports their products.  AVOID HP.",Avoid - No ink available anywhere.,Style: PrinterVerified Purchase,,145,49,355713,Public
BLUE MAX,/gp/profile/amzn1.account.AHRHVLL6XZ4OAF246PPNCK4X5KDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26,1.0 out of 5 stars,"This is second one , It was very dificult  to connect to my iPhone and my Mac-book I called the customer servicethey are just wanna get accesc  to your computer I give them the access he wanna charging me $149 after I told him what are you doing in my computer , he just hacked my info . please be very careful , you should call the authorityto ivestigate that Company , they give you a new apps to hack your informationI don't recommend it at all",Customer  Service,Style: PrinterVerified Purchase,,46,41,995478,Public
