author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
PinotNoirLand,/gp/profile/amzn1.account.AGUQMBIB3QMXROTQVWDZWHJWHI4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"Wow - couldn't believe how EASY & FAST the UPDATES & SETUP was for my PRIME account!!! I'm a Windows-based (Nokia-Lumia) Operating System PHONE lover, so I'm Missing out on Most Apps & MY  VIDEO SUBCRIBTIONS, yet not ready to switch to Android phone.As such, THIS Tablet provided 100% of MY EXACT Subscriptions, etc. - Smooth video - no pauses!!  Both Comcast & Yahoo email accounts setup with NO-NO-NO hiccups - Super-STRESS-FREE!!  Alexa seems to sometimes be sleeping, helping other customers, shopping, perhaps a brilliant person's joke, or there's SIMPLY TOO MUCH INTERFERENCE ON MY PART because of TV on in the background----for Alexa to Respond (or respond correctly).  ***All-in-All, FANTASTIC PURCHASE ~ I HIGHLY RECOMMEND this Steel of a Deal for the ULTRA-Latest in Technology!!PS- Superb for NON-Electronic Era folks … be Sure to let a FAMILY member or trusted person set it up for you so you're NOT RELEASING more info than you want...Soon you can talk your way to *Alexa"" for all your audio needs. I hope you Enjoy & appreciate 2day's technology...  :))","If PRIME Customer, Super-Smart & ULTRA-EASY Setup!!",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,One person found this helpful,,112,54,1026021,Public
Wiccanlez,/gp/profile/amzn1.account.AFDDBBRQR3X3U6AMO32IWGQTBULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"As a person with disabilities, I love the fact that the Fire 7 is light and easily held in one hand. Makes reading and doing tasks easy with all the apps available. The brightness is adjustable to all light and the size of the type is easily adjustable for ease on eyes in reading and in viewing media. It's a little larger than a paperback and can be tucked into a bag or small backpack. I would get a cover for it just to protect the screen and because it's so thin and to make it more easily held.I wish they hadn't removed the collections feature. I have sheet music that I like to have in a folder in one place or certain areas of folklore or history in one place but now I can't. Also, it would be nice if the right side curse was able to be drawn down to the area you need to go to. It's not easy to navigate when you have 3500 books on file.",Wonderful for special needs of all sorts but could use some features,Digital Storage Capacity: 32 GBOffer Type: Without AdsColor: BlackStyle: Fire 7Verified Purchase,5 people found this helpful,,439,84,661033,Public
JS2012,/gp/profile/amzn1.account.AGI6J5VSHL34XA73GPLI3PGS4U2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2020",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"Let me start by saying I rated this tablet based on a specific set of criteria:1. Price. Even though I paid a little extra to avoid Amazon's ""special offers"" (what a clever way of saying advertising) and the highest internal memory, I still ended with a tablet that does everything I wanted, and more, for less than $100 dollars. While that's not an insignificant amount of money, it was still far less than the alternatives, and frankly, I'm not going to lose sleep if I lose it or drop it or if it's stolen. I could afford a more expensive device; I just didn't need it.2. Access to my Amazon content (particularly Kindle books) and to Amazon in general. Adding a micro-SD card removed storage concerns for less than $20.3. Portability (bigger screen than my iPhone, but still small enough to hold with one hand,  tuck into a back pack or purse, car console or door pocket, etc.). I still have my original 10"" Fire tablet, but I switched to the first generation Fire 7 when it first came out for its portability and the agility to expand memory with a micro-SD card. 4. Ability to access e-mail and surf the web.I don't use this device to edit or compose documents or graphics, or otherwise perform any processor- or memory-intensive tasks; I do that on my home computer.  For the same reason, I'm not concerned about what some perceive as a lack of software or Amazon's exclusion or blockage of Google Play apps (and yes, I know that there are ways of getting around this). The capabilities of the tablet and the apps on the Amazon App Store are more than adequate for the needs I listed above.If you need an actual computer in a tablet format, than maybe you should look at the alternatives. But for a small tablet that does simple tasks well and is easy to carry, I think the Fire 7 is an amazing value. I liked it so much that I bought new Fire 7 tablets for myself and my wife, and moved my original 7 to the garage, where I can use it to play music, or refer to online help and videos for automotive and home projects.",Great value for a tablet,Digital Storage Capacity: 32 GBOffer Type: Without AdsColor: BlackStyle: Fire 7Verified Purchase,,,158,193,286577,Public
Baroque Tossit,/gp/profile/amzn1.account.AGRFA7HWEUYDVTJVLWUTFADQNZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"I’m a semi-retired I.T. tech and one of my customers sometimes needs support when I’m out and about without a computer.  My smartphone doesn’t offer a screen large enough for remotely working on the client’s network.  I needed a device that (a) is inexpensive and (b) fits into a suit coat pocket,  and (c) can remotely access a Windows domain.The Fire 7 sometimes goes on sale, but even the full retail price met my first requirement.  (As a bonus, Amazon broke the payments into 5 monthly payments, no interest).I confirmed that the device will fit into my jacket pocket (although one of the jacket pockets is small, requiring removing the case that I bought for the tablet).  Requirement #2 met.Initial setup, including attaching to my Wi-Fi network, allowing all Fire updates to install, and going through the various menus and options took about 30 minutes.  This includes moving all of the app icons on the home page that I won’t be using into a folder and setting a login PIN on the Fire.I installed Splashtop Business from the Amazon app store.  I’m able to access (and troubleshoot) the client’s remote network servers and computers.  The screen of the Fire 7 doesn’t have great resolution, but it’s larger than my  smartphone screen and works well enough for my purposes.  Final criteria met.From there:I set up a new Gmail account specifically for the Fire 7, which doesn’t mean giving access to Amazon to my corporate account.I setup an HP Envy 5000 and a Sharp 3701 printer, using the IP address of each printer.  I wouldn’t want to print out the Encyclopedia Britannica with automatic stapling and hole punching using the Fire 7, but it does simple printing.I installed Private Internet Access using the Play Store app.  No problems, seems to work O.K.Encryption of the internal storage took less than 30 minutes, and I’ve noticed no degradation of performance (YMMV).I installed an office productivity suite (not that the Kindle 7 lends itself to typing large documents or editing spreadsheets, but in a pinch it’s a good app to have available).Loading Kindle books was, of course, a snap.  Reading e-books on the Fire 7 is not as good an experience as a Kindle Paperwhite (plenty of reflections outdoors), but O.K. as a time killer while waiting for my wife to finish shopping.ORIGINAL POST: I elected to stay with the native Silk browser - I’ve seen ‘how to’ articles on installing the Chrome browser, but Chrome tends to be resource intensive and Silk will most likely do for my purposes.  EDIT: 11/2/19 I've side loaded Chrome Browser onto the Fire 7, just to make life easier; I spend considerable time in Chrome professionally and I'm finding it easier to stick with one browser.  I've noticed no significant degradation of performance.I added a micro-SD card for extra storage (having gotten the el-cheapo 16gb Fire 7).  One thing the Fire 7 is missing is a decent file explorer.  I’m still experimenting with those apps - there have been security issues with some of them.  EDIT 11/2/2019:  I've elected to use File Commander for a file explorer.Battery life isn’t great, but I only need 5-6 hours so it works for me.The Fire 7 is marketed as an “entertainment” machine; I’m not much one for watching videos on a handheld device but it can show my “Prime” movies.  The 8 or 10 inch models would be better for entertainment consumption - they have more screen room and better resolution.  As noted, I bought the 7 specifically for its size, price, and capability, and I’m using it more for productivity than for media consumption.I’m rating it at 4 stars because it’s cheap, it’s easily transportable, it can be secured, it does what I need it to do and did I mention it’s cheap?  It doesn’t come close to doing what my iPad can do - but the iPad doesn’t come close to fitting in my jacket pocket or close to matching the price of the Fire 7.EDIT 11/2/19: I've ponied up the $15 to remove the ads from the screen - I got tired of seeing them.HTHRegards,Jim",Not just for entertainment consumption.  (Edited 11/2/19),Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,1311,191,52476,Public
Benjamen,/gp/profile/amzn1.account.AEBQCTKHVQKJXVVBADS3WFV5SUCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2020",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"Overall I'm pleased with this Fire tablet.  I was going to buy a basic Kindle but figured this being about the same size with more versatility, I'd give it a go.  The OS isn't bad, much like Android, but not all the apps I'd like are available.  Nor is Chromecast available in the streaming apps I use, which isn't that big of a deal.  I can just jump back on my phone.The biggest design flaw for me is having the devices speaker on the bottom left side (figuring camera, volume and power button is on top).  I am right handed, so I tend to hold it in my left mostly which covers the speaker.  Again, not big a deal since I can reposition it.  But, using it with zoom, speaker location isn't condusive to camera location when typically held in left hand.Overall, I'm pleased with the device and the price is reasonable.  I'd recommend it.",Mostly pleased.,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,One person found this helpful,,42,36,4839794,Public
LK,/gp/profile/amzn1.account.AF5MP2SO4AQZBCOGOC4ZLAQIG76A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,3.0 out of 5 stars,"The Fire 7 is just ok...and that's ok. I wish Amazon would be more innovative with this line because I prefer smaller tablets; however, smaller tablets is ubiquitous with cheap tech. I'm baffled why the battery life was scaled back, annoyed with the low-res screen and unhappy with the slippery, plastic build. Despite it's faults, the tablet proves it's worth if purchased on sale as I did. It's light and is the perfect tab to throw around at the gym or at work. This tablet is not worth more than $29.99; however, if you can purchase it on sale then I recommend it.",Only purchase it on sale.,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,6 people found this helpful,,33,22,1507216,Public
Nick Manix,/gp/profile/amzn1.account.AGOGGXR46ZMZO2BD4GI5PU46PVLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"The battery life runs out much faster than my previous Fire and when I e-mailed customer support for an exchange, they told me to call and tech support will try and fix the battery life by talking to me. They did the same thing with my Alexa Echo Dot because the sound is muffled. I asked for a replacement and was told to call so they can fix the speaker over the phone.Also...if you're an e-bay shopper like me, be ready to be disappointed. Only certain pages on e-bay work. If you want to buy something you have to go to your computer or phone.","Crappy Battery Life, Crappy Tech Support & No e-bay. Other then that it's great!",Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: SageStyle: Fire 7Verified Purchase,2 people found this helpful,,256,55,2099367,Public
CJ,/gp/profile/amzn1.account.AHXGSCE3L5WESNLR4M5MT3MIQB3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"I got this for Christmas because my sister knows how much I love reading graphic novels but can't read them on my regular kindle or my kindle app on my laptop. Since I'm recovering from surgery, I've spent a ton of time on my little Fire 7 (I got a 64g card to add to it as well). I have always used Apple products, so adjusting to the Fire was a little challenging.  After having the tablet for a little more than 3 weeks, here's the breakdown of what I like:-Great control of functions; screen brightness, bedtime color vs daylight color, I love how I can just pull the top of the screen down to get to the main settings I want-Connectivity; very functional to connect to spotty wifi and Bluetooth headphones. I paired the Amazon Basics blutetooth wireless headphones with it and after a little struggle of only connecting to one ear or the other, they worked out really well when they both paired.-Reading; I love that I can buy books directly on the Fire instead of ""purchase and send to"" from the website. I love the controls it has for the kindle, and that I can also easily get magazines or newspapers as well as graphic novels. The guided panel-by-panel reading of the graphic novels on the fire is amazing because it allows me to follow the story in the correct order so I'm not going back and re-reading. Reading regular books is also nice, but the experience is not necessarily any more astounding than on the lowest-level kindle (which I also have) except that the interface on the fire for finding your books and collections is a bit more user-friendly.-Listening; I have a large Audible library and I love that it's so easily accessible on the device to see my books and explore others as well as purchase them directly. Book sound quality is tinny just streaming from the tablet but it's not exactly designed for that, and when connecting to headphones it's great. Now that I have the fire, I feel that I'll use my prime music more; before I hardly even remembered I had it but now I'm optimistic I'll stream more music due to the ease of it being right there.-Games; I've been playing solitaire and toy blast every day for hours (recovering from surgery remember) and the graphics are good. Ads are annoying but when the tablet is in airplane mode it works out great as ads don't play but you can still play the game. I've also installed some word games that are nice and don't have any glitches either.What I don't love:-Pre-installed apps; I don't want to put my email on it, or use the camera, or use half the apps that have come with it. I'd like to remove them, at least from my screen so it's easier to find what I do use, but I have not found a user-friendly way to do that for any of them.-Battery life when wifi is on; this sucks the life down pretty quickly. I'd say I get 5 hours of use before I'm at 40% when wifi is on and I'm playing a game and listening to a book. Pretty easy solve, but I dread what streaming a show would do to the battery life.-the ads or ""special offers;"" yes I understand this is how you can get a pretty functional tablet for $30 on holiday sales, but even on airplane mode I'm getting the lock screen advertising games or dog food. It feels like a bit of an invasion of privacy.-the notifications of amazon wish list items on sale or even sales; I know an item I have on my list is on sale Amazon, but that does not mean I want to order it right now or that I actually need it. I'd like to turn off the notifications but I don't want to miss notifications of my actual orders from amazon.Now, this is clearly no iPad or even and iPhone. It's not going to blow you out of the water regarding usability, but it is a great tablet if you want basic things from it. The battery life will limit you, but on airplane mode it's much better. If I was an actual gamer, or avid TV streamer, I wouldn't look to a Kindle 7 for my needs. At the price point of a $30 dollar tablet (during sales) you really can't beat the product if you're wired in to all different elements of the Amazon empire like Kindle, Audible, Goodreads, Prime, photo storage, Music and Video. Even if you're like me and use it for maybe 4 things instead of as a replacement for a computer or something, you'll still enjoy the experience.  I stuck a mini pop socket on the back of it and holding it is even more comfortable for my smaller hands.","Nifty little budget tablet for reading, games and music",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,284,141,123133,Public
juancarlospro,/gp/profile/amzn1.account.AHYQE6PE2AXW4MX7VX3536IFYJGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,0,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"Recently acquired 2 Amazon Fire 7, generation 9.So far it has been an adaptability process, like a roller coaster.One of my children is autistic and with his special condition he sees the tool very differently, the other is a normal child.Some pros and cons that I have observed so far:- Long durability, they are not the 8 hours that they promise, but it gives a quite acceptable performance, more than any other table of its same competition.- The ads for my autistic girl, it's a problem, she doesn't understand that and it breaks down.- If children are going to use it, before giving it to them, they must put a cover for children and its glass screen maker, it applies to any tablet.- The limitations that are had for the installation in the children's user, is striking.- Free content has many ads, should lower a bit.- They should negotiate with Google to install Google Play and yutube (we know of its separation and that it is possible to install it, we have already done it) that would make it one of the best tablets in the market, without being second to anyone.- The speed with which it works is very good, the level of cooling is acceptable for use.- The resolution of the images is kept in a very good range.- The resolution of the front camera could be improved, but for the price, it is possible.- The purchase via amazon prime on amazon day, very good offer, it was worth waiting for.- In short, until now the team, together with the child protection, has resisted, falls, anger, bad breeding, dirty hands, impatience, of my two children. Thank you Amazon because I can spend more time with my wife, without sacrificing the time we are close to the children.",My experience with children and amazon fire 7,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,2 people found this helpful,,4,4,12442998,Public
wheatbix,/gp/profile/amzn1.account.AGH3ACDTQPLJVI7UTSOEMNJXGO3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,4.0 out of 5 stars,"I've only had this for a few days, but it's just okay. I'm not overwhelmed with joy. I bought it during Black Friday and it was $30, so I did not expect a lot from it. I mostly wanted to replace my super old Kindle that has suddenly not been working right anymore. I wanted to try to play Pokemon Go and other games on it, but many of those aren't actually available in the App Store. I saw that there's ways to get it on there, but it's a lot of effort, and I can tell that it is probably too slow to run the program without a lot of glitching. Even brand new out of the box, the screen is very slow to respond to my touch. As an apple product user, I'm used to very responsive and quick touch screens. This one is a little bit excruciating to use as a tablet, so I think I will just stick to the Kindle features. Not a huge letdown since it was so stupid cheap, but would have been nice if it was more functional as a tablet. Maybe their newer, fancier, more expensive models work better. This one is just about right for $30.","Slow, but appropriate for the price",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: SageStyle: Fire 7Verified Purchase,One person found this helpful,,379,108,88640,Public
"Censored Too Often, So Done With Reviews",/gp/profile/amzn1.account.AEWQJ7U65MWVIWTNMN3ZIOM7DJBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,3.0 out of 5 stars,"Takes forever after you hit a button for anything to happen so you are beating on the thing, not knowing that its changed screens and the next thing you know you are looking at things you never supposed humans were able to physically do sexually. Ugh. Doesnt stay charged even overnight. Touch anywhere near the sides and another page jumps out, no way to get back to where you were, forces alexis talking idiot on you, games are too little icons are too little, cant see a thing on it, have changed settings and had husband who is smarter than me say he gives up, I will find someone to give this to.",Very very slow.,Digital Storage Capacity: 16 GBOffer Type: Without AdsColor: BlackStyle: Fire 7Verified Purchase,2 people found this helpful,,19,21,1891071,Public
Gavett Burch,/gp/profile/amzn1.account.AEG4CR47GZSLE4EWLKJEJO7YH3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,1.0 out of 5 stars,"My daughter has had this for 4 days and when I picked it up to put it away as she was getting ready for bed, the back was VERY, VERY hot. I am very glad she hadn’t been touching it. It was not charging, it was on, but idle.I feel like that should be addressed as a safety concern, seeing as so many of these customers are clearly buying these for children.",Kindle “fire” gets REALLY HOT,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,7 people found this helpful,,22,28,2439395,Public
Kindle Customer,/gp/profile/amzn1.account.AGJHV6BXYJI3FWPZ3FUUZSKAD6NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,5.0 out of 5 stars,"Lighter, same slim fit for hands, battery life better, charges faster, way better sound.Have loved Kindles, especially Kindle Fire 🔥ever since I touched my first one!It does everything my laptop did, everything my  television 📺 did. Not kidding! The only thing that this will not do is call people. Great for kids, especially if you don't want them to have their own phone yet. Parental controls come with. These are pretty tough to break, but get the extended warranty because the  charging connector will eventual loosen down the road and get too out of place to charge. It's a hassle, but without the warranty you will have to replace it yourself and the old one is dead. BUT these now come at a fantastic price!Be sure to get more than 8g because the system in it takes up 4g already and you will quickly run out of space!","Will have to pry it out of my cold, dead hands! 😸",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,One person found this helpful,,83,79,551967,Public
Phillip Baxter,/gp/profile/amzn1.account.AGV6372FLNTHPB5WOKRMX6TQRITQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 8, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,3.0 out of 5 stars,"We bought this on a whim as a cheap tablet upgrade for my kid. We already have a decent-sized library of games purchased on Google's Play Store. We had no interest in rebuying our entire library in a different app store, so we side-loaded the Play Store app onto the tablet, and downloaded the games. However, apps downloaded through the store cannot be added to the Kids Mode of the tablet! I see no reason for this other than requiring parents to rebuy games on Amazon's own app store.Looked into downloading a standalone ""kids mode"" launcher app, but the main one we found had several reports that on the Fire Tablet pressing the home button would simply close the launcher. The workaround required rooting the device. That crossed the threshold for me of being beyond the effort I was willing to expend to make this tablet work.Another option might have been to investigate using something like the Nova Launcher and trying to lock down what the account was able to do. The only remaining option was to leave the tablet in adult mode, giving our kid unfettered access to anything on the device, including full access to any Amazon Prime Video movies and recommendations for things (like teen/adult-targeted comic books based on my history of reading Star Wars comics) that I don't necessarily want him accessing at his age.In the end, it was too much effort to make this cheap tablet work.In addition, the cheap off-brand case we got was poorly designed, with the speaker holes redirected down into a 90-degree bend and out the back of the device instead of up towards the user (they should've flipped the main body of the case 180-degrees... how hard is this??), leaving the sound muffled and hard to hear.While we got the tablet on sale, by the time we paired it with the name-brand case, it would've only been another $10 to get the kids bundle, which included the case, a 2-year no-questions warranty, and a free year of their kids app/book subscription service. A no-brainer!But then the Samsung Tab A 8.0 was on sale for only about $35 more, and included a bigger, better screen, a case (that, to be fair, from reviews I'd seen, would probably need to be replaced), better processor/gpu and memory (important as the kid gets older and plays more advanced games), double the on-board storage, a much better battery, and a kids mode that we already had experience with from another tablet and that includes the ability to add all our existing Play Store apps. We decided that was probably a no-brainer.We returned the Amazon tablet, and are still currently using our older 10-inch Samsung tablet with only 16gb of storage that was a hand-me-down from a grandparent. Will probably go the route of the Tab A 8.0 when we feel a stronger need to upgrade.",Kids Mode Can't Use Play Store Apps, Samsung made more sense,Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,53,56,1042210,Public
TLP,/gp/profile/amzn1.account.AEQKJN57KDNKBZHNVVBEUHDZC5PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,1.0 out of 5 stars,"A word to the wise regarding the trade in offer on any Amazon Kindle device. Before mailing the item for trade, make sure it is fully charged, and take a photo of the device switched on. Otherwise Amazon will tell you that the device was not functioning, and will cut your trade in amount in half. I submitted a functional device for trade, and this is what Amazon did to me, they are insisting that the functioning device I sent back to them did not work. I called customer service, and was told they can't do anything about it. So, be wary of this offer, because Amazon can do whatever they please once they have your device, and you can't do anything about it.",Beware of the trade in offer,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,2 people found this helpful,,262,52,773068,Public
ms boop,/gp/profile/amzn1.account.AGESD25FFFFKRYP2IVWMCVNHAJSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,5.0 out of 5 stars,"I originally bought the 8"" fire, I travel on train, no wifi, so download books, movies, I love it, used more than laptop! Do everything on them,  then bought the 10"" , not happy, gltchy, but loved the larger screen, but couldn't get pop ups off!! Paid the extra 15 dollars, still pop ups, Amazon couldn't fix, Sent me new one, same problems, except first one also stopped charging, so I purchased the new 7"" , so far great, travels well, it's more portable, screen is fine too, didn't think I would like the smaller one, but I do! Tried my 10"" again, thought maybe after being off? But irritating to be in middle of paying bills, or watching movie, reading, and get a vodka commercial!!! I love this little 7"" fire tablet.","Have the 7"" , 8"" , and 10"" fire tablets",Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,2 people found this helpful,,113,174,683127,Public
Math Nerd,/gp/profile/amzn1.account.AEM5QDFZ3HI5EWXPP5YH6WMSULVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,5.0 out of 5 stars,"Fire HD7 is slightly bigger than the Kindle PaperWhite ( which is about the size of a paperback book ), making it not quite as comfortable to hold.  The Fire HD7 also requires more frequent recharging, just about every other day as opposed to a week for the Kindle.  It also does not automatically open to the most recent page read, instead it displays an ad screen.  A swipe up will bring you to the menu screen.  I think the best way to use the Fire HD7 is to click on  For You  on the menu bar.This will display your most recent book as well as the previous 2 or 3.  It also displays the current outside temperature, and just below that your Watch List on Amazon Prime.  Unlike the Kindle, you can watch movies on the Fire.  I don’t.  If I’m going to watch a movie, I prefer a larger screen.At home that means my TV, on the road it’s my laptop PC.  One last difference.  The Kindle displays a yellow light while recharging, a green light when fully recharged.  The Fire has no such indicator, but it does display a progress bar at the top of the screen.  All that said, I still prefer the Fire HD7.  Book covers display in color, as do the Collections, which is a nice reminder of what books I have downloaded.  The collections screen could use some improvement.  The collection name is displayed in bright orange against a white background, which makes it difficult to read.  Not sure why Amazon went with a font like that.  An easy workaround is to triple tap between the collections boundaries, which magnifies the display.",Fire HD7 and Kindle Paperwhite comparison,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,,75,149,203239,Public
Indigo310,/gp/profile/amzn1.account.AFCIMW64D5K75S47JSI2GTM4X4HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=22,5.0 out of 5 stars,"Super easy to set up. Very easy to turn off features you don't want. Turned off Alexa as it's just an annoyance to me. Got this as a replacement e-reader. Not sure why everyone is complaining about blue light. You can change the reading screen from white, black, sepia or mint green. Turning down the screens brightness works just as well. There are some complaints about don't sizes but I don't know why. There's a multitude of sizes and different styles fonts to choose from. So customizing personal reading experiences is an easy adjustment. The advertisements it came with were only on the lock screen so it's not really that big a deal. They can easily be removed by paying 15 bucks to turn it off. The battery life is the only downside I can find. It drains quickly which can be an issue if you are a reading junky like me",Battery life needs improvement. Otherwise awesome device,Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: SageStyle: Fire 7Verified Purchase,One person found this helpful,,415,409,31540,Public
