author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Jenna Harrison,/gp/profile/amzn1.account.AHXS7XTR7AHEVPY75QGIJLJTNQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2020",1,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"My 8 month old sits up for long periods of time on his own and loves moving water. We wanted something that was a little more fun to look at and play with than the traditional kiddie pool we have. I love that even if the water is running for 15+ minutes, theres never more than a few inches of water in the pool. My son can't quite crawl yet so he just sits there and plays with the sprinkler on the side. Its a fun, cheap, and cute way for him to get outside in the Texas summer heat! We clean it up after we use it, most of the time, but when its out and our dogs run over top of it, it seems to hold up pretty well and hasn't punctured yet.",Nice way to beat the heat for my 8 month old,Verified Purchase,,84371260,1,18,Public
BreC,/gp/profile/amzn1.account.AHZJHTL2I5WA5X7PPERFWHSY5YIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Some of the animals are hard to tell what they are in the pictures but that is my only complaint! We've had this for ~2 months and it gets used an average of 2-3 times a week by my kids. I keep the sprayers low enough that my 13 month old could crawl through without getting a face full of water but they can go over 2 feet in the air if you turn the water pressure up. We found the best activity to be putting the end of the slide in the water! It's hours of fun and easy to drain and hang up!,Best summer activity for my 1 and 3 year old!!,Verified Purchase,One person found this helpful,105855,154,147,Public
Amazon Customer,/gp/profile/amzn1.account.AEAWYBRECBOROR7LTTLA2YTPSH5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,This product was fun and my 3 year olds enjoyed it a lot. They played in it for at least an hour. As a teacher I was really happy that the bottom of the toy has colorful letters for the kids to find. This is not a pool however so it’s not deep and it needs to be connected continuously to a hose for the water to spray up.  You could probably use it as a pool for the 1 year olds. The bottom is soft and I have a concrete deck so I used the thick puzzle like gym mats underneath and it worked out great. I hope you find this review helpful.,My 3 year olds had a great time splashing,Verified Purchase,,83724893,4,37,Public
DC,/gp/profile/amzn1.account.AFWF772O5YIAUO4Z5HAVMHIT7CCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"My  1 1/2 year old niece has a blast with this. the sprinkler was immensely fun for her as she tried to stop the water from coming out.What keeps this from being 5 stars is the fact that I live in the city and we don’t have patches of grass to put things on. So we had to put this on concrete and watch her very carefully. She slipped a few times as well. Next time we’ll be finding something to put under it, but would be nice if the bottom of this thing had some more cushion or grip.",Niece really enjoyed it!,Verified Purchase,,618803,68,66,Public
Madison Stokes,/gp/profile/amzn1.account.AF7MM7EGQT3XSDDLK5DGEIIYG5TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,"I like this little splash pad as its cute for a little one to crawl around in.  However the design flaw in it is that the hose has to be on the whole time to keep it inflated which then keeps the sprinkler going.  The hose water is really cold so baby didn't like it at all.  I wish there was a way to inflate it and then keep the water in to get warm, then turn on the sprinklers.  It instantly deflates if you turn off the hose so its kind of rendered useless if baby doesn't like the ice cold sprinklers.  I would definitely go with a plain pool if I had a choice.","Nice Small Splash Pad, Not a Great Design",Verified Purchase,,2165870,6,26,Public
Donna Jaffke,/gp/profile/amzn1.account.AE23NLTVF46UAQILWL6FXL274R2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,Lasted less than 2 weeks,Lasted less than 2 weeks,Verified Purchase,37 people found this helpful,84474006,127,137,Public
Jessica L. Huen,/gp/profile/amzn1.account.AEHO2R3PLQTUUHTCA2D336L3PY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased this sprinkler game for my kids, we have a small pool, but they love sprinklers too. Even though it's more of a younger kids sprinkler pool, at 4years old they both enjoyed it. They were able to spell  words as they walked around the alphabet on bottom area.  They could lay in the small pool of water that gathered in the bottom of it. They really enjoyed the sprinkler , which shot inside and outside the circle.Attach the hose to the attachment on side of it, if your hose doesnt fit there is an extra attachment. Turn on water and the outside ring fills with water, when it's full, it sprays out the tiny holes in it. The water that shoots out fills the center of it where the alphabet is. My kids really enjoyed playing in it today. Feel free to ask if you have any questions .","Definitely gets kids cooled off, educational,  and hours of fun",Verified Purchase,,84084037,1,20,Public
Brig B.,/gp/profile/amzn1.account.AFJ7LZFX7VORK7FWNEWWRNMFJKPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Love this splash pad! It has been perfect during these hot days that we are having. Unlike a pool that you have to blow up each time, this splash pad just needs a hose and you're off and running! Very easy to assemble and break down at the end of the day so you don't kill the grass. One of my son's favorite summer activities!",One of my son's favorite summer activities!,Verified Purchase,One person found this helpful,587998,74,75,Public
TheBaroness,/gp/profile/amzn1.account.AH6R27BPWHGIYGY2WHAD2VEZLJEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2020",1,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"You have no clue how much joy this little pool brought our family. It’s like we have a courtyard fountain in the back yard. This little sprinkler pool sounds like a babbling brook. I just had my eyes close in my lawn chair with my feet hovering over this glorious creation.Oh, darn, almost forgot, it’s a kids pool, not an oasis for adults. It’s way easy to use and fun. Just hook up the hose and you have a tiny pool. The water only gets a couple inches deep. Plastic feels nice and smooth to the touch. It’s not thick like a tire nor thin like paper. You probably don’t want to put it on anything rough keep it in the grass and you will be fine.",Live like a Kardashian with this mini pool!,Verified Purchase,,15321293,30,17,Public
Melissa,/gp/profile/amzn1.account.AEKYQBNOPXM3K5OIH27OBTB7XNKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2021",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great wading pool. I like that it is big enough for my son to splash in and when it is completely full, it is basically a small wading pool. My son loves it and the sprinkler water gets very high. I did have to buy another one because the first one I bought got mold in it. I would strongly suggest that after you use it, hang it upside down with the sprinkler attachment at the very bottom. Make sure that most of the water is squeezed out of the bottom, then line/hang dry.",Wonderful wading pool,Verified Purchase,,4321880,67,19,Public
Diana,/gp/profile/amzn1.account.AF574HOI3TQEJ7DUPVJD6LZ2BTZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"It arrived yesterday 5/19/20 and it happened to be a 100 degree day in Texas !~!  Very easy set up.  I put it on a sports mat (2 yoga mats would do) to make it safer on our covered carport. The girls 3 and 5 loved it saying it was lots more fun than a sprinkler******UPDATE, 6/17-less than a month after delivery (just over the return time), it sprung a 4 inch leak to the right of the letter ""A"", sadly it is now useless.  I will update if the company reaches out to make this right..",Useless in less than a month :(.  I'm waiting for company to make this good,Verified Purchase,One person found this helpful,3784381,20,83,Public
Kindle Customer,/gp/profile/amzn1.account.AEXK45SCU77YQJHJYJ2AODPUZRUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,2.0 out of 5 stars,"Cute idea, but didn't work well or last long. The connector to the hose leaked a lot,  so there was always a huge muddy mess after about 30 minutes of use.  My kids loved using it,  but it was a mess, and then the whole seam popped open on one side on the second day they used it.  Very disappointed.  This was a birthday present for my son, and it only lasted two days!**Update: after leaving this review the company gave me a full refund, no questions asked.  Faulty product,  great company! Thank you SplashEZ!","Hose connector leaks, and plastic seam isn't durable.",Verified Purchase,2 people found this helpful,4826381,6,24,Public
Dri’s Reviews,/gp/profile/amzn1.account.AE3ZAF4P2RNTU3EXZETR7NPOIRXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           This is the best splash pad I’ve tried!  We don’t have a pool and we don’t need one with this, they can play in it for hours!It’s quite large and is perfect for my 7 and 4 year old.  They can both sit side by side in it with plenty of room, and run through it without hitting each other. It shoots the water well over their heads, so I would say my kiddos are in the perfect age range for this one.  I was the hero when this came home!",Super large and awesome pad!,Verified Purchase,One person found this helpful,84170195,48,29,Public
Sparkmania,/gp/profile/amzn1.account.AGCLK5TR4XYD3V6I6HJVJQRUQSKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,The fountain was not more than a foot tall. I assumed it was my water pressure. Tried everything and the height wouldn’t go up.We tried to make the best of it and the first time my kids were using it there was a rip on the side seam and there was water flying in other directions.Disappointed  as I was expecting a fun experience but it left feeling you underwhelmed..,Underwhelming,Verified Purchase,2 people found this helpful,7674540,26,20,Public
hopkd0cv,/gp/profile/amzn1.account.AHKOHUPMH7MZZ6ERWL24TMGO3GWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,You need an adapter to make this fit correctly.  We had a new hose and the threads were tying to cross thread.  I had multiple people attempt to thread it and all were unsuccessful.  We did get it to barely catch so it leaked but did at least spray some water.  Would have been 5 stars if the threads would have been right.,Nozzle not threaded right for regular garden hose,Verified Purchase,2 people found this helpful,11657916,8,12,Public
Jasmine,/gp/profile/amzn1.account.AHKZIM6QZ6FW7TT45HL72NBANXBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"If you have low water availability this is not for you bc when you turn off the hose the sides deflate and the water runs out of the pool. Cute idea, terrible planning.",It does not keep the water in or stay inflated when hose is off,Verified Purchase,2 people found this helpful,723194,101,39,Public
Gabrielle Harding,/gp/profile/amzn1.account.AEASWHPMQSUWKXLMRBFTYVKGUKNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,"Material is thick and durable. Very easy to set up, you just attach the hose and the outer rim fills with water. My son (7 months) loves water and is very active, This easily entertains him for a while. He enjoyed watching the water sprinkle inside the pool, you can adjust the height by the pressure of the water. We turned it off and just sat in the pool with a few puddles and he just splash the water around and played with his toys. He like looking at the pictures of the abc print. All in all good buy. Will see how long it lasts.",My son loves it!,Verified Purchase,One person found this helpful,8356178,8,26,Public
Mimi,/gp/profile/amzn1.account.AGBXEGMRAGCLW3AEXS7G2KGZKQ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"This product is extremely easy to assemble. Within minutes kids are on their way to having a good time.I bought this for my 2-year old grandson who absolutely loves it! This product is geared toward younger children (18 months to maybe 5?) It's not deep enough to ""swim"" in,  but it's chock full of fun for little ones.The sprinkler effect is a big hit. And of course, the shallow, wading part is perfect for any kids fascinated with water.Overall, one of the best, most used toys I've bought in the last two years.",Perfect for tiny humans who love to splash!,Verified Purchase,2 people found this helpful,83853036,2,10,Public
Marlina,/gp/profile/amzn1.account.AEB2JNZAJJKQLLQTOGRSDUCUPU4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"We got this for our almost 2 year old and he LOVES it!! Super fast and easy to set up, fills quickly, and then you can turn the water down the rest of the play time.  Holds just enough water for him to splash and sit in and is perfect because he likes to go in and out.  Its like a paddling pool, slip and slide, and sprinkler all in one!!  HIGHLY recommend!  Also cleans up super easily and wont kill the grass like the bigger inflatable pools.",BEST THING EVER,Verified Purchase,,248593,131,175,Public
Christina D'Alessandro,/gp/profile/amzn1.account.AH2Q67264KXB4TPY7V3CR3LM7OBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,"Update- They've sent me several and all the splash pads bust after using 2-3 times. Don't waste your money and time.Update- in attempts to remedy situation I've received a replacement. We've only used one, but I give 5 starts for customer service at least.Update- 4th time it busted.We've used 3 times, no problems yet. To the people saying it popped I think weren't being very observant to the ground where they put it down on. I make sure there aren't any sticks or anything that could puncture it. My 11 year old and 2 year old play together with this. Very versital for all ages",All of them bust,Verified Purchase,28 people found this helpful,84489829,136,310,Public
A,/gp/profile/amzn1.account.AHVB37JSTISPO4JS266QKGR75ODQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,Super cute splash pad but unfortunately had to return the product. The nozzle where you attach the hose leaked tons of water. The plastic washer that was meant to keep it from leaking did not fit it properly to seal. Also you have to keep water running continuously to keep water inside the shallow pool. The lip is only kept inflated by the pressure of water. Disappointed you couldnt spray the sprinkler for a bit and then turn it off for a small shallow pool.,Leaking the first time we opened the box,Verified Purchase,,938075,29,68,Public
Amancay Blank,/gp/profile/amzn1.account.AFV5HKPMJA5SPWDNNQIHFOSCYJFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2019",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           A fairly simple setup, with varying levels of splash factor based on interest and needs!We let it essentially fill, and then turn the water source way down for a more trickled experience vs the full fledged sprinkler mode that intimidated my nephews (2&4).But they had a blast standing, sitting, wading, splashing, and cooling off in it with the summer heat upon us!",Water fun for all!,Verified Purchase,One person found this helpful,84328210,82,48,Public
Amazon Customer,/gp/profile/amzn1.account.AFH4CSGMA3TBA3RFLGPDD4SKD7DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Our 11month old son loves this! He likes the water fountain that sprays up. You just hook a hose to it and turn it on. It takes a minute to fill up before the fountain starts to spray. The water comes out of the hose constantly so it is always very cold. I’m not sure why warmth is a category to review. We have only used it once so I’m not sure how long the durability will hold up but it seems like it is for small kids who aren’t going to be going crazy on it. If bigger kids use it it might rip if they are not gentle.,Fun for young toddlers,Verified Purchase,,14486851,5,23,Public
jdmillersr,/gp/profile/amzn1.account.AHYA2T57RTTT4MM5HK47CMLYXA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,"Set this up for my grandkids as a fun way to keep their feet clean before climbing into their pool.  I used it for about a week before cleaning it up and putting it away.  I brought it out this week to give the kids something to do as a quick respite from the heat.  Within 5 minutes one of the side seams split.  Since I turned it on before they changed, they didn't even get to use it.  And by the way, where the hose connects, since it is top mounted, the connects gets pulled down by the weight of the hose unless you rig a loop.  The connection still leaks a great deal. Not a happy purchaser.",One Use!,Verified Purchase,,9329199,0,19,Public
Leslie P,/gp/profile/amzn1.account.AFX36CKADB47WJHBIPMT35KJBMVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,"I was looking for something my college age daughters can use this summer to stay cool in the California heat.  This seemed to be the right mix of easy to set up for a cool off from the heat.  They can lay in it, sit in it and it doesn't splash all over the place.We did have a little trouble with the hose connection,  The hose needs to be coming from ""above"" or the connection leaks so we put a bucket under it to hold it up.  Problem fixed.",Fun for adult kids too!,Verified Purchase,,2112003,37,74,Public
Jan C,/gp/profile/amzn1.account.AEJEFANXBYAEJ24DNZZALZI5VQ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,My grand daughter was delighted to play in the sprinkler and sit in the cool water during the heat this summer.  The animated animal figures captured her attention and the little tiger that came along with the sprinkler pool was an added friend.  We have a small backyard and the pool doesn't take up a lot of room and is easy to fit back into the box after drying and clean up.  Love this purchase.,"SplashEZ 3-in-1 Sprinkler for Kids, Splash Pad, and Wading Pool time and space accomodating",Verified Purchase,,524627,77,65,Public
Nichole,/gp/profile/amzn1.account.AHJYCNTVZZDNAJLYJL2EZPHXZFWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2019",1,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,We absolutely love this water splash pad! Our little girl (13 months) loves it. It’s hard at first to figure out water pressure and you CANNOT lose the little ring that you put inside the connection or water goes everywhere so have a designated place for it. It’s really thick plastic so I’m not worried about tearing or holes. Even our little puppy and our big boys play with their sister in it. Fun water pad and easy set up. Make sure you empty out the water completely to fold and store but it’s so compact it’s easy to tuck away.,Fun splash pad for kids!,Verified Purchase,,84454394,19,92,Public
chicagobluesgirl,/gp/profile/amzn1.account.AESP3PHH5SYBXL5VXUQXILZSATTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,The splash pool is adorable and seems to be perfect for toddlers who prefer wading to a deeper pool experience. It attaches right to hose to fill so no blow up feature. The little sprinklers all around it can be adjusted once full. Best to not have hose on high. Eventually  the wader will overflow due to hose needing to be on while in use. The little ones are quite comfy in it and pool toys don’t sink or float away.,A great purchase for toddlers,Verified Purchase,,3831482,18,47,Public
Guy Smith,/gp/profile/amzn1.account.AHIVP7ZXEJ2IWQ4JRT2S6NHPEKYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,3.0 out of 5 stars,My granddaughter enjoys this splash pool very much... She's 2. I didn't appreciate the fact that you have the hose running the whole time you are using it! The ground gets pretty soaked around the pool because the water is running out of it constantly.Pros:My granddaughter loves it! can easily control the height of the sprinkles by slowing the water flow. Easy to collapse and store. Plastic seems very durable.Cons: Water running constantly. The hose connection seems a likely point of failure. It can be kicked and stepped on during splashing shenanigans... Plastic is slippery to bare feet.,Uses a lot of water!,Verified Purchase,,12576653,12,14,Public
maegan,/gp/profile/amzn1.account.AF4GIPQWZ3IDVA3YAYCV7ONTTF2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"Update to our review of -The connection was not tight and honestly sprays out all over the nozzle.  My husband had to gorilla tape the whole nozzle to ensure the water pressure was at a current flow.  Not onlyDid this company personally reach out to us to apologies, but they went above and beyond to correct a situation that they didn’t need to do!  Not only did they read my review, but they replaced it, refunded us and send a lovely note to our family.  The new one works amazing and all of our kids love it (all 5)...we are now and forever committed to this brand and company.  We need more companies like this...that’s why we love small businesses that care to make the difference!",Went above and beyond to assist us,Verified Purchase,,83939848,1,11,Public
Julie M Bousquet,/gp/profile/amzn1.account.AEP77OXYBGMT6O267IWT3XVMHZDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2020",2,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           If you’re debating whether or not to buy this...buy it! Our toddler (almost 3) has been having a blast, while our baby loves sitting and wading in the water. This is a really great / safe option to a kiddie pool given the water level holds around 2 inches or so when filled up. While the safety instructions clearly state no running or jumping, or dare devil toddler decided to run and jump into the pool over and over (see video) and had a blast. Very durable material and very sturdy.",Great purchase for baby and toddler!,Verified Purchase,,83614038,29,21,Public
Julia,/gp/profile/amzn1.account.AFVH3C5EWTG4FQFFKLRWAH2DH6AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"This great splash pad made our summer so much more fun! It is easy to set up and tough enough to stand up to lots of use. Initially, we had trouble getting a perfect seal with our hose, resulting in a small leak that only minimally impacted the splash pad. I reached out to customer service, and they were incredibly quick to respond. They gave me some helpful tips and also sent me an extra gasket, which arrived very quickly. Adding the extra gasket eliminated the leak, and I was impressed with their attentive and caring follow up. I wouldn’t hesitate to recommend this splash pad to anyone looking for summer fun.",Lots of fun & excellent customer service,Verified Purchase,,10975745,71,12,Public
L. Cheek,/gp/profile/amzn1.account.AFMB6UNUDN7DMV5VRGAFQMI3F6SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"My kids are loving this thing! It's perfect for my 5 and 3 year old. We put the slide in it, and they love to slide down into it. Plus its a better choice for us. More fun than your regular sprinkler, but not as bulky or worrisome as a kiddie pool. You can also fairly easily drag it around the yard, so you don't make spots on the lawn. It takes awhile to drain out. So we just hang it on the slide when we're done. Very fun!!",Great for the summer heat,Verified Purchase,,84183477,14,61,Public
ML,/gp/profile/amzn1.account.AGXRSPKOKXTTF57NZQF35H4MWKOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2020",0,,https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/product-reviews/B07MNMT3M7/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves this splash pad! We've been using it every weekend. It's so easy to set up and put away once it's done. We love that there's enough lip on the edge to catch about 3-4 inches of water and nice enough to sit down and have that water surrounding you. It's not completely flat at all. The only thing is that you have to shut off the water when not in use. But again it's nice that there's a puddle of water to sit down to cool off.,FUN!,Verified Purchase,,5742685,20,35,Public
