author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Tiffany A. Covert,amzn1.account.AECH5UQU5Z2ILUEAGTNO4SPGXNUA,"Reviewed in the United States on January 28, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Waste of money, giant piece of crap!!  WILL NEVER BUY THIS PRODUCT AGAIN!!",WASTE OF MONEY,Color: BlackSize: 5.8 QTVerified Purchase,46 people found this helpful,46,1,Public,21594294.0
E. Money,amzn1.account.AEPQNEMLZIOULHVKZYFGEMDVJANA,"Reviewed in the United States on June 10, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"it warmed up french fries after 50 minutes, I sprayed the fries with olive oil and they did not get crisp....very disappointing.....I sent it back...after doing more research there is no way to fry food unless its submerged it oil in a frying pan..........as in there there is no such thing as an air fryer..........it is a toaster oven with a fan in the back and the fan in mine is broken............I am looking into a convection toaster oven (same thing as air fryer only honest)",not a fryer,Color: BlackSize: 5.8 QTVerified Purchase,31 people found this helpful,446,195,Public,68461.0
Customer,amzn1.account.AHSROY4WUJJZJUGVRPRLFDEOQPKQ,"Reviewed in the United States on October 4, 2019",3,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"UPDATE2 6/2021 found old response in junkmail, they sent me same version but new batch that worked GREAT, was going to change review to 5 star, then vesync updated firmware and broke it just like the new ones. None of the wifi features are useful if you have to get your butt off the sofa and hit the fing button to preheat. Thanks cosori for bowing to the mob over a ""hack"" that requires the bad guy to have physical access to my device to compromise it. GIVE ME BACK MY REMOTE PREHEAT.6/2021. Contacted customer support. No response. Cracked handle. Looks like I can get a new basket for $25, screw keeps disappearing from front plate. I have metric screws from work so I guess I'm just going to have to keep some in house. Front panel buttons don't work. DEAL BREAKER! Ordering the fancy new version where you can program the presets and MOST IMPORTANTLY, PAYING $30 FOR. A WARRANTY THAT WILL REFUND MY PURCHASE COST WHEN THE SUPPLIER DOESN'T TAKE CARE OF THEIR OWN CUSTOMERS.Air flow in this product makes it work so much better than most.The fryer itself is good. I hesitated to get the wifi version with all the data leaks, etc. But after using it, was glad I did EXCEPT....the app is junk....it's a generic control app. It let's you set your fryer to preheat and cook. It notifies you it's preheated sometimes. If you are actively using your phone, notifications work. God forbid you set it down and the screen goes off. No notifications. Garbage. I have resorted to setting separate alarms for preheat and cooking. So many possibilities, such poor execution.","Good product, responsive CUSTOMER SERVICE, bad politics, weak philosophy, broke their own product.",Color: Black-WifiSize: 5.8 QTVerified Purchase,26 people found this helpful,216,108,Public,86618261.0
Lilac Peach,amzn1.account.AFYVW7CVLH55TQUEM2KQZUTL5OKQ,"Reviewed in the United States on October 15, 2019",6,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"Ordered model CP158-AF, which is nice matte deep red, on Oct. 14, 2019 with delivery window of the 15th by 9 p.m. It arrived before 5 p.m. It was packed nicely and the manufacturers box has a handle so it was easy to lift from packing box. There is a user manual which you should take the time to read and a recipe book about 110 pages of recipes. was starving but I went over it and over the manual.As my pictures show it was larger than I thought as I live in an apt. Make sure you have counter space to have 5"" from your wall as steam escapes from the rear.*** There is a plastic cover over the basket release button.  Please make sure it's in place so it won't be pushed by accident. It will release the inner basket which is holding the outer basket and also have a solid surface to place it on before you release. I put mine on the large burner on my stove as there wasn't enough room on counter. It was enough room to pull it out so I could flip the scallops.I didn't release it until I was ready to wash it. I had to give a slight tug to remove basket from fryer because it is new. It should slid out easier with more use. The manual is very informative and the display is easy to use with pictures of preset food items.I will purchase additional accessories such as ramakens, cake and pie pan as some recipes call for them. I do have some small glass containers I can use. You can use Pyrex or anything you can use in an oven. Also a sprayer for oil.My first use was for jumbo scallops. I didn't have a sprayer so I used paper towels to dab olive oil lightly and Old Bay seasoning. There wasn't a recipe or temp and cook time so I did a search online. I did preheat of 390 and cooked at 390 for 2 mins each side. Checked and did another minute. I should of used the preset fish instead of shrimp but I'm learning.They came out delicious. They don't get brown like searing them in butter but the Old Bay added some color to them. I have Alaskan Pollack fillets I am trying next and pork chops. So far I love it and look forward to using it daily.I will do an update.***Update*** Love cooking with this! issue is the cookbook fell apart and I had only browsed through it once and a metal prong seperated from the skewer rack so I went down a star.",Great fryer but accessories had issues,Color: Burgundy RedSize: 5.8 QTVerified Purchase,22 people found this helpful,50,23,Public,1732752.0
Marie,amzn1.account.AHHV3AKKRTZXVB2BTEF6UM7FKUPA,"Reviewed in the United States on February 6, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"I heard so much about these things that I had to give it a try. The fact that this one has a Pre-Heat setting is what tipped the scales for me. That helps with the crisping of foods.We are a family of 5 and I got the 5.8qt. size fryer. It holds plenty, yet it has a low profile and fits under my kitchen cabinet.For those of you, like me, who were confused on what this appliance actually is; it’s really a counter-top convection oven. Not a “fryer”. It circulates hot air around your food. The result is nicely cooked veggies, seafood, etc. in a short amount of time. The veggies turn out great... similar to roasting but it takes a lot less time. Just toss your what you’re cooking lightly in olive oil and the machine does the rest.It’s also very easy to clean.  The only thing I would improve is the release button on the basket... it’s a little tricky at first to get the hang of... but after a few surprise drops, I’m now trained to make sure it’s resting a counter before releasing the basket. We’re having fun with it so far.This would be a good appliance for very small apartments, motor homes, or boats because it can actually function as your main oven.",This is really a counter-top Convection Oven,Color: BlackSize: 5.8 QTVerified Purchase,28 people found this helpful,452,48,Public,912913.0
C. Brown,amzn1.account.AE2UXJWJNT2D3JII7S7OY7R7LGAQ,"Reviewed in the United States on June 18, 2021",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"We have several of this particular fryer within the family, with the oldest being a 25 months old.  The main fryer component itself is still going strong in the oldest fryer, but the internal basket (the one with the holes/vents) seems to need to be replaced too often in my opinion.  But hey, at least you can buy a replacement as opposed to buying a whole new fryer so that's nice.  I don't feel that we're rough with using the appliance, it's just not well designed to withstand the weight of the outer basket over time pulling/pushing it out/in the the fryer.  The basket that came with the item lasted 15 months, and the first replacement basket has only lasted 10 months.  Today I'm making yet another purchase for a new internal basket.  At $24.99 per basket, and now on my second replacement, I've spent ½ of what I paid for the original item just in replacement baskets (when I purchased the fryer it was only $99.99).  If you don't mind replacing the baskets, the fryer itself is pretty awesome, and so simple to use.  I would give it 5 stars if not for the fact that I've needed to replace the basket twice in it's 25 month life span.",Be prepared to replace basket often,Color: BlackSize: 5.8 QTVerified Purchase,14 people found this helpful,72,42,Public,520397.0
jim r,amzn1.account.AHZIIPDMYS76WGLXX3NIVWQLODPQ,"Reviewed in the United States on March 30, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,Got in mail plugged in it flashed a couple times and never worked again,Not even one use died,Color: BlackSize: 5.8 QTVerified Purchase,38 people found this helpful,39,4,Public,8841516.0
Siggy,amzn1.account.AGVUKLSW4FOIWPA5C2DGCD2XJ2HQ,"Reviewed in the United States on August 30, 2020",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"So, I've had this for almost four months. Overall I'm very pleased with the air fryer. I use it almost daily. I've made chicken, corn, eggplant, fries (of course), spaghetti squash, meat balls and more and everything comes out amazing, juicy on the inside, crispy on the outside. There are however a few design flaws that need to be addressed by the company. One is major. The screws in both baskets become loose after almost every use and I constantly have to tighten them. I discovered this when I found one of the screws in my food! The other issue, is that the material of the inner basket (with the holes), is different than the material of the drip basket. The drip basket is a non-stick material that is very easy to clean. The basket with the holes (roasting basket thing) does not appear to be. The first few times of use, it was easy to clean and with each subsequent  use, it becomes more and more difficult. I use a variety of cooking sprays when using the fryer and eventually the basket ends up with a sticky, oily residue that is impossible to remove unless you use an abrasive scouring tool, which would obviously ruin the basket, so I haven't done that and try to ignore the fact that I'm cooking in a pan that is less than clean. Just FYI, I clean both baskets after each use. I hope you find this helpful.","I love it, but there is a major design flaw that needs to be fixed.",Color: Burgundy RedSize: 5.8 QTVerified Purchase,16 people found this helpful,206,77,Public,
R. Mallett,amzn1.account.AGKTZZJV3SMENWYV45N3P5XT44IA,"Reviewed in the United States on December 13, 2018",4,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I’ve had experiences with three other air fryers before trying the Cosori 5.8 qt. - Phillips, GoWise, and Habor.  All three were excellent.  But, they were BIG.  I’m so in love with this Cosori and can rest easy that I made the right choice in selecting this air fryer as the one I’m sticking with.  One of the main reasons I love it so much is the size – so much smaller than most on the market (look at picture of it next to my Blendtec blender), but had just as much capacity in the basket!  The controls are intuitive and easy to use.  It’s the best looking one on the market – and we know how important THAT is!  The programmable keep warm function is awesome and when it comes to cooking it performs amazingly well.  Clean up is an absolute breeze.  Last night I cooked a whole chicken and the drawer wiped clean with a paper towel and almost no effort.  Nothing stuck to the great nonstick finish.  While the chicken rested, I roasted asparagus in 6 minutes, then garlic toast in 3!  The chicken was so delicious, it almost brought tears to my eyes!  Fall off the bone tender, juicy, and parts of the skin as crispy and delicious as any pork cracklin’ (chicharrón) I’ve ever tasted.  Thank you, Cosori, for making such an awesome appliance.  Not to bore you with yet more praise, but about 6 months ago, I purchased the wildly popular Instant Pot pressure cooker.  I absolutely love my Instant Pot – was cooking dinner in it almost every night.  Until I got my Cosori Air Fryer.  I’ve only used the Instant Pot once since then.  If you knew how much I love to cook, and how enamored I was (and am) with the Instant Pot, you’d know what a big deal that is!  Another small thing I like about the Cosori is that the corners of the basket are not quite as rounded, a little more ""squared off"", which makes it a little more spacious.  OH - like I said, over the years, I've owned/used now four air fryers - all top quality.  Of the four, I've only been contacted by ONE manufacturer - COSORI.  They emailed me and asked if I was happy with their product and if there was anything I needed or if I had any suggestions on how to improve the air fryer.  That's an example of exceptional customer service.  I was already completely sold on it, but if not, that would certainly have sealed the deal!!","Small on the outside, big capacity inside, best Air Fryer out there!!",Color: BlackSize: 5.8 QTVerified Purchase,31 people found this helpful,,,,
Eric S.,amzn1.account.AHAMHJ222BPLZWWZHZ4Y5VVJBANA,"Reviewed in the United States on February 16, 2020",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"I am blown away with the food results. I love it's ease of use. It looks great. Holds a decent amount of food. Very fast. 99% of it I love.HOWEVER, I bought this as A Christmas gift. It's early February at the time of writing this. While handwashing the basket a week ago, i started scrubbing (with a cloth rag) what i thought was baked on food. Upon closer inspection, i realized that the nonstick coating was gelling up and easily peeling off with the lightest pressure. I'm pretty pissed. I'm actually nervous about frying food in it now due to the known risks of PTFE. Perhaps the stainless version would've been a better choice.",Mixed feelings. Beware! Great food results though.,Color: BlackSize: 5.8 QTVerified Purchase,21 people found this helpful,144,37,Public,138091.0
Joe Tairei,amzn1.account.AGSTEJYJ2QVXJ5WQ5S47LY3PVG4Q,"Reviewed in the United States on June 17, 2020",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"PROBLEMS FIXED!!!  PLEASE SEE END OF REVIEW FOR UPDATE.I want to love my Cosori air fryer.  I saw it used on a Youtube cooking channel, and so I figured, this must be a pretty mainstream product.  I got it seven months ago and it has become a mainstay in the kitchen, and all but replaced the toaster oven, the frying pan, and even the grill.The one problem I have is that the buttons, or whatever you call those little circles on the front panel, are very difficult to press, especially with damp fingers.  It just doesn't work. What's more, when I press them, they don't activate the function immediately; they seem to work only after my finger is lifted.  A kind of delayed reaction, in other words. I can't understand why they couldn't have used an old fashioned set of push buttons, or even a mechanical dial switch.  These technologies have been around for at least 100 years and are pretty well understood.I have tried and tried to figure out how to use the buttons but they are just persnickety and only work part of the time.  Extremely frustrating and that's why I knocked the rating down from 5 stars to 2.  I'm planning to finally contact them and ask whether I have a defective unit, and if they can somehow fix the problem, I'll be happy to alter this rating.Apart from that, Mrs. Lincoln, how was the play?As a cooking appliance, if you can get past the awful user interface, it's a great cooker.  It can cook 6-8 chicken drumsticks in 24 minutes and they come out absolutely delicious, juicy and tender, not raw in the middle, not burned on the outside.It makes toast reasonably well (though we don't make a lot of toast in this house).  It is great for reheating things.  It is wonderful for vegetables; one of our favorites is broccoli florets sprinkled with hoisin sauce and garlic -- just don't over cook or you get these nasty black bitter bits that are quite unappetizing.There are hundreds of videos out there demonstrating how to make just about anything in these gizmos.  I was an air fryer skeptic until I watched a few, then decided to take the plunge and get one, and now I'm sold... albeit, I wish I'd gotten one that was easier to use.They do make an app that allows you to control the air fryer from your phone.  It's what I would call a work in progress. The name of the app is ""VeSync"".  You run the app and it detects the Cosori as one of the appliances it can control.  That's fine for them, I suppose, but from the user's perspective, it would be so much better to have an app called ""Cosori"".  I have so many apps and it's impossible to remember that vesync means cosori.  Come on, who decided this was a great idea?Anyway, more on the app:  it sort of works well.  I say ""sort of"", because it promises more than it delivers.  There's a ""cooking history"" section (but no search function).  You can tap on a history item and it will start the Cosori for you, remotely; you can also alter the temp and cooking time.  Right now I can see last night's chicken, but it doesn't list this morning's pop tart from 15 minutes ago. WHY??? Maybe it takes a while to retrieve the data... I have no idea.  Just another annoyance.  The app does send you notifications when the cooker is done, if you choose to use that feature.I do like that you can add your own recipes to the app.  The thing is, it's not rocket science to use this fryer; just set time and temperature and go.  The saved recipe thing is mainly to help you not overcook or undercook, and that's a matter of trial and error.As far as cleaning and maintenance, it's pretty simple.  You pull out the basket and wash in warm soapy water.  If you're doing dry stuff like toast or reheating a bowl of soup, there's little or no cleaning.  If you're doing meat or wet veggies, you may need to do some cleaning.  I use a soft scratch sponge, but a brush also works well. It helps to soak the whole basket in warm soapy water for 20 minutes, and my wife has run the inner basket through the dishwasher a couple of times; that makes me nervous that it could damage the teflon coating, but so far it seems okay.The inner/outer basket design has plusses and minuses; you can lift the inner basket out, but if you're doing it one-handed (as one tends to do in kitchens) you need a surface under the outer basket or it will fall to the floor.  Not ideal; it would be nice if the outer basket could be retained in the machine somehow, maybe with a hook, so you don't have to position the air fryer 12"" in from the edge of the counter.Liquid seems to accumulate sometimes in the space under the outer basket, maybe just condensation.  It's probably not a bad idea to wipe that up from time to time, just to prevent rusting or messing up the heat cycle.In my opinion, this appliance is still a work-in-progress. They have some issues to solve regarding the buttons and basket design.  Air fryers in general are still a new thing, but they've become very popular for good reason; they work very well for what they do.  With a few tweaks, this can be an excellent product worthy of 5 stars.UPDATE June 25 2020After I wrote to Cosori, they generously shipped me a new unit.  I'm happy to report that the buttons work much better.  As a test, I wet my finger and it still works.  I will say, the buttons still have a kind of delayed reaction -- they don't really engage until you lift your finger, which is odd, but I have gotten used to it.  Most importantly, the buttons all respond immediately now, and I don't need to repeatedly press the time/temp button to activate it.  Thanks to Cosori for properly handling this issue and I've boosted my rating accordingly.",Review updated after my defective unit was replaced for free.,Color: Black-WifiSize: 5.8 QTVerified Purchase,19 people found this helpful,773,134,Public,49252.0
Camilojv,amzn1.account.AEU7YAR4B6JVB2JF2OCY4WF2JJXQ,"Reviewed in the United States on August 31, 2019",5,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"We love our Cosori Air fryer, it’s working and has worked as it is supposed to be working, however after 3 months of use we started to notice that the exterior of the air fryer (is made of cheap plastic) has started to crack.I will still recommend the Cosori however youhave to be aware that the exterior is made of cheap plastic.I will update my review on a few months.",After 3 months of use it started to crack (Exterior),Color: BlackSize: 5.8 QTVerified Purchase,28 people found this helpful,56,21,Public,1267752.0
M. Reid,amzn1.account.AHV4WIN255NW4ELRTYHKXV6UWPKA,"Reviewed in the United States on July 25, 2020",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"Sooo I’ve been using my Cosori Air Fryer about two months now. One day I was using it to cook up a few turkey burgers for the kids and out of nowhere, and in the middle of cooking, the basket released itself from the fryer, slid out onto the countertop and since I have granite countertops, it kept sliding right off that surface and crashed to the floor. Very random! I was thinking I’d done something wrong. This device has to be perfect right? I mean it wasn’t exactly cheap. I’d done my homework and got one of the top rated. Maybe I didn’t lock it into place all the way. So from that point, I’d made it my business to be sure to push it in all the way until I felt it lock. All was all good for about 3 weeks and then this afternoon, I was making lunch for me and hubby. I’d put in two Burgers and was preparing us a salad when 5 minutes into the cooking process, I heard the fan stop and I turned around quickly but I was too late, the basket popped out, slid onto the countertop and then crashed to the floor. But this time, hot splatter popped onto my foot and leg...OUCH! I wasn’t badly injured but I’m baffled!!! Literally baffled! This is obviously a flaw in the design that can be potentially dangerous. Imagine if my kid was in there??? Realistically, I love this fryer! I love the design, I love ease of use and ease of cleaning and I love the way the food tastes when it comes out. But that right there, that’s BAD! One other issue...there are about 5 small screws inside that loosen on their own so I find myself tightening them at least twice a week. And lastly, don’t ever and I mean EVER hit the button that releases the basket from the tray unless you are holding it over a countertop or something. I made that mistake and the entire tray dropped out and fell on my foot. It wasn’t hot but it hurt like hell!!!Update: I contacted Cosori directly after my blackened mahi ended up all over my kitchen floor. They need to be aware of this problem. At first I was quite offended that one of the reps told me, “We will look into this issue immediately. Meanwhile, take a moment to read your Cosori Air Fryer manual!” What???!!! So you mean to tell me there is a portion of the manual that mentions this malfunction??? Because I already read the manual and it was never mentioned! Anywho....they handled the situation for me and offered to replace my current air fryer and asked me to ship them the old one so that they could investigate this. So I’m feeling that this may not be a common problem as I’ve only found a few videos of people complaining about this same malfunction (which apparently becomes progressively worse). So as of today, a new fryer has been sent and is on the way. Hoping I don’t have these problems again.",Major problems that are potentially dangerous!,Color: BlackSize: 5.8 QTVerified Purchase,15 people found this helpful,970,230,Public,22469.0
Russ Lefebvre,amzn1.account.AFLELDUENEKJUF5BMX2YPXWELS2Q,"Reviewed in the United States on February 7, 2021",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"It's almost twice the size of my other one.  If they made a bigger one I'd get it.  I own a smoker and would cook ribs in it for 6 hours.  I've cooked ribs in my oven.  But, 30 minutes in this air fryer makes the best ribs I've eaten.  I don't even use sauce.  Just seasoning.Bacon just 15 minutes for crispy just right.  Fries are great.  Steaks come out like they were on a grill.",This thing is great,Color: BlackSize: 5.8 QTVerified Purchase,15 people found this helpful,705,791,Public,15899.0
ClaireWithLove,amzn1.account.AGRSYTRJ3FJUXXIXYP6ICBACR6LQ,"Reviewed in the United States on May 3, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"This is my first air fryer.  It is basically a small convection oven that needs 3 - 5 minutes to pre-heat.  Cooking is about 20-40% faster than a normal oven.  Get the bigger size. We need to make a meal for 2 - 4 people and you want you food to lie flat for the best roasting. Temperature max is 400 degrees.Pros:- Preset - Buttons are easy to use.  French fried, carrot (root vegetables), meat, etc.- The cooking book and recipe manual are very helpful.- Clean-up is super easy - the metal is very non-stick as is the bottom pan that catches the drips- You can use a preset button to get an idea of recommended temperature and time but use the Time/Temp button to adjust it down- On the presets, it beeps half way through for you to ""shake"" the food which is helpful to see how cooked they are- I finally was able to make roasted brussel sprouts with a maple glaze that have not worked out in my normal oven- There was a plastic smell the first time I used it and a faint hint in the food, but now I do not notice it. The cooking area where your food is is metal.Cons:- Big and high so it does not fit in my pan cabinet- French fry preset was way too long.  Need about 12 minute instead, total.Tips:- Adjust the time to less than what is recommended or else they may be dry and overcooked- Spray the vegetables with olive oil and I use tongs to ""toss"" them around at the mid-point alarmI was worried about buying this brand since I had never heard of it before.  I have made complete meals, cooking the veggies separate from the cut chicken in the air fryer, and I am very happy with the purchase.  I have been using for about 3 weeks.","Faster than an Oven, Easy to Clean, Needs Less Time than Recommended",Color: BlackSize: 5.8 QTVerified Purchase,22 people found this helpful,"1,195",171,Public,14035.0
kathy,amzn1.account.AFHNQGXLYWF73CRPPCA5NMDS7OFQ,"Reviewed in the United States on November 4, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"So disappointed. My daughter has an inexpensive air fryer so I decided to go better expecting more than looking nice. So loud I would never use with company in an open kitchen. Going back in the box relegated to the closet.  Basket size is nice, that’s the most positive comment I can make for an expensive mistake.Well I have to add their customer support team called today and offered to help me including a refund. Great customer attention! Debating my options but I will always do business with a company I trust.",Very loud.,Color: Creamy WhiteSize: 5.8 QTVerified Purchase,29 people found this helpful,38,6,Public,3138906.0
Zhiping,amzn1.account.AGXJN2TZCJWDT2KJ2G36X27IZK5Q,"Reviewed in the United States on February 7, 2021",1,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,The screws that fasten the inner basket and the handle are loose and lost. I am going to buy some in Home Depot but I don’t know the specification of the screws.,The screws are lost!,Color: BlackSize: 5.8 QTVerified Purchase,18 people found this helpful,19,6,Public,5256577.0
SchwebelJ,amzn1.account.AF4HUQG3LX4JKT3KXAXE3FC7MZ3A,"Reviewed in the United States on May 1, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I added this product onto our wedding registry because I was running out of items we needed.  We didn't even know we needed this, but we love using it nearly every day.  Actually, the one we were gifted was broken and Cosori sent us a brand new replacement immediately so high praise for their customer service. We love the larger 5.8 quart size and is non-stick and cleans *super* easily which is great for someone like me who hates to wash dishes.A few tips to convince anyone on the fence about getting an air fryer:  - Costco pre-cooked bacon tastes AMAZING in this.  - Leftover pizza tastes even better than fresh pizza in 5 minutes, no preheat needed.  - Tons of Trader Joe's frozen foods cook perfectly and really easily in this like their cauliflower gnocchi, chicken tenders, corn, and turning fresh asparagus and butternut squash zigzags into alternative fries.  - Leftover veggies reheat well in this with a nice char which makes it better than the fresh dishOur so-called ""instant"" pot is never coming up from under the counter again while this Cosori air fryer is the only table-top appliance we don't store away between uses because we use it so often.","We didn't even know we would love this, but we do",Color: BlackSize: 5.8 QTVerified Purchase,20 people found this helpful,937,99,Public,168391.0
valerie,amzn1.account.AHXILK5XIR655JGYUQKQ7WJOWXHA,"Reviewed in the United States on December 8, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,The thing  reeks of burrning plastic and the food tastes like plastic. It's horrible I was really looking forward to this but now I am totally put off of any air fryer. I may keep trying but today was WORSE than yesterday.  It did cook frozen fries and onion rings well bit I could have the same result from my oven. It's too bad they tasted like burnt plastic. I will never consider this product again,Horrible burnt plastic smell just awful,Color: BlackSize: 5.8 QTVerified Purchase,22 people found this helpful,24,9,Public,4138436.0
doug crowley,amzn1.account.AHNOTS2V3BSPXCEX6XPSGCWJN6TQ,"Reviewed in the United States on February 2, 2019",0,,https://www.amazon.com/COSORI-Air-Fryer-Max-XL-100-Recipes-Functions/product-reviews/B07GJBBGHG/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,3.0 out of 5 stars,stopped working after 2 uses and I left a bad review.  Customer service contacted me immediately and sent me a new one.  Hopefully this one will work longer.  It does an awesome job of cooking food and easy to clean.  Good customer service.  Would recommend,Would recommend,Color: BlackSize: 5.8 QTVerified Purchase,33 people found this helpful,33,1,Public,20581166.0
