author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
JohnnyB,amzn1.account.AG57T4QX5CTSFPPJ3A45ZSEF633A,"Reviewed in the United States on July 4, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"My wife and I recently had our first child.  My wife never drank coffee because she hated the taste of it.  Well after a couple trips with her co-workers to the local coffee shop my wife became addicted to Ice coffee.  Now, If you have children you will understand what it is like to truly be perpetually tired.  This ice coffee addiction quickly became a $75 a week bill, so much that we were literally added it to our bill spread sheet.  We realized this was a problem so we decided to try a cold brew coffee concentrate from the local Aldi's.  My wife was in love.  The thing with Ice coffee is that it is brewed strong and then cooled with ice.  My wife, not liking the flavor of the coffee, would add an absurd amount of cream and sugar.  Cold brew coffee has a different flavor.  Sorry I am by no means a connoisseur of coffee but I didn't know that until I started doing some research.  Cold brew lacks the bitterness you get from hot brewing the beans.  We fill the 2 quart coffee filter with coffee to the top of the screen part of the filter, add just over 1 1/2 quarts of cold water to the maker, seal it up and lay it on it's side (per instructions) and let it sit for 12 hours.  My wife then mixes it 2 parts coffee to 1 part water and stores it in a glass container.  In the morning she simply pours from the container to her mug and adds a dash of french vanilla creamer.  No sugar.  I have long been a hot coffee drinker, I now drink these cold brews the same way.  10/10 would recommend this product to anyone else.  I am a little concerned with how long the filter will hold up, and the handle does seem a little flimsy if you try to pick the full pitcher up by it.  We have been using it for 2 weeks and it does not leak when on its side in the fridge.  If has lasted for 2 weeks and has already paid for itself.",Money Saver,Size: 2 qtColor: BlackVerified Purchase,One person found this helpful,164,82,Public,88183.0
Doog,amzn1.account.AGFN2DYEZ4RZABRCNKNZBTIJAPYA,"Reviewed in the United States on August 7, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"This is a great convenience for coffee lovers, even if it's not the absolute best product.The filter works well, only letting a little bit of the finer grinds through. My biggest issue, though, is that there's no good way to squeeze excess water/coffee out of the grounds once you're finished. I've tried leaving the filter in a big cup or mug for a while to let the water drain out to then add back to the jug, but I eventually settled on transferring the grounds to some cheese cloth and wringing it out by hand.Another issue I had is with the instructions. You're instructed to fill the filter/infuser pretty much completely full with grounds, which for the 1 quart jug would make it about a 1:4 ratio of coffee:water, which is a concentrate. But the instructions don't tell you to water it down before drinking. If you like your coffee strong, this is fine enough, but for most people you'll probably want to dilute that concentrate by about 1/2 before drinking. Or as an easier option, just only fill the infuser about halfway, and the coffee straight from the jug should be just right.","Easy and convenient, with some caveats",Size: 1 qtColor: BlackVerified Purchase,,29,31,Public,3562826.0
Salvatore A. Simeone,amzn1.account.AHS4CPNX3KYDF3MDMAAWZ2AZGBWA,"Reviewed in the United States on August 24, 2019",3,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"The manufacturer is putting the 1 quart filter into the 2 quart Cold Brew Coffee Maker. This makes the product basically useless, and you're paying for the filter extender which it clearly states on the product itself as you can see in my pictures, and from the product description on amazon that it comes with the filter extender. This product needs to be removed until amazon sorts things out with the manufacturer. Ordered this twice, and both times came with the wrong filters.",Manufacturer including wrong filter,Size: 2 qtColor: BlackVerified Purchase,5 people found this helpful,13,8,Public,10791155.0
kday,amzn1.account.AG45V5BEF3H7YCZZDMB26NDSBWXA,"Reviewed in the United States on January 9, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,2.0 out of 5 stars,"I don't know why I was actually expecting a cold brew maker, but this is not it. It probably works great for infusing tea or fruit into water, though.One of the main flaws is that you cannot pour the water through the coffee that sits in the filter. Thus it’s hard for the coffee grounds to be fully saturated without shaking the container, which the instructions say specifically NOT to do.I did shake my container and was super patient, but this took days to produce some drinkable cold brew, but even then there was a significant amount of ultra-fine grounds that made their way through the filter. Yuckies.Not returning this because my roommate wants to make some lemon water in it but yeah not too pleased with this.","Infuser, not a Cold Brew Maker",Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,50,37,Public,708554.0
Julia B.,amzn1.account.AF474OKIJL6O4UNPNS2N2VAIZTIQ,"Reviewed in the United States on September 13, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,This is made from cheap and flimsy pieces of plastic. It's really difficult to screw the top piece on to get a tight seal. If you don't get a tight seal all the coffee grounds float out into the water. Just very annoying to use.,"Cheap parts, not worth it",Size: 2 qtColor: BlackVerified Purchase,4 people found this helpful,11,21,Public,2520129.0
Isra Abusuwa,amzn1.account.AHZ2D3H6CLRFPO636ARG22RB6BIA,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This product was horrible and I ended up returning it. The filter does not have a lid so the coffee grounds end up all in the coffee. I was literally drinking coffee grounds! It doesn't make sense because it instructs you to place it side ways in your fridge (and its too tall to stand up right anyways), but yet when you turn it sideways all the coffee grounds slip into the brewed coffee since there isn't a lid for it. Very poorly designed product and I would not recommend it.","Awful product, coffee ends up full of coffee grounds",Size: 2 qtColor: BlackVerified Purchase,3 people found this helpful,3,5,Public,11148956.0
Carl Hernandez,amzn1.account.AGFILNXOFT4XLAX2TMKTZW3334FQ,"Reviewed in the United States on December 10, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"So this review is for the 2 quart pitcher. I will say that the coffee that was brewed came out real nice. However most of the volume of the container is taken up by the coffee grounds (you can only fill it up with a little over 7 cups of water, then when you put the filter with the grounds in that'll fill the liquid to the top) so once you finally remove the coffee grounds after the brewing, the container is already about half empty and that's the coffee you'll be drinking. On top of that for the 2 quart container it says to use two cups of coffee which is just about a whole bag of store bought coffee which would get way more servings from just standard hot brewing and just adding ice.Pros: Works as advertised, easy to clean, cold brew came out niceCons: Brews too little liquid for a 24 hour wait time, and uses too much coffee","Great product, just not for me",Size: 2 qtColor: StoneVerified Purchase,One person found this helpful,21,19,Public,86467040.0
TR,amzn1.account.AGIUZGSCBHM77HZV7X245D3HY6BQ,"Reviewed in the United States on August 15, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Ok, Saw this on one of those Yahoo “oh these are the best deals on Amazon right now” and took a chance. Like everyone I’ve been burned before on one of these so-called amazing products but I’ll be damned. ITS LEGIT. Can you blink? Awesome, that means you’re qualified to use this thing. Unless you’re a literal infant, you can use this ice coffee brewing grail for a morning like “I had my first cup but that ain’t gonna do it. BRING ME THE COLD BREW!”Cleaning? Pffffff. 30-40 seconds, tops. Took me longer to type that than it does to clean it.Give it a swirly swirl and watch that black nectar of the Gods begin to form in front of your mere mortal eyeballs.Now, is it like the cute barista made this JUST FOR YOU at Starbucks? Well, no. But it’s damn close.Personal tip: Don’t be too liberal using the grinds. I was just kinda slinging it in there ya know, who measures? Yea, drank some of that rocket fuel the next day and thought my heart was going fire out my chest. WHEW! Caffeine baby!Bottom line? Worth every penny. You’re dumb if you don’t buy this. Idiot.",Dude. It actually works!,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,8,7,Public,15122175.0
gingersnap,amzn1.account.AGU4BMV635HKMZ7HXVWKQUSRK4ZA,"Reviewed in the United States on September 9, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"After using this for about a month, I've noticed that we go through our coffee much more slowly. We generally use pre-ground store-bought coffee. It takes two cups of grounds per pot and lasts two of us ~3 days. Before this, we would make a pot of coffee every day, using approximately one cup of coffee every day. Since it's not sitting on the heat, it tastes much fresher even a few days later. It's easier to clean than a french press, and probably on par with a drip coffee pot. I hope this item keeps working as well as it has so far!",Less waste!,Size: 2 qtColor: BlackVerified Purchase,2 people found this helpful,58,61,Public,3004713.0
Pardon Sardon,amzn1.account.AHFZ6CRSUKFCJX32N57QJCVNB4LQ,"Reviewed in the United States on April 13, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"Can't say I'm terribly impressed considering all the raves.Main complaints :1. As someone else pointed out, the chamber connects to the lid.  This is a silly design and gets a bit messy.2. Nothing seems to ""thread"" easily when trying to reconnect the pieces.  I have to repeatedly try to catch a good turn to thread the pieces back together.  This is quite annoying.I can't really say I would go back to this when the time comes to buy another one.I expected more for the price.",Meh...,Size: 2 qtColor: BlackVerified Purchase,2 people found this helpful,139,34,Public,191850.0
Jessica F,amzn1.account.AFTP3EBMT4LNDCEMP5ZVWO4JUKFA,"Reviewed in the United States on June 30, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,Ive made cold brew coffee for many years...usually in a bowl and then straining multiple times. This seemed like a way better system - so I obviously purchased right away.The cold brew this makes is SO BITTER. I cannot figure out why...but it’s horrible. Not worth the purchase at all.,Bitter nasty coffee.,Size: 1 qtColor: BlackVerified Purchase,3 people found this helpful,42,79,Public,2255003.0
Karin,amzn1.account.AE2QXGHN6SII2FPFZOQPQMC3WSGQ,"Reviewed in the United States on March 27, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Because some people have asked, I doubt that it's totally Leak Proof.  It doesn't matter to me because I would never lay it down in the fridge - it just doesn't look like the seal is supposed to be totally leak proof.I bought this Takeya 1 quart Cold Brew maker first - and really liked it for coffee - I thought it would also make iced tea well so I bought one of the 2 quart Tea Makers.  I now use this black 1 quart Cold Brew maker and a black Iced Tea Maker for 2 containers of Cold Brew coffee, and I use two raspberry 2 quart Iced Tea Makers for making Iced tea.  At any given time, my refrigerator has 2-4 of these containers in it.  The Cold Brew Maker and the Iced Tea Maker are exactly the same.They wash well in my dishwasher, and seal well enough to go in my fridge standing up (be aware that the 2 quarts are pretty tall).  The filters do get stained from the coffee grounds.No problems with these tea/cold brew makers - I'm thrilled.",Love this!,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,99,63,Public,585358.0
Just MK,amzn1.account.AHUXP24245IU5X3LAH5AYZXEBKWA,"Reviewed in the United States on August 5, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I’ve purchased 4 of these! Every time they show up in Prime Day, I grab another. They make great gifts for the people in your life who love their cold brew. I’ve been told it was the “perfect gift”, too.My previous method was to soak 1.5 cups coffee grounds (Community Coffee Dark Roast) in 8 cups of water in a pitcher or batter bowl with a lid and a pouring spout. After 24 hours, I poured the sludge through a cheese cloth into another pitcher. I’ve used a very fine sieve as well as coffee filters. They always took forever, and it was a very messy process.This is all contained in one unit. No measuring needed. And you can fill the water almost up to the top without overflowing if you insert the lid/coffee filter piece in slowly. As the water enters the filter section and mixes with the grounds, you won’t experience the water displacement from the carafe as you would if just pushing the piece in quickly.We drink a lot of cold brew so we always have one “brewing” as we drink the other. Highly recommended!",This is the real deal!,Size: 2 qtColor: BlackVerified Purchase,One person found this helpful,7,9,Public,7351750.0
Melissa Wolter,amzn1.account.AGC6Q7NRUJAFBZUZR3E4JLWFYCIA,"Reviewed in the United States on December 18, 2019",1,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"Disappointed. I always make espresso and chill it overnight. I was so excited for this, went out, bought coffee, coarse grind, opened the box, followed instructions and then there are grinds l over the coffee :( I really hate drinking coffee with grinds in it so this seems like a total waste now. Hoping this is just defective?",Disappointed,Size: 1 qtColor: BlackVerified Purchase,5 people found this helpful,71,43,Public,1791319.0
K J,amzn1.account.AHR3ON2IRYSXJZZP5FVCLIESBSAQ,"Reviewed in the United States on April 17, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I found this on a Buzzfeed article and decided to get it as a last minute, thoughtful but not expensive Christmas present for my husband.In all our 5 years together, I’m not sure I’ve ever bought him something he loved this much. We use it every single day, and we have an infant, so it’s constantly working overtime with us. It’s easy to use, and we just throw it in the dish washer once a week or so. (The truth is the truth, we basically empty it and just make more coffee.) Definitely worth it, and I’ve recommended it to all my coffee lover friends. Will buy ten more if something ever happens to it.",Your life will never be the same,Size: 1 qtColor: BlackVerified Purchase,2 people found this helpful,134,105,Public,92437.0
Jade,amzn1.account.AF3Q5JXMHBTGGBR6ODY7ZL2ENELQ,"Reviewed in the United States on September 17, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Got this for my mom as she loves iced coffee. She had mentioned that she'd started making it but the process was messy - essentially loose grounds in a jar which she'd then have to strain out. After using this once she said it's the best iced coffee she's ever made at home and so good that she doesn't need to stop at that major coffee chain for it anymore. Definite win. For what it's worth, she did say that she would have preferred that the container be glass rather than plastic but overall I'd say this one is well-worth purchasing.",the gift recipient LOVES this cold brew maker!,Size: 2 qtColor: BlackVerified Purchase,One person found this helpful,243,207,Public,95921.0
Joso,amzn1.account.AFS4LYUBJICS4YSLKCIG32VDVQ3A,"Reviewed in the United States on November 6, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"Edit: the bottom part is plastic, it’s cracked and started leaking. Threw it away and bought a glass one. It was good while it lasted, but sadly it didn’t last long. Can’t remember exactly when I bought it but I know it definitely didn’t last a year.Perfect cold brew maker! Easy to fill, but in the fridge and bam delicious cold brew. I have not experienced any grounds in my brew but I also own a grinder and grind my own beans to ensure a nice course ground. I love the size of this, but it IS very tall. I measured to make sure it would fit nicely in my fridge and it does but I would recommend checking before you order. You also have to unscrew the lid a little to pour. This is a pro and a con. The pro, it’s sealed and the brew is always fresh. The con, it’s a little inconvenient but it personally hasn’t bothered me. I considered the mason jar style which has a flip lid on top but to me having a handle is worth it and I think this product looks more sleek. Would recommend!",Perfect for my use! Beware- it’s tall!,Size: 2 qtColor: BlackVerified Purchase,,45,40,Public,444101.0
Sdem,amzn1.account.AFTJ7EYY3FGEOBUHUSSTEGIIA4RQ,"Reviewed in the United States on February 24, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,4.0 out of 5 stars,"I bought this to make cold brew coffee.I like how easy to use this product is. Just dump the coffee grounds into the filter, add water to the main compartment and into the fridge it goes.The only thing I didn’t really like (and this is being really critical) if you use regular finely ground coffee beans, you have to strain the coffee several times before pouring into your glass.This is of course another couple steps and messy.I didn’t really want to buy a $60 coffee grinder and figured I would give this a shot seeing all the good reviews. I think using coarsely ground coffee beans would work best with this product, which the company does recommend in the instructions.If you do not have a coffee grinder and use regular finely ground coffee beans, I recommend straining the coffee a couple times before drinking.With all that being said, my cold brew coffee was DELICIOUS and I know buying this product will save me trips to Starbucks.I highly recommend getting this! If you love iced/cold brew you need this!!!",Good product,Size: 2 qtColor: BlackVerified Purchase,,80,55,Public,379717.0
VGunz,amzn1.account.AFZNR3UXCIS5QWVPP35443KSVKEA,"Reviewed in the United States on October 13, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I loved this cold brew pitcher.  I have purchased two other brands previously plus this one and this particular one is my favorite.  As far as taste, they are all very similar, however, the material used for this one makes it easier to clean and more versatile.  It holds a good amount, fits nicely in the fridge because it is shorter, and is plastic to prevent breakage.  The other two brands I had were glass and both shattered... not just broke, but shattered into little slivers of glass around my kitchen.  This one is also easy and quick to use.  I usually make it at night and I am exhausted but it is a quick fill up an twist then in the fridge it goes.  I believe I have purchased six total of this pitcher.  I own two myself, and the rest are gifts.  I have owned the first one now for almost two years and it is still in perfect condition even after all the dishwasher runs it has been through.  The filter also is easy to clean/dumping out the coffee grounds.  The grounds don't get stuck in little crevasses like other ones I have had.I have to drink cold brew because the acidic level when brewed using heat irritates my throat, so this little pitcher has been a lifesaver.","Easy to clean, fits in fridge without taking up too much space & makes delicious iced coffee.",Size: 1 qtColor: BlackVerified Purchase,,92,106,Public,910002.0
Kristi,amzn1.account.AGIRKRHDIWQCNRSFO57NGBK2QPIQ,"Reviewed in the United States on September 29, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"For quarantine I did what everyone else was and decided to try to get healthier and eat right. I naturally love sweeter things, so for my coffee I would always have to add some sugar and cream. I cut back on the cream and changed to a natural 0 calorie sugar. Then I came across a cold brew coffee article about how it's actually naturally sweeter bc boiling coffee grids adds most of the coffee bitter taste. I had always thought of cold brew as tart and too strong that I couldn't tolerate it. This product changed all that (you have to have the right coffee grinds which I love BIZZY smooth). With my first cup I was hooked. This is so easy to clean and use. It really is air tight, once you seal it, you could store this thing upside-down if you so choose. Fill the base with water. Fill the filter piece with coffee. Screw filter on lid and lid on base. Put in fridge. Each brew lasts 6-10 drinks depending on how how many parts water you add that day to get the level strong you want your drink that day. Every morning I wake up to a nice cold brew coffee where I use more parts per water mix (1pt coffee to 3pt water) of the brew and use it as a naturally sweet pre workout caffeine boost.",My best quarantine buy yet,Size: 1 qtColor: BlackVerified Purchase,,37,34,Public,1022548.0
Jacqueline,amzn1.account.AFXEIYH3UHIYTAEUVZMGQ7CEGFCQ,"Reviewed in the United States on July 3, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"This cold brew maker is simple to use! I followed the exact instructions and I love my homemade cold brew better than Starbucks now. It’s a bit on the small side, but I knew that when purchasing. I empty the cold brew into another pitcher and make a new batch every other day to have a fresh cup on hand! I recommend it.",Love it,Size: 1 qtColor: BlackVerified Purchase,2 people found this helpful,28,78,Public,2841640.0
Rachel Perlow,amzn1.account.AHQWQFFABJAP2MPVWT4ZFU5SWFFQ,"Reviewed in the United States on September 6, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,3.0 out of 5 stars,"It makes decent coffee, but I would not say it makes a coffee concentrate; I'd say it makes a strong iced coffee. You really need to do a very coarse grind with it, otherwise, the filter gets gunked up, and you don't get a good brew. You also don't want to fill it with ground coffee above the part where the filter separates from the center of the tube, and you want to fill the water inside the filter from the top, so it gets saturated. You also want to fill it outside the filter when it is being submerged.","Good, but has a learning curve",Size: 2 qtColor: StoneVerified Purchase,One person found this helpful,"2,345",95,Public,154390.0
Karen T.,amzn1.account.AEFQ6ATPNMG3XACZBHWJL3X4YWAQ,"Reviewed in the United States on July 29, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"My first clumsy attempts at cold brew, and I bought this after reading reviews about glass vs plastic. I'm glad I did. It is reasonably priced, easy to use, stays sealed when on its side and makes a good amount for me. I am the only one who drinks coffee in our household, so the large one lasts me about 7-8 days of morning coffee. As I get low, I transfer the coffee to a mason jar so I can run a brew for 48 hours and have a constant supply of coffee.I'm a hot coffee person, so the switch over to cold has not been...easy. Even if I combine hot water with the cold brew it comes out tepid. So, I'm not sure if it's a mind switch to accept the cold coffee in the morning or a taste thing. Considering it's 90 degrees by 11 am during summer, the iced coffee is easier to transition to than if it was in the winter. I do find that the same coffee I used in the coffee maker tastes less biting as a cold brew.i very much like the taste. I like the convenience of the coffee already made. I will see if I stay with it... Beyond that, I really like the plastic container. It's oval, so it lays on it's side very well. If you're making your first foray into cold brew, this is a great starter kit.",Easy to use and clean. Stays sealed. The plastic has been sturdy.,Size: 2 qtColor: BlackVerified Purchase,,780,227,Public,19167.0
Ariel Koerber,amzn1.account.AE27FF5DZ45VZBDPHXOFKGNBOVXA,"Reviewed in the United States on May 16, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"This cold brew coffee pitcher is AWESOME. I can only guess that reviewers who have issues didn’t read the included instruction booklet. Which I admit- I didn’t at first either but was able to remedy the issues I had. Overall if you love cold brew and are looking for a good zero-waste device that you can use over & over this is it!Important things to remember- 2 Cups of COARSE ground coffee. Yes the mesh is fine and I don’t think fine grounds would leak through it, but they will escape when you shake / swirl the pitcher. In the US, prior to COVID you could ground coffee beans in most grocery stores specifically to Coarse or “for French Press.” The only brand I could find in my Kroger store that was coarse ground is Gevalia their Guatemala variety.* to easily add this 2 cups to the infuser the Ball mason jar funnel fits perfectly. Otherwise you’ll have to go spoonful by spoonful- Fill with 7 cups of water BEFORE you put the infuser back in. Some reviewers complain they have to measure the water. But you could do it once and then put a mark on the pitcher to see where you filled it to. It’s an extra step but I don’t think it’s worth taking a star away-Once pitcher is filled with water, twist the infuser into the cap FIRST. Then lower the infuser by the cap into the pitcher. If you don’t twist the infuser into the cap first the grounds will float out. Twist cap close- Swirl the pitcher and let it sit for 12-36 hours. This makes a cold brew concentrate the longer you let it sit with the grounds in it. So be sure to add water to taste to the concentrate when you go to drink. Unless you like super strong brew.* the pitcher was too tall to fit in my main fridge standing, but fits PERFECT on my door. It would also fit on its side and the the cap does not leak at all.",Absolutely Awesome,Size: 2 qtColor: StoneVerified Purchase,,14,14,Public,5991442.0
Jamie M.,amzn1.account.AGRJKZCOZWE4VJXWGLAXXURBJWGA,"Reviewed in the United States on January 20, 2018",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I love this coffee maker - you can make either hot or cold coffee.  It requires no electricity as it ""steeps"" self contained in the coffee pitcher.  I love iced coffee but do not like all the hassle of a traditional plug-in-socket coffee maker and this product is so quick and convenient - very little forethought required apart from preparing 12 hours before desired drink.  The coffee grounds literally sit inside the ""pitcher filter"" like a tea bag but for coffee grounds.  The iced coffee can stay in the refrigerator for as long as two weeks before turning rancid and bitter tasting - hallmarks of coffee that goes bad.There is an ice tea equivalent too, but it is not recommended by the manufacturer to substitute one pitcher for the other.  Something about different plastic materials  absorbing repugnant smells from what I read...I recently purchased another coffee pitcher for my cousin for Christmas.  She has a ""Keurug"" now but likes iced coffee.  I assumed it would be hard to make iced coffee with a hot coffee ""Keurug"" so this looked like the perfect solution as it is all self contained and can be used with little prep time besides putting the coffee grounds in the ""pitcher filter"" and placing in the refrigerator in advance for 12 hours to ""steep"" before drinking refreshing iced coffee.  For stronger coffee, you can ""steep"" as long as 24 hours before the coffee grounds become repugnant from what I gather.  In addition, I learned since my cousin is now a big outdoor enthusiast, camper type, that this is perfect for hot coffee during camping trips as no electricity is required and it tastes better than instant coffee hands down.  She has not used yet...since its winter...but she was excited.I use mine and love it.  Perfect gift for any coffee lover; and furthermore, great gift idea in a pinch.  If giving as a gift don't forget the coffee - an extra thoughtful touch.","Perfect hot coffee for camping, beats instant coffee",Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,253,172,Public,45488.0
liz8654,amzn1.account.AFOMQZYX5BDP7DASHZ4YES5N46LA,"Reviewed in the United States on April 26, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"We love this cold brew maker! We use this thing 1-2 times per week and it’s super easy to use, fairly easy to assemble and clean, and makes great cold brew. Tip: DO NOT FORGET this makes CONCENTRATE! Hubby and I were both climbing the walls the first week before we remembered we needed to dilute it. I now make it with 24 heaping tbl of grounds (we have the large size) and top off a 1 gal jug with water after filling, seems to be a good level of dilution for us. The pieces of the top can be hard to thread but the whole thing comes apart and runs through the dishwasher nicely (I hand wash the filter basket though)","Great little gadget, remember to dilute",Size: 2 qtColor: BlackVerified Purchase,One person found this helpful,192,34,Public,184991.0
bnngv,amzn1.account.AGSSUF6PTNIRI2VILDMOP3HGW4OA,"Reviewed in the United States on August 23, 2017",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,2.0 out of 5 stars,"I like to drink hot coffee, but I would like cold brew for a change from time to time. Whenever I try it, I told myself to return it because of the coffee ground go throught the infuser or filter, turn my cold drink into a bad experience at the end of the drink because I start to taste the coffee ground on the bottom of my cup. But the taste is good in the beginning and become unpleasant at the end.I ground the coffee as coasrse as instructed, and found out the more coarse the less taste of the coffee.I guess it is too late to return it, I bough it in Jan-2017",Not a good experience,Size: 1 qtColor: BlackVerified Purchase,6 people found this helpful,30,61,Public,2231386.0
