author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
John H,amzn1.account.AFBABSFJD7B2OXMCW7FHMTRIJYLQ,"Reviewed in the United States on July 30, 2019",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,5.0 out of 5 stars,"With my back problems I have sciatic nerve problems in my leg.  Sometimes when I walk too much it starts to really throb, this bad is huge but yet it’s flexible.  Being flexible it rolls up and fits into my freezer nicely and when I need it, I can unroll it and lay it on my bad, put a towel down and lay on it long ways for pain relief.  I 100% love this thing and I am so happy I bought it.",Great for pain relief,Size: X-LargeVerified Purchase,One person found this helpful
Barbara,amzn1.account.AEKL6SKGPSZUUBDT3DO4DDNUDF3Q,"Reviewed in the United States on July 1, 2021",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,I have pains in my feet and legs at night.  Having a Ice pack to keep in freezer to use at night helps me a lot but having two in the freezer is the Best. This one I have noticed is doesn’t sweat. The only down fall is it doesn’t come with a strap to keep it strapped in place when I use it around my leg.,Colder than most,Size: Large (Pack of 1)Verified Purchase,
Kimberly,amzn1.account.AGWF6UQPASFIFQUGMDTXBYPQEGKQ,"Reviewed in the United States on October 16, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"I don't typically write reviews but let me tell you - the customer service is phenomenal! I bought this product because I have herniated discs in my lower back and needed something that was large enough to ice that section of my body. After purchasing and waiting a week or so, my package was unfortunately lost in the mail. Amazon refunded me the money but I didn't think to buy another as I needed to pick something up immediately.Their customer rep reached out to ask how I liked the product, I explained the situation (of my lost package) and they offered to send me a new ice pack - free of charge! I was completely stunned that they even offered to that for me. I finally got the pack last week and use it multiple times a day.I absolutely love it, it stays cold and helps alleviate my back pain. Highly recommend!",Best Customer Service and Great Product!,Size: Large (Pack of 1)Verified Purchase,
Tim,amzn1.account.AEXSVGPGY475VQ4QDUL6V2RZSKWA,"Reviewed in the United States on January 14, 2021",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,When I get a flare up this ice pack gets the job done. It's material allows me to use bands or wraps alongside it to create a stable ice solution on the area that needs help.This material hasn't torn or caused any leaks or issues. I sometimes fold it in half and it still holds its shape very well.Would recommend.,Good.,Size: Large (Pack of 1)Verified Purchase,
SKF,amzn1.account.AGBW3Z7ZMFR2Y3YVZDYTL623MKMQ,"Reviewed in the United States on August 3, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,I like the product but would suggest straps on both ends to help with adjusting.  Many of us do not have someone who can put the pack on if we are laying down. Having straps would facilitate the adjustment.  It would also help if using it in a sitting position.,Works well for applying cold pain relief,Size: X-LargeVerified Purchase,One person found this helpful
Kindle Customer,amzn1.account.AE6PDQIGNCBW33Y3RETZD7S3FGKA,"Reviewed in the United States on August 3, 2019",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,I've paid are cold enough and large enough to cover a knee hip or back. The old ice packs I use were filled with gel which sloshed around the park providing uneven cooling. These Flexgold paks are filled with a more solid substance that does not do that and provides more even icing. They are also relatively light weight which puts less pressure on the post surgical or sound site.,Ease of use. Light weight,Size: Large (Pack of 1)Verified Purchase,One person found this helpful
SimpleSolutions,amzn1.account.AGRYBCGUYHB7IMGRBZHFPW73G5HA,"Reviewed in the United States on July 13, 2019",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,4.0 out of 5 stars,I have been using the product for a week now and it is a good size to use on knee which is what I purchased it for.  I do feel that there could be a little more gel filling as sometimes it may all move to one side.  I make sure to lay it a flat as possible in the freezer but it softens up quickly when removed.  A useful product to keep on hand in case of sudden need also.,Nice size and easy to use,Size: Large (Pack of 1)Verified Purchase,One person found this helpful
James E. Gwiazdowski,amzn1.account.AHLB23PPBBC6GKLPXRBZODTBSNTQ,"Reviewed in the United States on October 10, 2021",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,It provides the perfect size for the area I needed comfort after workouts.  It was needed for rehab after surgery.,It's Size that Counts,Size: Large (Pack of 1)Verified Purchase,One person found this helpful
Laur S,amzn1.account.AG4DZFWSJF3B5H33UPG5UICJPVOA,"Reviewed in the United States on June 17, 2018",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I receive my cold pack yesterday, put it in the freezer and attempted to use it. Unfortunately I found that it was leaking.  I never noticed on the website that this is a non-returnable item. Be careful when ordering.  Bad purchase!",Leaking!!,Size: Large (Pack of 1)Verified Purchase,423 people found this helpful
Lori Andersen,amzn1.account.AHZKHJ2OM3ZMNUNVEMPZNO65ZNCQ,"Reviewed in the United States on August 7, 2018",4,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I was very excited to read such positive reviews and therefore felt confident I was ordering ""the best"" ice pack for home use that money could buy. I was sorely disappointed. I came to this item based on a search for a brand recommended from my physical therapist and was ecstatic to learn it was also one-day prime eligible. I immediately opened the box and followed the manufacturer's instructions to chill for 1-2 hours prior to use. I bought two; one for myself and my knee problems and another for my high-school athlete daughter for her knee as well. She tried hers a little before I did, so mine had a solid 2-3 hours in the freezer. When I initially used it, I was certain the towel had been too thick, it didn't chill long enough, etc. I decided to give it another try, and chilled a full 24-36 hours. I was still sorely disappointed. Imagine my level of disappointment to find that these items were unable to be returned! (Not yet 72 hours from delivery) Maybe mine was a dud? I have contacted amazon customer service and hopefully will come to a good resolution. (Still awaiting reply, credit &/ or refund.) Buyer beware: not always about the good reviews. I hope others will not have a similar experience to mine.",Maybe I got a dud? Read return policy very carefully!,Size: Large (Pack of 1)Verified Purchase,357 people found this helpful
Darius,amzn1.account.AFJLZYBX26XAJOOOBNATGQ7FUTRQ,"Reviewed in the United States on April 16, 2017",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Great product gets nice and coolI order 2 half sizes for both my knees and what i do is i use a knee brace, i also bought on amazon, to strap it down.The knee brace is:""Knee Brace Support For Arthritis, ACL, Running, Basketball, Meniscus Tear, Sports, Athletic. Open Patella Protector Wrap, Neoprene, Non-Bulky, Relieves Pain,, Best Braces by Winzone""Check the pics!",Ice pac + knee brace = relief,Size:  Medium (Pack of 1)Verified Purchase,176 people found this helpful
Rolidnot,amzn1.account.AELEQ2KCIH7LLI32UKH4B447HQKA,"Reviewed in the United States on April 27, 2017",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"SO MUCH better than the ACE piece of junk! Why? Because this FlexiKold pack has a nylon outer jacket and the edge seams are sewn, not glued or thermally fastened like the ACE large cold compress. I played ice hockey goal for 40+ years and finally had to quit due to all manner of L4/L5/S1  low back, rotator cuff and knee problems. I live on ice packs and NSAID's after golf and the gym. The ACE packs last about 6 months before they pop a seam and the slimy cold pack guts coming slithering out, really greasy yet sticky goo. I've done that 4-5 times now in the past 2-3 years and it was a pain having the ACE packs leak so often and I got weary of stuffing them in a ZipLoc bag to prevent the goo from getting on my hands and clothes.I noticed that my PT guy uses FlexiKold packs daily at his practice and he told me they last years with 4-5 a day of continuous use in his office. Saw the FlexiKold products on Amazon and I'm sold. If I run into problems down the road, I'll report back but to my eye, the quality of the FlexiKold gel pack is far superior to the ACE products.There is a photo of my ACE cold pack on top of the new FlexiKold pack. You can see that the edges of the ACE bandage are either glued or thermally sealed and when you put pressure on the pack like using it on your low back, the seam eventually splits open. The FlexiKold pack is in a ripstop nylon pack and the edges are sewn with a cloth edge all the way around. The FlexiKold is a bit more money upfront but if I'm not buying a new one every 6 months, it's actually a lot cheaper.","Nylon cover is edge sewn, not the thermally glued like the ACE junk pads, FAR superior construction",Size: Large (Pack of 1)Verified Purchase,206 people found this helpful
Cindy M.,amzn1.account.AGV74NQHJMSO3FOH5LPDREQKUPPA,"Reviewed in the United States on August 8, 2017",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I thought when taking in out of box, that it was way to thin for it to last very long. Not even sure enough 'gel' inside to spread out to the 10.5"" X 14"". I was wrong on both accounts! Yes, it is very thin and when freezing, you need to lay flat and 'move' gel so it evenly is spread, then lay flat in freezer. It lasted, it worked great, (use it for low back/hips injury), molds well due to it's thin non hardening 'gel'. It is almost TO cold (gets frosty) if I use it sitting down and accidently press to much back on it). VERY impressed, and will be buying another!UPDATE: I'M ON MY 3RD ONE AND EVERY SINGLE ONE LEAKS GEL OUT THE SIDES!! CHANGED MY 5 STAR REVIEW TO 1 STAR AS THEY SHOULD LAST LONGER THAN A FEW MONTHS!!! 2ND UPDATE: Frustrated!! I am now on my 5th gel pack because they DO work! HOWEVER...every single one started leaking gel out the sides not long after starting to use them! I only use them for my low back, they stay flat, so not abusing them any way for this to keep happening. Will switch to another brand/type, but others never seemed to stay cold long enough!",5* Reviews were right!!,Size: Large (Pack of 1)Verified Purchase,118 people found this helpful
L. Mountford,amzn1.account.AHRGTIMQO47C2VLJILIDU53BQKSA,"Reviewed in the United States on April 1, 2016",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I'm at an age where things start wearing down: joints, cartilage, etc.  I used to be really active (dancing professionally, equestrian sports, etc.), and it has definitely taken its toll 40 years later.  I've developed osteoarthritis and the most recent victim is my left hip.  I'm trying to delay hip replacement surgery as long as possible, so I'm using exercise as well as cold therapy, and that's where this FlexiKold Gel pack comes in.  I'm working with a physical therapist, and this was one of the brands she recommended.I have the ""standard"" size (10.5"" x 14.5""), and it's the perfect size for my needs.  It freezes quickly, is flexible, and stays cold longer than any of the other cold packs I've tried.  It definitely helps with the inflammation and pain that comes from this condition.I just ordered a second one in the same size so that I'll have one in the freezer ready to go at all times.  For the price, I couldn't ask for a better solution.  And I may invest in the half-size one for my shoulder (same condition, similar issues ... ).  Very satisfied with this purcahse.","If I'd known getting old was going to be like this, I would have taken better care of myself ...",Size: Large (Pack of 1)Verified Purchase,382 people found this helpful
Suzanne Root,amzn1.account.AF4PF6RXE4M5VEVDB4IFCD4JEADQ,"Reviewed in the United States on July 16, 2016",2,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Love this cold pack.  I had knee replacement surgery and these have been so helpful.  The standard size is really large and covers a wide area.  I have pain all up and down the leg.  I use one underneath and the other on top.  Moving them up and down as needed.  They get very cold in the freezer and stay cold out of the freezer for hours.  I've gone to sleep and taken them off only to wake up hours later to put them back on and they're still cold.  Really recommend this product.  Like the material that they are made of, they are easy to clean.  The photos show that I have to put towels over them because they get so cold!",Extremely helpful for post knee replacement surgery,Size: Large (Pack of 1)Verified Purchase,306 people found this helpful
KathiLong,amzn1.account.AFFP55YBQ4JUQMQCA2ZO6XRAEOBQ,"Reviewed in the United States on April 8, 2017",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I love this cold pack. I also have a few packs with the gel peas as well as a larger clay cold pack (not as large as this FlexiKold).  There are some situations where the small packs work best, but for my back, hip and leg (I have sciatica), this FlexiKold is the best. It's a lot colder than the clay pack and is larger in size. It's a lot more comfortable too. There are any rough plastic edges like the clay pack.  I only wish I could figure out how to lay on my side, place the FlexiKold on my hip, and keep the contents up around my buttocks where I need the cold.  That's just an learning curve for me, not an reflection on FlexiKold. I highly recommend this cold pack for anybody who has to use a cold pack frequently.  It's well worth the cost!",I love this cold pack,Size: X-LargeVerified Purchase,46 people found this helpful
Em🐾,amzn1.account.AHOIWYJVHGFNVD6K4Y43CGL56IAQ,"Reviewed in the United States on April 17, 2018",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"I got in a bad car accident almost 10 years ago & my back pain progresses every day.I have fibromyalgia, a chronic pain issue, so everyday can be a struggle with the easiest tasks.🔅This cold pack is great. It stays cold for HOURS🔅I’m able to put it behind me when I lay on the chair or couch and it’s sturdy enough it won’t pop🔅I keep it folded in my freezer, so it doesn’t take up too much room, and I’ve never experienced the gel unable to go in some areas. Im also able to smoosh the gel aroundI’m very thankful I found this & Glad I bought it(with help from all the positive reviews!)👉PLEASE upvote my review if you found it helpful! Thanks😁",Perfect 5⭐️,Size: Large (Pack of 1)Verified Purchase,32 people found this helpful
Researcher,amzn1.account.AFWGGMU4FU4DLIGSXWVCUIWU747A,"Reviewed in the United States on May 18, 2016",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"I own 4 of these and wrap them (with Ace bandage) on my knees (after basketball) 3-4 times per week.  Unfortunately, I've had two cold pack start leaking after ~6 months of usePros- Smooth fabric- Stays cold- Excellent support (from Natracure)Cons- Two are leaking and suspect the others will start to leak too (see picture)I love the product (and the company), but leaking gel is a deal breaker for me. It is not only a nuisance, but it gets all over the ace bandages I use and gets messy.What do you think?","Leaking after ~6 months, but amazing support.",Size:  Medium (Pack of 1)Verified Purchase,321 people found this helpful
messy,amzn1.account.AGU3SRYADDZO7NCFPM7LDSDPED2A,"Reviewed in the United States on September 4, 2017",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"I have a couple of cooling gel mats for pets and they work ok, my cats like them and use them. But when I bought this (originally to use as an ordinary cold pack) I noticed it was very similar to the pet mats but a bit squishier. I let my cats use it and turns out they prefer it to the one made for pets. It stays cool because of the gel and the cats like the extra bit of cushion.  So the pet mats are now vacant and they squeeze onto the little cold pack instead. Now I've gotta get the larger size for them :)",I use it as a cooling mat for pets,Size: X-LargeVerified Purchase,47 people found this helpful
Sarah,amzn1.account.AFDBUWSTQSB5QHGR3L65EAI5S6FQ,"Reviewed in the United States on May 27, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,2.0 out of 5 stars,"I love this thing. I have a herniated back so lower back pain is a pretty constant thing in my life. I find that icing helps keep me from being laid up, so I do it nightly. This ice pack is PERFECT for use on your lower back. It’s nice and wide so it covers the whole thing. I actually just got one for my mom as well after she saw me using it during a visit with her.Edit: I purchased a third ice pack to keep at my office. For some reason this one doesn’t have the gel throughout the whole ice pack, so a large section of it is just material. I though no problem, I’ll exchange it, but then found out they do not accept returns/exchanges. I am very disappointed. I can no longer recommend this ice pack due to the sellers policy. I’m certain there are other options on amazon that have better customer care and service.","Perfect for low back pain, unless you get a dud.",Size: X-LargeVerified Purchase,12 people found this helpful
Briana,amzn1.account.AFSDFG34M7APGMB6YDH4GV6GJX5Q,"Reviewed in the United States on June 26, 2018",1,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,I recently had ankle surgery and this has been incredible. I ordered the large so I could use it for all body parts. The large wraps fully around my foot & ankle. I wrap the ice pack in an ace bandage and it becomes a compression ice pack. This gel pack gets cold quickly and stays cold. I often sleep with it on. If you’re looking to recover quickly from surgery buy this as well as the Milliard foam leg elevator. Both have helped loads! I tried the cheaper option of a pillow stack coupled with an ice bag and these are DEFINITELY worth every dollar spent.,Turn it into a compression pack!,Size: Large (Pack of 1)Verified Purchase,20 people found this helpful
Phillip,amzn1.account.AFHM6YQKDYT6MNYJALETEWASAEBA,"Reviewed in the United States on February 7, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"DO NOT BUY THIS PRODUCT. FlexiCRAP! Not only will they not return it it’s absolutely useless, unless maybe for your back..maybe  I was soooo excited to get this cold pack. It’s weight is good and built well. However there is not nearly enough gel/liquid in pack so when you put it on your knee/arm or foot all the gel goes to each side of pack leaving no gel on top of injury so therefore the injury is not being iced! I’ve had the pack one day and reseller excepts no returns. My father bought one at the same time and his is the exact same way, so it’s not faulty it’s just weak.Do not waste your money there are plenty of other brands out there. Or get yourself a bag of ice..Don’t be fooled by the high ratings! They obviously got for free for a rating or they got paid. You’ve been warned! GARBAGE",DONT WAIST YOUR MONEY! Get another brand!,Size: Large (Pack of 1)Verified Purchase,11 people found this helpful
♡ Pain Warrior ♡,amzn1.account.AFZBBV2MRJCHH6OKJJWMPMGLTJ3A,"Reviewed in the United States on June 19, 2017",2,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Good product. It stays cold for a good amount of time and always stays flexible, a concept that is foreign to many people, especially my mom.This cold gel pack always gets wet on the surface from getting partially frozen on the inside even when it's put in a plastic bag first.There is often white ice stuck on the surface, so I have to spend time scraping it off before I use it. I won't remove a star, but that is a slight issue for me.This gel pack is pretty large and is great to use on your back. It would be nice if it had a strap of some sort but it works well for whatever you need to ice.The pack is cool to the touch from the moment you take it out of the box. It's the best, most flexible, comfortable and efficient old pack I've ever used.",Stays Flexible & Remains Cold For a Good While,Size: Large (Pack of 1)Verified Purchase,22 people found this helpful
Carrot Vixen,amzn1.account.AHNSGXR7FX5DDYBHS776R4RJGHNA,"Reviewed in the United States on April 28, 2021",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"After purchasing several of the gel-pack competitors only to have them all leak, I finally tried this one.The good: The sides are extra sealed and reinforced and the fabric is thick, so I'm optimistic that I won't have any leakage issues with this one. The size is nice and even when fully frozen, it remains flexible right out of the freezer. It's heavy, which I personally prefer, but that could be a drawback for some.The bad: There is a lot less substance in this one than in others I've tried, which means the cold doesn't last very long (although it also means it refreezes quickly). The stiffness of the fabric can make it a little harder to conform/wrap around certain body parts. Works better for my back than wrapping around a knee, for example.","Great quality & size, wish it stayed cold longer",Size: X-LargeVerified Purchase,5 people found this helpful
Rhonda,amzn1.account.AHK27KDI3EVYCDNSFFIXMYPYJOJA,"Reviewed in the United States on June 1, 2019",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"When ice pack arrived it looked and felt very nice and sturdy. I put it in the freezer for 4 hrs and tried it. My normal routine of wrapping in a microfiber towel. But I didn't feel the cold. After 2 knee replacements I know what an ice pack feels like and this just was not cold enough. So I took the towel off and tried it. There it was nice and cold for about 5 maybe 10 minutes. I'm not sure if it was a dud, or the gel mix they use but this does not stay cold long enough to get the pain relief I'm accustom too.  On this one if you have a problem call Amazon to get your MONEY BACK!!!",Where's the COLD? Not REFUNDABLE!!!,Size: Large (Pack of 1)Verified Purchase,14 people found this helpful
Dee Rhodes,amzn1.account.AEZGJODCYFJQA75ISTAP2E32P62Q,"Reviewed in the United States on August 5, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"This item is said that it’s a “cold” pack, so unsure why the review question asks about its “warmth”. I do know that these types of ice packs can be used as both ice pack and warmth, but to ask one to review for warmth and not include cooling seems odd to me. I’ve been using ice packs due to medical conditions for Years and this one though better than some, doesn’t last as long as the ones previously purchased. I will go back to the ones I purchased in the past. Though they look similar, something is different in their ability to hold the coolness factor longer,","Better than some, not as good as others",Size: X-LargeVerified Purchase,5 people found this helpful
ETA,amzn1.account.AHNGIXD3IYOAQQ6LCWWZTHPBJITQ,"Reviewed in the United States on October 4, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"The size is great , about twice the size of my other ice packs.The title of this product is appropriate, it has good flexiblility straight out of the freezer.It stays appropriately cold for more than an hour.It does “sweat” a little as it warms up.  The  cover is waterproof and it does not have a terry cloth cover, so I would recommend a cloth/hand-towel underneath, or around, the ice pack.If you only have it out of the freezer for 10-15 minutes, it may not be needed.The instructions mention to wipe off any moisture before putting it back in the freezer.  It you don’t, there could be additional moisture as the pack warms up.I would definitely recommend this product.",Good ice pack. Flexible,Size: Large (Pack of 1)Verified Purchase,4 people found this helpful
amykellyp,amzn1.account.AEC76WNUOZSBJVNZIMLNIOMU54SA,"Reviewed in the United States on August 4, 2018",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"I bought this as I am going through an unexpected back condition that gives me unbearable pain from neck to tail bone. As I begin a long road of physical therapy 3 times a week for 6 months, my doctor told me no more soaking in a hot bath to relieve the pain and instead ice my back. I purchased the oversized pack for full coverage. The gel pack is made with a very durable cover but soft to the touch. The gel stays evenly within the pack so no lumpy sides to worry about. What’s nice is you can fold it up to fit in your freezer and it unfolds nicely without being frozen hard.Now to the most important part of the review...this pack stays super cold and firm for a surprisingly long time. It is heavy enough that it stays in place when I’m laying face down and with it on my back. The pack provides tremendous relief to any inflammation I have and from neck to lower back which is just what I needed. This gel pack will not disappoint!!!!",Works wonders!,Size: X-LargeVerified Purchase,9 people found this helpful
SW Pa buyer,amzn1.account.AESCQAJQXZI63244HHWYDZEPXJQQ,"Reviewed in the United States on June 27, 2021",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"I got queasy and dizzy after using this.  I NEVER get symptoms like this. Ever.  Since it occurred immediately after using this cold pack, I chose to return it.  I've been a loyal amazon shopper for years now, and I always see reviews about not being able to return something and wondered why.  Well, this is the very first item I've ever been unable to return!  Gee, I wonder why they won't accept returns?!  Whatever chemicals are in this, I would not take a chance if I were you--I am in my 40s and have never experienced symptoms like that before, and have no medical reason to.  Total waste of $30!  I never thought I would be returning something like this, so I didn't check the return ""policy"" if you can call it that.","Made me dizzy and queasy, and no returns accepted!!",Size: X-LargeVerified Purchase,3 people found this helpful
james,amzn1.account.AGAVMMGCRYVGLVJQCXQS6K5MFOVQ,"Reviewed in the United States on November 28, 2018",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,Mine froze solid. The reason I bought it was for my knee. I wanted it to bend on my knee it said it would stay flexible totally false.,False advertising,Size:  Medium (Pack of 1)Verified Purchase,23 people found this helpful
AKLC18,amzn1.account.AG6M36YJN7D3UXXX45LOKHN6JG4Q,"Reviewed in the United States on June 3, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"Have a terrible spine. 3 surgeries, awful pain.Have bought every ice pack on the market!!!I truly have. These have lasted the longest, years.They keep their coldness, are flexible which helps when you might need to use on lower back or leg. I also went to PT at a huge Orthopedic Clinic & they told me they were going to use a bit of cold therapy on me..... they pulled out what I have had stocked in my freezer for years. These are durable!I have screenshot this to so many ppl and gifted friends with these after surgery. There is not a better cold pack out ther than Flexi Kold. I have 4 in my freezer now.PS. You can go to sleep with one of these and it will be cool the next morning.",CANNOT LIVE WITHOUT!!!,Size: X-LargeVerified Purchase,5 people found this helpful
Tara Hofer,amzn1.account.AGDHTK577FYR22MLMRV6NMGARVMA,"Reviewed in the United States on May 30, 2020",0,,https://www.amazon.com/FlexiKold-Gel-Pack-Half-Size/product-reviews/B008A6M34C/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"I have used a lot of different ice packs in my life.  None of them stayed as cold as this ice pack!  I have a cast on from where I had surgery 3 weeks ago, and let me tell you, I live with this ice pack on!!  I still have a lot of swelling because the doctors waited so long to do surgery, I got hurt back in October.  Well because of the injury I had to compensate a lot with how I walk because just about every time I re-rolled my ankle.  Well this ice pack is a go to for sure.  I've had different ice packs on my cast and none of them penetrated the cast to help with the swelling and pain.  Once I got this one I knew as soon as I wrapped it around my cast I was almost instantly relieved.  and when I take it off, I still feel the coldness for about 10 more minutes.  When my swelling goes down, my pain starts to go away.  Definitely have already recommended folks of this ice pack, and this will be my go to from now one.  Spend the few extra bucks and get this ice pack!!","No more swelling, no more pain",Size: X-LargeVerified Purchase,4 people found this helpful
