author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Chayes,/gp/profile/amzn1.account.AE5JIORHXU4ECOX4KI7FL6SYBKAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2019",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Very good quality for the price. I love that you can layer it so many different ways of just wear each separately. I would definitely recommend this necklace.,Great product!,"Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,124529,6,117,Public
kim adams,/gp/profile/amzn1.account.AGSQAB77HBXNUY3V2ZMTVVLCJGGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Absolutely shocked at the quality.. tbh I was expecting flimsy cheap looking - nope not in the slightest.. this bar necklace has some weight to it.. super nice.. never would guess someone paid under $15 for all 3.. love they are not connected to each other.. gives i the ability to wear in tons of different options.. will definitely be purchasing from this seller again!,Exceptional Quality,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,470843,1,9,Public
JEM,/gp/profile/amzn1.account.AHHIMXANCFJX7BY3GHCZUGUE5KYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Great 3 necklaces. I was hoping to put them on all together but it seems each one is separate and you have to put them in separately. They look great all together though. Very shiny and delicate.,3 great looking necklaces together.,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,1552658,11,34,Public
Olivia,/gp/profile/amzn1.account.AGINW7S3322ITZBETD4EIXUKVVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I got the gold necklace set for a wedding I'll be attending. The chains/necklaces are separate so you can mix and match, I hate when they are all in one... like who wants that? They do feel kinda plastic like, but for the price I wasn't really expecting much. Also, the packaging was really nice.",Separate pieces and nice for the price,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,1686057,58,13,Public
Sherilyn L. Siegmund Roach,/gp/profile/amzn1.account.AG246OKHXJZBLPAISFDQROQGESFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2019",3,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I thought this was all going to be one necklace but it turns out that it’s 3 separate necklaces which I actually prefer. They look cute in their own or together. I like that they are three different lengths.,3 separate necklaces that look great together,"Style: ""3PCS - Two Circles&Bar&Hammered DiscVerified Purchase",,,1356909,139,63,Public
Javier O.,/gp/profile/amzn1.account.AEQEG6DHQJACYPOTPO6XSABTJWLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,I was disappointed with it. The beck laces are too long and cheap looking. I get the didn’t cost a lot but worth like 4 bucks in my opinion lol.,Shame on me for buying this crap,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,39441692,180,103,Public
Lisa Ward,/gp/profile/amzn1.account.AHETR7SWBVJ7NAD3ZVU5MHQTUQ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,3.0 out of 5 stars,Not as pictured because it’s longer than picture shows.,Longer than expected,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",One person found this helpful,,3208068,3,60,Public
Mr. S.,/gp/profile/amzn1.account.AGM7EYNYD64EVYJBNBV6PIEZDTRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"It was supposed to be 3 pieces, we only received two. The rectangular bar necklace never made it to us. Packaging was there, the jewelry was NOT.",May not get all of the pieces you purchased,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,637430,9,54,Public
Brooke,/gp/profile/amzn1.account.AHGR4QSAT6WBZVFISHLH5CKGNKCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I absolutely love these necklaces. They aren't cheap looking nor a bright cheap yellow. They look absolutely amazing on . Definitely purchase and see for yourself.,Not cheap looking,"Style: ""3PCS - Two Circles&Bar&Hammered DiscVerified Purchase",,,361325,60,46,Public
chris,/gp/profile/amzn1.account.AF26V5LRVNZBVTR4TUEE7DWNQTNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Cutest necklace set! I absolutely love these I’ve worn the one in the shower and it didn’t lose its color, I’ll definitely buy again if these break",Cute!,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,1202565,65,105,Public
Janeene Humphrey,/gp/profile/amzn1.account.AFHEVIAJ3VIM4LH4QEBJQJ5YK77A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I’m glad I read the reviews and I was very careful about not letting them get tangled. I like that you can wear them separately or together.,Good value for money,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,3109518,61,47,Public
ohamy2,/gp/profile/amzn1.account.AENV3OGSQK4XRARYTLCUUVVNJVEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,Wouldn’t purchase again. They get tangled in each other really badly when wearing. They are also too long even in the tightest setting.,Meh,"Style: ""4PCS - Pearls&Bar& Hammered Disc&Long BarVerified Purchase",,,12220333,58,69,Public
Jill L.,/gp/profile/amzn1.account.AFHL6AKXE4W4A443FXQHNMGMY7KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,Very happy with this layered necklace set.  You can wear together or separate.  Just the right length.  Looks more expensive than it is.  Just what I was looking for!,Great purchase,Style: 2PCS - Chain&Hammered DiscVerified Purchase,,,9332231,10,35,Public
Amazon Customer,/gp/profile/amzn1.account.AELCFKQ2QAKGPVJETPUCJV4WJO6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2019",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,3.0 out of 5 stars,OK for the price. The quality is not too good but 'kind of' match it's price.I bought the one with 3 layers. My biggest complaint is they are too long. That's why so far I can only wear the shortest layer. ..,Hope they came in shorter chains,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,737155,21,25,Public
Janet N,/gp/profile/amzn1.account.AH2AQEYNOIGPUPF6XEJA7BMQNALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Even better than I expected. They layer nicely if worn all together. I like that you can wear them as separate necklaces. The gold color is lovely. Even better than I expected for the price.,Lovely!,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,219699,45,39,Public
Stephanie,/gp/profile/amzn1.account.AF2T764PNQFMA23LE3ETGEOAZQ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"These are so cute! Good weight and construction. Nice gold tone, I wore for them for a few consecutive days and no signs of turning. Awesome for the proce",LOVE them!,"Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,2247689,32,32,Public
Krista,/gp/profile/amzn1.account.AFBDPZQAIUT6G2OVXLWPVWCGPU4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,They came individually packaged so there was no tangling. Great quality for the money it’s a beautiful set or individual pieces!,Great buy,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,5123010,41,104,Public
MissLynn,/gp/profile/amzn1.account.AE5LOCHIJQWNMII2T7OUD4FIADUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Very cute and dainty. I bout this and others for my 15yr old daughter and she loves them. One pack had the chains tangled but we handled it with no damage.,Very cute,Style: 3PCS - Snake Chain&Link Chain&Evil EyeVerified Purchase,,,679729,26,47,Public
Kristy,/gp/profile/amzn1.account.AHTTPWAUUYCQUA4DNZTHYXJNMEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,I love these necklaces. I was also surprised at how nice they were and the quality. They look like real gold and no one would ever know they weren't. Just trust my review and buy them. I am going to buy another design too. Very pretty and beautiful. Would look great for any occasion and with a tan. 😆lol,Most beautiful necklaces for the money!!!!,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,324453,1,9,Public
Sonja Roman-Molina,/gp/profile/amzn1.account.AGUO74MG4B6V2W4L5EBZF3GLHFGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,I use them everyday and have received so many compliments.  They maintain their color and are the perfect accessory to elevate your outfit.,Beautiful necklaces,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,2346792,21,39,Public
M. Horton,/gp/profile/amzn1.account.AHDHXSR2LBIQQ3BWCPHDBLJWZB2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,I did not like it. It looked too cheap. It looks like an all in one necklace in photo but it is 4 individual pieces. Not good.,You get what you pay for.,"Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,12241803,83,98,Public
Mommy to 5,/gp/profile/amzn1.account.AE5K7LSO2SZCN2535RQL645UTYIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,"I expected a connected, two layer necklace, but this is two separate necklaces. Apart from that, they are well made and cute.",Two separate necklaces,Style: 2PCS - Disc&DiscVerified Purchase,,,1920280,33,66,Public
Michele,/gp/profile/amzn1.account.AFEMGFS6YWKPV2TY52S2QECDAUKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Very pretty set! I love how quickly they arrived and that I can wear them all together or just one at a time. Good purchase!,"Great set, versatile since they aren’t connected. I can choose how many to wear.",Style: 3PCS - Chain&Bar&Hammered DiscVerified Purchase,,,2316201,12,72,Public
JB,/gp/profile/amzn1.account.AGWKTBNZR4QQNQKPQ2VWA7GHARKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Great buy! Necklace lengths are true to size. Gold plated but has not faded. I went swimming & showered in necklace. Very dainty. I rcvd several compliments. Would definitely buy again.,Nice layered necklace,"Style: ""3PCS - Two Circles&Bar&Hammered DiscVerified Purchase",,,575921,4,21,Public
Madison,/gp/profile/amzn1.account.AFRFQPOXT7AUOANGOV5LWWLHTMFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2020",1,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           This product is exactly as pictured. The gold is absolutely beautiful and shiny and perfect (as seen in the short video).  Each necklace is a different length, which makes layering incredibly easy (see photo).  Two of the necklaces also have extenders, which comes in handy when wearing different necklines. Definitely recommend and I will be repurchasing different styles in the future.","Great Value, Beautiful Necklaces",Style: 3PCS - Chain&Bar&DiscVerified Purchase,,,5152027,0,1,Public
LW,/gp/profile/amzn1.account.AFADYBPRWGUQBH5RC47LZEIYQWBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"How did I get this for this price?  These are delicate, beautiful, well made necklaces that look so much more valuable!",Beautiful!,"Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,5518615,109,100,Public
Alexandra,/gp/profile/amzn1.account.AEQILO3N2IINOPZGCYFE2LBS2O5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"This is 4 necklaces for an amazing price! You can wear them all alone, or layer them in multiple ways. So thrilled!",Love!,"Style: ""4PCS - Pearls&Bar& Hammered Disc&Long BarVerified Purchase",,,84471087,54,252,Public
Amanda Martin,/gp/profile/amzn1.account.AFKSVKQ2Q2HA7STXEBI4PMPAINZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,3.0 out of 5 stars,The necklaces are a lot longer than they look in the photos. Really wish the necklaces were shorter overall. I have them all on the shortest chain and they are WAY longer than what the product photos show.,Not as pictured,"Style: ""4PCS - Pearls&Bar& Hammered Disc&Long BarVerified Purchase",,,1594256,12,17,Public
Andrew Chanto,/gp/profile/amzn1.account.AERPSCSGCBLTNHNMNE3CAB2IAJKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,I bought these as a gift for my mom. She absolutely loves them. She actually won’t stop wearing them. I’ll try and update if it turns green or not.,Very nice!,"Style: ""3PCS - Two Circles&Bar&Hammered DiscVerified Purchase",,,693796,10,60,Public
Albert,/gp/profile/amzn1.account.AGFBGTILF4NU6UBQIU5RZTUCTCTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"Got this as a gift for my sister, she wears it almost everyday since Christmas. It hasn’t changed color or bothered her in any way. It’s. Very nice",Very nice,Style: 2PCS - Chain&Hammered DiscVerified Purchase,,,1171474,2,30,Public
Kay Speake,/gp/profile/amzn1.account.AG6BOV3HUA5GJ3UNJQUCWD3ZMHDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,1.0 out of 5 stars,I liked the look of the necklace but when I was taking off the long one it broke the first time that I wore it.  Don't buy!!Cheaply made and not worth the price I paid for it.,Looks good but very cheap.,Style: 3PCS - Triangle&Bar&Hammered DiscVerified Purchase,,,67316,6,21,Public
Tina,/gp/profile/amzn1.account.AHD4GXNOKMOUVXC3P5PHUGDX6HAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,2.0 out of 5 stars,Two of the three chains were so small I couldn't fit them around my neck. Probably good for a child or teenager.,Chains Very Small,Style: 3PCS - Link Chain&Beads Chain&Evil EyeVerified Purchase,,,3916303,155,64,Public
Ian,/gp/profile/amzn1.account.AFZG2Z3ELC7S7UYQSMVDW3DWE44Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,4.0 out of 5 stars,"Like the three necklaces but they are separate necklaces, so it's hard to wear them a the same time because they get tangled.",Pretty!,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,18485507,79,37,Public
Elina Fateyeva,/gp/profile/amzn1.account.AG56LZSBBC63VNFVPBJGPXIAU53A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"This necklace set is very pretty. Dainty, feminine and wearable. The clasps are a little small but usable. Came packaged nicely, with no knots. Doesn’t look like cheap gold.","Dainty, feminine, good value","Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,6635032,32,29,Public
Muna,/gp/profile/amzn1.account.AGXJX2SVMEOPI6GMXI3EJR4QFHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2019",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,"I loved this necklace. However, this necklace is not for layering. It is better , if wore separately. It gets tangle very easily.",Beautiful necklace!,"Style: ""4PCS - Bead&Bar&Hammered Disc&RodVerified Purchase",,,14439032,2,31,Public
jeanie,/gp/profile/amzn1.account.AFBP2MXQ7HU7GODUULKM6QCXZEBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,4.0 out of 5 stars,It’s nice... but looks kind of cheap. Although it has held up in the few times I’ve worn them and hasn’t changed colors!!,Nice for the price,"Style: ""4PCS - Pearls&Bar& Hammered Disc&Long BarVerified Purchase",,,1191388,16,35,Public
K. Morse,/gp/profile/amzn1.account.AFPHZDNAP55O7M5NDMPUVSVR5HLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,These really do look like real gold i was skeptical but pleasantly surprised! Would make a great gift as well.,Totally worth it,"Style: ""3PCS - Two Circles&Bar&Hammered DiscVerified Purchase",,,18296622,12,45,Public
Vanessa,/gp/profile/amzn1.account.AEUJLUCBAIMKNB6Q76UMAPTXHRNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2021",2,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,I admire the versatility of wearing the necklaces together or separately. Decent quality for the price.,Lovely,Style: 3PCS - Triangle&Bar&Hammered DiscVerified Purchase,,,2816725,317,118,Public
Tennisfam,/gp/profile/amzn1.account.AHWVJKW7TM2PCOE2W37ZCE3ONMSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,"I originally bought this for a friend and it was so cute so I bought one for myself too, I love it sooo much I wear it all the time and want more.",Wish I bought sooner!,Style: 2PCS - Chain&Hammered DiscVerified Purchase,,,4788025,5,28,Public
Tim Kowalcyk,/gp/profile/amzn1.account.AHJD6WYBRZVE5A7HODHJOTGIDWWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2021",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,2.0 out of 5 stars,I know the necklaces are pretty inexpensive and I shouldn't have high hopes but the gold is cheap looking.  The shortest necklace with the little pearls is a little better than the others, probably because there isn't as much gold.  The quality is fine otherwise.,Cheap Looking,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,84424541,0,10,Public
Ivy,/gp/profile/amzn1.account.AHNM6Y2QXPRDEDHNYHRJP2VJAMKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",1,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,"Love these ! Great quality and value for price, feared chains would be too thin and dainty but they were visible from afar while remaining subtle enough up close. Only 2 necklaces shown here, bar necklace not pictured",Great buy!,Style: 3PCS - Chain&Bar&DiscVerified Purchase,,,237520,7,15,Public
Lindsey Blake,/gp/profile/amzn1.account.AFZOLOANBWHROLQQAGVSNJP7U5PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2020",0,,https://www.amazon.com/Turandoss-Layering-Necklace-Hammered-Pendant/product-reviews/B07YCQB3NJ/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,Very cute! You can wear 3 or all together but they’re also very cute worn alone! Great value for the price as well,3 separate necklaces you can layer or wear alone!,"Style: ""3PCS - Pearls&Bar&Hammered DiscVerified Purchase",,,3894401,12,37,Public
