author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Shane,/gp/profile/amzn1.account.AEFKG5EQSPTWBMITNOK74W6RNKGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,I live in Japan and purchased this Jenga set for home use but at work I purchased a Japanese version for my students.  Jenga's products are much higher quality.  So no complaints there.  Love the game. My only complete is why haven't they invited a better way to store it?  The boxes shape doesn't accommodate the shape of the Jenga pieces.  Basically when you put it in it falls apart!  So you cannot store it stacked without a high probability of it falling apart inside the box.,Great product with one minor complete.,Size: ClassicVerified Purchase,,13,19,3809,Public
Rosie,/gp/profile/amzn1.account.AGEZSYYX7ZLJCMAOR66BQ37X356Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Arrived in blazing-fast Amazon fashion.  From doorstep to first topple in minutes.  Kids love the game.One improvement suggestion... these are wooden blocks, they probably don't need shrink-wrapped, ends padded, cushioned, and double-boxed...I'm guessing they'll hold up to shipping just fine!  Great item for Amazon to make frustration-free!","A classic, affordable, fun family game",Size: ClassicVerified Purchase,,67,30,1934937,Public
Strawleyder,/gp/profile/amzn1.account.AEQCTKFBBNZN3WTV6BUKWGKLLUCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Beautiful wood! I love how dry the pieces were when they arrived! This made a nice fire during our Christmas present opening tradition. I did expect them to be larger, but I was never good at visualizing size. We possibly could have found cheaper lumber be it’s only a once a year tradition, so the price was acceptable. I would highly recommend this to my friends and family.",Great conversation piece during Christmas.,Size: ClassicVerified Purchase,,148,86,2158819,Public
Tony DiSilvio,/gp/profile/amzn1.account.AHST3VO2HJWBFPNU3YBGTMCFPO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,We’ve been trying to set up family games nights. Our kid is a teen and it’s getting harder to find stuff he wants to do with us. He’s too cool. Haha.This will be one of many Christmas gifts he gets!The price dropped low. I got this much cheaper than the stores.,Great gift,Size: ClassicVerified Purchase,,368,198,101794,Public
Branda,/gp/profile/amzn1.account.AHIR3BQSQTQ4GITFLXVZBZGVYPNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I’ve been cashing out on a bunch of games for the family in lieu of COVID-19 and being under quarantine and all. The first time I played this game, I started just playing with my sister. It ended up with my mom joining and then my dad. We played for hoursss and didn’t even realize how much time had went by. 10/10 I don’t regret buying this at all!",Cheap and fun for the family!,Size: ClassicVerified Purchase,,15,28,33930,Public
EviaT,/gp/profile/amzn1.account.AEGKBFL64DHQACANW6E6MLGY7OLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2017",1,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this to play with my coworkers during lunch break. I did compare this one with other similar items, this is the only one has 52 pieces at this price, others are 48 pieces. It is a fun toy to play in office and give everyone a break from their phones.",High quality at a very good deal,Size: ClassicVerified Purchase,6 people found this helpful,23,63,62593673,Public
Jenny,/gp/profile/amzn1.account.AEODJOZBWG2YEIUSTWGWFXYVX7NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I recently purchased a few classic games for our home and this one seems to be the one that the family reaches for most regularly. The blocks are made well, even and stack together nicely. It provides hours of gaming fun and the experience is a little different each time. For the price it’s a nice addition to any home.",Great classic family game,Size: ClassicVerified Purchase,,75,143,2838146,Public
Glitter,/gp/profile/amzn1.account.AHJUBZ7DPCZUDWMFWBV2MMYUXJQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Exactly how you imagine it would be. Nice box. No pieces missing until you play the game once. Then it never lines up again, but what do you care, that's not the point of the game. You came here to win and not to be pushed around by naysayers who talk more trash than they can actually follow through on. You're the real champion here.",Classic,Size: ClassicVerified Purchase,,126,91,755990,Public
Nelly W,/gp/profile/amzn1.account.AFSTHCN23LF7DVMN2PG43QOZB3MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Its exactly as described: classic Jenga. We purchased the newer version of jenga which is the earthquake one that has plastic pieces and sits on a plastic square and that just didn't cut it for our family. I purchased this for our next game night, and it is exactly what we played when we were younger. Box arrived fast, no damage, no missing pieces. It is very sturdy and made well. Would recommend.",Exactly as described.,Size: ClassicVerified Purchase,,50,27,315141,Public
The Natural,/gp/profile/amzn1.account.AEYKFUNJB462KGGRBOE42ZIEHNMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"We had a mini jenga game but this is the real deal.  While my 5 year old likes building with them more than playing the game some time, we do manage to get a few games in before the building starts.  Same great game it always has been.  Just make sure you have stuff around the tower depending on what surface you're playing when it comes crashing down.",Son loves it,Size: ClassicVerified Purchase,,59,50,443530,Public
David,/gp/profile/amzn1.account.AEK7SMNTUDOPJRO2J2MN5F2X3SWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2018",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this game for nights when we have friends over. Everybody always reaches for Jenga the moment they come in. This is the same classic game that involves removing blocks to build up a tower until it collapses. The blocks seem well built, although there is some variability in size (as some reviewers noted). I'm not sure if this is intentional, as it allows some blocks to slide out more easily, which would make sense for the actual game. The amazon price is better than any I have seen in-store, good pick-up if you're looking for games to play with friends.","Same great game, great price",Size: ClassicVerified Purchase,,,,4767269,
SMT,/gp/profile/amzn1.account.AGJAM24DHIE2WPLDMT4LGKKWYW5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"Jenga is a classic and therefore needs no introduction, and the specific set that is sold here is very decent indeed: the bricks seem sturdy and very even and well-made. My only gripe with this set is the restacking sleeve that comes with it, which is made out of cardboard and is a lot flimsier than the plastic version that was included in an earlier version I own of the game. Everything else is great though, so especially at this price, you can't really go wrong.",Almost perfect,Size: ClassicVerified Purchase,,5,13,3980299,Public
Brianne Martinez,/gp/profile/amzn1.account.AE6B6UFVSAO4FALUSCE56JNA7P5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I first ever played Jenga in elementary school as a kid. Me and the fellow students would rival each other and the teacher and have fun competitions. We'd win fun prizes from the teacher if we won! I had so much fun with that game - I personally still love it. It's a great party game and is suitable for children and adults.,Another classic!,Size: ClassicVerified Purchase,,77,63,238308,Public
Juan Pablo Mego Cuellar,/gp/profile/amzn1.account.AH3GREOBZQHUTETHHBHIVN4SNBHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,i grew up with this game and found it very nostalgic now in my thirties wanted to get one again i saw so many options that really went outside of what the game is about simple and fun why spend more money for something that is very  straight forward to do save yourself from other overprice items this is a must for any family or couple :),you cant beat the simple fun of this game,Size: ClassicVerified Purchase,,79,51,696896,Public
Alex Soper,/gp/profile/amzn1.account.AFR7G3N4UVC76GTHQP63TKQLX4TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this (and about 60 other ""like"" items) to hand out to kids at a company Christmas party.  You should have seen the excitement when they picked these out.  I don't know whether or not they worked, easy or hard, messy or not... but I can tell you it got children excited in a project.  I intentionally purchased items that would be fun to do as a family.  I would definitely recommend again.",Bought as Christmas gift for children.,Size: ClassicVerified Purchase,,1127,616,4151,Public
Goo Goo,/gp/profile/amzn1.account.AGBIJ44O4E7AFBCIDQHPTYABI3HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2015",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Games don't get much more suspenseful than Jenga. This is a classic that never gets old, and can be played by young kids and seasoned adults alike. The suspense is palpable, and it's always fun screaming ""Jenga!"" at the top of your lungs when someone finally brings down the entire tower of blocks. This definitely brings out the competitiveness - as well as downright fear - in those playing. You know that bloodshed and animosity are going to be present at every holiday family gathering, so you might as well incite them with a seemingly innocuous game. Don't forget to harass the unlucky soul who makes the game collapse by wielding it over them for the remainder of the evening.",Jenga ends in either laughter or tears: there is no in-between,Size: ClassicVerified Purchase,2 people found this helpful,340,187,1276877,Public
ILikeReviews👌,/gp/profile/amzn1.account.AFD26BXCADNPCZYJVMCUESIXFLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2017",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,You'll love this Jenga blocks...perfect for family time... spending time building tall towers and breaking previous record is total fun. Kids will definitely have loads of fun collapsing the tall tower each time and they will never get bored of this... definitely recommend this.Just one minor concern that stacking sleeve is cardboard one and not sturdy..wish this could be bit stronger cardboard so it lasts longer.,Fun for entire family !!!,Size: ClassicVerified Purchase,One person found this helpful,151,114,192395,Public
Sd,/gp/profile/amzn1.account.AGLWY4VQFOYIVZLIVCG3AHOBNENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Classic, sturdy and very nice. I love the blocks are soft .. and that makes the Jenga game as soft blocks tend to move easily ... and that’s the real fun. Bought this to have this game at my daughters bday party and also as a return gift for 10 year old boy.",Go for it,Size: ClassicVerified Purchase,,56,170,405818,Public
glennndahar,/gp/profile/amzn1.account.AFCSGVBZG4NSTBXKDS2A2GYNCG7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2018",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Great price for a Jenga game. Very well made and high quality pieces too. Got the game to play with family over the holidays and we all had a blast The bigger the build, the harder the fall! It challenges you in every way. But that is the fun in the game. It takes skill, strategy, and luck. Includes 54 Jenga hardwood blocks, stacking sleeve with instructions. Lots of fun",Lots of fun,Size: ClassicVerified Purchase,One person found this helpful,259,359,347764,Public
Paulette Crayton,/gp/profile/amzn1.account.AFMMHDEG56642HXLDMXRKMRH4ANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,Had the game for myself already.  Took it to my inlaws for the holiday and the children loved it.  I purchased it for them.  Kids love blocks and it was the perfect gift.  They really don't know how to play they just loved stacking the blocks.  The game itself is so much fun.  The price was well worth it.  I bought 3 on Amazon for the amount I paid for 1 in a brick and mortar.  LOVE IT!!,Jenga game,Size: ClassicVerified Purchase,,1,16,8840903,Public
Amazon Customer,/gp/profile/amzn1.account.AEXUB22P7APTOMCEMKAZKEULYXTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I bought this so family and company can have some fun before and after dinner. I wanted a large size so this could be done away from my busy kitchen. When I bring this game out everyone has such a great time playing.,Great fun for everyone,Size: GiantVerified Purchase,2 people found this helpful,3,7,16204742,Public
Ms. Lou,/gp/profile/amzn1.account.AE47MKVPGVXEZSN2GN6BHTP4IFHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Best Game Ever!!!!  Fun for kids & adults.  Gave a set to 3 boys ages 9,10,12 for Christmas & they love playing it ...their Mom loves playing it with them, too  This teaches concentration,,,, eye/hand coordination, dexterity.  So much fun!!!",Great!!!,Size: ClassicVerified Purchase,,141,196,563667,Public
alyssa,/gp/profile/amzn1.account.AE3UFBQU4Z6Y64MMBFJGCYVG4KOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"This classic game is so fun for my 5 year old! The wood is study, and smooth. We played while eating candy & popcorn and I was able to spot clean with soapy water. You'd never notice! Comes easy to set up, and packaging is perfect. I highly recommend this to kids of all ages!",Well made classic game,Size: ClassicVerified Purchase,,7,41,10263540,Public
JJJ Designs,/gp/profile/amzn1.account.AHBCNA24G7E32MW24567NS5TCTPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"I brought this game for my grandson to play with me when he visits and we have the best time together with it.  It's easy to put together and put away and is a fabulous game for adults to play together, my whole family has this game for themselves to play for game night.",Great Product,Size: ClassicVerified Purchase,,24,69,1540863,Public
Varun Rao P R,/gp/profile/amzn1.account.AHUKYBV3RIVUAFOAP662W7DF7USA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Got to know about this game when I first came to the USA 5 years ago. Very fun game to play with especially during cookouts and get-togethers.We bought this game from Amazon to play when we have guests at home. So far we love this game.,Jenga Jenga Jenga!!!!,Size: ClassicVerified Purchase,,13,44,6315356,Public
AG,/gp/profile/amzn1.account.AFLAIULCU6KDUQLCLWJJA6RNMTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2016",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,"This game is classic. I grew up playing it, so it was time to expose the next generation to the game. It's a super fun game to play, as always! However, you can tell that the quality of the product has dropped drastically from the good ol' days. The box is too big for the blocks, so they move around (if you happen to loose the spacer that comes in the box). The guide that comes with it isn't as sturdy as the old plastic one. In fact, the kids have already ruined it. So I give the game itself 5 stars because it's a very fun, classic game. But, I take a star away because of the quality and durability of it.",Oldie but goodie,Size: ClassicVerified Purchase,,281,176,221390,Public
Nicole,/gp/profile/amzn1.account.AHYZGHF4D2YQZDS7RV7ICSZ6ULPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,3.0 out of 5 stars,The game pieces are good quality. It comes with a sorting sleeve but not an actual container for the blocks. The box is a big enough for the blocks to spill out and I don’t see it surviving multiple road trips. I’ve used generic sets before that come with a tin to sort and store the blocks.,"What, no box?",Size: ClassicVerified Purchase,,82,90,169141,Public
Kirk D.,/gp/profile/amzn1.account.AFOHBPY7ZTZIRK2B3JEJGCVCAYQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"I played this as a kid with my family and I'm playing it now as an adult with my friends when we have drinks for game night. At this price, its unbeatable and often a go-to for some good fun and laughs when I'm hanging with the guys and we get a little too tipsy for anything more thoughtful.","Fun, classic game that everyone should own.",Size: ClassicVerified Purchase,,103,39,470449,Public
MCS1968,/gp/profile/amzn1.account.AFNX3L2PYYOHTY7Y5TQFJNPDYJWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,We take this when we go to a restaurant or somewhere else where we know we will need to wait.  All family members of various ages can play.  (We do try to prevent a loud noise when the tower falls so as not to disturb other guests.),Love this for one reason...,Size: ClassicVerified Purchase,,496,736,11545,Public
Christina Parsons,/gp/profile/amzn1.account.AEZMX36TPRS6ETTHROCPYFJGUWGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Classic Jenna....enough said. Really the only drawback was the box. It used to fit exactly to the game. It still has the form to line up the pieces but getting it into the box is obnoxious because there’s extra space for it to fall apart.,It’s a classic.,Size: ClassicVerified Purchase,,43,44,7167420,Public
Amazon Customer,/gp/profile/amzn1.account.AGBWRGD7MBITUHWYADBKUUCU3VWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,I grew up playing this game with my friends and cousins and just had to get it for my kids . My oldest is 4 and a half so wasn't sure he would be old enough but I ended up plying it with him and my 2 year old daughter and they both loved it! they both totally caught on how to play and then after were building their own stuff :),my kids love this game!,Size: ClassicVerified Purchase,,7,20,4739685,Public
caldwell46,/gp/profile/amzn1.account.AGO7LELVBMXCEDMAWDEIFAH5JVXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"PERFECT! I appreciate you. Thank you very much for the products you sell to make my life and the task in my life easier. Keep doing what you do, cause without you and people that make and sell these products where would we be.",wonderful product,Size: ClassicVerified Purchase,,63,106,492330,Public
Raj,/gp/profile/amzn1.account.AFNVPP7MLDH7PM7CDPP635RUWC6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,Got it on an offer for quite low... loved it.Blocks are great same size and quality is decent.Usually these are sold too costly seems a bit too much for something this simple.But with a deal its a great stuff,Fun game and came at a great price!,Size: ClassicVerified Purchase,,5,71,10726763,Public
Kelly L Kerrigan,/gp/profile/amzn1.account.AG7XI6WEIONLFDWX6PSGBXIC62UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"We leave this out in our vacation rentals and it's a hit.  Every time, they get into Jenga!!  The box becomes a bit fragile once opened, we've taped it back up several times. Sometimes, people have trouble getting all the pieces back in, but we prefer to keep it in it's original box.  A good buy!","True to it's name - a ""Classic""",Size: ClassicVerified Purchase,,41,28,562355,Public
Raj,/gp/profile/amzn1.account.AG7MV3YTR23MSIXEC6XCAKT2KNAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,4.0 out of 5 stars,"The only reason I did not gave 5 star rating is, after we dump them out the box, very difficult to put them back in to the box. Wish they could have used aluminum tins to store and stack them back.  This is my personnel opinion, outside to that no issues at all.Looks very quality, sturdy, good size and smooth finishing.",Excellent and we love it!!!,Size: ClassicVerified Purchase,,20,34,2572539,Public
desorbod,/gp/profile/amzn1.account.AGEBJ3RZC62LOV6Z5D6X3YSBQ77A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2015",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"This isn't just a drinking game... I've had fun playing it with young kids, and then come up with variations on how to play it, such as if part of the tower falls down, just keep going with what you have left, each add pieces back one at a time, if you can get all the pieces to balance on the top, try taking them out again....I'm almost thinking of buying this again to see what it's like if you stack both one another what it is like to play!",Great and fun game for all ages!,Size: ClassicVerified Purchase,2 people found this helpful,91,127,1820099,Public
MaryKate5,/gp/profile/amzn1.account.AFV7MQXVLIZOZPGOGAIDBRME4TUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,4.0 out of 5 stars,"Jenga-----4*I remember this as a kid, fun game and still is. But the packaging is not the same. Not a tight fit for the blocks so they can/will fall out inside the box. Bottom line fun game for 5 and 7yo kids.",Fun for Family Game Night,Size: ClassicVerified Purchase,,209,238,81416,Public
Anna,/gp/profile/amzn1.account.AH3UE4SPZWMFWSEEA5ZF37WXKUVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2017",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,4.0 out of 5 stars,Just your basic Jenga game. My kids also love using the blocks for building things. My only complaint is that the box is a rectangle and has all this extra space on the side of where the blocks stack up – it makes no sense to me why you wouldn't just make a box that actually fits the stack of blocks and instead make it too wide.,Classic game,Size: ClassicVerified Purchase,One person found this helpful,17,46,3170890,Public
Joy,/gp/profile/amzn1.account.AF75D5H7IKUS2TLDWZ2BFUGKJAXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"This game is one of the best value for money toys we have ever had. My son loves to play Jenga, but we have also used them as blocks to build a house, a fence, stairs, set them up as dominoes, etc. The wood they used is nice and smooth, no need to worry about splinters",Can also be used a building blocks or dominoes!,Size: ClassicVerified Purchase,,49,45,4325752,Public
