author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Sophia Fleur,amzn1.account.AG7Y555J7A4EMHOSSGMIKQDYS4JA,"Reviewed in the United States on January 29, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,2.0 out of 5 stars,"Relieved pain of bakers cyst behind my arthritic knee,helped my lumbar back area. Helped my knees too. BUT, I noticed after a week I was having nosebleeds that were hard to stop. I noticed a small lesion  with a scab, and it bled and bled.  And I was feeling ill.  I have a heart condition.I realized this cream acts as a blood thinner,causing increased bleeding. I googled this and it is very unsafe for those with heart conditions!Plus it acts as a blood thinner! Bad bad bad sign! But there is not a word of warning on this ad here on Amazon! It should say clearly,absolutely.!Age 72 here!I had to buy TWO tubes in order to even order it!So now I have 1 and almost a whole 2nd tube!  This is probably ok for young people,or to use one day only.I am pretty upset about this.  It is FALSE ADVERTISING.  IT is DANGEROUS medically for us older folks!I would like my money back for this expensive but unsafe cream.",FALSE ADVERTISING ON AMAZON -Unsafe for us old folks,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,298,167,Public,68864
Interested,amzn1.account.AH47AKG7JQFSE5YALUGGNSPVOQCA,"Reviewed in the United States on April 3, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"First, the directions say you need to use it four times a day, so be prepared for that.  This isn't clearly advertised in the top part of the listing.  Secondly, if you lift the flap of the instructions, it says that this should only be used for 21 days and no longer. So, it's for short-term relief, for a relatively short period, and so you should be aware of that as well.  Now, I did in fact notice pain relief after the very first application, so I'd give it that.  But it has an unpleasant odor.  Also, it's not to be used by those with heart conditions, which is probably like at least 30% of those who want to use it.  So, if you're someone who is taking an aspirin daily, it's contraindicated.  Besides all that, it does in fact work, at least for the short time you're using it, when nothing else seems to work.",A Few Things You Should Know,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,135,99,Public,1354364
Fellenberg,amzn1.account.AGKBFVYP4MDR7O5RDZZPUSC6HKYQ,"Reviewed in the United States on June 3, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,👍,Voltaren,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,8 people found this helpful,11,22,Public,3472648
Amazon Customer,amzn1.account.AGLUY4HJKR4ALPVYGDZPGBBLDOZQ,"Reviewed in the United States on May 13, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This product was said by my orthopedist to have no odor.  Tried it once.  It in fact has a very strong odor -- like strong hand sanitizer.  It linger son your hands not matter how vigorously you wash them, and for me, I can feel it's effects in my eyes as I sit here at my keyboard.  This may be an effective product for pain, but i it not otherwise user friendly, unless you enjoy reeking of a song medicinal / hand sanitizer-like odor.  I will not be using it - the odor or simply unacceptable.",Beware of strong odor,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,6,12,Public,7156394
Cattledog,amzn1.account.AGPGE47STJONANGBVCGGSEFAMDXQ,"Reviewed in the United States on August 31, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I've struggled for several years with a debilitating arthritis in my feet due to years of sports abuse and an extreme loss of cartilage tissue. It got to the point where I would have severe attacks and swelling in my feet making it impossible to stand or walk. On a pain level scale of 1-10, about 50% of the days were spent in the 8-10 range while the remainder were at least 5s. After seeing a specialist, I was given special shoe inserts to help alleviate the flare ups. While these helped somewhat in reducing the level of pain, I was still experiencing daily pain in the 5-6 range with a minimum of 3. After seeing an Ad for Voltaren, I decided to give it a shot. It has been a lifesaver and a complete game changer for me! My pain level is pretty consistent at 1-2 now and, after 3 months of use, I have not had anything over a 4. I'm able to walk almost painless and, in fact, just completed a 12-mile hike with 3500 feet of elevation at Glacier National Park. The entire hike and aftermath were pain free! I'll never be without my Voltaren again!",A Game Changer!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,5,13,Public,7534009
Not all those who wander are lost,amzn1.account.AH2OJP3YR5TUC5XGLK6VDLEYWQXQ,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"The Voltaren was received without the origional packaging!  You really Need the inset with instructions and even more important the warnings of this drug. You get the tube of medicine and that's it.  so I added Voltaren to my Walmart grocery order and received it in the box with all drug facts and instructions on the box along with the insert which gives all the detailed info. As far as pain relief:  It brings arthritic knee pain from a 7 down to about a 3-4 . This was after about 3 days use. This should be sold in a much larger size, because at $10 a tube, and a tube only lasting 2 weeks or less when treating both knees, it will really blow your budget. Will try to get my dr to write me a Rx for it at my next appnt.",dont order this from this seller,Flavor Name: UnflavoredSize: 1.7 Ounce (Pack of 1)Verified Purchase,2 people found this helpful,241,67,Public,271662
ChristiB,amzn1.account.AF34PUCUO6AR4REN73XYLRDT472Q,"Reviewed in the United States on December 10, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I remember this as a prescription. However, insurance companies didn’t really cover it. I had some samples but never enough for real relief. I saw it & mused: I can really use it. It’s expensive but if it works on my severe & different types of arthritis it’s worth the price. I had major back surgery years ago. It’s been really bothering me. I put a glob on, speed it, and holy cow! It reduced the pain before I started moving. It took a bit but went from a pain level of 7 to 3. 1/2 hour later it’s still helping unlike other stuff. Next I put it on my elbows. Very helpful. Same with a formerly broken clavicle.I also speed it on my arm to see if it helped muscle pain. Not really but this is an arthritis topical. Working great! So far...I may put it on subscription. Good luck.",Several types of Arthritis/home run,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,2 people found this helpful,5,16,Public,3196556
Shannon epps,amzn1.account.AHBJW4KUH2XSF3DJLS6OAOGQZVGQ,"Reviewed in the United States on August 8, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Having spent the majority of my adult life working in jobs that I spent over 10 hours on my feet it's needless to say that my knees are pretty shot!! The pain in my knees over the last few months has become unbearable. I couldn't even sit in bed without constantly shifting trying to adjust the pain away. Medications didn't help I tried different creams and sprays but found no relief! And then my doctor prescribed this for me and wow what a quality of life changer!! Know that I do not make that statement lightly as a person who has suffered from chronic pain for at least the last 10 years. Since using this cream I went from not being able to wash dishes for 10 minutes without being in agony by the time I stopped to not feeling the pain at all or very little! If you have arthritis I wholeheartedly recommend you try this cream!! I was shocked by how large the tubes were in this order as well. At my local drugstore a tube half the size is almost $15 and that's for only one tube. In this order I got tubes that were twice as large and got multiple ones. So in closing great pain relief at a great price!!,Game changer!!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,81,58,Public,97677
Amazon Customer,amzn1.account.AG643W43PMJLYYLJXBH74GSOWNGA,"Reviewed in the United States on June 28, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Don't waste your money, no better than BenGay, IcyHot, AsperCreme or any other OTC product like this.  Very disappointed in the product.",RUBBED ME THE WRONG WAY,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,10 people found this helpful,40,32,Public,1389707
gwenypoo1994,amzn1.account.AGU7VXVPBK5BNUOWTOP34MWGKSBA,"Reviewed in the United States on February 6, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"This is a good product. It takes the pain and stiffness away. I have bad arthritis in my knees. Terrible! But, this works. The only thing I hate abour it is that I have to apply it 4 times a day. I work, so that's hard for me. So I can only apply it twice during the week and on weekends 4 times. Will recommend. It also can be found at CVS and Wal-Mart.",Works!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,72,51,Public,494976
L. Balsam,amzn1.account.AHLTVWH5HJHMUIDVSRRFAGL32M3Q,"Reviewed in the United States on November 18, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"This product works quite well for reducing inflammation and therefore pain.The problem I had was dosage. They include a card that indicates dosage by the inch. This led to me putting a lot more on than my skin could absorb. I also was using a lot more Voltaren than I needed to.I use it on my knees. I do it by dots, and much less than they indicate.You want to use as much as the skin can absorb in 10 or 15 minutes.Once you find the correct dosage for you by trial and error, you will be very happy with this product.",Great problem with dosage issues.,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,2 people found this helpful,62,70,Public,1271798
Airedad,amzn1.account.AGB2QL3VQEMOGU6LEC65CH2ZQLTQ,"Reviewed in the United States on September 17, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I've used this product before - I just ordered by accident this time and didn't (don't) need them for now.  So I returned them.That being said I have arthritis in my hands and this product helps me to work without pain about 99% of the time.  (Surprisingly, I also fell off a ladder about 4 feet and landed on my butt on a concreted floor.  Ouch.  I ended up with what the ER doc called a ""pretty badly bruised ischium"" (that's part of the pelvis, I think).  I used quite a bit of Voltaren for several weeks (I didn't know that bones could be bruised - or whatever it's called for bones - but they can and they seem to take forever to heal), and it made a huge difference - specifically the Voltaren made it possible to sit in a chair instead of having to stand or lie flat somwhere.  Definitely recommended.(I'd have given it a 5-star rating on value for money, but there are at least two different chains which sell their on ""house brand"" of the same product at significantly lower prices.)","An execellent product (even though I returned it, having ordered it by accident)",Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,966,276,Public,23402
Mad Max Goldman,amzn1.account.AHLVSX7TUU7DRZEF4AUM66J5HANA,"Reviewed in the United States on April 15, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Don't expect instant results, it takes a few days with 2-3 times a day use. I fractured my calcaneus (heel) and was still having pain 4 months later. Orthopedic recommended this. It works, very helpful. Husband massages my foot with it and uses regular vaseline when this has massaged in, to continue the massage of my painful areas for about 30 mins.Used it on my arm - chronic bursitits in deltoid insertion. Works there too.Very happy.Wish it was thicker.",Doctor recommended and it works,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,2 people found this helpful,17,35,Public,2145420
Flyguy44,amzn1.account.AEZAZB3TDQI57HLSMD3LGD3NQURQ,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,There are a lot of side effects and warnings that I did not notice.  Also is says not to use more that 21 days and it takes up to 7 days to even start working when used 4 times a day.  Totally useless to me.  Fortunately I was able to return it.,Read the side effects and warnings before you order.,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,6 people found this helpful,34,162,Public,333572
Outta Control,amzn1.account.AE3T4K5SDJOJBBKAKG5Z6W5LKUBA,"Reviewed in the United States on April 7, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Since this used to be prescription only, I figured it had to work.  Would Paula Abdul lie to us?As stated, it works best on body areas where the area is thin.  I am using it for my hands (carpal tunnel) and elbows.  It has an unusual scent when you first apply it but it is not objectionable.  It is also a bit sticky at first.  I rub it in thoroughly and then give it a couple minutes to dry up.  It helps to blow on it or put your hands in front of a fan.  The scent also fades as it dries.It helps quite a bit and does not take long to feel the effect.  I only use it as needed and it always seems effective.I have tried it on my shoulders and it works for that area too.  Ankles and knees could probably benefit from it too.Areas like the back, thighs and calfs are probably not going to receive a benefit as the bone structures are just too deep.I keep a tube upstairs and a second one downstairs so it is always at hand.  A lot of medications don’t work for me but this does.  It’s certainly worth a try.",This stuff works.,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,"4,694","1,379",Public,632
Mike Thompson,amzn1.account.AH2LVB5VW7MRUOKLJZPF6FBPFOQQ,"Reviewed in the United States on June 23, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,This gel actually works and relieves the arthritic pain in my shoulders and knee.  Great product.,Pain relief,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,11 people found this helpful,17,14,Public,3710055
flguy,amzn1.account.AFBJ4OHMRO3MK4HWSCFXKSS5N5SQ,"Reviewed in the United States on September 30, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"I have severe osteoarthritis in my hands and wanted to try  this. It helps - if I put it on and don't wash my hands for at least an hour and use it four times a day. I am an active outdoors oriented person, so spending four hours out of the day essentially doing nothing does not work for me. I think that it works about as good as one Tylenol ES with one 200mg Ibuprofen and nowhere near as good as one Tylenol #3 (not that anyone would order that anymore) along with one 200mg ibuprofen. I personally try to only treat the pain when it is too much to tolerate and interferes with sleep and daily activities. I don't want to take something around the clock every day although the the doctors seem to like that. I understand their approach but don't think that its the right approach for me. If you like indoors stuff and TV it may well be worth a try for you.",Sort of helps,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,747,340,Public,10824
goldendoglover,amzn1.account.AFWCCFO3OX73VAHWMDW4KQ33LSVQ,"Reviewed in the United States on October 6, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"So disappointed with this purchase. I had heard this was great for arthritis relief. It didn’t work any better or last any longer than the Blue Emu oil I had been using, which was a bit cheaper, larger size. I did not do a cost per ounce comparison, but a 12 ounce tub of Blue Emu lasts me several months, using every night on my knees. This product has a horrible, chemical type of smell. I was surprised how strong it was, and I don’t have a sensitive nose. I don’t know if I’ll be able to return it as I did use some out of one tube.My recommendation would be to save your money and buy Blue Emu oil. It works well and has no odor/fragrance. You need to reapply in a few hours if pain persists, but overall it’s a better product.That smell of the Voltaren is the worst.",Horrid chemical smell,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,58,297,Public,298640
Hisdaughter,amzn1.account.AEMN3MCG7MFK46Y76T3R7IWDG2GQ,"Reviewed in the United States on September 7, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I've used this for over 10 years & recommend to everyone.  The scent is very light, if any.  It's not greasy once rubbed in.  It does the trick for my pain - everywhere - I use it daily, before & after any exercise, since my mobility is limited, I have constant pain in feet, legs, knee, hip, back & shoulders - it eases the pain every time.  It was previously a prescription only med, but a couple of years ago was released for OTC.  I've had absolutely NO side affects at all.  Hope it works for all who try it.",Best product ever!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,29,74,Public,909312
UNIQUE FINDS,amzn1.account.AH3X7BU7WUY3CFFZJDMLLAAEZ3LA,"Reviewed in the United States on March 23, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I have used Penetrex in the past so tried Voltaren. Have bone spur on top of my foot that hasn't caused me any trouble for 3 years. Had a flare up for some reason. Must admit that after a day pain was reduced more than if I had used penetrex. Positive...good consistency, soaks in and dries fast, a potent nsaid that targets specific areas to reduce inflammation and pain. Cons...supposed to use plastic guide to show how much to apply, not supposed to take other nsaid orally simultaneously (naproxen helps pain in other arthritic areas too),  list of side effects is daunting... (although same side effects apply to all oral nsaid drugs. I still took my naproxen but I have a strong stomach.), and can only use 21 days. (Well I doubt I will need it 21 days). So this is chemically based cream vs natural in penetrex (arnica). Will continue to use penetrex and voltaren, at least for my foot, which I know results from arthritis.",Voltaren great for arthritic bone spur!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,234,119,Public,173074
Kay,amzn1.account.AEBHTJHY3ARVPRGMRZCZXIJKCSWA,"Reviewed in the United States on December 7, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,"This did not help as much as the script one did.I tried this one after buying one I did not know - the one I did not know WORKED AMAZING!I wish I could return these! You get two because you are going to run through it.Not worth it. I ended up the same day this arrived and a using a amount buying Revalife again. I struggle with arthritis, sciatica , and herniated discs. I will smell like menthol all day if I do not have to be in pain!!",Not worth it.,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,5 people found this helpful,80,51,Public,1785816
Richard E.,amzn1.account.AE2TS4RZFTO7RCWUFWUD2HU3UO6A,"Reviewed in the United States on October 15, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I have Osteo Arthritis in my knees very bad. It is so bad that my doctors want to replace my knees. I am reluctant to do that. I have been using a topical sports rub with some degree of success. I finally decided to try Voltaren. After 3 applications I could walk up and down our inclined driveway without any pain whatsoever. Thank you Voltaren, for giving my life back to me!!!Just received my third order. The delivery was late, but I was notified by Amazon, and by UPS, that due to an unexpected truck breakdown, there would be a delay in the delivery. It was not an emergency for me to get it, so I thank both Amazon and UPS for their timely updates. They are great!",It Really Works!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,68,175,Public,525965
vodkacupcakes,amzn1.account.AHTQOQQHC2S7K64SNEDVVKS4XKOA,"Reviewed in the United States on April 7, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I am 48 years old and just started doing hour long HIIT workouts; (orangetheory) and while I love the workouts, but the next day was no joke!Depending on what workout blocks we do, my (very out of shape) muscles and joints would be so stiff and hurt so much, sometimes I couldn’t sit down to pee or raise my arms and it even gave relief to my lower back pain.This stuff gives almost instant pain relief that only takes one treatment. It also smells nice and dries fast. I also have bad knees with low cartilage and this helps with that so much.",Great for DOMS and joint pain after working out!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,507,68,Public,5261549
RH,amzn1.account.AE6JXOYEDWWOSG55ONBDAV4TGJCQ,"Reviewed in the United States on September 25, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I have been using Diclofenac gel for my knees for a couple of years, by prescription and after insurance my out of pocket was over $100 for 3 tubes. And I use 3 tubes a month! I now have 2 tubes for $30. Miraculous! Because of the cost I have tried all the others, Aspercreme in both varieties and the Icy-Hot creme (except for the smell, that worked well.) Nothing has worked as well. I now getting ready to get some pain relief at a substantial reduction in cost! I am thrilled!",Best Find I Have Made All Year,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,82,71,Public,1635673
Maribeth Madigan,amzn1.account.AHLQYXJOLR5SEPBF46JYFBJWUMXQ,"Reviewed in the United States on April 23, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"...but Volatren has been a fantastic way to manage it.  I have terrible lower back and foot pain which has caused me to stop doing my 10K steps a day.  Massaging my feet and back with the ointment has made a trendies difference in how I feel.  With regular use, I’ve gone from 3K to 7K without stopping.  I’ll be back to 10K very soon.  I highly recommend this product.",Getting Old Sucks!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,2 people found this helpful,69,42,Public,1348306
Valerie,amzn1.account.AGGSGFOGLFS2G5MFR4EMRA7SNUTA,"Reviewed in the United States on May 20, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"The best thing ever invented for sore knees.  The smell is a bit much at first but it quickly fades, like within a minute the smell is gone.  I wish they made this stuff for achy backs, shoulders, necks.  We just returned home from touring National Parks and state parks, couldn’t have done it without Volteran.  It used to be available by prescription only and the co-pay was very very costly, had to argue with insurance company in the olden days to cover it.  Maybe 10 years ago?  Glad it’s less expensive now and easily available.",It works,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,29,47,Public,780994
Janet,amzn1.account.AFEIKOXF2HXCRFULU6YPCZPZNKWA,"Reviewed in the United States on May 30, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,"Something in this cream irritated my husband's skin.  We applied it twice to his upper arms but instead of relief from pain, he developed a rash that has been very slow to go away.  The rash did not spread but stayed in the exact areas of skin to which he had applied the cream.  We have used a variety of relief ointments and considered that shingles might have been induced, but it seems to be subsiding after two weeks.  We are disappointed because it was highly recommended by friends who are having no problems at all.  We have of course, ceased using it.",Try this first on a small area of skin!,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,One person found this helpful,62,31,Public,3601159
The Purple Dragonfly,amzn1.account.AHEMEO5GFZQE4VR2UBE7SG226UDQ,"Reviewed in the United States on April 2, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I suffer daily with inflammation caused by diagnosed  Lupus SLE an Fibromyalgia. Using Voltaren has helped me avoid or delay taking strong pain meds, depending in my level of inflammation.  It's been that perfect in between solution when OTC pain meds aren't going to work but I also don't feel prescription pain meds are warranted...I try not to take them unless absolutely necessary.  Voltaren has helped so much. Due to my diagnosis I not only have relentless joint pain, but areas of subcutaneous tissue between joints will become so inflamed they'll actually radiate heat. Applying ice is rarely convenient but Voltaren will help resolve the issue so that it's minimal or even gone. My only complaint is that my husband hates the smell! I don't get it bc other brands will clear your sinuses for days, this seems so mild in scent and the thickness doesn't make me feel like I'm wearing an ointment at all. Also, please note that my use of Voltaren does vary from box instructions. However, my drs have all approved and even instructed me to use Voltaren in this way due to complications with Lupus, Fibromyalgia, and peripheral neuropathy pain. If you also have a chronic disease please double check with your Dr first bc not all conditions are the same nor are their treatments.",Lupus and Fibromyalgia,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,,15,18,Public,1590222
D M Joll,amzn1.account.AFIVXALZE3Y5RX6IZ2OW4MB5FHIA,"Reviewed in the United States on March 14, 2021",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"My husband has arthritis in his shoulders and knees. I have some in my hands. Hence, I apply his and get the benefit for my hands at the same time. We're both totally sold on it. It truly makes my hands feel less stiff and sore. Hubby says he's had better sleep than he has had in a long time after using it. TIP: the ointment is not too thick, so it rubs on and spreads fairly easily, meaning you don't need a huge amount to cover a fairly large area (maybe a dime-size squeeze for a shoulder or knee), so it can be economical if you use it wisely.",Really works,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,3 people found this helpful,341,153,Public,137508
George G Contey,amzn1.account.AEFWZT5B4SW4JQ5WHVBDQBU2J66A,"Reviewed in the United States on October 18, 2020",0,,https://www.amazon.com/Voltaren-Topical-Arthritis-Relief-Ounce/product-reviews/B084ZMMVQS/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Voltaren Really worksUse to wake up in morning with unreliable painIn my kneesNow after A full Month or so my morningPain and stiffness is gone in my kneesThe only issue I'm facing is I'll have to buy 3/4 tubs  of 3.5 oz per  Volarern a month in order to maintain my  mornings with out pain and knee stiffnessNo complaining at $60.00 per month cost for total pain and stiffness relief in my knees 😊,Knee Pain & Morning Stiffness Gone !,Flavor Name: UnflavouredSize: 3.5 Ounce (Pack of 2)Verified Purchase,2 people found this helpful,26,53,Public,1374365
