author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Eliana,amzn1.account.AGYW4MFS7CDGI4NTTOCATQI2DXYQ,"Reviewed in the United States on September 1, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24,2.0 out of 5 stars,"I purchased this heating pad a few weeks ago based on all of the great reviews on Amazon and Google. I immediately went to the highest heat setting (6) which was amazing, super hot which is exactly what I need! About 15 minutes or so later I noticed it very quickly cool off as if I had turned it off. It remained slightly warm... very slightly. I started to wonder if it was the auto shutoff but again it had only been about 15 minutes. I re-read all if the instructions to make sure that I didn't miss anything. I hadn't. I thought maybe it was just an off day. But, nope. Every single time I use it, it heats up beautifully and very quickly, but 15-20 mins later it decides it no longer wants to give you wonderful relief and cools just as quickly as it heated up to lukewarm just as if you had switched the heat to lower than low. I'm so disappointed. I don't at all mind paying more for higher quality, but when I do, I expect it to work. Not just part time.",It's Amazing... While it's actually HOT,Color: GrayVerified Purchase,One person found this helpful,1,6.0,Public,12078380.0
fan of mozart,amzn1.account.AFC55GYO4S5LI5GCCE6USUS2J6ZA,"Reviewed in the United States on November 19, 2020",1,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24,3.0 out of 5 stars,"So I am revising my review on this heating pad. I was suppose to get a replacement pad becasue mine stopped working after about a year. They said they were going to send it but I have not gotten it. So customer service not so go. That said I would still buy this heating pad again I really do like it and it got twice daily use for the year I had it.My other review is below.I first purchased this heating pad just over a year ago and I really like it. I have had problems in the past with heating pads just stop working, in want felt like a very short period of time. So I choose this one because of the 5 year warranty. About 2 months after one year of twice daily use this heating pad stopped working. So I sent an email to the company and within two days and two emails I have a new heating pad on the way. I am thrilled to have found a company that is so responsive and wonderful to work with. It would have been nice if the heating pad had preformed as it should have but I am so happy with the customer service it is really no big deal.","Good Heating Pad, but.....",Color: GrayVerified Purchase,One person found this helpful,3,2.0,Public,34548332.0
JGM,amzn1.account.AF3B5NS5QIQWF3QW4QB72QR6U5TQ,"Reviewed in the United States on October 1, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"This product was a life saver! Ordered for my father and his comfort has increased significantly, the flexibility of the 2 hour setting, or the constant on setting has been a huge help for him, as well as the many heat levels. The size as well makes this easy to wrap around his leg and stay in place, or lay flat and have a larger coverage area. Highly recommend!",Superb,Color: GrayVerified Purchase,One person found this helpful,13,38.0,Public,3011815.0
AmFan,amzn1.account.AGQVG63BYN6KM4SHNW5MI2JKMHJA,"Reviewed in the United States on May 25, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"This heating pad just arrived about an hour ago. I’m in love. It has great features. Mine is a very pretty kitten-soft gray.  All of the safety instructions are permanently printed on the back. I’m just under 5’ and it covers me from my neck to just below my hips. The control has 6 digital, easy to read levels of heat. So far I have only tried the first 3 and all were very comfortable with even heat distribution. No hot spots. My favorite feature is that I can set it to “stay on” or “auto off” to turn off in 2 hours. The cord is detachable for washing and the whole device stows easily into the perfectly sized, color coordinated bag.Thank you Pure Enrichment for a well made, thoughtfully designed, reasonably priced product.",Sweet!,Color: GrayVerified Purchase,,173,56.0,Public,2000721.0
Kindle Customer,amzn1.account.AHPI365VBHK3PLFUMEYCDKNNPWJQ,"Reviewed in the United States on June 23, 2017",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"Having used multiple heating pads over the years, after the last one I had stopped working, I decided to purchase a new one and through research came upon this pad. Upon first pulling it out of the box, I was impressed. This is soft, not like the plastic types that are commonly sold. Yes those may be cheaper, but who wants to rest against a hot piece of plastic with a flimsy cover? THIS pad is awesome. Its cozy like a snuggle blanket and warms up in seconds. With 6 different heat settings you can have full control over what you want. The only thing is that the cord attachment to the blanket is a bit bulky if you sitting in a chair it kind of drapes over the shoulder unless you turn it around I suppose. With the long cord you CAN adjust the blanket to suit where that cord attachment rests. .. so no big deal. It does detach from the blanket and this allows you to roll everything up in the tote it comes with.The cover is beautiful, like a soft plush.It also looks modern, not like something sitting around in a nursing home cabinet.So for young or old,  I highly suggest this warm heating pad to relax the stress away or relieve muscle aches and pains. Its soothing, comfy, and works. Worth the price.","Soft, Cozy and Oh so warm!",Color: BlueVerified Purchase,2 people found this helpful,559,153.0,Public,339186.0
Brian,amzn1.account.AH2SBMHAE7VSW32GQ54VKD6EJGIA,"Reviewed in the United States on December 21, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"I have purchased two of these now, The size is perfect -especially for lower back pain or shoulder  pain, but they also feature very flexible, yet easy to use controls. I also want to relate a story about their exceptional customer service - these pads feature a 2-year warranty and I had one go back months after I purchased it. I Googled the vendor and found their customer service number and called them. I discussed the problem I encountered and they shipped out a replacement hassle free. I would highly recommended their products - they stand by their products (which are top notch) and offer exceptional customer service.",Love this pad !,Color: GrayVerified Purchase,,865,182.0,Public,86676067.0
Charesse,amzn1.account.AGIJQ2MGY52Q6R6QCPOXACHYCXOA,"Reviewed in the United States on January 7, 2020",1,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,2.0 out of 5 stars,"I bought thurs heating pad in July 2019. A few days ago (Jan 3, 2020) it started flashing F on the screen. I was able to unplug it, plug it back it, and get it to work again.  But, today it totally stopped working; only the flashing F appears.  I tried to contact the company over the weekend, but havent heard back.  I ended up ordering a different heating pad to get me through my pain.Buyer beware, it does seem like this thing will fail in 4 to 8 months (based on other reviews)In.v lived the way the heating pad felt and was flexible (unlike the plastic ones covered with a blue cloth that snaps at the cord).  However, I didnt really care for the heat output. It seemed like it would die down after the initial heat up and you'd have to bump it every few mins to continue the therapeutic heat.",Dies in 6 months,Color: GrayVerified Purchase,,64,99.0,Public,2080820.0
ORIHULA1,amzn1.account.AHY6Z2BOP5EPXTLSR5OJ3DNFTPFA,"Reviewed in the United States on May 29, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"I purchased my heating pad last November and JUST put it away today! It has been ""my pal"" for many days and nights during these past 6 months.  Long story, short version....I had an infection in my knee replacement that was done several years ago. Initially it brought relief from the pain associated with the infection. Then, after removal of the replacement, it brought relief from the weeks of stiffness from the leg immobilizer. After that, relief again from surgery to put in a new knee replacement and the follow up rehab.  It was large enough to wrap around my knee and had  heat selections that matched my discomfort level.  The option to have it on for longer than 2 hours was also a nice option.  Great product and much appreciated!",Great Product with Nice Options,Color: GrayVerified Purchase,,25,56.0,Public,1757978.0
Amazon user,amzn1.account.AGRJ3JUOYTE2LDAQJD3ZKXPDZNOA,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,3.0 out of 5 stars,"I got this product to keep my feet warm while working at home. This pad is not warm at all, but I kept it because I had already stepped on it. I don't know how it got such high ratings. I also own a heated blanket, and two heated mattress pads. In comparison this small foot rest sized pad is barely warm.Also, the two settings being two hours or always on are annoying to use. Two hours is too short for my work day and disruptive to keep thinking of turning it on. For example, the heated mattress pad has 10 hours, and the heated blanket has three hours. The three hours isn't ideal either, but it's a little better than 2 hours. I now just keep it on Always On, but it's easy to forget to turn it off. Something in between would have been much better.",Not warm and wished the setting were for more than 2 hours or always on,Color: GrayVerified Purchase,,17,28.0,Public,2603881.0
Mac  Henry,amzn1.account.AGBYWW4V2ZDUCJGRQNQWLSCPPOVQ,"Reviewed in the United States on September 23, 2017",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"The only way this heating pad could be improved is if it could operate on a battery and/or electric current so I could wear it everywhere around my house while doing my cleaning.As far as the ""flashing F"" goes, I find that usually when I have a power outage in my neighborhood, I get the flashing F.  It doesn't mean your pad is ruined or broken.  You simply need to unplug it completely and  replug everything.  It should then reset just fine.  I find that using surge protectors on all my heat appliances like heating pads and blankets solves this problem.  Protect your investment.This heating pad is exactly as described: it literally begins to heat in seconds, provides very soothing warmth and is a big improvement over plastic heating pads that are cold to first touch, heat up slowly, and worst of all, TEAR EASILY.  Don't waste your money on a plastic heating pad.  Plastic is for milk jugs and toys -- not heating pads. This plush heating pad is sooooooo much better than the plastic heating pads of the past!!!  The Plush side is not cold at all, so you don't get that initial cold shock like you do with plastic heating pads.The only bad thing I can say about this heating pad is that if I leave it to go get a sandwich, I have to shoo away my two cats when I get back!  I'm thinking of getting another one for my bedroom so I don't have to move this one around.",THIS HEATING PAD IS SO HEAVENLY!!!,Color: BlueVerified Purchase,One person found this helpful,"1,805",770.0,Public,4686.0
Coffeebean,amzn1.account.AHOFLAZRKO7EQICSFU4TCGW523EQ,"Reviewed in the United States on April 16, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"Because in a house full of actve men and boys, SOMEBODY always needs the heating pad to relieve muscle soreness from their latest game, workout session or rough housing episode. These do the job wonderfully...the pad is flexible enough to wrap around a leg or arm and the cord is long enough that it gives you options on where to do your heat therapy. For the money, its a really good and effective product. I also like the auto shut off features as well. Will probably end up getting a 3rd one at this price point and then there will be no more fighting.....at least not over whose turn it is to use the heating pad.",We have 2 of these now...,Color: GrayVerified Purchase,,46,31.0,Public,3700888.0
Jennifer,amzn1.account.AEOYWPLV4NJRN3EMWEV5DWHOTOCQ,"Reviewed in the United States on October 22, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,"I purchased this 6 weeks ago through Amazon.  As soon as I received it, I registered it through their website.  After 6 weeks, and probably no more than 5-6 hours of use, it stopped working.  Amazon will not accept a return since the 30 day window expired.  I have contacted Pure Enrichment twice; once via email and also via online support.  I have not received any response, not even a confirmation that they received my messages.  Since I registered this with them the same day I received it, I’m wondering how legitimate this company is.  I would caution anyone considering purchasing from them to look elsewhere.",Stopped working after less than 2 months,Color: GrayVerified Purchase,,93,26.0,Public,1607203.0
KBLMCD,amzn1.account.AECXBPRI6DOT6N4QCMTX7RL5KAIA,"Reviewed in the United States on May 2, 2017",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"I've needed a new heating pad for quite awhile now. I have chronic back pain & shooting pain down my left leg. Put it off until my husband injured his back while working out in our hotels gym, this past weekend. Received in one day thanks to Amazon Prime. I've been using the heating pad for several hours today on my leg. The cord is long enough so I can lie in bed with it, and it has a soft plush side. I like the 6 levels of heat it offers. The control is easy to use, offers 2 hour automatic shut off, and the cover is washable. The XL size is perfect for my back and leg. Funny how we don't buy something for ourselves first, before someone we care about needs it too! I also purchased the CryoMax Cold Pack, just waiting for it to freeze. As for the PureRelief XL heating pad, I'd highly recommend it to anyone suffering from aches and pains. I'm sure my husband will be happy to have both items when he gets home from work tonight!",Middle aged couples much needed item!,Color: GrayVerified Purchase,3 people found this helpful,356,154.0,Public,40198.0
GamesBookstore,amzn1.account.AELRPJRT4ULB2YEE247VIQFNF2TQ,"Reviewed in the United States on May 16, 2018",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"This heating pad has been an excellent addition to my post-surgery recovery room. I had a smaller one but it just wasn't cutting it. I'm a small type person (5'5"", 140 lbs) and it basically wraps around my whole back for that sweet heat relief. I was suffering extreme back pain after surgery and used heat for two weeks to survive. If I was forced to choose between them, I would have picked the heating pad over the Motrin I'd been prescribed. The Motrin did nothing, but this pad helped me relax and sleep.Pros: A nice long cord. Auto shut off. Huge size covers most of the back on smaller people. Six heat settings.Cons: None, I love this thing so much. I would say ""more heat"" (I ran it at the highest setting intermittently for days) but I'm sure there's some potential for burns if it gets hotter, and other humans who are not cold-blooded like me would probably not enjoy it.And big plus, despite foolishly ignoring the directions and falling asleep on top of it multiple times, I did not set fire to myself. I don't recommend that as a safe use of the heating pad (sleeping and/or lying on it), but it is good to know that it is well-made enough it can stand a little accidental misuse.My only regret is that I didn't have this in the hospital with me. The hospital gave me janky little heating plastics, those small packets, that do almost nothing and cover two inches of your body. My husband ran out at midnight to get me the only heating pad left at CVS, which was a ""mini-pad"" and about, say, 1/5 the size of this one. I bought this one and had it delivered ASAP, and it made my two weeks in bed so much more livable.","Saved my back after surgery, wish I had it from day one",Color: BlueVerified Purchase,,139,123.0,Public,1439935.0
MSK,amzn1.account.AEXOKHABH5AA7N7HTYASYPTHKBNQ,"Reviewed in the United States on March 17, 2019",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,5.0 out of 5 stars,"This is the best heating pad I have ever purchased and I have bought several.  The pad is thick, soft, pliable and well made.  The controller is also well crafted and offers either a two hour timer or always on option.  I have purchased many other brands on Amazon and at Walmart.  They are all clearly inferior to this product and none lasted as long.  I use a heating pad nearly every night and had been lucky to get 6 months or so before they fail.  This one did fail after about 20 months of intensive use.  I knew that they had a five year warranty and so I contacted the manufacturer.  They replied within 24 hours and indicated they had sent me a replacement.  I received my new one in just three days.  Amazing customer service from an outstanding company!","Outstanding Heating Pad, Even Better Customer Support",Color: GrayVerified Purchase,One person found this helpful,40,51.0,Public,4895528.0
Amazon Customer,amzn1.account.AHISIZVSJDXPMHUCH6BZDAQ63MGA,"Reviewed in the United States on September 18, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,1.0 out of 5 stars,"This product gets INSANELY hot immediately even on a lower setting, but only stays hot for 5-10 minutes. Once it’s up to temperature, it drops down to just a warm heat. If I bump the temperature up (even as high as 6), it continues to just stay warm instead of increasing in temperature. I have tired the “turn it off/turn it back on” to restart it and no avail—it just stays warm. Once the pad is cooled then then I can turn it to higher setting for more heat. It’s either too hot to touch or just warm. Worthless. It gets 1 star its softness.","It’s soft/comfortable, but that’s all",Color: BlueVerified Purchase,,268,67.0,Public,272669.0
Jessica,amzn1.account.AGMTOBE7C5HTVW2UQJD4ZZ5EFRCA,"Reviewed in the United States on April 27, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,4.0 out of 5 stars,"The reviews made me nervous but I took a chance.So happy I did.Heat can be set from 1-6.I can barely feel it at level 1 but I do not use it on my skin. I use it over a thin shirt and thin leggings.I have used it on my lower back, across my shoulders and on my lower belly (cramps). It really does help with pain relief and muscle soreness.Normally I set it to 3 or 4 and the heat is nice. I've only used it on 5 once. I'm not sure if others are using it over thick clothes or what. But if this went hotter than 6 it would probably irritate people's skin.",Definitely gets hot! Great for back!,Color: GrayVerified Purchase,,32,89.0,Public,597050.0
Mind Wanderer,amzn1.account.AE7REPEHHSBSBKY4MQNGL4MUXQNA,"Reviewed in the United States on February 14, 2018",5,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,4.0 out of 5 stars,"As a person with chronic pain, a good heating pad is a must. Unfortunately, most of them are stiff so you can't really wrap them around an arm or leg, and they're a little on the small side for the back. I was attracted to this pad because it says it's soft, and for its larger size.Let me tell you, this is the BEST heating pad I have ever owned. It is soft - not just the cover, which is soft to the touch - but it is pliable, without a plastic covering inside. The pad is as wide as a standard size pillow, so it easily covers the entire back, either from side to side, or from top to bottom. They do have a size larger if you need that - I believe it's about $10 more.The heat control has 6 levels, which lets you set it more to your liking. One problem I've always had with the cheap models is that medium isn't warm enough, and hot is too hot. This pad does get quite hot, however. I rarely turn it above 3, and have never set it above 4 - that would just be too hot for me. I do love that it heats up right away, and the heat is evenly distributed across the pad.The controller has large buttons, and a large display, which is nice. The only problem - and this is what made me subtract a star - is that the controller's buttons have no background light. This means that, if you're using it at night, you can't see it at all. In fact, besides the tiny red LED that lets you know it's on, there is no light until you press a button, and then the display lights up for a moment. This is made more problematic by the fact that the buttons aren't really organically placed. The power button isn't the bottom button (see the pictures), and none of the buttons a little bump or something that might let you know where your fingers are. In fact, the evenly tapered shape of the controller means you can't even tell which way is up in the dark.All in all, I do recommend this heating pad. I've been using it for about 6 weeks now, and I love it - you know, except for the fumbling with the buttons thing.",This is the BEST heating pad I have ever owned,Color: BlueVerified Purchase,,"2,025",446.0,Public,5319.0
Stevie Powell,amzn1.account.AHJ3E7AKFYKBZLC2PXORKK7TDSWA,"Reviewed in the United States on November 1, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"I have always bought Sunbeam, but that was the problem - always Never lasted long enough to warrant the price.  They died too soon!  This heating pad was made differently and I am loving it.  The control is a smart design, which allows the user to operate in for 2 hours OR just leave it on for a good's night healing rest from pain.  The cords are desgned to resist tangling so tightly that the wiring breaks down and work with you.  And 6 heat settings that suit just the level that you need.  Loving this Heating pad for my back, knees!","BEST RELIEF HEATING PAD - MAKES YOU GO ""AHHHH""",Color: GrayVerified Purchase,,48,83.0,Public,2330108.0
P. Maher,amzn1.account.AH472NVWVKKTVYH6NM7NOO7BPZ3A,"Reviewed in the United States on September 21, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"I purchased this heating pad in January of 2017 and I’ve used it fairly regularly over the ensuing three and a half years. I’ve found the temperature level to be quite accurate and consistent and I’ve hardly ever used it over level two. The two hour auto shutoff feature is great.Recently it gave me error code F and wouldn’t heat. I thought it was kaput, but I read the question section here and followed the manufacturer’s instructions which are to unplug the unit from the outlet then unplug the cord from the pad. (Stand on one foot and count to ten - I added that!)  Re-plug the cord to the pad then plug back into the outlet. That worked for me.",Still doing its job after 3 1/2 years.,Color: BlueVerified Purchase,,174,71.0,Public,1488529.0
C. Anderson,amzn1.account.AGIMLLWOLMTN4ZJBPHXXP4LTP5SA,"Reviewed in the United States on March 16, 2019",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,4.0 out of 5 stars,"I’ve only used a heating pad a few times before when I wasnt feeling well and my mom let me borrow it. Since I’m now living away from home I thought it would be nice to buy one. I’m not sure how I feel about this heating pad. The one I used to use was kind of old and probably wasn’t as hot. There’s something about this heating pad that feels off to me, so I don’t use it very often. Even the lowest setting feels very hot to me, and it also sort of feels weird if i use it on top of my clothes, so when I use it I usually have to put a blanket on top of me and then put the heating pad on top of the blanket. That’s the only way I can comfortably use it. It’s a little disappointing that it feels weird (not sure how to explain it, maybe I’m just being sensitive), especially because this heating pad looks very nice. It’s kind of creepy that there’s usage directions printed on one side of it though, which was concerning to me but maybe that’s normal for newer heating pads.  So in the end I still do use it but I’m not comfortable using it often.","Nice, but something feels off",Color: BlueVerified Purchase,,333,56.0,Public,93795.0
RuhRo,amzn1.account.AG42AAC5DO2XQ7O47GYGWWLSADZA,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"I adored this product, I bought it in sept 2018 for chronic pain and the fact that I can’t get warm on my own. It just died today (may 28,2020) so that’s a pretty long life for something like this. I will be getting another one because I love that you can turn off the automatic timer, the heat settings are amazing to the point that I only need it on one but when I want to be cozy can ramp it up. I also loved that the buttons weren’t too easy to press since I do have cats that tried to turn it on for a personal nap spot. I have tried others and know that I’ll be sticking with this brand in the future, a much better experience overall. My only (minor and personal) issue with this is the fabric and that’s just because I have problems with certain textures. Still definitely not stopping me from getting a new one!","Amazing, customer for life.",Color: GrayVerified Purchase,,17,27.0,Public,4759259.0
L. Nedilsky,amzn1.account.AEREM2FLVAEYVNW7QJD7XFED6FSQ,"Reviewed in the United States on March 11, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"I replaced my old vinyl heating pad with this one, and love it. !it has a timer on it so, I know it will turn off if I forget to turn it off. It is long, so it covers more area, and his soft on one side. The controls are easy to follow, but be sure you plug it in first before you push the on button, or it will not turn on. The heating variations are accurate and I find that level 2 is perfect for low back pain. WORK OF ADVICE.. never leave a heating pad on medium or high for more than 20 minutes. It will cause some damage to the skin, and abrasions.  This has happened to a couple friends of mine. Has nothing to do with THIS product, but just a word of caution for any heating pad, or heating stones, or heated rice in a bag. 20 minutes on, 20 minutes off.",Great product,Color: GrayVerified Purchase,,48,54.0,Public,653843.0
Marise Krut,amzn1.account.AGTO4ZSIXCMJFDKXGZTTBK3FAQCQ,"Reviewed in the United States on January 26, 2021",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,1.0 out of 5 stars,"I ordered this product because it had a 6 heat setting and had some fairly good reviews. What a waste of time! I plugged it in and started at the level 3 heat; it was OK. I had to keep increasing the heat because it just didn't seem to be getting very hot (and on level 6 this thing is listed to be around 140 degrees) After about 15 minutes it seemed to turn off entirely and was only reflecting back my own body heat. I unplugged, let it rest and tried again - with the same result. Returned this product immediately and went to Walmart to buy a Sunbeam which works great and was a fraction of this cost.",Waste of money!,Color: GrayVerified Purchase,,30,57.0,Public,1435341.0
B. K. Smith,amzn1.account.AE6EPFJWE7XAAAH4LATNRNOLCOSQ,"Reviewed in the United States on March 9, 2019",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"While the reviews for this product are generally good, there are always those few that make me hesitate - someone in the factory was asleep that day and the unit is defective.  No product has 100% satisfaction.  So, before writing this review, I used it for a month.  Hard use, I am thinking.  Most heating pads say specifically to ""place on top"" of muscles and not underneath.  But, I lean against mine for back and hip issues.  Further, I do not like continuous heat, believing that On/Off heat is more effective for relief.  So, I have used this pad every night and almost all weekend days, turning it up to level 3 or 4 (depending on how many layers of clothing I have on), then turning it off after 15 minutes or so.  Then, repeat.  Level 4 is as high as I can go and I only use that sparingly, when I have on multiple layers.  Be aware that once your body adjusts to the temperature, you don't, ""feel it"", but the pad is still producing heat.  I am a large person and the pad is still in good form, not bunched up.  And, the cord is long enough that I don't need an extension.  Very happy with this purchase.","Heats up quickly, very soft, 6 settings for heat",Color: GrayVerified Purchase,,767,210.0,Public,182473.0
KENNETH C KYSER,amzn1.account.AERK7ZUF5YD4HTQOSS5VFKTR4CEA,"Reviewed in the United States on May 11, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,5.0 out of 5 stars,Bought this in July 2019.  It worked good initially and we use it pretty much every day.  I had a $2.00 plastic thrift store one before this. With this one being completely  encased in fabric it worked really great for us but failed after 10 months.  Heat control began to be very inconsistent and then a 'F' code showed on the controller.  I called the company and left a VM and received a callback the NEXT DAY.  After explaining what had happened PURE ENRICHMENT CUSTOMER SERVICE was extremely wonderful.  They completely honored a warranty and expedited a new heating pad that same day!  I am so happy that they did this as I love this heating pad. The size is wonderful and it did work great until the 'F' code showed up on the display.,Pure Enrichment COMPLETELY honored a warranty!!!,Color: GrayVerified Purchase,,8,44.0,Public,12061198.0
SeattleRN,amzn1.account.AHWTX5DJ6E6YAIQ2HWZNVMLFSMJA,"Reviewed in the United States on June 22, 2020",0,,https://www.amazon.com/Pure-Enrichment-PureRelief-Heating-Turquoise/product-reviews/B01KVYTV7M/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,2.0 out of 5 stars,"Stopped working within a year. Getting the same error code others mentioned, blinking “F” and the reset steps didn’t work for me. I called the company and they are expediting a new replacement! Yay!!Addendum: Pros: company definitely honors their warranty and replaced the entire heating pad and cord when the FIRST and SECOND heating pad stopped working.CONS: the SECOND heating pad has also died! We’ve had to replace twice in less than one year! They sure don’t make ‘em like they used to. I bought this brand to replace my heating pad I’d had for over 30 years! Sadly, I will be replacing this because it falls within the 5 year warranty and principles tell me to replace it because the company needs to pony up. But, I don’t plan it to last a year.SECOND ADDENDUM:  the second heating pad failed in less than 1 year.  Unbelievable.  The only pro of this heating pad is the company is willing to easily send a new heating pad and it arrived in less than one week.  This time was easier as I didn't have to return the heating pad to them, just needed to send a photo of the failed message on the cord.  When my warranty is up, I won't be able to keep returning for a new one, but I guess I have gotten my money worth.",Super easy to replace! But awful failing product! Has failed twice within 2 years.,Color: GrayVerified Purchase,,7,12.0,Public,13269016.0
