author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Emily,amzn1.account.AERMGZRNKQ33HR7XLR77VEE3NQZQ,"Reviewed in the United States on March 15, 2019",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,2.0 out of 5 stars,"*Update*The company reached out and offered me a refund. I still can’t say the socks are good quality, but it was good customer service————————————-These socks are so thick, I can barely fit my feet in my sneakers. They also make my feet stink after one use, when I’ve never had a problem with my feet stinking in the past. I threw them away after a few tries.",A waste of money for me,Color: White&greySize: MediumVerified Purchase,7 people found this helpful,86,34,Public,785441.0
Banks,amzn1.account.AHBWKASTU4ZF5TKB6HBJFIB4IOWQ,"Reviewed in the United States on May 4, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I spent a lot of time looking for new socks - more time than I'd like to admit. I ended up going with these in a size small and the white/grey color pack. In sneakers, I'm a women's 8.5 and these socks fit perfectly. They are so comfortable to wear whether I'm working from home, going on a run, or doing a HIIT workout. Compared to all of the socks I own (Under Armor, Nike, Target), I grab these every single time. They're cushioned but not too much that makes wearing sneakers weird, and they're fitted in a way that doesn't suffocate your ankle.I am already considering buying more even though I don't ""need"" more, but just to have as backups and to keep myself stocked up!",Great quality and value!,Color: White&greySize: SmallVerified Purchase,2 people found this helpful,136,26,Public,554819.0
Frances Larkin,amzn1.account.AHJ3HKUIJQBYWVW6WJBTAUY6OI7A,"Reviewed in the United States on January 4, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"REVISED AFTER WEARING A NUMBER OF TIMESWhile these are comfortable upon first wearing, after a few hours, my feet get sweaty in these and the moisture will not evaporate.  I do not believe these are as high cotton percentage as claimed.=====================So many womens' peds are way to small and leave the foot crammed into a tiny sock.  I ordered size medium (I'm a women's 8.5) and these fit perfectly.  My toes can stretch out wide if I want.  Also the fabric is soft but strong.  No more constrictive scratchy socks.  Buying a second set now.","REVISED: Comfortable at first, but moisture won't evaporate.",Color: WhiteSize: MediumVerified Purchase,3 people found this helpful,507,168,Public,181288.0
Ken,amzn1.account.AHPADDCQLXBOSKWIFLUXZN6FEPSA,"Reviewed in the United States on September 9, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"After changing up my routine, switching to more stepper and eliptical, I had trouble with my previous socks slipping, rolling and bunching up. I tried these CelerSport socks based on the glowing reviews, and I was not disappointed. They are nice and cushiony (but not overly so) and fit very well even after several washes and lots of use. I liked them so much I ordered more and tossed out my previous athletic socks.These socks have a little bit of extra padding on the back edge of the opening, which I initially thought might cause me trouble. When I worked out on the stepper with my old socks, they often slipped and bunched up in the same spot, rubbing up and causing blisters. However, it turns out on these socks, that padding actually works. I find it adds both stretch reinforcement when putting them on, as well as some chafe protection. The slight bulk causes no issues when I wear these in my high tops or boots, either.The truth is, like a lot of guys, I don't often spare time pondering athletic socks. With these, I actually have noticed the difference in comfort. A thumbs up from me.","Soft, fitting and comfortable",Color: WhiteSize: LargeVerified Purchase,,44,18,Public,1170291.0
Moonflower,amzn1.account.AFQABL4BNIDBDVZ3NJ3TYJBX2J4Q,"Reviewed in the United States on August 6, 2020",1,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I needed new socks, and due to the current situation, I really didn't want to go to Costco for just socks. Prices of all socks on Amazon seemed a little higher than I'm used to, so instead of my usual of going for the cheapest options, I decided to get these which are nicer, but not breaking the bank. Oh my God. What have I been doing with my life? I am never buying cheap socks again! I have thrown out pretty much all my other socks and ordered multiple packs of these. They are amazing! They are so comfortable, they add extra padding while running, and I swear they help keep my feet from sweating. I am angry my parents never explained to me the value of a quality sock. I don't know if these are the best socks ever, or if it's just because I've bought just the worse socks before, but I'm in love with these!",Best Thing I've Ever Purchased and I'm Not Exaggerating!!!,Color: WhiteSize: MediumVerified Purchase,3 people found this helpful,165,71,Public,86762583.0
AmazonMom,amzn1.account.AEEYI3UERQRFGV7RNBCBTES6FINQ,"Reviewed in the United States on July 13, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I finally got tired of having so many mismatched socks, so I began a quest to find socks that my boys and I could all wear!  😁  It was harder than I thought.  I hate socks that slide down, and I’m not a fan of socks that have seams in the toe area.  My younger son is big on having good quality, soft material that provides adequate cushion, and my oldest son hates socks that make his feet hot.  These socks had good reviews so I decided to go with them.  I originally only purchased one package so we could try them out, and surprisingly, everyone was happy with them!  I have since purchased three additional packages, and I even asked my ex-husband if he would mind also buying some for his house so we don’t end up with a hodgepodge of socks.  (All of you divorced parents with shared custody will get what I mean!)  🤣🤣🤣 I’m sure he thinks I’m a crazy person about now!  I highly recommend giving these a try!","Stretchy, cushioned, and breathable…",Color: WhiteSize: MediumVerified Purchase,,369,44,Public,55758.0
Erica,amzn1.account.AEPEFGRDA5NWBSYVPQ2RPN652V3Q,"Reviewed in the United States on August 24, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"These are nice socks. They have extra cushioning on the bottom and especially at the back of the heal where some shoes can start to rub and irritate, which is great. The cut fits just right bellow the ankle, the lack of a toe seam is nice, and even though they're not 100% cotton, they breath pretty good and definitely didn't stay anywhere near as damp as my old cotton ankle socks, and I tried them out during the crazy California heatwave this past week, wearing them all day outside, so the moisture wicking works pretty good. They left a little fuzz between my toes but definitely not as much as some brands I've tried, and they made it through the wash fine. I'm satisfied enough that I ordered another 2 packs.",good cushioning and nice fit,Color: BlackSize: MediumVerified Purchase,One person found this helpful,134,80,Public,332360.0
JKJ,amzn1.account.AGRKQYEUBD624OCE6W3BWD7EI77Q,"Reviewed in the United States on July 4, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"The problem with so many socks of this kind is that their size range is 6-12, which means that they are not going to fit many feet in between this range worth a flip.  These by contrast come in more discrete sizes and have a bit of elasticity to them, so they are more adaptable to feet sizes within their range.  I normally wear a men's 8 to 8 1/2 shoe, and the medium (7 1/2 to 9 1/2) fits me fine.A question that has been raised multiple times regarding these socks concerns their thickness, with a large number of people saying thick, a large number thin.  I would put them squarely in the middle as medium, with most of the bottom part being a little thicker than some of the top.  I can wear them without any problem in sneakers for which I've been wearing Thorlo's.Overall, these are really comfortable socks and a bargain too.",Excellent socks,Color: WhiteSize: MediumVerified Purchase,One person found this helpful,44,70,Public,4546602.0
Jimmy,amzn1.account.AGI7W3B5JIMHGQHXA2BXB3JVU4CQ,"Reviewed in the United States on June 28, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"These are the most comfortable pair of low-cut socks I have worn.  For the price, these socks have tons of value.  Here are some key features worth mentioning:Comfort and BreathableI love how comfortable these are and how breathable they are, too.  Normally, I hate wearing socks and immediately take them off when I am home, but these I will actually wear around the house and in bed.  I've worn these running and to the gym and they are great.Fit and ActivityThese socks do not slide off as you work in them and fit very well.  I am a 10.5 men's US size shoe and I bought the large socks.  I really like the tab design which makes them easy to put on.  My one concern when buying them was if the band around the ankle and the band around the arch support would be too tight.  You can clearly see from the design that these were engineered into the sock, but some socks will do a poor job at this, either making it too loose or bulky or too tight and uncomfortable.  These socks hit it just right.  I cannot tell those bands are there while wearing them, but if I take my fingers and tug on those areas, they are clearly more snug and supportive.  These socks also don't have any weird designs and patterns other socks have that end up digging into parts of your feet and cause discomfort.  Everything was designed for optimal functional use.A Little BonusOn the inside of the ankle, there is a small sewn ""L"".  I imagine this is great for couples or families that buy multiple pairs of varying sizes.  This would help identify matching pairs.Get these!  I replaced all my low-cut socks with them.  They're great!",Favorite Low Cut Socks,Color: BlackSize: LargeVerified Purchase,3 people found this helpful,7,11,Public,5037476.0
S. Holly,amzn1.account.AHZHZWUT6YCQC4OK5W35MJXUVLRA,"Reviewed in the United States on October 12, 2019",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"These are really awesome socks. I was skeptical that they would not slide down while walking, but they really don't. Even after 30 minutes on the treadmill they were still exactly where I expected them to be. They are lightly padded which has also helped in terms of comfort during exercise, but not padded so much that they make them bulky. I was on the fence as to what size to buy. I wear a size 10 wide in women's shoes, and size 10 is supposed to be medium on the size chart. But since I also wear a wide and I have issues with some socks cutting into my ankles, I decided to go with the large. I was not disappointed. They fit well, not too big, and do not leave indents in my ankles. I like the form fitted design of the foot. I had another pair of socks that I always felt like my foot was sliding in the shoe and these don't do that. My only complaint is that I wish that they sold a package that was entirely grey. They sell all black or all white, but if you want grey you need to get a variety pack.",Surpassed My Expectations,Color: Black&greySize: LargeVerified Purchase,One person found this helpful,633,184,Public,49301.0
R. Duzan,amzn1.account.AF6BN7PLQVFUL2ERMPGJU4ZNA7PQ,"Reviewed in the United States on August 29, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I was scared to buy socks from Amazon, but these socks are amazing! I’m a teacher so my feet take a beating. These socks are comfy and don’t feel sweaty by the end of the day. I love how they support my arches and the back of my feet where my sneaker rubs. Although they are low socks, they’re not low enough for low tennis shoes (like low converses or tennis shoe style Sketchers- not sneaker style). I bought no show socks from the same brand for those and they also work great.",So comfy!,Color: WhiteSize: MediumVerified Purchase,One person found this helpful,116,69,Public,258121.0
3Series,amzn1.account.AHBSX5RRAMMVNNXTVVE556NPC2PA,"Reviewed in the United States on August 12, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"These are the most comfortable athletic socks I've purchased. I got size Large based on the measurements provided in the ad and they're a perfect fit. I've had them for about 3 weeks and I'm still amazed. Why? I can barely feel them when I wear them around the house; they're very breathable (I can feel air pass through them); they seem to be the perfect thickness - not too thick, but not thin either - for lounging around the house and with sneakers; they're not slippery on tiled floors in my experience (compared with Saucony Men's Multi-pack Mesh Ventilating Comfort Fit Performance No-show Socks which are very slippery on tiled floors); they hold up very well in the wash and still feel ""like-new"". (After wearing them for a while they got ""fuzzy"", not ""pilly,"" and had a worn look but this sorted itself out in the wash).These fit perfectly with my size 10 running shoes. Due to the recent heat wave I haven't yet tested these socks for running/working out so I can't speak to those features. But I've reordered them twice because I love 'em so much!","These feel amazing, when you feel them at all",Color: BlackSize: LargeVerified Purchase,,29,41,Public,980077.0
YaYa,amzn1.account.AG5MGHLLMK3RSSHY2KKWNRHJYKPA,"Reviewed in the United States on July 20, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"These socks are comfy and warm when you need it, not when you don’t. Weird, but appreciated. The gentle arch squeeze you get from these feels quite good. Once you have it it’ll spoil you for all other socks. Also, the top of the sock stays put; it actually takes a bit of effort to get the sock off, especially when you wear them to bed then change your mind. These socks do not like to be kicked off. The top of the sock also gently grips your ankle. So, if you have issues with swelling like I do you’ll appreciate that gentle grip that has enough give so as to not leave a substantial dent in you skin. To sum it up, I just freakin love these socks.",These socks are awesome.,Color: WhiteSize: MediumVerified Purchase,One person found this helpful,108,128,Public,732134.0
Heather E Carson,amzn1.account.AECMMX23KXRQWA7XHKSGFFVAWXZA,"Reviewed in the United States on June 17, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I bought these socks to wear during CrossFit, where we do a lot of running, jumprope, box jumps, burpees and Olympic lifting.  I was delighted to find out how much cushion these socks added!  After wearing them for a few weeks and washing them, I can confidently say - They fit GREAT.  The little tab at the back makes sure they never slide into my shoes on the runs.  I am really, really glad I found these and will be ordering more now for my husband.  Excellent Find!",Great cushion!,Color: BlackSize: SmallVerified Purchase,One person found this helpful,50,76,Public,1115042.0
Summer3367,amzn1.account.AGLZFM7TIE5FD76QVW5EYR3PVIHA,"Reviewed in the United States on August 21, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,I am middle age and live in a carpeted home.  I purchased two sets of these socks one for my son and one for me.  The set I bought my son developed holes in the bottom of three of the socks after the fourth wash.  My socks developed holes in the bottom of two of the socks after the second wash.  These holes were not like thinning areas these were actually round holes all the way through on five socks.  I wash my whites on normal warm wash and cool rinse.  Tumble dry med.  I wash all my socks and whites this way. Never had a problem.  After throwing away five socks not be purchasing these socks again.,Developed holes after second wash,Color: WhiteSize: SmallVerified Purchase,2 people found this helpful,586,85,Public,55259.0
Minrox,amzn1.account.AFEK6WAHCTIMEUAOVTPPUBMC2WCA,"Reviewed in the United States on March 14, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I got these to wear while using the treadmill.  I tried another brand but got a blister that forced me to stop using the treadmill until it healed.  To be fair the other socks were a larger size.  I wear a size 6-7 shoe and it's hard to find the smaller size socks.  The larger ones work okay for some things but not for working out because they move or twist, hence the blister.  These fit perfect, stay in place and are very comfortable.  Highly recommend them and will buy them again when I need more.",Very pleased with these socks.,Color: BlackSize: SmallVerified Purchase,One person found this helpful,67,47,Public,1757089.0
Abcore,amzn1.account.AEXOSPCO7O55MSTD6EWWFB34V34A,"Reviewed in the United States on January 15, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I love these socks!!!  Excellent for everyday use as well as cardio workouts, running, etc.  They stay in place no matter what I’m doing.  Another big plus is that each sock is labeled with the letter of its size..  I wear a Small, which is marked with an S just inside the heal...  and my husband wears a medium, which is marked with an M.  You can see the size when the socks are folded (rolled) like socks are normally placed in a dresser drawer.  I love the thick bottom of the sock, as well as the tab at the heel, which prevents the socks from sliding down while walking, rubbing, etc.  I’ve just ordered more of these.  My husband loves his too!  I do think these socks will be too hot to wear (while we’re outside) during our hottest months here in south Florida. I’ll look for thinner socks for that.",Excellent socks for physical activity,Color: BlackSize: SmallVerified Purchase,,98,63,Public,296052.0
REH-Luna,amzn1.account.AGKR72ZFSXNX4GVBRMNENUGMIPHA,"Reviewed in the United States on June 19, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"These socks were just what I was looking for. I don't know why but some socks get tight around the ankle area, I was looking for some that don't and stay up lol these are just right! It fits perfect for my feet almost as if it was made just for my feet lolOnly issue, I wish there were more in a pack lol but I like them so much I will b getting some more soon as I can rotate some old ones out. I will probably only get black because the grey are so light it's like wearing white socks! At least I know for next time.They also don't make my feet sweat, I have had socks that do that. They're so comfy I could wear for many hours and not have the urge to pull them off.If you're looking for socks that aren't tight or won't get tight around the ankle area, well, these are the ones!",Comfy,Color: Black&greySize: SmallVerified Purchase,,84,31,Public,226500.0
Patricia E,amzn1.account.AHNEPIRVRU2FUJSS2ZQQU7WMHJCQ,"Reviewed in the United States on June 25, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Received these yesterday and I can tell already that I'm going to love then.  First off, they're thick but not too thick - VERY soft and comfy.  What I absolutely love is that the heel has a bit of stretch and then a padded ""lip"" to keep the sock from slipping down into  your shoe.  LOVE THAT, as my issue with most ped-style socks is that they are too thin and within an hour, they're down inside my shoe bunched up under my arch.  Not these!  Walked around in them all last evening and they stayed exactly where they were supposed to.Secondly, they come in SIZES!  Most socks come one-size-fits-all and let's face it - a sock that fits Size 6 is NOT going to fit Size 10!  I wear size 9.5 shoe (and have very wide duck feet) and I bought Size 9 - 11.  They're absolutely perfect.I was a bit hesitant to spend $2.50 each for a pair of tiny socks but these are worth every penny and more.  You won't be sorry you bought these.",I'm totally Impressed,Color: White&greySize: MediumVerified Purchase,,888,85,Public,46197.0
Eve Swell,amzn1.account.AGLQNOWVKB2SQVXGETFJH462TC4A,"Reviewed in the United States on November 10, 2019",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"Smooth feel throughout, including smooth toes without bulky seams. After washing just three to four times the outer surface of the sock has begun to pill like some wool socks and some flannel sheets. I've never had cotton athletic socks pill before. From here forward I am being vigilant to make sure that these socks are washed separately. Hopefully that works to prevent further pilling, because I love the socks!",Super comfortable!,Color: Black&greySize: SmallVerified Purchase,3 people found this helpful,205,117,Public,119023.0
DhDolphns,amzn1.account.AG4J2S4IFGVHWNAKJI4WLXZM7B7A,"Reviewed in the United States on May 22, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Man trying to find the right socks is such a PITA these days! I am looking for a comfortable and thin sock that I could run in as well as wear every day.. I had recently ordered some Under Armour sockshttps://www.amazon.com/gp/product/B072PVMLVJ/ref=ppx_yo_dt_b_asin_title_o03_s00?ie=UTF8&psc=1 and  the was very comfortable but a lil to hot for me ( I get swamp foot easy) so I ordered these Celesport socks and I like them better than the UA socks as they are a lil thinner and cooler, I do still get sweaty feet (mainly when driving all day for work) , I have given up on finding a sock that wont make my feet sweat so with that in mind I would say these are the nicest low cut socks I have ever had! ALSO for the first time ever I didnt have to cut any tie straps that are always packaged with socks , these come with little  metal spike things holding each pair together and they come off easy,,no scissors needed for one!  Kudos to Celesport on that!",Very Nice and comfortable!,Color: WhiteSize: LargeVerified Purchase,,280,69,Public,204755.0
Jamie F.,amzn1.account.AFCNYHPCVDS7OU532IVKVR43ROZA,"Reviewed in the United States on July 24, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I am a construction superintendent for new home builds and am on my feet walking miles a day on hard ground. These socks are absolutely amazing! My feet aren't tired at the end of a 10 to 12-hour day. I live in Las Vegas and the temperatures have been from 105 to 120. My feet don't sweat, the cushion is perfect and the tab on the back protects my Achilles tendon/back of my heel from my shoes and boots rubbing. The arch support band works as it should.  They are close to no show.  There is no seam at the toe. My toes are very sensitive to seams and also being cramped in the sock, like  when you're walking, some socks will feel like they are getting smaller, cramping your toes. These socks absolutely don't. Best socks I've ever worn! I wish I would have found them sooner :-) I ordered the medium size and they fit perfectly on my foot. I wear a size 9 and 1/2 women's shoe.",Buy these socks!,Color: BlackSize: MediumVerified Purchase,,17,21,Public,3708427.0
Cyndi,amzn1.account.AFUY5ZNLQZAS7CUPMXBMKDMM4BVQ,"Reviewed in the United States on July 19, 2020",1,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I usually don’t write a lot of reviews but these socks are absolutely wonderfulWe have bought other name brands socks that wear out, to tight around the ankles, heal holes,Theses are like gloves for your feet 🦶Super comfortable, hold up in wash, moisture wicking, I love the ankles it’s made so it’s a perfect fit not snugThese are the best socks we’ve ever had and the only socks we will buy from now on",Best socks ever,Color: BlackSize: LargeVerified Purchase,2 people found this helpful,43,50,Public,597924.0
Lamborghini Gal,amzn1.account.AGGJYFK37KXGRDFKZFY5ACX5V3TA,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"They are wonderful.  I washed them first and then dried them.  I wear a size 7 shoe and I ordered the small, according to the chart.  However; even though these do fit, I would probably order medium, next time.  They are not tight, but I feel like a medium might be what I need.These stayed up.  No slipping of the heel, at all.  They're very comfortable.  No sweating.  And when I removed them, no fuzz stuck to the bottom of my feet.  It was totally clean.I really like these and will order again.  Just in a medium instead of a small.","Love these!  I would order up one size though.  Super comfortable, look nice, and wear very well.",Color: BlackSize: SmallVerified Purchase,One person found this helpful,595,223,Public,172021.0
gecko gal,amzn1.account.AEHWMVAFBTUJ7OAKMRT5FPWRHFWQ,"Reviewed in the United States on January 16, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I really do like these socks, however, I think the sizing is a little off. I wear a size 6.5 - 7 shoe so I ordered the small based on the size chart. I tried them on when I received them and the fit well, however...Once I washed them they shrunk slightly.  They are now snug on my foot, and leave marks on my ankle at the top. I tried stretching them before I put them on, but they pull back into shape. I will say they are not tight around the circumference of the foot in the arch are, in fact, that area first well. It's only the length and area around the ankle that are too tight. Unfortunately, I ordered 2 dozen of different colors, washing them after I tried a pair on, so I cannot return them.",I recommend ordering a size up--they shrink after washing,Color: White&greySize: SmallVerified Purchase,,693,177,Public,77179.0
Ryan,amzn1.account.AEOPBV6TND6OL47DAABSHYLZ3MUA,"Reviewed in the United States on August 15, 2020",1,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I had been wearing Nike Comfort Moisture Management no show socks for the last 3 years so when they discontinued them, I started searching for a replacement. It took 3 months of testing to finally get to these socks and I can honestly say they’re the best I’ve tried. They stay up, even in loose shoes or sandals, they fit right and tight (I’m a 10.5 shoe and got Mediums) and they don’t shed lint!! So comfortable too. They do collect a bit of hair, but I do have 2 dogs, so I’m used to it.",Best No Show Socks!!,Color: BlackSize: MediumVerified Purchase,2 people found this helpful,16,20,Public,3360942.0
Jburcham777,amzn1.account.AGHVPUWZUSB542S3K5CXIRLV2EHA,"Reviewed in the United States on September 8, 2020",2,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Update: the seller reached out and sent me the correct socks! They are very comfortable socks.Previous:I bought two packs of socks and they came in two different looking packages. I opened them up and the two sets of socks look different. One set has a “G” emblem on the back and the other has nothing. The pad around the ankle also seems different.The socks all feel comfortable but now it’s going to be a pain to sort them in the laundry so I don’t have mis-matched socks. (I know that’s a thing for younger kids nowadays but I’m not a fan)I also was shorted a sock so I have 5-1/2 pair of the one style.It just seems like bad quality control all around.,Two different socks? But they took care of it!,Color: BlackSize: LargeVerified Purchase,One person found this helpful,8,16,Public,17485300.0
MTH105,amzn1.account.AE3UWZZ4FGMCG5MMXNFR34UKBXEA,"Reviewed in the United States on June 19, 2021",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I have been looking for non-bamboo cotton socks for awhile.  I finally gave in on these based on the high cotton content and high ratings.  I expected to hate them and give them away as I have at least 5 dozen in the last year, but I am back ordering more because they are so comfortable.  I am still in disbelief over how comfortable!They are thicker than I would like, but they will be less thick over time so I am opting to ignore the thickness based on comfort level.  Unlike socks I have gotten with bamboo cotton in the past these socks do not make me overly hot or make my feet uncomfortably sweaty.",Never before have I said WOW when putting on socks,Color: WhiteSize: SmallVerified Purchase,,219,110,Public,1289580.0
MamaKitty,amzn1.account.AFWKBYMS7IMLFAJ55S6M2CSEIK2A,"Reviewed in the United States on February 28, 2020",0,,https://www.amazon.com/CelerSport-Ankle-Athletic-Running-Sports/product-reviews/B07G98R2NT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I wanted to start some new sneakers, but my last batch of socks (Hanes, I think) weren't moisture wicking at all and made my shoes super stinky -- like corn chips.  So, I wanted to get new socks with a higher cotton content in them.  I wore these socks right out of the bag and they were great. Thicker on the bottom, thinner on the top and my feet are not all hot and damp when I remove my shoes and socks. Yay!  I've washed them now and they washed great. I looked at other brands before I bought these, but these had good ratings and a higher cotton content without being 100% cotton.  I know from past socks that a high content in cotton usually means the socks get a little hard feeling after a while.  Hopefully these have enough synthetic materials to keep that from happening.  I'm happy enough that I've just placed a second order and got rid of all my old short, white socks.","I like them so much, I just placed another order.",Color: WhiteSize: SmallVerified Purchase,,414,124,Public,69840.0
