author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Krystyna Walter,amzn1.account.AGCCAWTEMBPPO34JUSH2C4T243CQ,"Reviewed in the United States on April 25, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"I spend half a day to install this download. I try 3 times and always it get stuck on 83% of installation, and couldn't finish thru 6 hours. I was very reluctant to purchase because of bad reviews, but I did and I cannot regret more. Number which is given on instruction is a bogus number with adds only. I'm very disappointed that Amazon is selling this crab, $ 27 is not a fortune, but who wants to give it for nothing?",I lost $27,Platform: Download CodeEdition: 3 DevicesVerified Purchase,4 people found this helpful,135,88,Public,710393
Jay K,amzn1.account.AF5RXHC6M5DI5VQCAKK37SUTBXMQ,"Reviewed in the United States on August 5, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"Mcafee introduces this product at 27.99 and when you register or activate this product you need to give them your credit card information, which they will automatic bill you when this 1 year product will be close to expiration. I think after using the product, it should be up to the customer to renew if they want to or not.In this case Mcafee will bill you 89.00 (listed as current price) upon renewal.  Scam!",Nothing but a scam for automatic renewal at 3x this price upon expiration,Platform: Download CodeEdition: 3 DevicesVerified Purchase,2 people found this helpful,8,18,Public,3809143
Connie,amzn1.account.AGZJSG7IXU2G5XAMTGOL3KFTPPEQ,"Reviewed in the United States on September 27, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"This is the worst virus protection I have ever tried to use , it says on Amazon thatyou can use it on 3 devices so we think ok that sounds good , so that's why we gotit , we have 2 devices we wanted to use it on so my husband put on his computerfirst it worked so he put it on my computer BIG mistake it popping up saying restartto remove a virus ok we did that , but every time it came back on on it keeps sayingthat and you can't do anything ,now my husband's is starting up so slow and ittake FOREVER to go anywhere and it was not like that before we put this on ourcomputers . So now I have to take my computer to somewhere to be fixed .So with that that said, can you please refund my money.",Terrible,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,5,21,Public,3880517
Slowdog,amzn1.account.AFXSPOZAVO6TYBLPMF6MNIQ3CVXA,"Reviewed in the United States on July 4, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"It took almost one half hour to download and install this software.  It had to remove my previous McAfee virus protection program and that took almost twenty minutes during which time it appeared to be frozen and making no progress.  I just left it and eventually it ask for a re-boot and then it loaded this new version.  Was that a punishment because I did not do the ""automatic renew"" for 4x the price??  Sound conspiratorial I know but I now wonder....",Seems to work but terribly slow to load,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,595,376,Public,29460
Muhy Cheechakly,amzn1.account.AEQVQVS6DIZQHPNLJA2BA3C4L7FQ,"Reviewed in the United States on December 17, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,There are 2 things you should be aware of when purchasing McAfee Total Protection 2021. It will change your google search to Yahoo. This should be easily fixed by going to google chrome setting and change it back to google search.The second is the auto renewal that should also get fixed easy by going into setting just before days from program end and not right after installing.Otherwise McAfee is one of the best product there for cyber security,It always had been a great product,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,22,71,Public,1300181
Gary P. Crispens,amzn1.account.AFLSZK2HYTEFHY35HGQ3EU223P4Q,"Reviewed in the United States on April 14, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I bought this because my prior version expired. I like the three computer capacity because it can cover both desktops and laptops.It came with a code but not clear instructions on just updating my existing account vs a complete download of the software.A search of their website was all about selling products, even after I logged in.Once the product download started, a pop up message asked if I wanted to update my existing account vs establishing a new account and so the update was completed.",Covers 3 Computers at a Great Price,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,149,114,Public,362120
K. Morgenstern,amzn1.account.AEJE4EDYE7B3TRYPVQ4W32IDZFUQ,"Reviewed in the United States on August 22, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"The link issued by amazon did to work. I was forced to use the McAfee customer service department and as part of that technical support had to give LogMeIn(r) access to a total stranger. In addition, the technician was not employed by McAfee, but a contract service. The technician was unfriendly but competent. He started the download. The process to begin the download required fifteen minutes. Once I completed the download/installation, the software ran a scan and then required me to purchase additional features for a monthly fee to continue. DO NOT BUY THIS SOFTWARE.",Macafee anti virus software is a scam,Platform: Download CodeEdition: 3 DevicesVerified Purchase,2 people found this helpful,28,54,Public,2555815
Kindle Customer,amzn1.account.AF3ABQHASVWFUEB4WGG6YHF2454Q,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,It took hours to get the program to install (I'm pretty good with computers) which was extremely frustrating! It kept trying to get me to buy my previous program which was $99 yearly so I tried to uninstall the older program and it would not uninstall. I will not use McAfee in the future.,NOT WORTH THE HEADACHE,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,16,40,Public,86325474
kevind,amzn1.account.AF3JSNFG5K3K6RREJWMR7RQJQESA,"Reviewed in the United States on January 11, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"This is the third year I purchased McAfee antivirus software at $25 rather than renewing the program directly with McAfee for $80. I haven't had any issues with my PC or cell phones (where the software is installed) in all this time. It's hard to know whether the program has stopped any major infections or hacks, but I'm happy with the product and it is easy to download and install the program from McAfee's website.",Easy Download,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,38,58,Public,3155135
Andrew,amzn1.account.AHML4KROG556KPEHQ5GC26NFLAQA,"Reviewed in the United States on January 12, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"I used to have Norton for free with my internet subscription. They let me know this was ending around Black Friday, and McAfee was really cheap (not to mention, had no auto-renew). When I switched antivirus, the first thing I noticed was that internet streaming video often now had warped audio and out of sync video. This seems to be a performance problem that goes away when you turn off auto-scanning of all your files. But if you have to turn that off, you might as well not have antivirus at all.",SLOOOOWs your computer,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,11,27,Public,4939328
Kathleen Newman,amzn1.account.AHH7WN3L7XHWRNL7MQFJJ27NQE4A,"Reviewed in the United States on January 8, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"I did all the instructions, tried different ways to download, went to McAfee website, still without being downloaded. Its saying email not correct, code not correct, call customer support without giving number. I am extremely frustrated.  I will never use McAfee again.Thanks to Amazon the wonderful reps refunded my money.At the same time I order this I also ordered Fix Me Stick. I'm going to wait to see what  Fix Me Stick does.I hope this review keeps others from frustration.",McAfee IS trash  !!!,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,"1,673",295,Public,18339
Carl Imakyure,amzn1.account.AGFJ3JCALM7R4LPIXDMHW4WPP3DA,"Reviewed in the United States on October 30, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"I disliked the fact that the McAfee, once installed, slowed by laptop to a crawl, forcing me to backup my files to a flash drive before doing a system restore which removed the McAfee and restored my laptop to operational condition.  I am now afraid to install the McAfee on any three devices.  Is this McAfee compatible with Windows 10 Home?  I am not sure what sank this ship.",Froze My Laptop,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,30,47,Public,7949195
Richele Lewis-Reece,amzn1.account.AF3QI33DOZURCADBL2YA2MWUYMIA,"Reviewed in the United States on November 22, 2018",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,Great product and McAfee customer service is very helpful with installation of the product. The price is better than buying from McAfee directly.,Great buy,Platform: Download CodeEdition: 3 DevicesVerified Purchase,4 people found this helpful,8,24,Public,8768684
Michelle,amzn1.account.AESIY6BCI5YHMYGG4NYIQ6LLYNNA,"Reviewed in the United States on August 22, 2018",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,Awful Awful Awful!Once I downloaded the software I have had nothing but problems with my computer. After hours and hours of trying to find the problem and hours and hours in the phone with McAfee we are worse off from where we began and now I can not even use my computer so they now want me to pay one off their technicians to fix the problem that their software created. Do Not Buy This!!,Do Not Buy!!,Platform: Download CodeEdition: 3 DevicesVerified Purchase,7 people found this helpful,11,14,Public,8575441
ShaHarris,amzn1.account.AHHNQL74IYKLUXQYQLEXKX53WOQQ,"Reviewed in the United States on October 22, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,3.0 out of 5 stars,"Tech support is easy to reach just not knowledge about Macbooks. I called tech because I had a malware virus on my MacBook Air, before I called I ran the software but it didn’t pick it up nor did it remove it. I called tech support and was able to get in touch with an agent under 5mins me and the agent she tried walking me through it and when that did work she asked to screen share when she asked what type of computer and I said apple her exact words were “Ooh you’ll have to call apple I thought this was a Microsoft computer” after talking to apple and getting the help I needed they told me I don’t need a virus protection software ware just download Malewarebytes. I and up calling Mcafee back and requesting a refund.",Not for Apple MacBooks,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,18,14,Public,1942563
Tess,amzn1.account.AETRWZ7ZBC7K37AJQNQY5KG3RI4Q,"Reviewed in the United States on July 20, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,"Works as it should I suppose but I’m not keen on the amount of resources it consumes. This edition is pretty basic with no pc performance boost, registry cleaners etc. it’s been around a long time ( was the first major antivirus security to come on the market I think) and has earned a solid reputation. I would have my same complaints with any other brand so I won’t negate its value. Got a good price on prime day!",Trusted software with long history as a top security scanner,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,21,54,Public,841940
BJ in Michigan,amzn1.account.AETYXF5TZMEK3KIEKCJK4YTOCQJQ,"Reviewed in the United States on July 24, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This software is really good. I have been using it for years and it is much cheaper buying it on Amazon than going to the McAfee website. I never renew my protection when the McAfee site sends me notices my computer protection is about to expire, I always say no to their ""auto renewal"" and instead buy it on Amazon. The first year I did that I had to go to McAfee and they had to set up the product I bought on Amazon, now this year I did it myself with the link they sent to my inbox. Super easy! Save yourself some money, keep yourself protected on the computer. You'll be better off no matter how you look at it. Hope this helps.",Keeps my computer from viruses,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,101,46,Public,437327
Sandra B,amzn1.account.AGBDYOAXUVKFZUFTMLEPOYY6WTHQ,"Reviewed in the United States on September 10, 2018",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,I tried to install this product on my computer and it directed me to there 800 number and I spoke to there customer service representative and was told I needed my computer repaired for a 149.99 in order for virus protection to be installed. I bought Norton and had no issue putting it on my computer.,Did not work,Platform: Download CodeEdition: 3 DevicesVerified Purchase,3 people found this helpful,5,47,Public,4978285
Jacque Zweygardt,amzn1.account.AGX4FT5YTHZY2DAZLIDUUWWC4F7A,"Reviewed in the United States on December 13, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This product is half the price I would have to pay if I have automatic renewal on my PC. So I shut it off, and buy my own product when it is close to expiration time. This does not make any kind of sense to me. Wouldn't you think the company would reward a return customer with a lower price, because of loyalty to the product, but ""NO"" they charge more. Go figure.","Don't do automatic renewal, unless you want to pay double.",Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,2,15,Public,21028555
SUNDARESAN BALAKRISHNAN,amzn1.account.AGJN72KAJRZC75AQ6FJLAPLTXB2Q,"Reviewed in the United States on March 31, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,I have two 4 GB memory lap tops and after installing the total protection I found that I cannot use the computer since it froze the computer often forcing me to force shut down and restart and to restore my files. Even when the computer worked it took for ever to open any site. Unfortunately I cannot return the product since both my machines cannot use this soft ware. It is a waste of money for me and lost time for the past one month. After a lot of struggle I found out it was not my machine but this software was the problem. Now I depend on Windows  protection. I am not a computer specialist and do not know much about these problems and so has to depend on others to help me and finally I reached out to my nephew and ask him to remotely check the problems and that is how I found out the problem I had. After removing McAffee protection I am able to use my laptops better. I may buy a new computer sometime next year if I find a good sale price with more memory and may be this soft ware will be useful. But since it is valid only for one year the amount I paid is a waste of funds for me with no possibility of return. I just bought this on Amazon on March 14th or so and installed few days later. I removed the product from the computer on 28th March.,Takes too much memory and slows and stops the machine.,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,1,7,Public,9734564
#1BearsFan,amzn1.account.AEMLQQ2FWYFI2UQ246ZQGKDP53YQ,"Reviewed in the United States on May 17, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"Would not download on my computer, NO HELP FROM CUST SERVICE, terrible experience, Some guy from India that I could not understand hung up on me, now impossible to get money back from Amazon, going to reverse charges on the Card",Don't Buy This Software,Platform: Download CodeEdition: 3 DevicesVerified Purchase,3 people found this helpful,25,30,Public,86624660
DF,amzn1.account.AHALOOPL3PSQXYIXLVCE75WV5QMA,"Reviewed in the United States on August 7, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Despite the Mcafee website stating this software is compatible with Mac OSX 10.8 and above- this is not true. According to Mcafee tech support it must be 10.12 and above. After spending an hour on the phone with tech support and another 45 minutes with customer service to try to issue a refund, I am disgusted. Thanks for wasting my time and money. Oh did I mention it will take three weeks to get my refund? Never again.",Will not work for Mac OSX 10.11.1 (El Capitan),Platform: Download CodeEdition: 3 DevicesVerified Purchase,,45,36,Public,5841841
carolyn smith,amzn1.account.AFUBQMZYMUSHB57J27FMVBTEUOWA,"Reviewed in the United States on January 10, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Since I buy everything from Amazon; I trusted this company my mistake. I actually pay for it 2 times before I realized that would not fit my Dell. I actually though that since I could not download the code it was my fault. Never used this company before will again; hope they can get rich off the money I gave them. Then I realize no return, return what I never anything. Dr Carolyn Smith",Do not buy,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,40,55,Public,1112553
David Rogers,amzn1.account.AEVOR7JJPE6Y5WKXAJDUXEJWG4BA,"Reviewed in the United States on May 10, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"I regret installing Macafee. My quiet life of working on my laptop, is now interrupted by Macafee pop up ads to enable, purchase, or read about some of there products. Even after turning off ALL notifications, I still get pop ups. I will be shopping for a different Antivirus, the product should have a selection for me to turn off ALL notifications that I do not want. Hate this program.",I regret installing Macafee,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,220,47,Public,920963
Ron Fleischer,amzn1.account.AFO2UDT7LFEMT7XCRXHWNFBUJHUQ,"Reviewed in the United States on July 1, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"I was a longtime Norton user, but grew tired of the vast number of CPU cycles the software consumed while I was trying to work.  I switched to McAfee several years ago.It is less CPU intensive, and so far, I have had no infestations...  That said, my experts in the industry all say that McAfee is not quite as effective a protection suite as Norton.  Also, the user interface for McAfee is poor - I have no direct way to control which cookies are cleared.  Thus, I cannot use the feature at all, which I criticize roundly.But I got many CPU cycles back,and I pay less each year - so on the whole, I'm satisfied.And I say this as someone who worked in IT for over a quarter century, and remember my first days on an IBM PC/AT with the 8086 chip, 2 floppy drives, and a whopping 512K memory!",Tradeoff effectiveness with CPU use,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,7,8,Public,4481933
Judith A.,amzn1.account.AF7P5WZO2UU2TJSYFYU6XNXQCR2A,"Reviewed in the United States on February 7, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"I bought this to install on 3 devices.  I was able to install on first Mac. The second Mac stopped about halfway through installation, I tried to call support but the only support is chat on a 2 inch x 3 inch screen which was verydifficult to see. Was chating with someone foreign probably in India. He was trying to get on my computer to do theinstall from his end, then we lost connection. Took me another 20 min to connect to another tech, then we lostconnection, and on and on for 2-3 hours on day 1. Next day was same and after 2 hours gave up., still don't know if any files are laying around.... McAfee needs to correct this! I deleted what I installed on my first Mac. I will never buyanother McAfee product. Product is not refundable so I am out of luck. What an experience! Nightmare!",Terrible purchase,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,3,3,Public,15601753
spirithand,amzn1.account.AFM7G3CS7QDKGOJIV67VHQGY64LQ,"Reviewed in the United States on November 19, 2018",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"The program itself is cool, even when it is doing a task in the background the system still functions like nothing is even going on.  It is a fully functional program.  I had more problems getting it to accept my password than anything because apparently I had this program sometime back and the password in Memory was still active.  Other than that it is a great AV program",McAfee AV,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,89,148,Public,511402
luishiram51,amzn1.account.AFTCL2WPSSUILPX4AGK2KFG2X7FQ,"Reviewed in the United States on August 1, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Got this antivirus for my acer aspire 5 and was very easy to install. Got the message with the instructions how to download and the process was way easy. Just insert the code, put your email you desire to use and then you receive a email to create a password and your ready. When registering your account it ask you for a payment method for the renewal but you can skip that in the bottom.",Easy to install,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,384,743,Public,8541
furious in AL,amzn1.account.AGOZJNSPEDVWM3CCFFXDA4ELYLKQ,"Reviewed in the United States on January 29, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Norton's technical support is based in India...  That is disturbing, I know this from 1st hand experience and the sad part Is that their representative did not even know Norton software or TCP/IP and how it functions (e.g. CIDR)NEVER NORTON AGAIN and they promote they have USA based technical support.Choose your AV software wisely. McAfee is preferred by Governmental Agencies and trusted by more businesses. I have seen only a few that are ore preferred like TOTAL AV...  Chose wisely!!!!  McAfee seems to be the better choice.",Leading software...,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,53,81,Public,600789
ANDREW,amzn1.account.AGFSSHA3Z2HZSHUDXBZFOSMELDLQ,"Reviewed in the United States on September 16, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"D0N'T DO IT!!!  This thing is useless.  It can't even kill it's main competitor, Norton, which is what I wanted.  It does nothing else either.So NORTON WINS AGAIN!!!  I have no choice but to go back to them and that's that.Also, trying to get a refund is almost impossible.  I hope Amazon will help me here. . .",McAFEE IS STILL A USELESS PRODUCT,Platform: Download CodeEdition: 3 DevicesVerified Purchase,One person found this helpful,3,13,Public,27721909
SJO,amzn1.account.AHFROX5FOKJIV3U4GNGU4KEKTJAA,"Reviewed in the United States on September 26, 2021",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Amazon ad says this works with Android, but it does not work with all Android versions.  Also, it installs ""Vault"" folders in Documents and also in ""This PC"" that cannot be deleted.  The add-in it installs in Outlook prevents moves of some non-junk emails.  It took me a while to discover that and finally had to remove the add-in.  I finally uninstalled the whole product and installed Norton.",Won't work with all Android as advertised in Amazon; installs unwanted folders,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,8,28,Public,9019310
MichelleMyBell,amzn1.account.AFK5VNZDQTWDOJS7L3EYWMA7ERFA,"Reviewed in the United States on February 17, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,I always buy McAfee. It's easy to install the download. I do have one suggestion for the buyer. When you copy and paste your key# have your locked caps on your key board off. this will prevent you from starting your download as it wont recognize your key code . once you have the upper case key off. you can copy and paste your code easily..  It's pretty simple..,very easy to install,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,533,304,Public,29243
Two Texans,amzn1.account.AHMHJMG22NICVNZMSHD4UFDFDLJA,"Reviewed in the United States on September 11, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"McAfee Total Protection was easy to install.  I immediately ran its ""SCAN"" to check my computer.  It found two problems and corrected them.  I have been getting a lot of ransomware attacks and McAfee has stopped that.  I look at their report and I see a number of bad sites blocked each day.  I had used McAfee before but it was using a lot of my resources.This new version does not.  It has not affected my computer speed, at least noticeably.",I feel secure,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,5,29,Public,12634952
Richard Rossi,amzn1.account.AF6BE4UB7PYOLTHHY4AF4NGTAPPQ,"Reviewed in the United States on October 21, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"This program did not download into my computer as I do not have ""Games"" or a ""Software Library"" on my laptop.I followed the instructions provided to the McAfee website and created an account, however, McAfee does not offer this program as a download on their website. I called McAfee on the phone number provided on their website. The person that responded was pleasant, but appeared to be in another country, and spoke broken English. Her only solution was to access my computer from her location. NO THANK YOU!!!!!This is very poor in my opinion, and a total waste of money.",Caution! Buyer Beware!,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,37,9,Public,2962883
Bill F.,amzn1.account.AGGLE6KYMOVTLW2O26COKPUEEAVA,"Reviewed in the United States on December 20, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"I had difficulty with the activation. Once you put in the activation code you thought a download would take place, butnow you are directed to a McAfee tech that goes into your computer to make a lot of changes. Then of course there isan error message. Now, you are directed to another company which has the software to correct the problem at additional cost. This is not very cost effective.",Good security software,Platform: Download CodeEdition: 3 DevicesVerified Purchase,2 people found this helpful,13,124,Public,1016243
Chris54,amzn1.account.AGRUPRORXNNTB74A25A4UTBNPUUQ,"Reviewed in the United States on September 27, 2019",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"I have used McAfee for years and love the fact they you can buy one program to cover several devices.  I usually don't have a problem with installation, we still have 2 PC's in the house.  My problem this time was my Android phone.  I eventually installed it successfully by going to Play Store ( it recognized my phone).  The download links did not work for me even after several tries.",Slight glitch on installation,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,23,89,Public,3038034
Michi,amzn1.account.AG63RIYO2RWIN45AJI3EGBPTWXLA,"Reviewed in the United States on November 29, 2020",0,,https://www.amazon.com/McAfee-Total-Protection-Device-Download/product-reviews/B07BFS3G7P/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"Took over my whole system as soon as I downloaded it. Became a Chrome extension on its own, and all web sites crashed. Had to delete it. Not for my system; it's like it is for a corporation or something. Waste of money, my system working fine without this. One star I couldn't surf the web the entire time it was on my computer.",I don't think I had enough memory for this.,Platform: Download CodeEdition: 3 DevicesVerified Purchase,,110,181,Public,476831
