author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
John Bruell,amzn1.account.AF6BBBDAOI3LLXW2SEQOESHNLWRQ,"Reviewed in the United States on May 17, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"Most of the features of this are already free online. While it looks convenient they parcel in hidden costs for e-filing state taxes & verification, those are additional payments after purchase. Product support is mostly directed to the experiences of other users rather than tax experts who could quickly help resolve a problem. My actual real experience has been one of continued frustration, endless waiting to speak to any representative, or simply that they can't file your return due to incompetence at handling money online. I will be speaking directly to The IRS in future, even if I have call them every day until they help resolve issues that shouldn't be at all insurmountable.",Know what you are getting?,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,224,260,Public,98015
Shelly,amzn1.account.AFGIH2OUWVMN3YESZ2PFCVWXFKHQ,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"...and NOT through turbotax. I pay the $25 to save me time, but this year after I paid the amount to efile, both refunds for federal & state decreased. Naturally, I wanted to figure out what happened, as I had already checked my return for errors. An hour later, after I redid everything (and got the original refund #s) TurboTax wants me to pay to efile the state portion AGAIN.The whole point of me paying to efile the state is to save me the time/aggravation of doing it myself, but now I've wasted 3.5 hours fixing TTax's error. I've been on hold on/off with customer service for 89 minutes (yes, 1.5 hours!), and she took the most round-about way to try to help. Awful experience!",I should have e-filed the state portion on my own,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,74,63,Public,1210096
R. Wagner,amzn1.account.AFCJPT26NMWUQJMACOA5KS2G3SDQ,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"I downloaded it and cannot open it. The product key will not work.  Copy/ Paste does not work in the required fields. Just get an error message. Software claims that product key (16 digit alpha-numerical) must be entered several times.  Then every move you make it seems calls for a different registration and password.  I'm not a dumb person. I have a degree in EE and have written my own software in the past. But, I'm slowly becoming a violent person: a person so overcome with frustration that I'm afraid to go out in public.The IRS needs to generate its own tax calculating software and dump all these private, for profit,  parasitic corporations. IRS knows the code. They wrote it!",Close to impossible to use,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,36,44,Public,4193516
Kenneth D Anderson,amzn1.account.AFNU3WYCGYNE4ORDZY6BH34WOFBQ,"Reviewed in the United States on December 30, 2020",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"We've used TurboTax for more than 10 years. It imports data from the previous year, which really helps when completing donations by bringing in their info (address, ID, etc.), recovering bank info, retirement info, state payments and other miscellaneous data.  Saves a great deal of time as we don't need to re-enter basic data every year plus providing a reference check for this year's data. Hmmm, did I have data from XXXX like I did the year before? The other time savings area is  completing worksheets and other, sometimes obscure but needed, forms. Once semi-organized it takes only a few hours to complete and send federal & state forms. Thank you Intuit!",Exceptionally User Friendly for Processing Taxes,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,125,92,Public,625079
Michael S,amzn1.account.AEH6S7OOMIUZWUZIX2OOP5A5TS5A,"Reviewed in the United States on May 15, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"My experience with TurboTax was terrible. I had to change the resolution of my computer to 600x800 to be able to proceed through some sections of the program. I had to change my TurboTax so that it could be run in administrator mode to be able to file my tax returns. The charge for using a credit card is 2.54% of the amount of tax owed, $25.40 for every $1000 dollars owed just to process a credit card. I spent hours searching the Internet to find out about changing resolution and running in administrator mode because TurboTax help is non-existent and where it does exist it is not helpful or useful. For a company like Intuit to produce and sell a product like this is a disgrace. I will not recommend this product to anyone and I will tell everyone what a terrible product this is and insist that they do not purchase it. I am a very unhappy user of this product. What should have been a simple and straight forward task became a nightmare. Only through perseverance, because I had already spent money on the product and it could not be refunded through Amazon, was I able to power through and actually file my taxes.I was unable to leave a review on Intuit TurboTax website because the website wanted me to remove my Ad Blocker. Why should I have to accept and Advertisement from TurboTax simply to leave a review on their website.Last year I used TurboTax and it functioned as expected, it worked and I was able to complete and file my taxes.This year the whole package feels like a scam with hidden charges, massive workarounds, no live human support (unless you pay), and lousy online support. Caveat Emptor. Buy this at your own risk.",! DO NOT BUY THIS SOFTWARE !,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,9,8,Public,10777794
OregonCynthia,amzn1.account.AFAD4AIXGUFBJHTV7ARHT6H2UG6A,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,3.0 out of 5 stars,"I've used Turbotax for the past two years.  This year I got an email from Turbotax saying Oregon rejected my state return because Turbotax had not updated their software.  I tried logging on to their website to do what I needed to do to resubmit it.  I got a reply that they didn't recognize my account.  No idea how that could be,  as I had received emails from them about my federal and state filings.  I spent the next two days trying to find a phone number to call them.  I was unsuccessful.  The message that repeated over and over was to log onto their site.  If you cannot do that, you are simply out of luck.  This is really a flaw in their system.",You cannot connect with a human,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,402,85,Public,111523
Cappy,amzn1.account.AFLBX3ZG5A6H5Z3J6CJJRL5NVFQA,"Reviewed in the United States on April 24, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"Filed my taxes OK.Then, while at a remote location went to open turbo tax.It would not launch without an internet connection.Just to be clear, I had updated it already and filed my taxes.But could not launch it again w/o an internet connection since it would not launch w/o doing an update.I can see saying you can't file w/o an internet connection, or forcing in initial updateBut now, I can choose, either never open my file again or agree to an update, which I do not want to do because I want the software as it was when I submitted my taxes.I developed code all my life, this is crap.",Will not open file offlice,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,306,169,Public,86722049
Y. Jiang,amzn1.account.AEHXS55CXJLBRS7ZCKN2ADRVJONQ,"Reviewed in the United States on April 18, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,"Frustrated two years in a row. For 2019, I spent a few hours before realizing that I cannot import csv file for cryptocurrency trade in turbotax desktop version. No warning at purchase. Then for 2020, I forgot and purchased desktop version again. Okay, my fault forgetting the lesson. Then I found I had to mail 40 pages of form 8949 after e-filing because I choose the summary option for reporting stock trades. Again, no warning before I finished the e-filing. Working at home during pandemic, I don't want to go out buy large envelopes and stamps. But no choice because 40 pages won't fit in a regular envelope. For both issues, I searched online and found that I'm not alone!",Use the online version if you trade crytocurrency. Don't buy desktop version!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,22,36,Public,3609690
Roni Amber,amzn1.account.AHNP2JWLG5KXYXGR7JLOIRAG6KRA,"Reviewed in the United States on February 7, 2021",1,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"I have used TurboTax Deluxe for years.  I downloaded my paid version today and tried to file my federal taxes.  When I got to the end, it was going to charge me $40 to file my taxes and another $20 for one state which is supposed to be free.  Of course it has passed the date for return but I hope after reading this, no one else will fall into the trap.  USE THE FEE TURBOTAX VERSION!!!",Totally Awful Program Now TurboTax Deluxe,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,2 people found this helpful,4,16,Public,6294739
Libinz,amzn1.account.AFH4EBV52DFJIE7RXAM5ILWXIANA,"Reviewed in the United States on June 8, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"For a company that's been releasing the same software year after year, and has pioneered the concept of nickel and diming its customers with $25 for every filed state tax return (on top of the money you paid for the actual software with supposedly state tax returns), the software is unacceptably buggy.It usually goes something like:1. Cannot file tax returns because the program needs to update.2. Program has error 1603 when attempting to update.3. Reinstall Turbotax 2020.4. Cannot open tax returns because the program needs to download state tax software.5. Program has error when downloading state tax software. (There is an entire Internet cottage industry dedicated to this 'state loop' error.  Intuit has a separate downloadable app called ""TTCleanStates.exe"" that is supposed to fix the problem.  I am not joking. Look it up.  Why not fix the program itself if the company knows there is a bug?  The fix also only works about half the time.)6. After state tax software is miraculously downloaded through much trial and error, cannot file tax returns because the program needs to update....",why is the software so buggy,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,20,11,Public,16819035
J. Mcwilliams,amzn1.account.AHGNPPDZEEHSMIDMKNJWIHAKKI2A,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"Check the forums, You will NOT be able to file California State Returns with this software, they charge you an extra $20 and then they don't submit the returns, they just put it into a perpetual pending status.  USE A DIFFERENT Company to file this year!!!Update:After a Week of lying to customers, Turbo Tax finally admitted that they had made a programming error, they fixed it one week later,They chose not to notify customers that they were working on fixing their problem, instead blaming the State of California.You will have to make your own decision to trust this company any longer.",Can't File California State Returns,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,126,123,Public,369799
Kel,amzn1.account.AFXM6W3JRKMCNIBEYLV4SMKYTQIQ,"Reviewed in the United States on May 15, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"Lets be real about this.  If you have complicated taxes you already know you should go see a tax professional.  If you have a basic income from one or few jobs then there are free options available.  If you're in between and live in a state with income tax, and don't want to spend much time doing your taxes, this is for you.  Yes I paid the extra $25 to e-file my state income tax (thanks intuit.. minus star), but i have to give them credit for making it easy and fast for those of us who have many deductions or 'unique' incomes.  2-hours and can blow through it all, there's a reason why this program is still king.",The best Tax Software program available for middle-ground,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,224,93,Public,380750
Samy,amzn1.account.AHDICCJR7ZL5DGRKGQ6MEJSEZ25A,"Reviewed in the United States on May 11, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"I have no issue with the product, however, I ordered the same item in December of 2020.  Because it was so long ago I had no idea where I could find the software.  I have spent this entire morning trying to find where it is located and finally gave up and decided I would HAVE to order another one.  Low and behold once I ordered another copy it took me to my library and there both copies were.  I searched under apps, orders, app deliveries, etc. and the order of 12/20 did not show up.  Obviously this is a major problem in your bookkeeping.  I know you said there was no refund but in this case I think I should be refunded.",Order does not exist,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,199,334,Public,210428
mfjturn56,amzn1.account.AHYCWGBVZE2HVLQUY4UWH4S6LSAA,"Reviewed in the United States on March 29, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Obviously Intuit doesn't like people getting a discount on their product. I never could get it to work right. I had to call customer support, who was very nice but she couldn't get the code to work and asked if I wasn't sure I purchased a version for Mac instead of Windows.  Its an electronic file. Only amazon knows what they sent me.I never could get it work and was blackmailed into paying 110.00 to Intuit to finish filing my taxes. I'm fighting with them over this. This code never worked.I don't recommend Intuit if you don't have to use them and definitely don't recommend purchasing from amazon.",TurboTax Wouldn't Accept Code- Intuit Double charge for tax filing,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,38,68,Public,2046456
joan behrick,amzn1.account.AE445CR7RCLVJWEFGIHNG5WYLE4A,"Reviewed in the United States on March 10, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"I have used TurboTax for many years and have had no problems until this year when I tried to enter my 1099 forms. Apparently, TurboTax encountered a delay getting IRS approval for their 1099 form and so I had to wait two weeks before I could enter my data and finish my return. When I tried to reopen my file, it took so long that I had to leave and check back several times. When all the tax forms were ready, it was a breeze to finish and file my federal and state returns. Other than that one snafu, all else went well. Would have liked a warning about the delay and also hope they fix the long wait to re-open the file.",Software not ready for use when sold in Feb.,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,11,48,Public,2533069
Victor S.,amzn1.account.AEODGECNOKAXCPATRCENVTMKZ6TA,"Reviewed in the United States on July 22, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"Overall, it is a great product. There is one issue that bothers me; gathering info and filling out a form that never gets used. Last year I went to the trouble of filling out line after line of charitable contributions, only to told they don't count because the tax law changed. This year I skipped it, but then, almost at the end of my taxes, TT said there was a change, and now up to $300 count again, do you want to add them now? And then it kept giving me an error, without explaining the problem. If you skipped it before, you had to go back to the first form and add them. I had to Google the answer to that one.",I've been using TurboTax for years,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,45,45,Public,1297538
Michael Kraft,amzn1.account.AEDNME7GXH4CLVHFN5XC2OM36MWQ,"Reviewed in the United States on December 12, 2020",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"TurboTax Deluxe for 2020 is much the same as it was for 2019. It has long been a thorough and reliable tax preparation software package, and it still is. It will be updating federal and state specifications from now through filing deadlines, as it always has, so naturally the version being sold in December will be updated, but this is automatic if the user agrees to it, as everyone should.",Excellent As Always,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,161,67,Public,1002145
Tom!!,amzn1.account.AFJNNMA3PNVRU3CVBIEWD6NCGAXA,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Been using turbo tax for years, never had any complaints. This year I had to use the Self employed upgrade since I didnt know the premier couldn't easily manage that. I had the option to upgrade to that version in the standalone desktop app, but didnt know that the app doesnt update, you need to install a new version. Wouldnt be a big deal but the download link Intuit provides for the upgraded version DIDNT HAVE A LINK! No way to upgrade so i had to file using my web browser, but you cant import your file from the standalone app to the browser based verson! Then i had to pay for the software again during filing!",DO NOT BUY THE WRONG VERSION,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,25,63,Public,1250223
Dennis R. Swanson,amzn1.account.AERRSGHBMFWTUDC4UHRMNAXNFLUA,"Reviewed in the United States on January 26, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"There were certain format changes from previous years that caused problems in entering data. Also I had a lot of trouble initially downloading this version. It took 3 tries.  I needed assistance with a specific matter and while it took a bit to be able to talk to a person, once I got to those people, they were exceptionally helpful in resolving my problem.  They provided friendly, accurate service.  I just hope the IRS agrees with their instructions they provided.",A little more difficult to use,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,12,24,Public,3905914
G. Greer,amzn1.account.AHBRH2EQODOO6F3ZVPZOTD7KCKBQ,"Reviewed in the United States on February 7, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"TurboTax Deluxe is aptly named!  It is easy to use and guides you step by step in completing your Federal & State Income tax forms.  It helps you determine whether or not to go long form or take the standard deduction.  You can file both electronically with a $20 or so fee for your state income taxes.  FOr Federal, I really like 'It's Deductible'; if you donate items to a charity it provides an objective value of each item.  You only determine whether it is in good or excellent shape.  I have used TurboTax for several years and it imports the necessary data from the previous year.",TurboTax Deluxe,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,46,75,Public,3632592
Jack,amzn1.account.AHORSAGZXFR7NKULUBCRJBP5WSKQ,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"With only minor issues I was able to work with this software, but when it came time to file I realized there was a major problem.  Neither my federal or state returns could be transmitted. The error message said I needed to update software, but when I tried to I tried to update it said my software was current.  After hours on the phone with three different people at Intuit, numerous attempts to resend, deleting and reinstalling the software and operating system updates the problem persisted.  To make matters worse, my return period with Amazon expired two days before I realized there was a latent defect. Bottom line: I could not transmit my returns.  I then purchased H&R Block and recreated my returns.  The Block software was much easier to use and performed flawlessly.  It was much faster than TurboTax. My returns were immediately accepted.  I definitely recommend H&R Block over TurboTax any day!",Does not work!  Ineffective support.,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,20,16,Public,2674418
James D. Smith,amzn1.account.AH5E5LHGO7MPTNP2YFYWTXD3Z4UQ,"Reviewed in the United States on December 2, 2020",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I have been using Turbo Tax for years and like that the State forms and filings are free also. It was very easy to download and was able to load on two computers, one was a laptop and the other was a tower system. The one think that I would recommend before downloading is two have a USB stick to save the download file to. I make it easier to load on a second machine.  Turbo Tax make it easy to do your tax just make sure you have all of your detail forms ready, like bank interest, mortgage, property tax and any deduction ready, it make it easy just to follow through the question one by one. Keep up the great product and  will do it again each year, thanks Jim.",Turbo Tax Deluxe Not for Novice,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,1,8,Public,11962613
Ron K,amzn1.account.AFFXHKZOXXFZUVFJZPXQDYBQ33UQ,"Reviewed in the United States on March 19, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,Turbotax has a bad habit updating software after the tax return has been filed. They will not divulge what the update changed or updated. Turbotax also forces the user to update the software before a tax return can be reprinted. For example you file your tax return electronically and a month later you want a printed copy. If the software was updated your tax return could be different than what was originally filed. User should be given a choice as to whether the original filed return is printed or a updated changed version. Very bad business practice by Turbotax!,Disappointed with Turbotax,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,68,125,Public,86569764
Robert OG,amzn1.account.AHLEMJIJS7JOZ75MC4YJI4A7EPFA,"Reviewed in the United States on February 10, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"I've used TurboTax for more than twenty-five years and this will be the last year.  The two issue which drive me insane are: 1.  At start the program asks for your contact information. Stupid.  This information is contained in my previous year's tax return.  How lazy was the programmer?2. If you are completing your return, over multiple days, the program FORCES  YOU to update the software every single time you start.  No option to cancel the update.  This is BS.  I will MANUAL update when I'm finished.  NOT EVERYTIME I attempt to open the program.I'm done.",After Twenty-Five I'm Done with Intuit,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,53,35,Public,620538
J. Stenglein,amzn1.account.AFTMADM6MIHETLTIRMG3K6VLHNFQ,"Reviewed in the United States on April 8, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"I have been a TT user for years. This year I went with this downloadable version to save a few bucks. What a mistake. I had to read through the questions here to find advice on how to get it to actually activate. Then when I needed to connect to the internet for any reason (eg: download state version, pay for state filing), it would freeze. Luckily, I read a user comment that suggested I change my laptop's display size. I did that multiple times to force windows to open. It was painful but eventually allowed me to finish and file. I did call support, but that was not much help.",Spend more for the online version (if you value your time),Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,101,36,Public,9886204
Debby,amzn1.account.AG5YLR4FFBS27NEUCPGHKR67EP3A,"Reviewed in the United States on June 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"We’ve used TurboTax for years but filed (or tried to file) electronically for the first time this year. After several attempts, and even after talking to tech-support, we never could file electronic. We paid additional funds to file electronically, and were given instructions on how to receive a refund of those fund. Unfortunately, the instructions did not work, and it is very difficult to contact tech-support. We may have to try a different filing service next year. We were very disappointed with TurboTax after years of satisfied service.",Disappointed,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,127,110,Public,237132
Amazon Customer,amzn1.account.AEUG5OJVMA3LVLXWBYTZYZJNQ4GQ,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"I've been using TurboTax Windows based for 10 years plus, last years version was a difficult installation and was the first time ever that there was a issue.This years is a nightmare, updates are buggy at best, not available to connect, when downloaded don't install and cycle starts over. Without getting the updates I can't open the program so it's useless  and trying to get help is impossible. It comes up with a ""Find solution"" prompt and comes with nothing found. Post a question and zero response in over a week. Doesn't import previous years information.This years software has more issues than any software I have ever experienced which goes back to sloppy floppys and DOS, which I consider myself computer savvy so for those who aren't it has to be  impossible.",Turbotax going downhill avoid this version!!!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,10,13,Public,14685550
The Halls,amzn1.account.AHWTBXKJKLKFK3TZLNI5LWYMGKPQ,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"Too many bogus screens to click through. Too glitchy. This time I got all the way to 'filing' and it would not file without an update but the update bombed and would not install. Stupid software loop. Had to completely uninstall to get it to work. Probably spent 2 hours on stupid screens that are completely unnecessary and stupid updates. And by the way, what consumer program that is not windows needs a fergin reboot with every update? What total utter nonsense! I hate this company and this program but you get locked in. There needs to be something better!",I keep buying this and it still sucks,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,67,38,Public,543132
Derek,amzn1.account.AEU4RR64UNVSQMOUPOLUT2EJFOYA,"Reviewed in the United States on May 17, 2021",1,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"See the error, that is literally the ONLY interaction I can have with the software, is the error screen when TRYING to start up.A ""repair"" through Windows failed to fix it.A computer restart failed to fix it.An uninstall and fresh install failed to fix it.Can't get to a support screen to fix through Intuit.So I just wasted the entire price of this software, and cannot use it at all, and don't see a way to make it work, and don't see a way to get my money back.And I'll have to buy something else.(No ""cancel"" or ""refund"" or ""fix problem"" link via Amazon order either.)","Cannot even get in, useless, a complete waste of $50, no way to get refund or support",Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,28,21,Public,23248974
PlantLover,amzn1.account.AHP4PBMBGYBLBDK3KVJ6HFM7TVNQ,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,"Bought and downloaded the Turbo Tax software Deluxe (exclusive Amazon) on 2/21/20 from Amazon. After input the data, it showed that I owe money to IRS. Amended the data by adding ira contributions, I have a refund. Saved the file and opened up the next date to verify the data before submitting the filing to IRS, I was not be able to open the software—error message “unable to connect to Turbo Tax website”, closed it but it opened by itself instead, and now it shows I owe money.Feeling uncomfortable about using the software, I contacted Amazon customer service 3 times for a refund, they connected me to software team, and man from the team refused to listen to my explanations and told me to work with Turbo Tax instead. It was rude that he hang up on me the first time. Called the second time, he connected me to Turbo Tax and the waited time was 1 hour which was going nowhere.  Called the third time, he said I was already got a refund for the same software that I purchased last year for 2019 filing. It was the refund for an issue with the advertising. This time he refused to refund and won’t listen to what I had to say. He said that I can file a claim with my bank or do whatever I need to do—rude and unethical from him though I think he tried to do his job. However, I don’t think he should speak to customers this way.Look like I lost $49.90 for this software, I might check out Costco for the same software at $39.00 or go with H&R block which costs only $29.00. Frustrating with the Turbo Tax Deluxe (exclusive Amazon) and Amazon customer services.",Unreliable Software and Ruthless Amazon customer service,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,1,3,Public,38566453
Becool,amzn1.account.AGPBGPBH4U6YBYPTSN3VMX6FKB3Q,"Reviewed in the United States on March 17, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,2.0 out of 5 stars,"I used TurboTax for almost 10 years. I E-filed a wrong tax file this years finally. You know why? I filed a state tax return without enter the state tax withhold.After I file it I notice that there must be a mistake because I need to pay much more tax due, so I spend 2 hours but still could not find what's wrong with the state tax. Finally I recognized that I might not enter the state tax withhold, so I want through again and again for over 100 times, but it hides in a secret corner.  Do you believe it?I want to say TurboTax software this year is getting worse compared with 2019.",Are you believe that I spend 2 hours and still cannot find out the box for state tax withhold?,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,4,27,Public,7457572
