author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Two-Line Reviews,/gp/profile/amzn1.account.AG4Q7UCIIT2C7E7MEJLS4U2EK6RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=21,5.0 out of 5 stars,I bought these to replace the generic battery in my garage door opener.  Now my opener seems more reliable and  works from a longer distance away while driving up.,Garage Opener,Size: 6 Count (Pack of 1)Verified Purchase,,228,117,519371,Public
Wilderness Techno Geek,/gp/profile/amzn1.account.AGE6JXUHSAJSW7R3TN233Q2OYNFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=21,5.0 out of 5 stars,I get nervous buying batteries without knowing how long they’ve been sittin in the shelf. Especially these 2032 batteries that I need so infrequently.I chose to go with the name brand in this case so I’d have a little more faith in the quality and shelf life of these batteries. So far so good.,Buy the name brand batteries. Here’s why...,Size: 6 Count (Pack of 1)Verified Purchase,,,,1668188,
Susan Bice,/gp/profile/amzn1.account.AGZM2GWKO4MUJOMNSY5PKRLZVF6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=21,5.0 out of 5 stars,Searched high and low for this battery in store.  Found it on Amazon and received it in next day! This really saves me when the power goes out! The alarm clock doesn't lose the time.,Time marches on,Size: 6 Count (Pack of 1)Verified Purchase,,,,62593673,
Michael I.,/gp/profile/amzn1.account.AFBTHNJSFTWBKSEVHK7UYVBTEWEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=21,5.0 out of 5 stars,Use these in MRO's attached to pistols and rifles. Longest 2032's I have tried.,Use in MRO's. Hold up well to shock and moisture.,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,62593673,
Dave York Pa,/gp/profile/amzn1.account.AGWXBPWDDG3466LBX6SEDNFAMNMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=21,5.0 out of 5 stars,These work great for me.  I tested all the batteries upon delivery based on some reviews I read about people receiving weakly charged batteries.  All mine tested perfectly.,Perfect.  I tested each battery the day of delivery,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,197794,
gadgetgirl,/gp/profile/amzn1.account.AFZTKHAPHYJ7B2NFGTSJHGC3WINQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,Batteries worked great. Bought off brand battery and had to buy a second pack because they didn’t work well! Save yourself time & money by buying the real thing!,Worked great!,Size: 6 Count (Pack of 1)Verified Purchase,,,,26091,
M.,/gp/profile/amzn1.account.AETG44N2GOPKPDFAFUOALPV52E2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,3.0 out of 5 stars,"Using for a fob, original battery lasted little over 2 years. Replaced battery with one of these in May 2019, it's now December 2019 battery needs replaced.  Maybe a bad battery?  Will update when I have to change this one.",Not Impressed - Maybe I received a bad battery or a bad six pack.,Size: 6 Count (Pack of 1)Verified Purchase,,,,2072641,
Stan,/gp/profile/amzn1.account.AGWUDCRQF5GOVCWGSM5GX6D626OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,"I needed replacement batteries for my Audi key fobs, these were perfect. I will be buying again when these run out. I have a 2014 Q5 and 2015 Allroad and these work in both keyfobs.",Perfect replacement for Audi keyfob,Size: 6 Count (Pack of 1)Verified Purchase,,,,91575,
Cycist,/gp/profile/amzn1.account.AGSTGSCZ6VCLBPAMFT6Y7EWTIZYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,At first didn’t know if I needed six.  YES!!!  I’ve spread them out through the house and they work.  Check for little critters on the metal after a few days.  Fewer bites!!,Works!!,Size: 6 Count (Pack of 1)Verified Purchase,,,,19109,
LaZyGuN,/gp/profile/amzn1.account.AG3QOULB5RURL3DV5VMOQDVVS3TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 23, 2018",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,"Pristine packaging. So clean, I could see through the plastic.Battery even better packaged. Nothing leaking when received and clearly seems to be holding its charge.My only qualm is that there weren't extra batteries found in this 6-pack. Guess their manufacturing process doesn't really skimp on errors.",Solid battery capable of holding unimaginable charge,Size: 6 Count (Pack of 1)Verified Purchase,,,,35052,
@your6,/gp/profile/amzn1.account.AFP2PKZTQGT3UCYWNWE3MOXISHTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,"My red tail-light ""died"" on my bike. Sheesh. So much for a night ride. Safety first, right?These batteries arrived quickly and work just great.",Nice. Now I Can Use My Bike Tail-Light Again,Size: 6 Count (Pack of 1)Verified Purchase,,938,447,4400,Public
Double Deuce,/gp/profile/amzn1.account.AEZEYQGUUZMS67UDHBGNPWFN75HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,Of all the premium brand batteries I’ve tried over the years I must say these are the best bang for your buck. They last much longer than Duracell batteries and the bulk packs are a great price. I highly recommend them.,Best batteries,Size: 6 Count (Pack of 1)Verified Purchase,,,,512896,
tsuube,/gp/profile/amzn1.account.AG6CRLLOL3FOZGOBABAAMVUTJQSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,1.0 out of 5 stars,dubious,Beware the seller does not give tracking,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,,,79021019,
OnTheEdge,/gp/profile/amzn1.account.AEBMTKLMXXIIDPXETYJBDVDKWKYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2017",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,1.0 out of 5 stars,DO NOT BUY THESE! The first battery I used lasted 1 day !!  The second battery lasted 3 days! A complete rip-off!!  Energizer 2032BP-4 3 Volt Lithium Coin Battery - Retail Packaging (Pack of 4),These batteries die within 1-3 days!!!,Size: 4 Count (Pack of 1)Verified Purchase,3 people found this helpful,407,156,38746,Public
BillyM,/gp/profile/amzn1.account.AGCEO47N4YIREGUK6D7Y3ASMXIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2018",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=22,5.0 out of 5 stars,"I needed to replace batteries in wireless alarm sensors around my house. Sometimes I'm willing to buy batteries of questionable origin in an effort to save a few dollars. However, I didn't want these batteries to be flaky. So, in this case I went with what appeared to be genuine Energizer brand batteries from Amazon as the seller. So far so good.",Wanted good genuine batteries for this purpose,Size: 6 Count (Pack of 1)Verified Purchase,,,,170723,
jennz,/gp/profile/amzn1.account.AEV36ZKPMHU5LX3SFCMEYHIGZHXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,1.0 out of 5 stars,These were all dead batteries right out of the pack. Caused me to think that the items that I used them in were broken until I make the connection! Frustrating!,Dead on arrival!,Size: 6 Count (Pack of 1)Verified Purchase,,2709,463,941,Public
Stephanie,/gp/profile/amzn1.account.AGTD7GDI4KBH53HQZVDUVDNEU6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,"Needed to replace my garage opener battery and kept forgetting to pick them up at the store. These work great, replaced the batteries and they worked wonderfully.",Great for garage door openers.,Size: 4 Count (Pack of 1)Verified Purchase,,,,5668,
Meshell,/gp/profile/amzn1.account.AEUJJWYPS2RY6XW6ATV7RDVGC56A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,2.0 out of 5 stars,"Your browser does not support HTML5 video.           Delivery of batteries, as several items is disappointing!!",Perfect product...amazon delivery terrible!!,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,3206638,
christian,/gp/profile/amzn1.account.AHGY3G23JP3UB7VR4HFVLFT7DBYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,1.0 out of 5 stars,After 2 years of used them I came back again it means 6 months each 🤷🏻‍♂️,6 months life each,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,,,545402,
Rancho Guy 4,/gp/profile/amzn1.account.AEZCCJEQCYFKTYHP72GG3QVB7TQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,I liked that these came individually wrapped.  Good price and a nice thank you note included.  Batteries have use by date 10 years out.  Nice and fresh.,Nice fresh Batteries,Size: 6 Count (Pack of 1)Verified Purchase,,,,3011346,
EliteReviewsUSA,/gp/profile/amzn1.account.AHU5OPIFOQ7SOHC7JBY5KLTMBZ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,I bought this for a Red Dot Sight for my airsoft pistol. The battery hasn't given me a single issue and they are lasting a while. I haven't needed to change them out yet which is a nice thing because battery replacements can get expensive.,"Lasted Months, Totally Great!",Size: 4 Count (Pack of 1)Verified Purchase,,,,6477532,
Joseph Garbera,/gp/profile/amzn1.account.AEMMHLWQUCMR27VSGNDQAK7HJSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,Just received and have no doubt they are legit and to my surprise have an expiration date of 2032.  I'm 70 and if I don't take them out of the package they just might outlive me :-)  I've noticed that any poor reviews are from years ago.,Expiration date of 2032,Size: 4 Count (Pack of 1)Verified Purchase,,862,174,39106,Public
lawrence gonzalez,/gp/profile/amzn1.account.AGFK65CIOMGKW6LO74U73ZL3224Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,"you know you need it, it's a standard battery. The only odd thing is that they sent them 6 separate packs? but i guess it's the same batteries.",The Battery too small to forget,Size: 6 Count (Pack of 1)Verified Purchase,,,,114319,
Trish,/gp/profile/amzn1.account.AEV7ES622BE7OY4LXZIFBK2XPIPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,"I was in need of 1 of these batteries, and before going to the store to buy just 1.  I came across this online and saw how cheap it was compared to just buying 1 battery.  So worth it!",Great for the amount of money,Size: 6 Count (Pack of 1)Verified Purchase,,,,3518441,
RDP9201,/gp/profile/amzn1.account.AH6UWZVI3G23CU75ZDKPRY3YHXYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=23,5.0 out of 5 stars,"Great price.  They arrived in one envelope, but were 4 separate batteries (not a 4 pack as shown) which was perfectly fine.  Same batteries.",Just what I needed,Size: 4 Count (Pack of 1)Verified Purchase,,,,1534508,
Dakota Kieras,/gp/profile/amzn1.account.AGJT46IJ4CHSHFDMVFM55QMJ2MKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2017",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"used for my snark guitar tuner , the snark wouldn't turn on  with off brand batteries ,emailed company they said to try energizer or duracell ,, the tuner works perfect now! she said slight variances from battery brand  to battery brand . The most recent ones i just received expire 2029. Excellent product",great product,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,167,81,101978,Public
3rd Degree Serious,/gp/profile/amzn1.account.AFJ72CVSXLAFZPKQG2SP67OZ3IBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"Must be working great because I can’t remember what I put them in, so clearly I haven’t had to change them again. LOL. That’s a good thing.",Long lasting & reliable,Size: 4 Count (Pack of 1)Verified Purchase,,,,77723,
Midwest Teacher,/gp/profile/amzn1.account.AFLTFTNA4NQHQUZ7ZI2UWQHP3H5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"We use these batteries in a variety of items and so far- more than a year, the batteries have lasted in each item where we have used them.",Good Buy,Size: 6 Count (Pack of 1)Verified Purchase,,,,1183186,
daniell,/gp/profile/amzn1.account.AFP6LVHDHEIUQ4LVBIFKPCQ5VMFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"I paid $7 for 6 batteries.  I just replaced my car key fob and garage door opener so I can't comment on longevity, but the price is great.",Great price for 6 batteries,Size: 6 Count (Pack of 1)Verified Purchase,,,,2670677,
jake,/gp/profile/amzn1.account.AEICXUABN77EZT3I74AIQD3MOU7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,4.0 out of 5 stars,"for the money you pay, these are a great value, and those who purchase these will have no regrets, or have any ill-feelings towards others who choose not to use this product.",great value,Size: 6 Count (Pack of 1)Verified Purchase,,,,1686404,
Forever Geralyn,/gp/profile/amzn1.account.AEVICAPFFUAG22APKGF5ORLXLENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2018",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,I purchased these batteries for a garage door opener remote. The price for this multi pack of four was incredibly reasonable. For a name brand such as Energizer this was a bargain. The batteries were fresh and had a date stamp on package ensuring me so. Thank you Amazon for saving me money over retail stores.,A true bargain for quality batteries,Size: 4 Count (Pack of 1)Verified Purchase,,,,126634,
DIY Guy,/gp/profile/amzn1.account.AH6Q57YCOJT5SC5L7GLAV4XCSMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",2,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"Appear genuine.  Purchased directly from Amazon and not 3rd party seller.  Ordered 01/2020 and have 03/2029 expiry, so these are super fresh.  I find these last longer than the AmazonBasics brand.",Fresh!,Size: 6 Count (Pack of 1)Verified Purchase,,,,2045132,
Ad n' Audie,/gp/profile/amzn1.account.AEOMFVIPUC3R3SLM622VKJPYWFFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,4.0 out of 5 stars,"This price is pretty much on par with what we were hoping for, maybe a bit on the high side. Energizer tends to be one of the more reliable brands with regards to longevity. Fast shipping, good seller. A bit too much excess packaging material, but otherwise good.",Pretty good for the price,Size: 6 Count (Pack of 1)Verified Purchase,,,,6277,
Joules1225,/gp/profile/amzn1.account.AFJLFCM7PNNSN6K7URJSUFJRHMYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"So happy to have replaced my weight scale batteries with this brand. I find these batteries to be far more expensive in-store than online. I always trust this brand for long-life batteries, especially the lithium type.",Best value for money!,Size: 6 Count (Pack of 1)Verified Purchase,,,,62589945,
Shane T,/gp/profile/amzn1.account.AF4RMWF7GIBWSTI3KIYZHAKNFMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=24,5.0 out of 5 stars,"Works perfectly. I needed it for my scale since I ran out if batteries. This was way cheaper than the ones I found at walmart. So I’m definitely more than happy with my purchase. I was able to not only get more batteries, but save money in the process. You can’t beat it.",Perfect!,Size: 6 Count (Pack of 1)Verified Purchase,,,,1146854,
DaveKy,/gp/profile/amzn1.account.AEECWZM7E4JT2AYN7TTWPSDD5RDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,"Needed these for truck remote and although I only needed 2, I couldn't them this cheap locally. 6 for around $5 and next day delivery on these with a 2029 use by date, it doesn't get much better than that. No problems and fast.",Good deal on fresh batteries,Size: 6 Count (Pack of 1)Verified Purchase,,43,54,1069123,Public
Brenda J.,/gp/profile/amzn1.account.AGKRWH4ICVH5JEKQ7ABV5BOER3QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,"I got these batteries for my tile Bluetooth devices. I almost just bought new tiles, but I went online and found what batteries were required. Then I found installation instructions on YouTube. Now my tiles are like new!",Batteries for tile Bluetooth devices,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,212164,
Mati,/gp/profile/amzn1.account.AHJQ6C5MUA2YVQBPMHKLKNU5FH5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,4.0 out of 5 stars,It's the best value pack I found,Value pack,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,19655033,
Andie,/gp/profile/amzn1.account.AGKUAFZEZUFHOBP6ETFRLUESCAMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2017",1,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,"I was little worried about ordering from amazon because of the 2015 top review. But, seems like they stepped up their game! At least the picture matches the item arrived... The batteries arrived just as described. When I opened the package the battery even had tiny white stickers on the back to indicate that they're new. I put new batteries in snark and so far so good.",seems like they stepped up their game,Size: 4 Count (Pack of 1)Verified Purchase,12 people found this helpful,,,4123024,
A. Kayne,/gp/profile/amzn1.account.AHT42TNPW6FGQTKR2OS2CBXL5UIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,"My computer’s internal clock needed a new battery to keep running. These batteries were needed and arrived quickly. These same batteries fit my car key fob and security system sensors, so a multipack was perfect.",Perfect for home electronics,Size: 4 Count (Pack of 1)Verified Purchase,,8,18,24217783,Public
Amazon Customer,/gp/profile/amzn1.account.AFXMXYLTWDHVBPIT3LOCKHVXMPHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 20, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,1.0 out of 5 stars,Product batteries are very very weak and die very quickly. I thought the deal was too good to be true and I was right. Save yourself some time and don’t buy these.,Waste,Size: 6 Count (Pack of 1)Verified Purchase,2 people found this helpful,7,28,2428083,Public
Kay,/gp/profile/amzn1.account.AFU7NGYXCOT6W2MIOCIM5HOH4RZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,Fit perfectly in my glucose meter. Not much else to say,They work,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,1463339,
M. Anderson,/gp/profile/amzn1.account.AFZIK5GXTV2ONU5HCTW6HSMQ7DFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2017",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,"Bought for my keyless start/entry remote(s) for my 2012 Nissan Altima. Both remotes had died and it was such a pain removing the key from the remote to get in the car and then put it back in to start the car. First world problems, I know. Looked up the solution on Google, ordered these batteries, fixed my remotes and am one happy driver again!",Worked for my keyless remote!,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,,,263849,
jms,/gp/profile/amzn1.account.AEN45CKMB2IKHH6GY3KWO3GODDDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,3.0 out of 5 stars,Picture when ordered was four I got was for only received three. Batteries25% short not the first timeNot Happy poor valueAlso describetion said 4 batteries!,25 % short order,Size: 4 Count (Pack of 1)Verified Purchase,,,,7118740,
Brian Ray,/gp/profile/amzn1.account.AH2GM5CZR7QGJGTXINM55P7CRWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=25,5.0 out of 5 stars,I have locating tags that require these batteries.  For quality and longevity I got Energizer.  Not cheapest but are reliable.,CR 2032 batteries,Size: 6 Count (Pack of 1)Verified Purchase,,,,1521445,
