author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Mom in DC,/gp/profile/amzn1.account.AECQ3FWLK6HJBVZZ6TFTOMPNULGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=7,5.0 out of 5 stars,"My daughter loves Crocs--this is the umpteenth pair we've gotten over the years and they are super comfortable and practical.  The sizing for Crocs is always a bit hit or miss though--I think my daughter's feet grew a lot since our last pair, but I had to size up twice (thank you, Amazon, for the great return policy!) before we got a size big enough. We ordered the size 4 Juniors this time, and they are pretty huge but fit, and size 3 Juniors was too small.  But overall we are very happy with them!",Daughter loves them!  Very practical and comfortable for kids,Special Size: Little Kid (4-8 Years)Size: 3 Little KidColor: Candy PinkVerified Purchase,,33,22,13579179,Public
JBP,/gp/profile/amzn1.account.AEBH5XSAPWMITBWDDIRJGVV5S2VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=7,5.0 out of 5 stars,"This is our third pair of Crocs - one for every foot size since age 2. My daughter is stubborn about any shoe that isn't immediately comfortable, and these are always a reliably good fit. Very lightweight, and can be worn with the ankle strap turned down for a more secure fit, or up for use as clogs/slippers. They might not be the most fashionable choice since lots of people make fun of Crocs but who cares? She loves them!","Rugged, durable, easy to put on - great for kids!",Verified Purchase,,19,60,1757908,Public
Matt,/gp/profile/amzn1.account.AHRPXTKAO5W43BZCYRA4DT5XOL2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=7,5.0 out of 5 stars,"My uncle bought my 18 month old daughter a pair of tie dye crocs right around the time she turned 1. She absolutely loved them. Every time we asked for her to get her shoes, she would grab those crocs. They were a size 4 and she eventually out grew them so it was time for a new pair.At first I bought a few sizes bigger due to looking at the measurements and seeing that the sizes weren't much different. That size was too big so I sent them back and ordered one size up from the tie dye crocs which would be a size 5. Even they are a little big on her feet but she is tiny and it gives her time to grow and get a lot of use out of them.She still loves them and gets so many compliments on them when we're out. Plus they are easy to slip on and off which makes me happy",My toddler loves them,Verified Purchase,,27,11,1620468,Public
Sadie,/gp/profile/amzn1.account.AFJ73JS4MCT7GSEB27F4AXQJQDIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=7,5.0 out of 5 stars,Crocs are great!  But especially these!  I love the black and I have a couple of the charms I put on them.  Very cute!I usually wear a women's size 6 shoe but ordered these in the junior size 4.  They fit even better than the adult size!!  They aren't quite as wide and slopping as the adult size.  Will order the junior size again for sure!  Especially in this style!,Great,Special Size: Big Kid (8-12 Years)Size: 4 Big KidColor: BlackVerified Purchase,,13,91,2772505,Public
D. Marshall,/gp/profile/amzn1.account.AELUMRDMKVINBRW56TM7K5QLTRDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=7,5.0 out of 5 stars,"Apparently these are back in fashion. My 15 year old wore them as a toddler, then hated them, but alas! now has to have a pair. She'd have them in every color if they weren't so expensive, but I refuse to pay this much for rubber shoes in an array of colors when she's going to choose the same pair to wear over and over again and just look at the other ones! Fit TTS + authentic product = happy teenager.","Cross, what more can I say?",Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: PepperVerified Purchase,,474,95,376341,Public
D,/gp/profile/amzn1.account.AER4YDKL37CG4CZ7ELY2MYQHIHBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"They are my daughters favorite shoe. They are easy to slip on but they don't seem to really fall off and she can't figure out how to get them off just yet. We bought another pair in her next size since they were such a good toddler shoe, she'll probably spend a lot of her childhood in crocs. Hopefully she doesn't look back and cringe at our choice of footwear and has her daddy's practical head.",My kid loves them,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: LavenderVerified Purchase,,111,72,140221,Public
Rich & Casey,/gp/profile/amzn1.account.AHDVF4OJP37VS3DDQFWR6NZL35EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"Child is a size 7.5, purchased an 8 and with a little wiggle room they are a perfect fit. Seemed narrow when he first put them on, but I feel that's how any rubber type shoe is. The shoe as a whole is bulkier so it seems to help with balance. I thought crocks were hideous to be honest until I saw them on my child. They're perfect for on the go, easy to slip on and I don't have to worry about them getting stained or scuffed.",Will purchase again!,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: Slate GreyVerified Purchase,,15,33,3631465,Public
Fance E ish,/gp/profile/amzn1.account.AE2PSYKGU57I3EBZ4Q34R32KANQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,I have purchased crocs in the summer for my kids since they could walk. Durable for most of our needs and can get wet. I love how they naturally come a little wide. Perfect for my kids since their feet vary and they are usually passed down to the next child unless ruined some how. I thought my oldest would feel to old for them but he requested them yet again this summer so I obliged.,Croc family,Special Size: Little Kid (4-8 Years)Size: 1 Little KidColor: Slate GreyVerified Purchase,,71,45,3104313,Public
Amazon Customer,/gp/profile/amzn1.account.AFTA53KN3OYOETDLT22PQGQYPSWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"Bought my daughters first pair at a shoe store and loved it so much that we bought her the next size up on here in the same color! She absolutely loves wearing this, it’s her favorite pair of shoes. She’s not a fan of wearing it without the heel guard though. And surprisingly, yellow matches with literally 95% of the outfits she has so it’s definitely a go to for her!",My daughters favorite!,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: LemonVerified Purchase,,55,69,78914813,Public
Tori P.,/gp/profile/amzn1.account.AHC6AX53AIXVB3LJVR3ZYRNDIDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2019",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,These are a definite favorite with me and my kids. Easy to take on and off. Very durable and easy to clean.  Basically the same as adult crocs but scaled down to toddler sizes.Quick tip: if they are a little tight then they can be stretched by dipping in hot water can stretching out.,Everyone loves these!,Verified Purchase,One person found this helpful,574,496,5663,Public
tangela mcgriff,/gp/profile/amzn1.account.AGMSCC5CVJ7HEAH4QB2BE5YQPRGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2020",2,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,These are REAL CROCS and they are perfect! I bought my son's 1st pair of crocs for his 1st birthday and they are great! At first he was scared to put the shoes on his feet so I went back on amazon and foud him some supper hero charms that will be cute for his crocs and he loved them. Now he can't get enough of his crocs. Thanks a million!,REAL CROCS!,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: BlackVerified Purchase,,13,50,5371151,Public
J.G.,/gp/profile/amzn1.account.AEMMHCFOZ7PPWGL23PK5QPUXTQZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",1,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,1.0 out of 5 stars,"They morphed and shrank near the foot entrance and sole (see picture), causing blisters on my child. Maybe from the sun? Not sure. At first, I thought it was a singular issue with the first pair I ordered, but it is happening again with the replacement pair. This has not happened with the five other crocs we have had in the past—but those were not purchased here.",Morphing to shrink,Special Size: Little Kid (4-8 Years)Size: 3 Little KidColor: NavyVerified Purchase,,35,49,1981349,Public
Lily Pop,/gp/profile/amzn1.account.AG4S4G36H2YKJD66FSDK2F465CRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",3,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"I was worried these wouldn’t fit, because of the mixed reviews. My toddler wears a size 9 in sneakers, but he’s about to grow out of those. I debated back and forth if I should get a larger size, but I ended up going with his size 9. It’s perfect! There’s still a little bit of room left to grow, but it’s not loose at all. I will definitely be ordering more in the future!",Happy with my purchase <3,Special Size: Toddler (1-4 Years)Size: 9 ToddlerColor: NavyVerified Purchase,,239,92,222507,Public
LYNZ,/gp/profile/amzn1.account.AF3QJNS6XCODZPL6SVDDITEDSIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"After a lifetime of saying I'd never wear Crocs, we finally purchased them for our whole family to wear out in the back yard and while walking to the beach. These are very comfortable, and much easier for my 4 year old to wear than flip-flops. They slip on and off easily, wash very easily, and are durable. We now have them for everyone!","Well, we are now a Crocs family!",Special Size: Little Kid (4-8 Years)Size: 11 Little KidColor: Candy PinkVerified Purchase,,378,166,72332,Public
Jojo Carp,/gp/profile/amzn1.account.AFVYAU2JMB45MSY7ZUTBGR7MDEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2019",2,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=8,5.0 out of 5 stars,"My 6 year old daughter loves her Crocs because she can wear them all summer long. We order a pair or 2 every summer. The Crocs can get wet because they dry fast, they are slip resistant, she can run in them because they’re made with rubber and she can wear them with her skirts, because they’re fashionable. She loves them and so do I. Crocs are perfect for kids. Only thing is that she wears a size 1 in shoes and her Crocs has to be returned for a size 13. Size 13 fits her perfect!",Great Summer Sandal for Kids,Special Size: Little Kid (4-8 Years)Size: 1 Little KidColor: CarnationVerified Purchase,,38,39,1105481,Public
TBadr,/gp/profile/amzn1.account.AG3BSUPNBRWEMXWXTIS5HMBIMSBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",2,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,2.0 out of 5 stars,"I wish this was disclosed in the product description, but these shoes can shrink if left in the sun/heat. My wife left these in her car one hot afternoon. They were no longer usable after that as one the shoes shrunk considerably. Don't get me wrong, they are nice and comfortable, just wasn't aware leaving long exposure to heat/sun would be an issue.",Loved them until they shrunk,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: Bright CobaltVerified Purchase,,30,41,5051164,Public
Morgan Cassidy,/gp/profile/amzn1.account.AEAKVOKZ6YKXYCP3HYRB7TINRRTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,"We love crocs for our kids in this house. They’re quick to put on, sturdy, comfortable, and easy to wash. Not to mention they fit fat little toddler feet with ease. They definitely run a little bigger than most shoes so I’d suggest fitting them at a store that sells crocs or measuring and going on inches/cm. Honestly though I have nothing but great things to say about crocs for kids.",Always a great shoe option for kids.,Special Size: Toddler (1-4 Years)Size: 9 ToddlerColor: OceanVerified Purchase,,212,57,133076,Public
Sarah,/gp/profile/amzn1.account.AGQUWQRXQYVSRHEVY3L3RGOL4WCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",1,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,Just as expected! My daughter is an 8T in some brands and 7T in others so I bought her an 8 toddler in these.  The width is fine but I would echo others that the band is shorter than the back. I imagine when there too tight we will move the strap and just have them slip on as in between shoes. For the price I dont mind having to replace them in the spring.  By moving the strap I will easily get use out of them till at least next summer.  The width is good and I think sizing up or down would not have worked. They are good for the price!,Good value for the price,Verified Purchase,,18,25,5759490,Public
fashionista geek,/gp/profile/amzn1.account.AEX7EMNXRLYFSYCIA3DPSVILHHLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2017",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,"While I bought these for my kid to enjoy the beach, and for easier slip-on/off, it turned out to become his favorite sandal of this summer. He literally wears them daily: to the park, hiking, waling on the beach over hot sand, just running errands with me. These are super lightweight, so we packed them in his carry-on luggage while traveling so he could change as soon as he got to our destination. They don't wear out on the bottom as much, and I assume he will just simply outgrow these. Money very well spent!",Great value.,Special Size: Little Kid (4-8 Years)Size: 13 Little KidColor: NavyVerified Purchase,2 people found this helpful,116,39,2304302,Public
Kendall Shiffler,/gp/profile/amzn1.account.AGN5LYWW7UH7T5H4QXBXXFBV5WCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2018",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,3.0 out of 5 stars,"I purchased these as water shoes for my one year old's splash days at daycare. I had her foot measured at Dillard's and she's between a 2 and 3. These are just too big for her though. it's not as much about length as it is width. They are just wide/clunky.She can wear them, but as a new walker they are just a bit too big for her and they fall off easily.They are super cute though and I look forward to the day when she grows into them!",Too Big,Special Size: Infant (0-12 Months)Size: 2-3 InfantColor: Ballerina PinkVerified Purchase,One person found this helpful,467,54,130093,Public
Alycia,/gp/profile/amzn1.account.AEJ223EJ75RQTOE2X3UFACPNEDZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",1,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,"Very true to fit! Got a size 6 in toddler for my 18 month old son.I really wish Crocs made half sizes cause I also got my Daughter a size 5 in Toddler and they got true to size but there's not really any room to grow. So I tried her brothers size 6 on but they're just a bit too big. Overall I'm happy with them, great outside shoe just what I needed them for!",Load of Crocs! JP!,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: NavyVerified Purchase,,63,51,399252,Public
Alycia,/gp/profile/amzn1.account.AEJ223EJ75RQTOE2X3UFACPNEDZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",1,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,"Very true to fit! Got a size 5 in toddler for my 18 month old Daughter she's more petite, not a super fat foot either just a little wide.I really wish Crocs made half sizes cause there's not really any room to grow. So I tried her brothers size 6 on her, they're just a bit too big. Overall I'm happy with them, great outside shoe just what I needed them for!",Load of Crocs! Lol! Jp!,Verified Purchase,,63,51,399252,Public
Dierdre,/gp/profile/amzn1.account.AHQ2JX6V67XZOBTF4SKBZK3IENIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,"These are the best flippen toddler shoes on the PLANET and recommend every parent to buy them!!! Perfect for water, mud, sand, grass, concrete... you name it and my toddler has tried it! They look so cute on her little feet, and although her feet are narrow with high arches they seem to be comfortable on her! I think the fact that they are foam material and washable is everything. While fashion took a real hit in our household after purchasing these, I’d do it again in a heartbeat because these are SO much more practical than those awful blister-bound gel sandals!",#1 Toddler Must-Have Shoe!!!,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: Pink LemonadeVerified Purchase,,9,16,5107663,Public
Amazon Customer,/gp/profile/amzn1.account.AFTHCTL3O3D3PEPXLAGLBMS7NK2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,5.0 out of 5 stars,Quick shipping and super cute on my little guy! Do not downsize if your kid is a true half size. My son wears an 8.5 in stride rite shoes but can fit into an 8 still so I ordered an 8 in these crocs but his toe is right at the end when I close the back strap of the croc. If your kid is not going to use the back strap sizing down is good but my 3 year old needs the strap so I have to return these,Do not downsize a half size if you want to use the back strap,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: NavyVerified Purchase,,90,34,1207275,Public
Ashley Karimi,/gp/profile/amzn1.account.AE2PMRVVV2UJ3ZXO6SYAQZHXUS4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2019",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=9,2.0 out of 5 stars,"I have always bought Crocs for my kids as any other clog type shoe hurt their feet. It was time for a new pair for my 5 yr old, so I bought him the appropriate size about 6 weeks ago so that I would have them ready when the weather warmed up.We went to the park yesterday and he wore them for the first time. The Crocs were so narrow that he couldn’t wear them after the first 30 minutes. The return window has closed, so they’re pretty much a complete waste of money. Disappointed.",Unexpectedly Narrow,Special Size: Toddler (1-4 Years)Size: 9 ToddlerColor: TangerineVerified Purchase,,92,42,3205493,Public
Carli,/gp/profile/amzn1.account.AEG53KVKZ5TMCPXEBDVR4OFYPLVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,4.0 out of 5 stars,"My daughter is 9 and wears a size 3 sneaker and sandal, I bought her a 3 in these crocks and I’m pretty sure she will be able to wear them next summer as well! My daughter loves so them so she won’t let me return them for a size down but they are definitely a bit big on her. Other than the size Crocks is a great, durable brand and I’m happy with this purchase!",Runs big! But great value,Verified Purchase,,77,50,99936,Public
Charley,/gp/profile/amzn1.account.AHU5HIMYGORGCI4K4PWAGAONCQFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2020",2,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,1.0 out of 5 stars,"I got two pair of crocs in the same size but different colors for my twins. For whatever reason, the red pair is significantly smaller than the orange.  The red are so comically small that my son can’t wear them while his twin happily and comfortably trots around in the orange ones that are supposed to be the same size.",Apparently the sizes don’t matter. Same labeled size but different actual size.,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: PepperVerified Purchase,,70,86,2116187,Public
Kindle Customer,/gp/profile/amzn1.account.AHTJ3MYHYJIYECZHRMQ4BQZ5LSFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,5.0 out of 5 stars,"I Love Crocs for my small one's house shoes. She is 19 months and a size 5 was perfect with extra room for thick socks, also purchased toddler size 10. The color was good and so was the fit. No issues of the little ones indicating they were uncomfortable, my son said they were comfy. This is my second pair of crocs for them and no issues thus far. Solid product",Perfect for toddlers,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: AmethystVerified Purchase,,63,55,78532430,Public
HappyMom,/gp/profile/amzn1.account.AGEQHN3NJIWCIUTXO3EN672AHHKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,5.0 out of 5 stars,"We love Crocs and I was able to buy them at a great price due, I think, to the yellow color unpopularity.My son absolutely loves the crazy yellow color. My only complain is the shoes get dark stains on them from wear and tear super fast, but those should be easy to clean.On the very plus side, yellow is easy to spot when one of the shoes is lost ;)","Awesome shoes, great price, fun yellow color",Special Size: Little Kid (4-8 Years)Size: 1 Little KidColor: LemonVerified Purchase,,15,40,725996,Public
EricaJ527,/gp/profile/amzn1.account.AFHRC4KO4LHHJDM2V75NYBDG24HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,5.0 out of 5 stars,"I order a new pair of Classic Crocs for each of my three kiddos every year. They are such easy summer shoes. Light-weight, cool, and a breeze to clean. Crocs in general have a roomy fit and not much support. These are the same as always. We like the classic style. The Melon color is adorable and my 5-year-old loves it. It’s a nice change from the typical pink.",Melon color is super cute!,Special Size: Toddler (1-4 Years)Size: 10 ToddlerColor: MelonVerified Purchase,One person found this helpful,107,35,8388641,Public
nhae Mimi,/gp/profile/amzn1.account.AHDD6ALUJKKF7BD57TIS4MMCXZIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,1.0 out of 5 stars,"Granddaughter was so excited about her Crocs. She loves them. Got to wear them 20 days until they broke. Which really stinks and not to mention how sad she is. The price you pay and wear 19 days. I had ordered in April to get them in time for her Birthday which is May 28, she got them May 30. During this time orders was taking so long so ordered early. Of course time to return was was up May 31.This really upsets this Mimi. They should replace shoes for this heart sick 9 year old.","Granddaughters Birthday Gift, wore 19 days until they wore up :(",Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: Slate GreyVerified Purchase,,0,15,1999195,Public
KRamos147,/gp/profile/amzn1.account.AE2FUA43OUZD7EZUDAU4D742TCXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,5.0 out of 5 stars,"Love this!  Was hesitant bc I wasn’t convinced they’d stay on my 19 month olds feet but surprisingly enough the back strap keeps them in place while he runs around.  They’re true to size in the sense that if you measure your toddlers foot and order from the size chart accordingly, you’ll get the right size fit for your kid.  They’re easily cleaned and my kid has no complaints.",Great summer and water shoe,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: OceanVerified Purchase,,81,33,20027769,Public
Kate Haruch,/gp/profile/amzn1.account.AGMSJE73NDEFKJYDFKMUO44RLHGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,5.0 out of 5 stars,"My son is 11 months old and hates shoes! He also has really fat feet, but his shoe size is really small and he’s starting to try to walk, so he needs a pair of shoes. These are absolutely perfect! He usually screams when we put shoes on him and pulls them right off, but he doesn’t seem to mind these and he can’t pull them off, which is a plus. They fit his fat feet but aren't massively long.",Perfect!,Special Size: Little Kid (4-8 Years)Size: 2-3 InfantColor: NavyVerified Purchase,,64,64,62593673,Public
annette828,/gp/profile/amzn1.account.AFEOXDAUY53OED4TMQHXMMEPLALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,4.0 out of 5 stars,SIZE UP.My 1 year old was in an unknown in between size so I went with size 4. It JUST barely fits her. But she LOVES her crocs <3 She put them on right away and walked around our home :) When I took them off to give her a break she had me put them right back on! So cute. I would definitely highly recommend for baby feet!,Size UP,Special Size: Toddler (1-4 Years)Size: 4 ToddlerColor: LavenderVerified Purchase,,868,405,388292,Public
Brady,/gp/profile/amzn1.account.AESA2UQYG5BBZVCP22BERTZHQCDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=10,3.0 out of 5 stars,"My daughter absolutely loves her crocs. We purchased this pair and we happened to leave them in the car one day shortly after the purchase. Not thinking anything about it, we grabbed the shoes to put them on, and they were way to small. The shoes had shrank multiple sizes. They could no longer fit on my daughters foot. We called customer service but they said there was nothing they could do.",They will Shrink,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: NavyVerified Purchase,,43,47,17179,Public
