author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
KPM,/gp/profile/amzn1.account.AFXJYLV2N7LRYIDNU445POTJYLIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2020",1,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"I decided to give myself an upgrade, took advantage of the cyber monday offer and bought this 20V drill with 30 pieces, really glad with the purchase, I trust B&D and Amazon, and loving it on my day 1.",Awesome,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,33,93,644840,Public
Kindle Customer,/gp/profile/amzn1.account.AG4SJSWTC7DFT7Y3GFE7OKOZ57GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"Doesn't have the massive torque of my old Craftsman, but as I'm aging I was looking for something more lightweight and easy to use.  This fills the bill.  Addendum:  I spoke too soon.  Three days after using the charging unit to charge up the batteries it went into crazy mode.  I have returned the entire outfit.",Just what I was looking for?  maybe not so much,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,38,35,3339513,Public
Joshua S Yothment,/gp/profile/amzn1.account.AFDP3D5SSDKBLIT22345XWHYPRKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"It's a good drill for the price, and a lot more powerful than the other cordless drill offered by Black & Decker. Between the two this is the clear choice for the extra 10 dollars. This will handle most at home tasks with ease. But I would be mindful of the smaller motor compared to other brands like Dewalt for more heavy duty construction site projects.",Great drill for the price.,Style: 20V Drill/Driver KitVerified Purchase,,34,103,856894,Public
Pavel,/gp/profile/amzn1.account.AHMSWF5FPC2R5BIV5IHYE2OZTKFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,The only thing why I give it three stars and return it is because its chuck does not work same way as dewalts’ does meaning that it spins when you you are tightening the drill bit up so it is getting loose when you work and it is very annoying to me.,Good price but you have to be aware of one detail,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,2,29,10358953,Public
Winston&co,/gp/profile/amzn1.account.AHNZ4XJJFINI3UL3A4GCE52HWPXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,4.0 out of 5 stars,"It's light weight, the battery lasts and lasts, and it works. I have had issues with the check sticking and locking my bit in place. Oddly a few youtube videos suggested gently tapping on the top of the chuck. This fixes it immediately. I'm a little concerned about that part but for the price and since it resolves itself easily I'm happy using this drill.","It works, jams ocassionally",Style: 20V Drill/Driver KitVerified Purchase,,111,153,977764,Public
My3BOYS,/gp/profile/amzn1.account.AHK54RNEDUHAQVBVD64MALAUXY6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2020",1,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,3.0 out of 5 stars,"Bought this as a gift for my husband for Father’s Day. During his second attempted use it broke! Stopped working. Notified Amazon but missed the cutoff day by three days. They referred me to black and decker. They spoke to spoke one there and then told me that someone from black and decker was going to be reaching out to me. I’m still waiting, three weeks later. Honestly loosing hope by now. I’m guessing I bought a  disposable $50 drill. ONE TIME USE!Pretty disappointing!!!",Disposable drill,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,1,4,62593673,Public
CodeRedAddictMD,/gp/profile/amzn1.account.AG4Y7RZELOIOERXQOAWYHGXCKHAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"So this doesn't see heavy use and may pale in comparison to higher quality brand name tools, but this probably has been one of my most useful purchases in a long time. Very affordable drill when I bought it, doesn't see heavy use but when it has been very handy when I've needed it and am always glad I got it when those situations arise. Haven't had any problems with battery life and it's pretty light weight too.",I'm not a tool guy,Style: 20V Drill/Driver KitVerified Purchase,,57,41,13149520,Public
YimYorm,/gp/profile/amzn1.account.AHAT43YWJCD22ATDTDSL5OPOGTPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"This is a small power tool compared to others. So I wouldn’t considered a big project based tool. Though, it’s perfect for your average household doing simple drilling into walls to assembling furniture.",For your average household,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,609,171,176041,Public
Jake,/gp/profile/amzn1.account.AEEK2G2AFKU6I7UBWHUPABYQ2UJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,"Couldn't even drill into a wood stud, not enough power.  I bought this drill to mount a tv and anchor some cabinets and I tried multiple studs and the drill couldn't go further than half an inch into the wall.  It would not even penetrate the stud.  Yes I was using the correct drill bit and no I was not drilling into  a metal plate or pipe.",Piece of junk,Style: 20V Drill/Driver KitVerified Purchase,4 people found this helpful,8,9,78917156,Public
adelu,/gp/profile/amzn1.account.AEAMGYSF3A66X336ZJNMUR5X7OWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,4.0 out of 5 stars,"This drill set has pretty much everything you need for beginners. It is easy to use, battery life is above average, and the entire set makes it a great price point. I am docking off one star because I wish it was slightly more powerful but I guess for the price point, I can’t ask for more right? Also wished the drill bits were magnetic so screws will attach itself easily.",Great for Beginners,Style: 20V Drill/Driver KitVerified Purchase,,14,36,2934553,Public
Rick Camp,/gp/profile/amzn1.account.AHLZH5U2OVOWE7BHU6ESCHQD6X4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2018",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"This is a great drill. Anyone who bought it thinking it was a hammer drill for concrete or other harsh jobs doesn't understand what they're doing.  If you want a hammer drill for concrete,  buy one!  It does a great job for all normal jobs. Specialty jobs require specialty tools. Don't be dissuade by amateur reviews!",Great tool,Style: 20V Drill/Driver KitVerified Purchase,2 people found this helpful,14,23,3128888,Public
DeeDee,/gp/profile/amzn1.account.AF7VGQCPB4N5P4DGBS47YEVZUHSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I wasn't sure what to expect LOL this is my first drill. I don't even recall really using one. This was quite impressive to use as in a single weekend I used it to uninstall and reinstall new door locks and put up a bunch of curtains. I also used the drill bits... quite exciting!!! I'm not sure if I would ever need this for anything crazy since I'm not much of a ""builder"" but this works for me. The battery lasted all day... didn't even know if I needed to recharge every night but I did just in case. It comes with one battery, one charger, drill bits, and the attachment for screws.",Was quite impressive...,Style: 20V Drill/Driver KitVerified Purchase,,7,8,49182837,Public
JK,/gp/profile/amzn1.account.AFDHHLV6GMNXRPDYOI3MK5NQUU2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,I don't know much about power tools. I bought this to help build a bunch of ikea furniture. The battery has lasted me for days of usage (but I'm not using it 24-7). I would recommend this to someone who needs this for a few things now and then not for someone who would use it daily. It's probably a good power tool for beginners but not someone who works in construction.,"Every now and then, not daily",Style: 20V Drill/Driver KitVerified Purchase,,24,89,1222944,Public
Deborah Frimmel,/gp/profile/amzn1.account.AEY2JCI23IFW3NUJXW6DFLXXH47A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,1.0 out of 5 stars,this drill was defective on the two separate occasions when I ordered it. It was missing a critical part and I returned it for an exchange only to receive another defective drill I had to return. Very annoyed.,Defective,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,9,29,2337497,Public
Leo,/gp/profile/amzn1.account.AFHDLKSO4F2LZTAUIL47TAHMEIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,I purchased this to hang some curtain rods up. It was quick and easy. I had tried to install by hand and it just wasn't cutting it. The tip magnet holds the screw in place while working as well and the different levels of power come in handy. I used it for minimal stuff and it is definitely handy to have around. Def happy with my purchase.,Does the job,Style: 20V Drill/Driver KitVerified Purchase,,35,49,4517938,Public
L. Machado,/gp/profile/amzn1.account.AHYESDU7MI2CJNPRYK6GGUNXCCKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,4.0 out of 5 stars,"Not completely impressed with this item! I do love Black & Decker so I am expecting to be surprised! It does work, that I know... very light weight! Used to the powerful mighty tool! This is not one of them but it will hopefully do for the light  weight house that I am in at the moment... In spite of our current political and health situation, life is great on my side so far! Happy Holidays and stay safe and healthy","not used yet, but it looks small?",Style: 20V Drill/Driver KitVerified Purchase,,0,23,60179625,Public
B. Smith,/gp/profile/amzn1.account.AGZ4SAUNUDKMZOR5BGCPMBUDNPTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"I was surprised that Lowes doesn't seem to carry Black and Decker anymore so I replaced my old B&D 20v drill on Amazon. The exterior box was all torn up, barely held together, when it arrived but the interior box was fine. Drill worked great. The plastic is different on the new one. Lighter? Cheaper?  Not sure what, but different.",Replaced old model of same drill,Style: 20V Drill/Driver KitVerified Purchase,,415,392,40930,Public
Rick L. Wendel,/gp/profile/amzn1.account.AGHRO4APG53QAJPIKRSHMUMYEHZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"Don't need tools living in an apartment per say, but I have a toolbox that's stocked with the basics.  It works fine for anything you could ever do in an apartment.  In a garage, and being a machinist etc. I'd say it will drill any metal you need to drill just fine.  It can withstand heavy use for about 2 hours probably.","Fits 7 1/2"" W x 20"" L toolbox",Style: 20V Drill/Driver KitVerified Purchase,,62,78,5368375,Public
Chewie's mom,/gp/profile/amzn1.account.AHTRZ7OVUJTHSPXHHSCYAMI767TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,I've had this for a few days and am very pleased with it. It is perfect for projects around the house and comes with all the accessories you might need for those projects. Sturdy and lightweight and bonus that it's cordless. I don't mind that it didn't come with a case because it performs well and has everything I need.,Nice drill set,Style: 20V Drill/Driver KitVerified Purchase,,173,158,2526485,Public
P,/gp/profile/amzn1.account.AF6OQVMVWLIKQ5OXR35DWWCJLTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2020",0,1,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,1.0 out of 5 stars,Had to return it because charger kept blinking red and wouldn't charge.  I've read others have had same problem.  Bad battery or charger straight out of the box,Charger or battery died after one charge,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,100,40,2212890,Public
Julie,/gp/profile/amzn1.account.AHUYEZVZX5XW3XTGGBIMNCZJJJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2020",1,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Omg I love it! I’m a girl and Of course there is always something that needs to be done at home and a regular screwdriver is not enough. I love this drill! This is my first drill and it’s very easy to use and very efficient. I actually used it to build a cabinet for at least four hours and the battery did not die. This is a very cool drill and it comes with all these accessories. This is a must buy.,MUST BUY 👍,Style: 20V Drill/Driver KitVerified Purchase,,2,19,9363635,Public
liza2000,/gp/profile/amzn1.account.AELXCCWLGE7QRK4ZDDEUI4Z5RHCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 23, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,great price for this very handy cordless drill. Comes with assortment of drill bits. Light weight. Didn't take too long too charge. Just bought this so no comment on battery life but it is a rechargeable lithium battery. Convenient to use for small household tasks. It is an excellent drill.,B,ack&Decker cordless drill,Style: 20V Drill/Driver KitVerified Purchase,110,335,138068,Public
terry b.,/gp/profile/amzn1.account.AGOA6FG5JJGPMPKAIZXSONJW3ARQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,1.0 out of 5 stars,"had to return it for fear of my life, the thing shot sparks and flames out the back end whenever first turned it on, it did not look like it was suppose to do that! so called CS that nite and they had me box it up right there& then told me to return it and dont turn it back on at all ,so I did and they returned my money so I could try buying another brand or the same, I think I'll try another brand! blk& decker use to be the NAME NRAND you wanted, but I believe ill find another brand! lol","smoking brand, need a less hot item!",Style: 20V Drill/Driver KitVerified Purchase,,3,10,62593673,Public
Jamy,/gp/profile/amzn1.account.AFIYZXS6YFVYA6VERX5JJMXGPBYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2019",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"As first I was nervous, never have use drill machine before. I have been using hammer and nail. First time using it and I am  impressed. Totally worth it.  Battery came in charged. Life just got easier. I have some project in my mind, i think I can do it with this drill machine.",Why didn't I buy it sooner?,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,107,54,769002,Public
Jacque,/gp/profile/amzn1.account.AH7NS6FFUDIOAIMISMMSI4AMVNIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"I received this before a move and it’s a GREAT drill. HOWEVER, make sure you get all the pieces they say comes with it. I didn’t receive any of the drill bits and will he calling the manufacture to get them bc that’s the biggest reason I needed this tool to move and be able to install things in my new place. REALLY frustrating.",Doesn’t come with all pieces,Style: 20V Drill/Driver KitVerified Purchase,,182,32,771992,Public
Cynthia,/gp/profile/amzn1.account.AEJSK5XTAA7UCTK74Z4G7AZ5B7YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"Thank you for viewing my review. We need to assemble a bed also purchased from Amazon. The last step you need an electric screwdriver to finish. First we went to HomeDepot, all the electronic screwdrivers are quite expensive, average 150 one set, maybe they are targeting at more professional users not family users. Then we got on Amazon and picked this one. It's quite user-friendly and easy to use. We finished our assembling job the day we received it. We like this tool set! One thing I need to point out, make sure you put it out of the reach of young kids, because it is so light and with such bright color. Young kids will probably play it as a toy. Bear in mind. Safety is VERY IMPORTANT!",This set is cool and useful!,Style: 20V Drill/Driver KitVerified Purchase,,0,1,62593673,Public
Mary,/gp/profile/amzn1.account.AFXEJGBTZ32ZZVAXVCFGS2Z2ZXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,Just received this drill/driver and it made quick work of installing privacy screens onto our deck by driving 2.5 inch srews into wood.  I don't know about battery life yet since I just got it - but it worked well today.  I do wish it had come with a small case of some kind to keep the drill and all the bits and instructions together so I don't lose anything.,Nice cordless drill/driver.,Style: 20V Drill/Driver KitVerified Purchase,,14,22,4741530,Public
CC✨👩🏻‍🍳✨,/gp/profile/amzn1.account.AFIX5QDBBNJZCLQQAHTMNIEN7NFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,We aren’t the very professional DIY types but there are some things around the house we can do. It’s essential to have a reliable drill that works.  This does the job!  It came obviously brand new with tape on either side to confirm that. It has a rechargeable batterY and is cordless.  Works for us. Happy with the purchase.,Great for Light home use,Style: 20V Drill/Driver KitVerified Purchase,,1613,328,62588749,Public
timesplitter,/gp/profile/amzn1.account.AHHXKYYMNM6SUMETBKUJVGR7L4NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2020",2,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,I love this drill because it's  allowed me to put up seven  sets of horizontal  blinds with a swiftness that has amazed me. The price  was on point also,B&D,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,59,44,1669499,Public
Amazon Customer,/gp/profile/amzn1.account.AH7SIJY6FBIFUTNE7FN4LE72SE3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"My favorite new thing! I'm a new homeowner, also a single mom and this thing was so easy to learn even for someone who had no idea how to do it! Get it, you won't regret it!",Awesome Drill!,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,4,28,15012995,Public
Elaine,/gp/profile/amzn1.account.AFKFKQJXSUSFYATBEG2YAUB23FAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"I haven't used this yet. I got stuck just trying to charge it. It seems obvious, but I couldn't get it to snap in the charger. I finally asked a maintenance man for help. I was doing it right, but I just wasn't strong enough to push the parts together. The next question is whether I am strong enough to hold the weight steady when I use it.",You need to be strong,Style: 20V Drill/Driver KitVerified Purchase,,192,213,124874,Public
Sambid Wasti,/gp/profile/amzn1.account.AEOSYUS4ZOQSD6UOQLYFEV3QN2NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"this is my first powertool. I was looking into things a lot so i completely missed it didnt have a box. ANd apparently, there is not a box available to purchase separately. I guess i should have read better. I have used it for pretty basic ensembles and it has been ok so far.",Its ok i guess!,Style: 20V Drill/Driver KitVerified Purchase,,57,43,3919330,Public
Billy,/gp/profile/amzn1.account.AH5ST3OK53FKE35BMV227S6ZAXCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"We purchased this when we bought our new home. Our previous drill we had had for years, but it was not a drill/driver. This product was the best rated and it did not disappoint. Not only is it lighter than our previous drill but it is also has a longer battery life. I have put up over 6 sets of drapes and blinds without a hitch. This is a product I would purchase again!",Works very well,Style: 20V Drill/Driver KitVerified Purchase,,,,792488,
Agallard,/gp/profile/amzn1.account.AHGKQORAS5QONWJVAEEQNMQXALNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=12,1.0 out of 5 stars,"I really liked this drill, but unfortunately it stopped working for me after maybe 2 days - total working time just a few hours.  If all you are doing is hanging pictures or minor things like that, then it will probably work for you just fine.  If you are doing heftier work like framing, furniture making, etc - then there is too great a risk it will fail.",Stopped working after two days,Style: 20V Drill/Driver KitVerified Purchase,,22,20,2494351,Public
Chad A. Rodgers,/gp/profile/amzn1.account.AGDRLVWVOR6VQYKYK2STONXEDMMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"Did a lot of research for the right home drill, I am impressed great power easy to use good price with extra bits and drills that would not have come with if purchased locally",Great drill,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,22,52,2423054,Public
Paul C.,/gp/profile/amzn1.account.AEA6KNVKGI6SA4Q6FR5KCWPAQFAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2017",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"I had a much crappier drill before this, and the battery would never hold a charge to complete my very simple tasks.  This puppy works no problems, and I don't have to charge it after every use.  Holds up pretty well.Not sure if this would work for heavy duty daily work, but for simple homeowner tasks, it works great.",Holds up pretty well. Not sure if this would work for ...,Style: 20V Drill/Driver KitVerified Purchase,2 people found this helpful,10,38,3873418,Public
Linda from Santa Barbara,/gp/profile/amzn1.account.AGWHPTRGGPWD3PAIFJQVSQ4CVHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"Wish I'd had this long ago.  I'm the handywoman in our family,  the one who does most of the repairs and I'm always drilling and setting screws.  While building raised garden beds,  I noticed my thumb was throbbing most of the time.  This is a game changer!","I bought this to save my arthritic thumb.  So far, so good.",Style: 20V Drill/Driver KitVerified Purchase,,205,133,171121,Public
