author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Dennis H.,/gp/profile/amzn1.account.AHKNGMN3PBGJJNYAS32SJBVIZZCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"they have a violent strobe light feature that hurts my eyes and i do not have epileptic issues, they need to be brighter so dont buy them for the purpose of main lights and measure you room or area before buying them because 32.8 feet is a lot smaller than you would think i do like the wide range of colors but the colors that are lower from the main ones are very similar, they need to be more saturated and also note that if you put them up and they dont turn on then that means you put them in backwards, i had  a very difficult time because there weren't any directions that said how to put them in so if you have them plugged in and they arent turning on then touch one of the black rectangles on the strip and if  the two lights next to it barley turn on then you need to flip the way they are plugged in then press the power button if you are to put them anywhere put them in your room high up on your wall so they get a good area covered by light, these are better for counter tops dim lighting for your room if you want and bordering a bed another thing i liked about them is that they dont get overly warm so you dont have to worry about them burning your house/living space down.Thanks for reading and i hope this reassured you of any concerns.",They arent the best but read this entire statement so you know what you are getting,Verified Purchase,One person found this helpful,52,5,62593673,Public
J.R. Edens,/gp/profile/amzn1.account.AGNS7GVPWUMKZWPXSWEBMHBTUDWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Fantastic lil product!  Pros definitely outweigh the cons and I will explain the cons so you wont have same issue.Pros - Very bright, easy to install, stick very very well ( I cleaned back of tv with alcohol let it dry)Good selection of light functions on remote*Cons- Limited directions (none for remote), not all functions seem to work on remote.Arrows to plug lights to power source only located on one side ( > < ) so your not sure if you are lining the four-pin plugs correctly and if you do it wrong and plug to power it will instantly burn up that strip.....so if you only have one side arrow marked on the power plug side you have to line that arrow up with the “12+” written under the shrink tubing on the male four-pin-plug side.  i know that sounded complicated but its not. Line the arrow up with the (word/letter)  12+v.  You may have to look under the shrink tube on male side plug end but its there.  Good luck hope this helps",Great product limited directions but worth purchasing.,Verified Purchase,,24,27,1748173,Public
KH8,/gp/profile/amzn1.account.AGYIMC7DHIV6NLWVGSBMF3ZXYXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2020",1,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,If you only want to use the two strands maybe but even then not a great setup. You have to cut and splice and add connectors (which you have to buy)! It looks like the old set had connectors and that would be a better set up to connect multiple sets. The picture shows how off color they are once being spliced and connected I am guessing because they cut and reconnected. Just crappy!! Just add connectors to each stand so you can set them up easily! Like I said it looks like the last set had them built on which would have been much better. Waste of money I would look for another brand. POS totally.,Not worth the money!,Verified Purchase,One person found this helpful,67,40,2705707,Public
Charles E. Clauss Jr.,/gp/profile/amzn1.account.AG7Z63HSBIPYUOQOGWQYFPQ3ZC7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"Honestly I love these lights and you get so much for a low price, I always recommend these to customers over my store's LED strip lights. I do have issues with the remote as you naturally want to hide the cord for the led light strip, but it needs to be able to be close to the sensor with the sensor out in the open. This get annoying as you have to have it out a bit or hide it and bend at a weird angle to turn it on whenever you want, inconvenient for when your in other parts of your room away from the outlet for the lights. Also the adhesion is actually pretty decent, but it is still severely lacking for me as if it peels off once then you can expect it to just keep peeling off over and over. Again these lights are amazing and these are the slight issues I have, though it is just based off of how you set up your stuff and how fast and precise you are when you peel off the strip and adhesion it to the wall.",Not Bad Kid.... Not Bad at All,Verified Purchase,,5,23,13989538,Public
Tammy,/gp/profile/amzn1.account.AH72AYG2C63OQ43MU3CFVQ77NBVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"We had high hopes for these cheaply priced LED’s, but you truly do get what you pay for. The remote seemed to work great...until we turned on the tv Roku, suddenly the LED’s were possessed and changed with each press of the Roku remote. Hilarious at first, but got annoying VERY quickly. Attaching the strips to the wall was easy, very adhesive. So adhesive that it’ll rip the paint right of the wall when being removed. The final, and main reason, that we eventually returned these lights is that the connection was faulty between strips. One minute it works, the next it doesn’t, then it works but the colors vary between strips. The only positive, lights were bright and the colors were nice. Overall, crappy product, but super easy return process.",Cheap Product,Verified Purchase,,142,49,854289,Public
Eva,/gp/profile/amzn1.account.AFTNBEQU3AKTE5D4TISDKPPXA5DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,I have just purchased these lights for my daughter because all her friends had them. she said she felt “left out” so I decided to buy them for her even though they were a bit expensive for our family. Setting up these lights were a bit messy but after a long time they were up. When we turned the lights on we noticed right away that one side was way more dim than the other side so we checked the wiring and everything was just fine. Another main problem was that the remote did not work at all so it stayed on this bright white color the whole time. hopefully i can receive a new one or at least a refund.,one side was way dimmer. remote did not work.,Verified Purchase,3 people found this helpful,30,4,10679949,Public
Maiya K,/gp/profile/amzn1.account.AFBHHDFDJ7AGC6JHEVT2VCWX2HXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,"put this up in my room and it looks great. however, the whole strip consists of two strips you connect. and the way you connect them is completely irrational. instead of having a plug or something you can make a solid connection, you have to touch the second strip to the first one and they have to be perfectly balanced on little copper sections or it doesn’t work. and it took me probably half an hour to get them balanced on the wall with tape in a way that they’d work then a few hours later it came up and the second strip wasn’t connected anymore. the lights are great and they work well but trying to connecting multiple strips with such a poor design is frustrating",difficult to connect multiple,Verified Purchase,2 people found this helpful,3,2,62593673,Public
Heather,/gp/profile/amzn1.account.AFP6TMCHTTMXPVS5FFXZ43LAY4XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2020",2,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Received my lights quickly! Put them up already out in my gazebo! Super easy to put up! I used them in my 12x12 gazebo and one box was enough to cover all but one section which is where the screen door is so that was fine for what I want them for! I started mine in the corner at the end of the wheel and moved to the middle of the gazebo so I could attach my two strings together in the middle! I first did it backwards so it was slight trial and error! The second way works much better for me! I tried to include a video of the different colors and different features the remote has but it wouldn’t load! But there are many colors and variance of bright to dim! You can make them blink fast or slow and fade, jump 3 which changes quickly between red , green and blue! Jump 7 which switches between 7 different solid colors!",Bright lights,Verified Purchase,,24,32,1202466,Public
Karla Best,/gp/profile/amzn1.account.AGAACK7QCQO2S5AK6RJNVNEETDYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2019",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I got these to ""lightup"" my sons room. He has a full size ""loft"" bed, and his computer and desk are underneath. We used them to basically line the underside of his bed for a cool effect. (Hes 14 LOL)They are 32.8 feet of lights  which come in 2 rolls of 16.4 They stuck really well, I don't forsee them coming off anytime soon. We haven't played with all of the settings yet, but the remote works well and there are about a trillion different capabilities.. I definitely would purchase again..",So cute. Just as described,Verified Purchase,One person found this helpful,111,51,253344,Public
Mackenzie,/gp/profile/amzn1.account.AFLYZMO3MWRKMO4XPCY3L23ASHUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 29, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"This was BEYOND easy to set up and control! Just plugged two things up, took off the adhesive on the light strip and put on the walls! Took the clear strip off the remote and could begin using it right away! My only issue it that I was sent two rolls in one box and have NO IDEA how to connect the two rolls! So maybe research that before buying, because I’m still lost and trying to figure out how to set up my other roll in my room. Besides that colors are super vibrant and fun to play around with!",Easy to use and install!,Verified Purchase,One person found this helpful,110,24,62593673,Public
R. Gomez,/gp/profile/amzn1.account.AG7AN3BLFT7ZDZUTQZRCTD6676KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Great product. The adhesive is super strong. Expect to do some painting when you take them down. They were fairly easy to install. We purchased separate connectors and connected 4 of them together to go all the way around the room. My only complaint is where the power source and RF receptor are located. When you string them along the ceiling you have to use double sided tape to hold the power supply against the wall otherwise it will pull out from the lights.,Super bright LED’s,Verified Purchase,One person found this helpful,21,71,1630470,Public
Jay,/gp/profile/amzn1.account.AEINMGCOFH4ZLRFBTW3XWTSMGYGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,4.0 out of 5 stars,"I bought these for my teen.  These lights are cool.  My kid put them up all alone so that's a plus.  Giving a teen something to do, am I right?  lolI did use an extension cord to have the lights up high like we wanted.  And some command strips to hold up the box (I guess) up on the wall.unfortunately a few months later the part of the lights stopped working... it's about 4 ft of lights not working.WOMP WOMP...party pooper- so more or less 4ft of the lights don't work.*That is definitely a disappointment*One thing my teen didn't like is the lights turn with the use of her TV remote.So if my kid is watching TV and changes the channel or raises the volume, it triggers the lights 🤦She doesn't mind cuz she has her lights but we should get good quality lights that will last at least 1 yr.HOPING WE CAN GET A REPLACEMENT FROM COMPANY OR SOMETHING.",Flip a coin,Verified Purchase,,1,16,13803386,Public
JosephFlys,/gp/profile/amzn1.account.AEZIISYJL4TLH5OLVHYEQHIZLG4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"These lights were great, the adhesive was very strong allowing me to place it perfectly without any issue and it stays on very well. My little siblings love it and love to use it taking videos on social media changing the colors and dancing making it seems like a like a dance floor. The different features are also great the flash is not too rapid, but a good speed which allow all the colors to be shown without it being a strong annoyance. Now personally out of the LED light strips on the internet I hate the way the end tips look as they do not look similar to the color. This does really well matching it, as we don’t want to show the wire we want to show how well the lights are shown and this product allows us to do that.",Great LED lights perfect for small kids,Verified Purchase,,185,36,5900088,Public
Lexii,/gp/profile/amzn1.account.AE2O7U4LULCGQMPMFSEOEKZ446XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,I didnt know that you couldn't connect these without a rgb connector but still I bought two 32ft and it was two 16ft in each box... I plugged two of the lights into the IR receiver and it almost cover all of my walls but i still need to connect one more roll of 16ft lights so i bought rgb connectors to do so then i should be all set and even then ill still have more left over maybe ill put behind my bed to give my bed a glow.. colors are really bright love the DIYs really beautiful.. People are saying if you connect 3 to one source itll darken the lights ill make a update when i recieve my rgb connectors if I have this problem or not,"""Tik Tok Lights"" 🤣🤣",Verified Purchase,,42,46,62593673,Public
Van Smith,/gp/profile/amzn1.account.AETRWBEGRJZOZZLBRIL44C2YSICQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,4.0 out of 5 stars,I put these underneath the bed and even with low setting just a little bright for me so I moved to INSIDE underneath bed and now they are fantastic. There was enough adhesive so I didn't have to add a thing even after moving still stuck GREAT.  I've had them for months now and a few weeks ago put on a timer so I don't even have to turn on and off anymore.  Only reason I gave it a four instead of a 5 is because the power connector powers both strands of lights. I thought with two strands I would be able to put the other strand in the other room. No. Other strand of lights does me no good.,These work fantastic,Verified Purchase,,120,123,1013935,Public
Emily,/gp/profile/amzn1.account.AHOFOPQVYGOV2OPQTWW5S4A44VVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"These lights are great. They can be used for almost anything. Lighting up your room lighting, your kitchen, even your garage. They will light up pretty much anything where you have access to an outlet. I chose to put mine in my room because I thought it would be a good feature at night so I wouldn’t have to be in the dark or have my big fan light on. With these lights you can adjust the brightness, choose many different colors, and even make your own “DIY “ color. The brightness on these lights are amazing. They light up my whole room when I want them, and when I choose for them dimmed the remote has a good range to where the lights can be dark enough for my room to still be the color of my choice without being too dark. There is a small instruction book included in the box with an easy to follow installation step by step. There is also a section on your remote, that teaches you what each key does. The great thing about this small book is that it includes a “Safety Tips” section and also a “TroubleShooting” section too. If you did have a problem with your lights on the back is a “Contact Us” which has the light company’s name and they provide ways to get in touch with them for questions and concerns. This includes their website, email, and their WhatsApp. They even promise to get back to you within 24 hours and from there will give you their best advice and recommendations to help you get your lights working. This product is amazing and works wonderfully. 11/10 DO RECOMMEND this product!!!",AMZING LIGHTS!!!!,Verified Purchase,,0,7,62593673,Public
Autumn,/gp/profile/amzn1.account.AGMCA27H663MSKNZENIEQ4SCUWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"Your browser does not support HTML5 video.           These are great lights- my boyfriend messes with them all the time when he’s in my room too 😅They’re definitely a conversation starter, and they also just add a bunch more photo opportunities to my room with the different colored light choices. I have a pretty big room and I ordered the 32.8 feet lights. It took me somewhere around an hour and a half give or take. It was definitely a bit of a workout because I’m quite short- so I had to use a stepladder so I could stick them up on my walls 😂For the price, and the amount you’re getting these are so worth it, they add a cool vibe to my room, and guests at the house will come into my room just to see my lights at times too","Good Price, Easy Installation, Great Lights",Verified Purchase,,17,24,2180834,Public
Mario DelMoral,/gp/profile/amzn1.account.AGFT76HTSAM7R7QPEPSPCIRFVMXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2020",3,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"I like our new Daybetter led light strip kit very much. I have the indoor non waterproof kind, they are bright or they can be turned way down low. Installing them was easy, I installed inside an aluminum led light track, to help keep the dust off. I love the way they make our new stairwell look!",Good quality bright led lights,Verified Purchase,101 people found this helpful,155,66,228158,Public
Victoria Plitt,/gp/profile/amzn1.account.AE5S6J72XLRBBFK7MQ5MIBLDIJIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"I bought these last year and had them up for about 6 months or so. They stuck fairly well, but when I was moving houses and had to take them down I noticed in the corners of my room they had been peeling off.My biggest problem was the remote, many of the settings just did not work, such as being able to make your own shades, and I couldn’t slow down or speed up the strobe/ rainbow settings. The colors also did not match the buttons as well as I hoped, I really wanted a nice pink hue and all that would come up when I pressed any of them were white or purple.Other than this, I did love them, they were a great mood setter and very relaxing for me. Will probably look into other brands and shell out a little bit more money for a remote that actually works.",Remote didn’t work very well,Verified Purchase,,2,15,38468434,Public
Amazon Customer,/gp/profile/amzn1.account.AHEL6XFZPWDU7ZQ4TMDEA4M7FEQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,1.0 out of 5 stars,"My daughter wanted to decorate her room with these colorful LED lights. 1st box we received, HALF of the lights DID NOT work. We returned that box and the merchant graciously replaced us with a new box and sent us a return label for the original box. When we received the ""replacement"" box MORE THAN HALF of those LED lights DID NOT work. We've tried everything, even ordering more ""Electrode connectors"". The lights still will not come on. We keep getting a bad batch of LED lights. I feel these lights should not cost more than $7.99-$8.99. This way your money will not be wasted because only HALF of the amount of lights will work.l . I'm about to return this 2nd box and just buy her the little xmas lights. Sorry it didn't work out as planned.",These LED lights shouldn't cost more than $7.99-$8.99,Verified Purchase,One person found this helpful,1,6,21368122,Public
Chris Mc.,/gp/profile/amzn1.account.AE6PADHTHGEOLA4B7WWAEHRPHSVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2019",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,3.0 out of 5 stars,I hooked up the strip and it stopped working within 15 seconds. I ohmed out between every wire from one end to the next and the black wire was open. I was able to plug in the little 4-pin connector to the other side and it started working. Funny thing is the tv remote and the roku remote make the lights change colors!!! My daughter thinks it's hilarious but it's a small pain in the rear!!! I would only recommend these if you are cheap like me and want to save money but be prepared to deal with imperfections in stability.,Stopped working within 15 seconds!,Verified Purchase,One person found this helpful,6,22,5015643,Public
Domino355,/gp/profile/amzn1.account.AHHZJVHGYJRJN3ELG5IQBSUSTVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,3.0 out of 5 stars,"Although I was extremely excited for these lights as the reviews were decent, I am rather disappointed with the product I received. We had tested one of the lights prior to adhesion, and spent plenty of time setting it up on our wall. However, once both lights were connected, we noticed that the entire first row of lights (red, orange, et cetera), as well as the purple and pink lights were not working. We found out that the issue is solely with the left circuit/adapter because when we unplugged the left side, the set of lights connected to the right side would show all the colors. Even when we connected the other light to the right side, all the colors would show. I don't know how this issue can be fixed without receiving a new product/a new adapter, and it's frustrating that we had to go through all the effort of putting the lights up. I would like if DayBetter could help us figure out a way to fix the situation.",Issues with light settings,Verified Purchase,One person found this helpful,1,6,62593673,Public
MBowman,/gp/profile/amzn1.account.AEDU5WCGZVCG2CSIKPVWD7RGMM2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,I bought these to go continuously around my daughters room but it’s two separate rolls with no way to connect the two rolls and make them continuous. What a crappy design to only be able to go so far and not be able to connect the rolls together or expand the lights. It uses like 1/2 the roll just to go from the outlet up the wall to the ceiling and then you’d have to have to waste that same amount on each roll because they don’t connect. If you aren’t going to allow the rolls to connect then it needs to be one continuous roll ... very misleading.,Misleading length,Verified Purchase,,23,35,4523321,Public
WiPi504,/gp/profile/amzn1.account.AHEUCBP2CGOYFIZ4DOGO5TNYT5PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,"I happened to get a fluke box. It looks like these would be normally pretty amazing. But unfortunately  when I opened my box it looked like they had already been used, then pulled down, crumpled up, thrown in the box and returned, then shipped to the next buyer. The ends of the led tapes looked like they had been torn too. The remote didnt work, it looked like the battery area had been taken out, so no battery. Tight now I'm stuck on returning them because of the quarantine in my city. I don't have a place to print out the return label, and I cant just do the easy peasy kohl's drop off ( kohl's is closed). So I'm annoyed and then I went back to see if I could make them work for me. but NO. So I'd love a set that works but we shall see.",Flukey set. Maybe a different one,Verified Purchase,,3,15,6622623,Public
Angelica,/gp/profile/amzn1.account.AG7RMOO6EMG4T2ZXRNX4BOIHCNYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2020",3,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"Let me start off by saying this product is AMAZING!!! I bought 3 boxes of these light strips. It DOES NOT come with connectors so if you buy more than one box you have to order it additionally.The adhesive is VERY strong, i kept on misplacing it and re did my room about 3 times and its still strongly sticking to the wall as if it was the first placement!When using the connectors i realized one of the strips of lights was different. I read MANY reviews about this “defect” but upon googling it and asking around i realized it has NOTHING to do with the lights! Its the connectors. Sometimes the connector pins are loose so the connection to one light strip to another gets a bit funky, so just switch it out for another connector (the ones i got were a pack of 10 for only a couple bucks) and that fixed the issue right away.All my lights are now in sync and its VERY bright and beautiful!",Light strips were different colors & how to fix it,Verified Purchase,,2,10,11000667,Public
Danielle,/gp/profile/amzn1.account.AG4NWKSFIPQWZXUF7PES55B3JFFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2020",2,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,"Your browser does not support HTML5 video.           The lights came and they were exactly what I thought they would be. I bought two sets, and cut one strip, and added strip connectors to one of the strips so they could fit to the wall that I desired. If you are to use the connectors you need to take the adhesion off of the back of the strip where you are putting the connector. They worked perfectly. They all have the same color, none are dimmer or brighter. The adhesion is strong, although I think the way they advertised it I think the adhesion could be stronger. I feel if you were to move them (which I did) more than once you may need double sided tape. I recommend clear double sided gorilla tape and cut it in half so it’s the same size as the strip itself. The DIY’s are a little confusing and idk if they work Im still working on it. Other than that all the buttons work. The brightness brightens up my whole room without it being entirely too bright.  With two 32ft strips. You need to be close to a power outlet when you connect the two strips to eachother which is a downside since they are only 16ft long but if you buy the connectors, you can buy t-shaped ones, l- shaped ones and just the regular ones.  With one box of 32ft strips I just liked them so much I had to order another box:). The only odd thing is I bought the same box within like a week and a half of eachother and back of the second pair I bought was much sturdier, had a different color, a thicker cover on top of the adhesive, and I feel the adhesive was just a tad bit stronger.",The lights exceeded my expectations,Verified Purchase,,11,3,62593673,Public
Melody,/gp/profile/amzn1.account.AGOHM5ZAIZ4IIBG6M4AMJEBNX2ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"Worked great when I figured it out. The key that does not get mentioned is making sure when you plug in the lights into the box wire things, they’re facing the right direction. So if it doesn’t turn on and everything else is right, try turning them, one side from facing you to facing the wall, and for both and keep trying until it lights up- that’ll will be the right direction. I loved them when I first hung them up, however it KEPT peeling off no matter what and was difficult with the heavy box and short wire. I couldn’t keep climbing to hang the lights everyday, so I just put it in the middle of my room versus at the top. Sad it’s not the tik tok set up but it’s better than how I had them for a while which was simply hanging off the wall. Wouldn’t recommend cause it peels so bad and it’s really annoying but I dropped $40 so I’ll make the most of it.",Good if you don’t care about peeling..,Verified Purchase,One person found this helpful,2,4,62593673,Public
Abigail Turner,/gp/profile/amzn1.account.AFP5ZEOLL3FLRAPPHVBNVVGNCASQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2020",2,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,4.0 out of 5 stars,"I got the 32.8 ft bundle, with two rolls. They both worked in sync when I tested them in their packaging, both showed all the colors. Putting them up was easy and they hold well. But when I tested them again when they were on my ceiling, only one strip showed all the colors, the other strip did not. The small pronged connector had detached from it's soldering, and when I went to plug and unplug it, the connecter came off completely. I don't have a soldering iron, nor do I know how to use one, and the strip was already on my ceiling so I'd have to take it down to solder it but then it would not stick again. :( I also missed the return window. But the one that does work, works great!","The one that worked, worked well!",Verified Purchase,,4,16,7931359,Public
