author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
A. Smith,/gp/profile/amzn1.account.AG7FVTDQIL7Z7B7DIO2YGJ7HSADQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"This product sticks up about two inches in the drain, no biggie, but if it catches even a few hairs, it then acts as a plug and your standing in filthy water while you shower. It is not that easy to clean either. I find I have to clean it every shower. All in all just ok.",Acts more like a plug than a hair catcher,Color: BlueVerified Purchase,2 people found this helpful,392,46,262424,Public
JD DaWildman,/gp/profile/amzn1.account.AF7FTH2MLQEAMNSCZNWVA7237JBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,"This product works quite well. It came as advertised and after using it for over a year, we are about to order a replacement. While it is easy to clean, it also becomes quite nasty, as you can imagine, from all of the soap scum, hair, and dirt it catches.We have a house of 6 and this little gem has kept my bathtub from becoming clogged, as long as the wife and kids leave it in place or clean it and put it back in place when it becomes full.It works as advertised and while it was a little small for our drain hole, we were able to tilt it to the side and keep it elevated enough for it to work as it is supposed to. I would order again, as I am about to at the end of typing this review, and I would also recommend it to a friend.",Works Well,Color: BlueVerified Purchase,,31,21,7230626,Public
Grammy2,/gp/profile/amzn1.account.AFIORZEPBBQFKH5WPLR5KBYKNYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,"Omg!  I love this thing!  I sent one to my daughter-in-law and grand daughter. We all have long hair and shed in the shower. I have a drain with a plug that screws down. It has broken off and there is only a metal piece sticking up. I couldn't use regular hair catchers because of it. This is open at the bottom and allows me to put it right in the drain. It's perfect. Apparently, hair conditioner doesn't dissolve when it goes down the drain as one would think. I think that's why it's so slimy and gross when you have to clean the drain. Anyway, you could clean this every day or every couple of days. It is so easy to clean and not gross. The hair conditioner is also left on it. It just wipes right off with one little square of tissue paper. One of the most functional things I've bought in years.  I know longer have to have my husband clean the drain.  Joy joy!",Omg!  I love this thing!,Color: GreenVerified Purchase,One person found this helpful,205,67,503260,Public
A. Reeve,/gp/profile/amzn1.account.AETKDRN3RVLMPLFNK7JG6MSEQS6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,1.0 out of 5 stars,"I used to have to clean big globs of hair out of the shower drain every other month.  But now thanks to Tub Shroom, I do it daily!  Yes, Tub Shroom catches the hair, but then it clogs.  And, it's not easy to clean.  Maybe it would work better if my drain was deeper for the device to set into, but I didn't see that recommended.",Nope.  Try something else.,Color: WhiteVerified Purchase,3 people found this helpful,35,26,4400543,Public
Josh,/gp/profile/amzn1.account.AGFULOHKJWATS6VAIDD7HUL2MZJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"I'm pretty blown away by how well this thing works. It's one of those genius ideas that are so simple,  you wonder how you didn't come up with it...lol. We recently got out tub drain cleared and they said that it was just some hair. So I bought this, why not. It is insane how much hair comes off my wife's head. This little thing seems to catch every bit or it. It's really easy to clean the hair off. And for those who wrote about mold and mildew, i just took a mold and mildew cleaner, sprayed the tub shroom, before in used it, let it dry and i have not noticed and stains, mildew or mold on it since. I highly recommend this product if you worry about hair and debris clogging your drains..brilliant design",Brilliant!,Color: WhiteVerified Purchase,,34,28,2684534,Public
Mainemom,/gp/profile/amzn1.account.AFWGNZH5DPBOMMF6QH2XB4RAL3DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,2.0 out of 5 stars,"I have used the Tubshroom for a little over a year, and while it does great at catching ALL hair in the tub, it also catches everything else.  Conditioner, soap scum, teeny tiny hairs, anything that might come off you while showering all gets caught somewhere in the Tubshroom...for you to clean out.  Although we've cleaned off the hair after every two showers at least, it remains clogged with conditioner and soap scum and whatever else.  Really cleaning out the clogged holes is nearly impossible.  I've had to periodically soak in bleach or hydrogen peroxide, scrape the inside with a toothpick and jab through all the clogs within, and I still can't get it clean. Dealing with it is gross. This thing truly catches everything, but some things are meant to just go down the drain!",Some things should go down the drain,Color: GrayVerified Purchase,2 people found this helpful,19,13,5144173,Public
Steph,/gp/profile/amzn1.account.AHW2A6FM2ZQELW665DQCIJUVVEZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"I have very long, thick hair and have had poor luck with all shower drains and hair traps so naturally I wasn’t expecting much with this but what a game changer! This product doesn’t look like much right out of the box but just plug it into your drain and watch the magic happen. The cleanup is what really has me jumping on here to write a review. Literally takes 5 seconds to peel the hair off and it looks like it’s new out of the box again. Soo happy with this product.",Five Stars All The Way!!,Color: GrayVerified Purchase,One person found this helpful,46,37,3846438,Public
KarinMarie,/gp/profile/amzn1.account.AEOZX2HAQBSLGP2RNS77MLUY7QJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"We purchased the TubShroom a few months ago after years of trying a variety of other similar solution products. I have very long hair, so it's always been an issue. This is hands-down my favorite solution. It looks clean when in the tub because the hair catches beneath the topper. Other varieties the hair catch is right on top where it is most visible - GROSS! Typically I let the tub dry out for the day and then in the evening pull it up to remove the hair. I can typically tell when this is needed as the tub drains more slowly. As this is our main showering area I maybe clean it out once a month. However, if you have several long haired folks using the shower I suspect it would need more regular cleaning. Lastly, when I'm cleaning the shower I like to soak it in a bucket of cleaning water to get soap scum off and for general cleaning purposes.",Best Shower Drain Protector Yet!,Color: GrayVerified Purchase,One person found this helpful,210,119,152105,Public
Amazon Customer,/gp/profile/amzn1.account.AFSO4JAK5VEHBWI6Y4NXAQIGNBOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,3.0 out of 5 stars,"Maybe it's our tub, but the holes in this product don't seem to be large enough to allow normal water flow. Consequently, within a minute, you're taking a shower in a puddle, then a pond, then a lake. Since, for me, the purpose of a shower is to get clean, standing in inches of dirty water isn't part of my plan. My family apparently didn't like it either because they kept taking it out to take a shower and then putting it back in when they were done. Definitely not the purpose of purchasing this product.",Holes aren't big enough,Color: GrayVerified Purchase,One person found this helpful,7,19,5245559,Public
Nikki,/gp/profile/amzn1.account.AEM4FJFNI5KHP2FOFM3G7FHOPFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,1.0 out of 5 stars,This product came to me bent and I was never able to get it to it’s original shape. It let hair down my drain and clogged it within two weeks. I have to throw it out beacuse it was worst than my usual product. Also the material started to warp and became an even bigger hassle than help.  Will never buy again!!!!!!,Will Never Buy Again!!!!!,Color: GrayVerified Purchase,4 people found this helpful,231,59,61502,Public
Diana Dupree,/gp/profile/amzn1.account.AFPRSDQGZUXMUM54B7YHN7ZPYSPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,1.0 out of 5 stars,I originally gave this product 5 stars but this was before I had really used it. After awhile the Tubshroom gets mold on it. I tried to clean it with bleach but it still wouldn't come off. I have to clean it every other day or it gets clogged up and the water won't drain. It's disgusting to clean with the wet hair and soap residue plus it doesn't come completely clean. Im throwing it out and going back to the metal drain insert.,Not great,Color: WhiteVerified Purchase,2 people found this helpful,22,54,79008741,Public
debbielovesbooks,/gp/profile/amzn1.account.AHPEZJQEHDMXGOMJLQWDSH6SYDWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2016",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"Update:OK, I have been using this product for a few months now and I cannot recommend it highly enough.  It works great!  I have not had to put drain cleaner in my tub drains even once since using this product.I have to admit I was skeptical about this product.  I have tried so many other products to prevent hair from going down the drain and they never work.  I was very happy to find this product worked exactly as described.  It is easy to install and really does keep the hair from going down the drain.  The hair is very easy to remove unlike some other products.  I highly recommend this product if you are having problems with clogged drains or slow drains due to hair loss.",Amazing Product!,Color: BlueVerified Purchase,5 people found this helpful,49,42,3068051,Public
Tom,/gp/profile/amzn1.account.AF3L6IAQK76SIU5RGX6MLN2KBROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2017",0,1,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"I received this product and it fit perfectly in my drain with no fuss.  I picked it up because, while I have a full head of healthy, strong, thick hair, a clogged drain is not worth the risk.  Plumbers are expensive!Two days later during my morning shower, my bathtub was filling with water!  ""That's weird."" I thought. ""The TubShroom must have slipped farther in, and started plugging the drain.""  When I removed the product to examine what the problem was, what stared back at me was pure terror incarnate.  The TubShroom was ENTIRELY wrapped, from bottom to top, in a thick layer of someone else's hair!  This is especially concerning to me, as I currently live alone, which means clearly someone has been breaking into my house when I'm not home to use my shower!I have contacted the police to let them know that a mysterious, possibly balding individual has been breaking into my home when I'm away.  While the police seemed skeptical for some reason, they assured me they'd ""look into it.""  I have my doubts, so I've also begun investing approximately $1200 into an advanced surveillance system for my bathroom.  Hopefully I can finally catch this shower invader and be able to once again sleep comfortably at night.Thank you, Juka Innovations, for your fantastic product.  Without the TubShroom, I might never have noticed anything was amiss.  Who knows how long this person has been using my shower before I got the TubShroom?  I shudder to think.",Helped me discover a home intruder.,Color: GrayVerified Purchase,5 people found this helpful,5,2,21511036,Public
cyrus,/gp/profile/amzn1.account.AHI7WK356HNALBGM6BT4ON4EUQRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2017",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"I am SO happy we got the tubshroom! I had a baby 3 months ago, and the post partum hormones make my hair fall out by the bunch! I could probably make 2 birds nests with how much comes out! (I still have tons of hair thank goodness! 😊)Since I lose SO much hair, it is impossible for the water to drain like normal even with the tubshroom. So yes, the water backs up on ME in the shower. After every shower, I wait for the water to drain to take all the hair to the tubshroom, I use a papertowel and throw away the hair. I then rinse the tubshroom and put it back. Every one in this house is so happy bc I don't leave hidden clumps of hair every where! I use the shower head and wet thh entire shower to take any little hair down to the tubshroom. My shower is clean!!No one else has water back up on them. I have two girls, and a husband with long hair, it flows freely since they're not losing an absurd amount of hair.",It works great!,Color: GrayVerified Purchase,9 people found this helpful,223,60,137370,Public
PernRider,/gp/profile/amzn1.account.AEDB3KMHXRX467UZGQLM4XH65DPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2019",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"My entire family has long hair (three daughters, myself, and a fiancé with a beard down his chest!), and I was constantly having to battle with clogged drains in the shower. After purchasing this nearly two years ago, I have had almost NO fights with the drain! The only issue I ever find is simply having to clean it between showers, because it WILL act as a plug if it’s fully inserted into the drain rather than left raised, and if the hair is not cleaned from it. I swear by it now, though, and no one in the house showers without it...or they have to deal with ME, because I can’t stand snaking the drain or having to use Drano! (Admittedly, that still does happen at times, but it’s gone from every couple of months to maybe twice a year...we have a LOT of long hair!)","It’s been a lifesaver, no more Drano or snaking hair from the tub!",Color: GrayVerified Purchase,One person found this helpful,1,4,12824673,Public
Stephen Cummings,/gp/profile/amzn1.account.AGOT2UVLXVRTUYT32F2WORPLTRDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2017",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"You know how sometimes you see things online, and you wonder to yourself..... is this really that magical? Welp, this is. I have used the metal mesh strainer and those gets nasty and rusty in Seattle so I decided to give this little thing a try. Sure enough, it works as it says it does. I usually let it dry overnight and remove the hair the next day as dry hair grosses me out less than wet. I just use a tissue paper to grab the hair, and since the tubshroom is flexible, it doesn't rip the paper like it would if you were to try and clear a metal strainer. Gotta say, this is one of the best home purchase I've made in the last 6 months. Highly recommend (and great for stocking stuffers)!",It really works!,Color: BlueVerified Purchase,3 people found this helpful,34,8,5095005,Public
laura,/gp/profile/amzn1.account.AHJ6Q3KKBFDB5GTHLBYEOBLWW4JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2019",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,2.0 out of 5 stars,"So I purchased this because I’m tired of buying chemicals to clear my drain. It says it catches every single hair every time which is true. However, let’s talk this through. If it catches every single on of my hairs as I shampoo my mid length hair and then soap up to wash, the water backs up into the tub because it can’t filter through the clogged up tub shroom. Now my feet are soaking in grimy water and my bathtub has a stubborn stuck on soap scum ring. And yes, I do clear it after each shower. It is slimy with shampoo, conditioner, and soap. I’m not impressed.",Yuck!,Color: GrayVerified Purchase,One person found this helpful,29,50,1110836,Public
AnaMarie,/gp/profile/amzn1.account.AEVWW3MRTT62URMLKRQZM2COKZBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2019",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,"I was really excited when this arrived.  I cleaned the drain and installed this right away.  I pulled it out to clean after 3 showers and it was amazing how much hair was there and how easy it was.  Then I waited about 4 days to clean it, and I noticed the bottom had misshapen and it was more difficult to get the hair and soap residue off.  This has gotten worse every time I pull it out to clean it.  Yesterday I noticed the water not draining well even though I'd just cleaned it 2 days prior.  When I pulled the Tubshroom out I noticed the drain was full of hair and soap scum debris.  In less than a month of use the drain was in the same condition it used to take 3 weeks to get to.  Yes it stops some of the hair and debris but not as much as advertised.  I was disappointed to see how deformed it became and how much was still getting through.",excitement turned to disappointment,Color: GreenVerified Purchase,One person found this helpful,4,15,5395245,Public
Nicki Bunt,/gp/profile/amzn1.account.AG7AOS3EMKF5Q3FSJ5FX2MKLMX3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2016",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"A girlfriend of mine recommended this product to me as a joke because she knows I'm constantly pulling hair from my clogged shower drain. I really don't understand how I possibly lose so much hair in the shower, but it's been a huge problem for years. I figured I'd give it a try and I could not possibly be happier!This TubShroom fits perfectly in my bathtub drain. It just slides right in and it's ready to start collecting the hair! I cannot believe how well this product works!! It literally traps every single hair that tries to go down the drain.I pull it up and wipe it clean after every other shower or so. I've found that the hair is easier to remove when it's still wet. When wet, I just use some toilet paper to grab the hair and it all comes pulls right off together in a big clump. If you try to remove the hair when it's dry, it's a little more difficult as the hair tends to stick to the rubber and get stuck in the holes. I've been using this for about 2 months now and I have had ZERO problems with hair clogging the drain!! Absolutely awesome!!Highly recommend this for EVERYONE!!If you found this review to be helpful in any way, please click the ""Helfpul"" button right below. Thanks!",Holy moly this thing works!!,Color: GreenVerified Purchase,2 people found this helpful,959,289,17903,Public
Neilson Vo,/gp/profile/amzn1.account.AHF7Q6HLJHJ2L5YS4REG2CH5WOVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,1.0 out of 5 stars,"I have used this product in my shower since moving into my apartment. I never once showered without it and cleaned it religiously. Unfortunately, hair still built up in the drain and caused the tub to fill up several inches after each shower, taking almost a full day to drain. After calling the plumber, it only took a couple minutes to reveal that the source of the clog was simply hair build-up. Evidently, this product did not work at all.",DOES NOT WORK. Plumber described excessive hair as sole source of clog.,Color: BlueVerified Purchase,2 people found this helpful,11,13,10886579,Public
Dabbzy,/gp/profile/amzn1.account.AF46DY3SL5NAR34HWB723F5IM4FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2017",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"This thing is amazing if you have a lot of hair! I can't tell you the times I've stopped our shower up with my long hair and had to pull out what looked like a dead rat from the drain line. This thing catches the hair, you clean it off and toss it in the garbage and your drain line stays clear. I've just got to say, one of the best inventions ever for anyone that doesn't like to clear out drain lines of nasty, slimy globs of hair.","Amazing Little Gadget, Must Have!!",Color: WhiteVerified Purchase,3 people found this helpful,186,103,258878,Public
Robert Verburg,/gp/profile/amzn1.account.AFQJFMZUC76BYJA2DOJGPLZUDKOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,4.0 out of 5 stars,"This has been amazing at preventing shower clogs.I have two persons with long hair and a short haired dog that sheds in a bath like he has been pranked with Nair.This catches all the hair and prevents drain issues.The only down side is the bottom of the tubshroom is now stained with mildew despite the rest of the shower being clean.You only see the stain when you remove it, but it has resisted all attempts thus far to remove the stain.I will continue to use the tubshroom and will replace it with a new one when it is no longer functional.","Hair today, gone tomorrow.",Color: WhiteVerified Purchase,,30,62,3994933,Public
Book/Moviefreak,/gp/profile/amzn1.account.AGPFPRUBXXX65L6NCPFRYOC33JZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2018",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"I am absolutely stunned by how well this little gizmo works!  I have never seen my drain swirl like this makes it do, and never have I not stood in water while showering until I installed this little gem.  It is AMAZING!!!  Whoever thought of this and created it is a certified genius!!  Thank you, thank you, thank you to the genius who created this.  When I get my walk-in shower done, I hope to find the ShowerShroom to purchase for it.  I also need to get the SinkShroom for both bathrooms.  Never again will I have clogged or slow draining drains again!  By the way, I find it easier to clean this gizmo when I get out of the shower and it is still wet with fresh hair that has come off my head.  I've cleaned it both ways now (wet and dry), and I have to say that cleaning it while still wet is the best.",This WORKS!!!!,Color: GrayVerified Purchase,,343,349,69183,Public
Straysod,/gp/profile/amzn1.account.AFKE5VSYAOCMLX7Z4C2ZQFLI3M4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"This is by far the best drain protector I've ever tried. It seems like it catches pretty much 100% of hair, even short hairs from shaving your legs/underarms. I'd definitely recommend removing the caught hair every couple of days--because it's so good at grabbing hairs it fills up pretty quick. It is super easy to clean when dry, but because I take showers in the evening and my spouse takes showers in the morning, it never really has time to dry for us. If you're super squeamish, that might be a problem, but I just grab a few squares of toilet paper and pull off all the wet hair at once and it doesn't bother me at all. It doesn't really impede the flow of water at all, either, unless you let it get way way too full. If you use a lot of product in the shower it will eventually get a buildup of soap/conditioner/whatever on it that can be a little gross, but I just take it out and wipe it down every week when I clean the bathtub.",Extremely good at catching hair,Color: WhiteVerified Purchase,,83,12,10293173,Public
Karen S,/gp/profile/amzn1.account.AEMDMNRJA3TWXVWIOC2TVMWDAAMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2020",0,1,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=17,1.0 out of 5 stars,"I didn't even make it through one shower. I use a suctioned bath mat to prevent slips.  Within a couple of minutes I was up to my ankles in water and my bath mat was floating making the whole shower hazardous.  I turned the water off, pulled the shroom and tossed in the garbage and replaced it with my tried and true small mesh strainer that came with a set of 3 and cost about $1.00 - it never fails to catch hair.  Sorry I wasted my money on this.",Does Not Drain Well During Shower,Color: WhiteVerified Purchase,One person found this helpful,82,57,1000265,Public
Keynotes,/gp/profile/amzn1.account.AHQCPN5YODLEQQ6ILPX4PD3HKEMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,I bought this and the plastic strips with the teeth to clean the drain out in my bath tub. I shed worse than a dog so I had quite the build up. I got the drain cleaned out and then stuck this in. It fit PERFECTLY. After a shower I pulled it out and was shocked how much hair it caught. Where has this been all my life?!? I highly recommend. I remove it to stop the bath tub from draining when my daughter takes a bath (use the old fashion stopper.) But it is super easy to stick right back into place. I plan to always have once of these in my bath tub drain. Now to find one for the bathroom sink :),BEST PRODUCT OF ITS KIND,Color: BlueVerified Purchase,,16,43,4750681,Public
Addleton,/gp/profile/amzn1.account.AHU7GCHX3PL4EAOJBREL6ZUACAFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"My sister and I have very long hair (waist- and hip-length respectively), and we've tried tons of different hair catchers. Most of them worked in the sense that they caught the hair, but they failed miserably in the letting the water drain department. This thing catches all the hair while still letting the water drain so I'm not left standing in a puddle of icky water at the end of my shower. It is also INCREDIBLY easy to get the hair off, and so far, I haven't had any issues with it getting gross or dirty. I DO clean it after every shower though because it can only handle so much hair, and I have a lot.I think it worth noting that I had to clean all the other hair catchers I've tried after every shower as well, so I don't consider that an issue.",Where has this been all my life?,Color: WhiteVerified Purchase,,52,35,2925766,Public
Cassidy rill,/gp/profile/amzn1.account.AEF7EH4CCKE2NSZPGYLGVWXCPXFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"Was a tad bit skeptical, you know, as seen on tv products can be a hit or miss. I'm very happy with this tubshroom. I have long hair and always lose a lot of hair in the shower. I moved into a new house and the drain cover they had clogged every single time I showered. It was annoying and gross. I use a thick conditioner and that mixed with hair left a nasty hair ball that was visible the entire time. Since I got the shroom I haven't clogged the shower yet. It catches my hair but I don't have to look at it until I clean it off. Also I think the design allows the conditioner to pass or at least dissolve so it's not assisting in clogging my drain. Overall very happy. Wish it came in pink, but that's my own problem. I got the grey color.",Perfect,Color: GrayVerified Purchase,One person found this helpful,126,88,97243,Public
