author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Amazon Customer,/gp/profile/amzn1.account.AHFKW7WDFH2QZADNZUCE3CX2SX6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2016",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,2.0 out of 5 stars,"Maybe I just dont have the patience to figure this thing out, but it seems to me that it's just not worth it. It's pretty big and takes up a lot of counter space for starters. Which isn't really a deal breaker since crockpots also take up a lot of space, but I figured it's worth mentioning. I got this because I clearly misunderstood the advertised cooking times. I thought a recipe that claimed to take 35 minutes really only took 35 minutes! (plus 10 minutes of prep time of course). Unfortunately, it takes 10-15 minutes for it to come up to pressure, 35 minutes to cook, and potentially up to 20 minutes to release pressure. In the end, it's just doesnt do what I needed it to do and I am returning it. If you are buying the Instat Pot for the purpose of giving you more a more hands off cooking experience; maybe to free up your hands/time so you can do something else, then I could see how this would work out for you. But if you are considering buying to make cooking ""easier"" and all around ""faster"", it's not really worth it IMO.",It's pretty big and takes up a lot of counter space ...,Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,37 people found this helpful,120,33,1921800,Public
donelle fuhrman,/gp/profile/amzn1.account.AG4HCM4A4VJPM4CXFW4AJGSP44JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,2.0 out of 5 stars,"Worked great when while it worked. I uaed it maybe 6 times and in the middle of cooking in it, it just stopped working and won't power back on.",Worked great when while it worked,Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,63 people found this helpful,,,79013152,
kerry prejean,/gp/profile/amzn1.account.AE7CM7TQKQ66PY434DU5DOH2L7JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",1,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,1.0 out of 5 stars,lid dropped and broke with cheap plastic coating. Manufacture and insurance both denied the claim. Lid cost more that the product itself. Amazon its terrible that you would put up with these type of companies.,junk,Size: 6-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,23 people found this helpful,,,732151,
Regular Joe,/gp/profile/amzn1.account.AH2XDUBD6OEVXUOXMYG4MOKGPG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,4.0 out of 5 stars,On third use stopped working.Went to return/replace it 1 day after 30 days.Doc says bought 08/03 tried to return 09/03 but the seller replaced it.the Replacement has been used extensively with no issues.,"Broke after 30 days, no replacement.",Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,59 people found this helpful,,,2765410,
J48,/gp/profile/amzn1.account.AFE4C6ZPH2UQCL4JJFRO4NTXK3DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,4.0 out of 5 stars,"I took a chance on this not knowing much about it.  The reviews were all positive and I have not been disappointed.  It reminds me of a small Presto electric pressure pot I had 35 years ago and I cried when it quit working and I couldn't replace it.  It took a long time for someone to come up with a replacement, but I'm sure glad they did.  I've used it at least twice a week since I got it.Update:  I tried my first effort using it as a slow cooker.  It's been 4.5 hours and I can't get the temperature to rise above 164 degrees.  Definitely not hot enough to cook meat.  I had intended to get rid of my slow cooker, but I can see that I still will have to use it.  They shouldn't advertise it as a slow cooker if it doesn't perform as such.  I'm still entirely happy with it as a pressure cooker.","Works great as a pressure pot, but not at all as a slow cooker",Size: 3-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,29 people found this helpful,371,239,1374025,Public
RogueValGal,/gp/profile/amzn1.account.AESNF4WMRZ2DWC5NHYKFTY4EZ6ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2018",1,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,5.0 out of 5 stars,"Boy do I love my IP. I made the Savory blue cheese cake among other things using the 7” springform pan. Have cooked chili, chicken stock, soup, quinoa, potatoes etc. It’s great for just sauté and “regular cooking” not just pressure cooking. I have the IP Miracle cookbook too. Lots of internet sites offering tips & recipes. It was a smart purchase for me & my small kitchen. It’s like having an extra burner I can plug in somewhere else, leaving more room in the kitchen. It put fun and “adventure” back in my cooking. You won’t be disappointed if you buy one. Someone with really limited kitchen (or no kitchen) could do just about anything with this appliance. Really! It is so versatile & efficient! And Safe!",Wonderful Versatile Cooker,Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,39 people found this helpful,,,25602,
Gram,/gp/profile/amzn1.account.AESCOKSFEMF326T2FNVYRA7HMY3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,1.0 out of 5 stars,I have an older instant pot and love it!! Thought I would get another because need 2 some days. I ordered a new one used it 2 times and could not get it to work after that!! Loved the new lock system but the rest of it is JUNK!! What a disappointment!,Junk,Size: 6-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,20 people found this helpful,111,89,81327,Public
Kaylyn Harding,/gp/profile/amzn1.account.AGDMS3HE57ALIIM3CSH7AH55UR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,1.0 out of 5 stars,"This delivers. On everything. You want to cook it? This baby can handle it. I put in several packages of chicken thighs that were frozen into blocks. I added a few minutes to the preset poultry setting and it cooked all of them through so quickly! I love this and if it wasn't so expensive I'd buy another in a heart beat. I'm sure you could do gourmet meals with this, but I'm more of a dump it and forget it type of gal, and this thing makes dinner a breeze!! I can't emphasize enough how amazing this thing is. GET IT! It's not possible for you to regret it!Update: This doesn't come to pressure anymore. I Googled it and I'm not doing any of the common mistakes. Everything is clean. I've done manual vs a preset time. Its not too much liquid or overly full. However now this only burns the bottom food and doesn't cook the rest at all. it will not pressure cook. At all. I'm going to try to contact the makers to get a return. Such a disappointment.",Doesn't last,Size: 8-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,37 people found this helpful,,,192639,
Mitch Dougan,/gp/profile/amzn1.account.AE7RX4IHLO6C6ZHLJDL6DJJQ3EHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,1.0 out of 5 stars,"I just received my purchase of this product and while I have yet to use it, I am sincerely disappointed. None of the accessories that were advertised to be included were in the box.  I am missing the two serving spoons, measuring cup, steaming basket and recipe booklet.",Missing Accessories,Size: 8-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,23 people found this helpful,,,1354328,
Vincent,/gp/profile/amzn1.account.AGMWACNMAG74AXBF7IJ22IOZSZPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2019",1,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=12,4.0 out of 5 stars,"Got this because I heard it's very versatile and replace a lot of kitchen appliances, saving up space.After trying it out, this seem not to be entirely the case.For example, it does not cook rice wellMy family consume rice several times a week, and thought this would be a good rice cooker replacement. Sadly it wasn't. After experimenting and researching different methods; i couldn't get the right texture. Either it's too wet, too dry, or not consistent throughout.My main rice cooker is still my Zojirushi 604976 for reference/comparisonAfter using it for several months now, found it only good for making wet, moist products like soups, stews, curry and chili (wet/soup style).Basically makes for a good crock pot. Downside is there's no glass lid, but cooks contents in a shorter amount of time.What the insta-pot is really good at is being a rice porridge maker. Makes rice porridge way better than my Zojirushi rice cooker. This is the main use I have for the insta pot at the moment, aside from some soup recipes.For actual use, it's very easy. You get used very quickly to it like trying to program a new microwave.Note when done cooking you have to release pressured air, before you can open the lid.Opted for the 3 quart over the 6 or 8 quart since those were too bulky and takes up too much space in the kitchen. 3 quart is perfect for a 1-4 person household.Overall, will not replace several appliances in your kitchen, but has it's uses.","Jack Of All Trades, Master of Some.",Size: 3-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,17 people found this helpful,32471,2051,62593673,Public
David Powell,/gp/profile/amzn1.account.AFLLVRGDLKNUJYA4UVQSWI6S4VRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,"Purchased this for my wife's birthday in November. It worked fine for about 6 weeks and then, once the return window closed, it stopped working. There is an error stating that the pressure censor has malfunctioned and to ""contact the manufacturer"". We have done that and have gotten NO response. Not even an acknowledgement much less a solution. So save your money and get an off-brand pressure cooker, it will work just as well and you'll get better response from the manufacturer.",Terrible Customer Service,Size: 6-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,20 people found this helpful,,,5531557,
luu,/gp/profile/amzn1.account.AF7AHW4YN6EG62KJIYE5GRST52KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",1,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,5.0 out of 5 stars,"My husband is a Masterchef in the kitchen. He had been making due with our 6qt for quite sometime. We considered just buying another 6qt to add to the mix, but after some research we came across this Wolly Mammoth size 10qt and took a chance. A success! Today he loaded 10lbs of chicken breast, a variety of spices and 2 large bags of frozen corn at 80minutes cook time with 19 minutes of depressurization and Viola! Spicy, Juicy falling apart chicken breast to dress up anyway you want! And enough leftovers for a couple of days! (Family of four with teen and pre-teen) I highly recommend it!!!!!",10lbs of Chicken Breast All At Once !!!!!,Size: 10-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,18 people found this helpful,19,5,62593673,Public
Kindle Customer,/gp/profile/amzn1.account.AERDFYSMFJLKVUOSHSUSST32GTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,Used for Chicken (overcooked it)It does not brown (I thought it was advertised for that)Three other models Released at Costco  were 30% Less (Approx) and did more.I think we are done!The cook book arrived 2 weeks later.,Not a Happy Camper,Size: 6-QTStyle: Duo NovaPattern Name: Pressure CookerVerified Purchase,22 people found this helpful,,,5670977,
NancyM,/gp/profile/amzn1.account.AFFPJ5FBWNQ7LQJBIFTY5TM7WNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,3.0 out of 5 stars,"This is my 2nd one, first one I gave away when I replaced it with this one. Anyway, worked great for 8 months but now the pressure control valve refuses to hold and it releases steam and makes a terrible mess.I'm trying to get their customer service to respond to the issue. Submitted the problem over a week ago with photographs and everything and they have not responded. So much for the warranty.Update: they did finally help me, but it took many weeks to get it resolved. They sent me a new part. I gave them back two stars. I love my instant pot, but their customer service leaves much to be desired.","Defect developed after less than a year of use -- Customer service, warranty no good!",Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,78 people found this helpful,,,65953,
Krystal B.,/gp/profile/amzn1.account.AE43ZVIDQ5N3LAGBETGURDHBVE7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2017",3,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,5.0 out of 5 stars,"If I could give this more stars I would!!! I am the worest cook in history. My poor children, it's so bad I have a rule, if I can't eat it, we order pizza. Which happens quite a lot in my house. Until I got this amazing invention!I've had it for about 2 weeks now and all I can say is Oh. MY. GOD! Why am I just now finding out about this?When I did cook, one of the best meals I used to make was chicken tikka, it would take me 3 hours or more and I'd have 300 dishes to do after. So I stopped making it. It pretty much was your basic food for a while. And it was the same things over and over and over agin. Blah.Then my friend kept telling me about this and I was like, I don't need another dang appliance in my house that I won't use. She brought it over and showed me how to use it and cooked something that would normally take me two hours to cook, cooked in less the 45 mins. All I had to do was sauté, throw some stuff in there and turn it on.So I bought one and now my chicken tikka is done in half the time!! And I only have one pot to clean!!!! I can't say anything negative about this bad boy. I'll never cook on my stove again!!!!","My poor children, it's so bad I have a rule",Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,27 people found this helpful,117,56,253564,Public
Jessica,/gp/profile/amzn1.account.AEDVASDETNREX6TT7RW3F7BBOKQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,"I loved my instant pot until one use it just stopped working! The screen went blank and couldn’t be turned on again. I thought great! It’s still under warranty maybe I just got a faulty one. I had been emailing back and forth with instant pot company and a small little mark on the inside burner was apparently the reason why it all stopped working and it’s not covered under warranty now! I went back and read reviews and turns out this has affected many other people. Not a fan of the brand because of customer service. If there is a faulty part, at least stand by your product and make it right.",Was impressed until it went kaput!,Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,23 people found this helpful,27,4,6891528,Public
Shawn Schutte,/gp/profile/amzn1.account.AGOTFBZDN2YAMRB4E6E5Z53YG4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,"Very upset! I tried to surprise my wife with an early Mother's Day present...guess what, it only came with the cooker, lid and metal pot. Nothing else as described or pictured!!! Also, the pot is dirty and smells like old food. I will guess that I was sent someone's used  return without it having been checked for quality to reuse. My wife has been wanting one of these for some time and now she has one that is useless. At this point it was a waste of my money. Please, somebody replace this so we can actually use it...I will gladly give this  a positive rating when this is rectified but it does not even deserve 1 star...",Seriously?,Size: 8-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,56 people found this helpful,,,9955335,
Denise H.,/gp/profile/amzn1.account.AF2J263QECKQBXKNRJYINZPQDUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,2.0 out of 5 stars,"I feel like the reviews are overrated. It’s a nice unit that does a lot of cooking chores. I’m very happy that it’s stainless, not aluminum inside the cooking pot. However, I don’t think I will be using it very often. Chicken does steam easily and quickly so it’s good for shredded chicken. But having to pre-brown things before cooking is a nuisance. Also the cook times are crazy—nothing in any of the books match..each one tells you something different. At one point it says to never turn it on without 32oz of liquid in the pot. The directions seem to be written by people who don’t all speak the same language because measurements aren’t consistent and they use recipes referring to buttons this doesn’t have(good luck looking for that program button to pressure cook!) Even accounting for lousy instructions, the finished products are never what I’d hoped for. Brown rice turned out a bit al denté than I like...and you can’t make any adjustments while it’s cooking..it just comes out however and you can deal or start over. I think if you do a lot of ‘pot’ style meals, like soup, this would be lovely. But it doesn’t replace my AirFryer that can do literally anything—only downside is that’s all aluminum and the coating comes off really easily..so the Instant Pot wins for having the stainless steel pot...but there’s nothing I want to cook in it. Overall not for me, and I’ll prob re-gift this to someone.Update 5/7/20: I’ve discovered this will cook rice quickly and effectively. Brown rice is 12 minutes, jasmine is 4. Cooking chicken for shredding is easy and quick. However, there’s nothing else u can cook in it. Literally everything burns regardless of how much liquid u use. I hate this thing and only am keeping it bc I eat a lot of rice and this makes rice in no time...but it simply is the worst at anything else. Even chili!! How do u possibly burn chili??? This can and does. I need to get my slow cooker out of storage bc this thing even burns if u use the slow cook function. Basically it’s an overpriced rice maker. Never again, Instant Pot!",Not the Be All Do All People Say,Size: 3-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,15 people found this helpful,,,38319,
JoeH,/gp/profile/amzn1.account.AGLSMR6AORLOKBDSG5LEQ3SPEZIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,"We must have gotten defective piece, ours has been nothing but pain to use. It gives constant 'burn' error messages and cancels cooking program, taking forever in restarts to cook what should take minutes the first time. We followed all available advice from manufacturer and elsewhere, starting with clean vessel inside and out and plenty liquid, but unless boiling just water, it will throw 'burn' and cancel. The slow cooking function is also not functioning, even high setting undercooks everything that cooks fine on low in stand alone slow cooker. Garbage. Amazon does not provide support, and makes us contact manufacturer, let's see if they stand behind their product.",Frustrating Garbage,Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,17 people found this helpful,,,2442790,
Jessika harris,/gp/profile/amzn1.account.AGEBZTMKYYFEDC3KBD4VG4C3ADKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=13,1.0 out of 5 stars,**update**I was actually able to do an even exchange at a bed bath and beyond. I know they shouldn't do it because  I didn't purchase from them. but a kind mgr offered. So with that being said the replacement worked great. I shortly ended up giving to my younger sister with a newborn on her hands. & I chose to get the foodi ninja. Just FYI that's the way to go!!***Purchased this over priced pressure cooker then had it shipped to my husband in kuwait & it never worked. It Kept giving an error code so when my husband came home just 10 days AFTER the return window I told him to bring it with him because we need to return it. It wasn't very possible for him to return ship it back. Now we just have a huge waste of money staring me down.,Better buy one in store NOT ON AMAZON!!!,Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,55 people found this helpful,,,100423,
M. Yen,/gp/profile/amzn1.account.AFBTDVL524BZTVUBNQTJBZBUHEBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,1.0 out of 5 stars,"If I could rate ZERO and I would, but the option of the rating is only from 1-5. After I contacted the Instant Pot manufacture regarding dysfunction of instant pot pressure valve, I decided to write the review to share with others. I bought Instant Pot DUO Plus 3 Qtr. 9-in-1 last Thanksgiving for my parents gift, Unfortunately, just little over 6 months, the instant pot no long pressurizing because the pressure float valve could not pop up creating pressures needed while it is on sealing mode. I cleaned and checked the sealing ring as well as float valve; the float valve still does not pop for the pressure. Finally I contacted amazon customer service, they immediately told me there in nothing to do with them that I need to contact manufacture myself if it is under the warranty. When I contacted the manufacture, the service representative requested me to answer the questionnaires then do the heating test for him, and send the results back via email. I spent my time did all that in my very busy schedules. Guess what, He replied email said that everything is fine. We cannot do anything for you at this point, but if you want to purchase another one, we can compensate you with $10 coupon. I think this is completely insult, and mostly the quality of the instant pot sucks. NO product should only last for 6 months and manufacture refuse to replace it under the product warranty. That alone is very disturbing and makes me angry.",Instant Pot NOT working in little over 6 months,Size: 3-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,16 people found this helpful,,,7988294,
JuAn,/gp/profile/amzn1.account.AG55I2XM4KXHNMF4LE4QVWTZVUOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,5.0 out of 5 stars,"After 2½ years and well over 1000 meals, my Instant Pot no longer works.100% will be buying another one.",Was awesome until it wasnt,Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,23 people found this helpful,,,48153,
TechiStan55,/gp/profile/amzn1.account.AEWMJQRMS5FXLJI62BRNN77YN5MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,1.0 out of 5 stars,"We bought the book with 100 recipes for the mini pot.  After just scanning through it and viewing the prep times, it was obvious that this is not a time saver.  We made beef stroganoff, which normally would take about 25 minutes, but with the ""Instant Pot"", it took 10 minutes to gather steam and then 25 minutes to cook and then about 20 minutes to clean up.There is no handle for the inner pot, so on our first try, we miscalculated our grip and spilled the stroganoff all over the floor.  It needs a handle.The design is such that it is easy for food to get into all of the nooks and crannies built into the pot.  Impossible to really clean.The book is not kidding about having several of the plastic seals, because they absorb smells that can never go away.The advertisement says the cooker does not steam up the room or release odors.  We had steam all over the kitchen, and the odors have to go somewhere.  They did.  Into the kitchen as well.  That was even before we opened the lid to take out the food.  If used with any food that has grease in it, like hamburger, the kitchen will soon be covered with grease from the mist that spews into the room.My feeling is that this ""gadget"" appeals to people who think that the cute buttons actually mean that they can just push a button and have the meal printed on the top of the button.  It's great for people who have no idea how to cook in the first place, and it gives the perception that little cooking knowledge is needed.As usual with Chinese manufactured products, they don't make any effort to make a manual that ordinary American-English speaking people can understand.  Right off the bat, we did the First Time Use section.  It explained a little about how to start it and build a head of steam for pressure cooking and then dropped us off a cliff by not explaining what to do after it is pressurized.  It needs at least one more paragraph to finish that section.Remember to add at least 50-100% more time to clean the pot after you are done cooking.  And, if you drop the pot, add a couple of hours to remove the grease all over the floor.This is an example of whiz-bang technology that has a lot of promise, but is much less useful than the user would think.  It does NOT save time in cooking.  Just go to the internet, find a recipe and cook it in your pot or pan.  Save yourself money and oodles of time.",There is nothing instant about it,Size: 3-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,17 people found this helpful,,,1697692,
Vanessa in S.C.,/gp/profile/amzn1.account.AGX6GEJYAMMOUF2MKJGIE2HG6AJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,1.0 out of 5 stars,"We have only owned our Duo Plus for a month and after the fifth time using it, we received a fatal C6L error code.  Too late to return to Amazon.  Major inconvenience for our family to deal with returning it to Instant Pot. I found many users dealing with faulty pressure cooker sensors soon after purchasing the appliance.",Fatal error code after five uses 😳,Size: 6-QTStyle: Duo PlusPattern Name: Pressure CookerVerified Purchase,29 people found this helpful,,,3165439,
PocketDrummer,/gp/profile/amzn1.account.AH6KC4TWZHYGTHUMLJT4VNQC2MGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2019",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,1.0 out of 5 stars,"We were very excited to finally get a pressure cooker, but that excitement was short-lived. After only 3 uses, the instant pot is now a paperweight. We've contacted Instant Pot to see what we can do, and they're having us jump through a bunch of hoops before they'll do anything. (UPDATE: I've sent them 6 photos of the instant pot now. Still waiting for confirmation that they'll replace it)If it IS the fuse, it doesn't look like a very straight forward process to fix it. It's not just ""unplug the dead fuse, plug in the new fuse"". We would have to open the bottom panel, remove a board, pull out the cable with the fuse running in-line, cut out the old fuse, slip on heat-shrink, solder in the new fuse, heat the heat-shrink to protect it, then reassemble everything.If I fix it, I'll sell it and buy something else. Terrible product made by a terrible company.",Dead after 3 uses.,Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,17 people found this helpful,1305,176,51076,Public
cookingmama,/gp/profile/amzn1.account.AFMXSM4OZGKRXI23NX2PIXQG6DKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2017",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,1.0 out of 5 stars,"I was so excited to purchase the instant pot & had a recipe ready to go. The IP-DUO60 arrived this morning. I opened the box to find a used IP, complete with food stains around lid, inner pot, & control buttons. Disgusting. I am returning for a replacement. Will update review after replacement arrives.",Amazon sent me a used Instant Pot,Size: 6-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,45 people found this helpful,150,33,1298087,Public
Brad Cal,/gp/profile/amzn1.account.AH6Z5ZBPCDKDJINJIPEBPJT5SA5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2018",0,,https://www.amazon.com/product-reviews/B085HK33BN/ref=zg_bs_home-garden_cr_5?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=14,4.0 out of 5 stars,"The three-quart pot works as easily as described.  Add about ten minutes time to what the recipes say for the pot to get up to pressure.Only real complaint is that the company referred me to a recipe web site when I asked about adjusting recipes for the smaller pot.(I know: adjusting quantity for a smaller batch is trivial, but is there a cook-time adjustment, or an adjustment for liquid quantities, as a higher percentage of the liquid will be lost during cooking in a smaller pot.)  The recommended website had ZERO information for adjusting for the smaller electric pressure cooker, and did not respond to my blog questions.","Works well, but recipe adjustments for 3-Qt pot nonexistent.",Size: 3-QTStyle: DuoPattern Name: Pressure CookerVerified Purchase,25 people found this helpful,,,7593292,
