author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Big Mo,/gp/profile/amzn1.account.AEW42HEGKWQFJA6KWYNORVRQNWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"What an absolute waste of time!  I am a very patient reader - and I hung in there on this one - ALL the way through - hoping it would get better.  Extremely poorly written, disjointed etc.  The plot was horrible and the ending was very disappointing.  The book was full of wasted, meaningless words  that simply took up space on the page.  This book was free (Amazon Reads) - I should have been paid to read this one.  Full of new age, reincarnation, lesbian relationships, broken marriages, affairs, kids cutting themselves, etc.  Avoid this one at all cost - don't waste your time.",One Of The Worst Books I Have Ever Read,Verified Purchase,3 people found this helpful,2279458,19,35,Public
John Sawyer,/gp/profile/amzn1.account.AFHUXX5QEATKBV5CJSCYCP7AT5HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"There is a murder. There are subtle clues hinting at who did it. There are some interesting red herrings. There are two strange chapters (52 & 60). I was somewhat disappointed with the motivation for the murder. Just my thought; you may like the motivation. I recall there were some time line anomalies. There were a couple of unexpected (to me anyway) mistakes made by some characters, necessary to support the narrative and keep the mystery going.  Character development was excellent, especially through the dialogues. The book focus was more on the interaction of two sisters and their relationships with friends and significant others; less on solving the murder. To me, It was definitely a book of relationships and love.  The murder provided the impetus and background for exploring those relationships. Overall an entertaining read.",Enjoyable Read,Verified Purchase,3 people found this helpful,3161670,51,52,Public
Annette G.,/gp/profile/amzn1.account.AEP45CWK4GHOTT7IT5RYLGDST4EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,2.0 out of 5 stars,"Too many bad things happening to the same family over the course of two generations. A detective who is obsessed with the survivors. How old is he? I couldn't figure him out, even though I thought he could have been an interesting character.I couldn’t really picture any character well, they were all blurry and blah. And not one of them was likable.Kate and the girlfriends are whiny. Kate seems to love her Porsche more than anything.I wanted to give the book 3 stars because the writing style was good, but when I got to the part where we read chapters from the dead woman’s POV, the author lost me.There were too many unanswered questions left at the end, too. It feels as if this book needed some serious rewriting. Including working out the motive for the killer better. It wasn't a big surprise who it was, but the killer's reasons were lax.",too far-fetched storyline.,Verified Purchase,One person found this helpful,11005,580,162,Public
Kindle Customer,/gp/profile/amzn1.account.AF6S5B4ZUORARXAURHICIFTQ63XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I loved this book. I kept reading. I had a hard time putting it down to sleep. I just wanted to find out “who did it”. All the characters in the book had flaws. No one was perfect, they all had some likable traits as well as unlikable ones.It’s amazing how you can have friends from childhood and think you really know them. It’s the same for the sisters in this novel.I didn’t like the ending however I didn’t write the book. I wanted more answers. Life doesn’t always tie everything up into a neat bow and this boom didn’t either.","A good book, hard to put down, worth the hours to read it.",Verified Purchase,2 people found this helpful,2956264,15,42,Public
Chris Prehn,/gp/profile/amzn1.account.AFHSKWSENCQEM5WNTT2TMOOG6VIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"I'd give this a solid 4 stars.What I liked:~ the relaxed writing style -- everything felt gentle and meandering, and it worked for me~ the multi-POV -- I almost always prefer books with this approach, so I definitely enjoyed it here (although it was a little jarring when Beth had a turn)~ the complexity of the characters -- no one was clear-cut here, and I appreciated the different layers to them allWhat wasn't quite as strong:~ I felt like we didn't really get close to any of the characters -- in short, I wanted to know more about them, especially to learn what happened to them say two or three years down the road. I don't always need an epilogue, but I felt like this story could have used one~ motives and character growth -- I felt like the motives given for the killer were on the weak side, and it seemed a little over-the-top; plus, the character growth was pretty minimal. To my understanding, most of the characters stayed relatively the same throughout the book, and although I enjoyed getting to know them, I wanted to see something change in their livesAll in all, I enjoyed reading it, but I doubt I'll re-read it. This was my first Luanne Rice book, and if I liked the flap copy, I'd probably pick up another one.",Pleasant Read,Verified Purchase,,913128,55,53,Public
Bonnye Reed Fry,/gp/profile/amzn1.account.AFLT2B7PVEJFXVCM4HXIMHOZOYPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I received a free electronic copy of this excellent novel from author Luanne Rice and Thomas & Mercer Publisher. Thank you all for sharing your hard work with me. I have read this novel of my own volition, and this review reflects my honest opinion of this work. I am pleased to recommend Luanne Rice to friends and family. She writes an excellent tale.Luanne Rice creates a tightly drawn tale about family relationships and what makes a friendship work. 'Last Day' is an excellent story wrapped around four besties, now pushing 40, but devoted friends from childhood on. We see the relationships they all have with their children, and what it takes to keep it all together when one of those stanchions of the neighborhood and a lifetime of sharing is taken before her time. Illness might be overcome, but this was obviously murder. Again. As was the murder of Helen Woodward. It brings back all the pain and angst of the murder of Beth and Kate's mother 23 years ago. Those relationships that look firm and tight from afar - really aren't. Where can you go for facts when everyone is remembering only how it used to be? Someone is lying. Who?1 like",A very interesting read!,Verified Purchase,,2553,1715,1407,Public
SouthernGal820,/gp/profile/amzn1.account.AEXFS4YM7T72ME5X2EPCSBDBKNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,2.0 out of 5 stars,"This is a pretty gruesome book with a story that is just too weak.  Sadly there isn't a lot of to like about any of the characters, including the victim.  The redeeming characters for me was the detective, his brother and Jed. Overall the women characters were forgettable, not dimensional enough to really like them or feel attached to them.  The basement part of the story with Kate, Beth and their Mom was stupid and the ending felt rushed, no explanation for why the murderer killed Beth and honestly felt like the writer was just grasping at a straw to give a shocking ending.  Do not recommend this book unless you can read it for free and even then, a waste of time.",Horrible Ending,Verified Purchase,One person found this helpful,6195,1424,277,Public
RRJCRVT2912,/gp/profile/amzn1.account.AET245RTMKKKX465VD2WLKLQWWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"My opinion of this story is it is excellent. Luanne Rice wrote so beautifully of areas in Connecticut where the story takes place I find I want to visit. I really hope that wasn’t fiction. The story pulled me in quickly & kept my attention all the way through. The characters were interesting & I wished I couldknow most of them. The perp was a surprise because I wouldn’t have believed it without out reading it on the page. In hindsight there wereclues; sometimes I wondered if “this or that” was THE clue. I won’t say if I got it right or not. I do have one itty bitty complaint, the ending. I somehow felt a bit robbed but most likely either there will be more of this main character in a next installment (not really??) or Ms Rice wasn’t a paid Disney author. I recommend this novel because just a page or two could not spoil this beautifully written story.","5 stars for characters, location descriptions, I was taken by surprise!",Verified Purchase,One person found this helpful,53385,472,207,Public
Jjspina,/gp/profile/amzn1.account.AHIMBUNGE5BY7AGOHCR7MIW4MJHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Last Day is a chilling mystery that kept this reader glued until the shocking ending! This is a story about two sisters who suffer from a horrific experience when they are tied up along with their mother while a painting is stolen from their gallery. During this time their mother loses her life when she chokes on the bindings that secure her mouth.Beth and Kate, the two sisters, never get over their mother’s death and are scarred mentally and psychologically. They try to go on but Kate can’t open up with her feelings or feel love or any other kind of emotion. During this time Conor Reid, the detective who was on the case watches over the sisters for he feels their angst and wants to help in some way by solving the mystery of who took the painting and caused the death of their mother, Mathilde. In the mix are the sisters’ friends Lulu and Scotty who do their best to stay close to them.The author has created intriguing characters, twists and turns that keep the reader on edge guessing who and what happened and displays a shocking ending that will grip you. I highly recommend this chilling tale.",A Chilling Mystery!,Verified Purchase,,8382,932,960,Public
Malew,/gp/profile/amzn1.account.AHMCZYM5WBJIMPY6AQQIJOZ7A2RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"I really enjoyed this book, although it could have  moved along considerably faster. It was a long  but worth it. The characters were interesting and you felt that you know the victim, through the observations of friends and relatives and her own voice at the end. Interesting. This is my first book by this author. Although I liked her writing, there was some repetition. The dog, for example, did an awful lot of bounding. There was a lot of outdated talk about hearts drawn in blood. And the idea that four friends could remain without secrets for life is charming, but a little disingenuous to this jaundiced soul. So it is  not one to go down in memory but definitely good entertainment.",A good suspenseful read,Verified Purchase,One person found this helpful,820581,46,81,Public
Darinda,/gp/profile/amzn1.account.AGN7NBDTWPCGKRNUUJFLJNEKEG7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,3.0 out of 5 stars,"When Beth and Kate Lathrop were teenagers, they suffered a tragedy that left their mother dead and a valuable painting stolen. Now, Beth and Kate are grown, and it seems life is repeating itself when Beth is found murdered and the same painting is once again missing.A lot of characters and points of view, though the story is primarily from Kate's POV. Kate discovers her sister Beth has been murdered. Conor is the detective working the case, and he has a link to the sister's past. Pete is Beth's husband and a primary suspect in her death. Nicola is Pete's mistress. Sam is Beth and Pete's daughter. There are also a lot of friends mentioned throughout the book.This book hooked me at the start, but disappointed me in the end. It's a good mystery, and I imagine a lot of readers will enjoy it. For me, the number of characters and their various stories bogged down the novel. While some tangents were entertaining, the primary mystery was the only thing I was interested in. Disturbing and mysterious.",Disturbing and mysterious,Verified Purchase,,88944,177,448,Public
Book Junkie,/gp/profile/amzn1.account.AEAGQ32ZYMNUO26VVTQMVM6ZFL7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"No Spoilers in my reviews 🙂I was once again quite taken with Luanne Rice's excellent way with words and unique way of delving into the human soul. It is a very evocative tale, one that easily draws you in and keeps you guessing with a side story that doesn't excellent job of holding the beauty and horror of the main story aloft.The characters are written very realistically, I found myself becoming very familiar with each person that Ms Rice captured in her brilliant weaving of this tale. This is not a mere book, It's a haunting look at love, loss, what is truly important in life and the trespasses that can break us. It's a truly excellent novel, a credit to an already highly respected author.I feel completely comfortable with each of my five stars I award, as this was sheer excellence in contemporary literature and mystery.As always I wish happy reads to all, from The Unapologetic Book Junkie.","Soulful, Engaging, and Haunting Mystery",Verified Purchase,,3314,1571,505,Public
Bianca Bowers,/gp/profile/amzn1.account.AFE6CHB3SK3ZVL62M6Y7LS6YVSIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"Reading this book was like eavesdropping on a  conversation full of name-dropping, and the overall pace, writing style and storyline reads more like a domestic drama than a thriller/suspense.Rice excels at anchoring the reader in time and place with dazzling, lush, and emotive descriptions:—“the painting cut from the frame; the pale-red heart drawn on the back; the canvas yellowed with age, its edges unraveling;”——“Migratory birds, resting on their journey south from the boreal forest, darted around the thicket. A yellow warbler, perched for ten seconds on the silver-tipped branch of a bayberry bush, looked like pure gold.”But the characters were one dimensional and lacked substance. There was a lot of unnecessary padding, which slowed the pace at times and had me skipping instead of turning pages.The backstory (of Kate, Beth and their mother in the basement) is repeated ad nauseum, and the author relies too much on that backstory to build what are essentially cookie-cutter, one dimensional characters that fall flat. For instance, Kate is a pilot, and that metaphor of restlessness and transience is heavily relied on to imbue Kate’s character and interior life. Beth, is nauseatingly kind and good, with many many mentions of her selfless work down at the soup kitchen—never mind the fact that she’s a privileged woman with nothing better to do. Detective Reid’s character also lacked dimension and depth, with Rice relying again on the sisters’ trauma and anchoring it as the only defining (and disturbing) moment in his life.If this was television, Last Day would be a network show—glossy, lacking substance, and written around commercial breaks.",Dazzling descriptions but lacked depth,Verified Purchase,,1539448,24,47,Public
Linda,/gp/profile/amzn1.account.AFJC6TBULS7C7TTPSIVLXWH52YDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"Although I do a lot of reading and enjoy books of many different categories, I don't usually write reviews.  For some reason I am compelled to ""complain"" about the ending of this one.  I like that the author gives little twists and turns throughout the book in order to lead the reader in different directions when guessing who the guilty party might be.  The characters are believable and the plot is not implausible.  The end however left me....""huh!""  The author tells us who did it but did not adequately flush out the ""why"".  The explanation by the perpetrator was extremely lacking and almost glossed over.  We know who did it and the why, but the big miss is that we don't know why it was done in that manner.  It is almost as if by the time the author got there, she was tired of the story and just wanted to end it.  I found that part unsatisfactory.",Ending could have been better,Verified Purchase,,112200,490,103,Public
Lisa Miller,/gp/profile/amzn1.account.AGVF2EXAZYLXOUHSYHBJUPGHFDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"This was a good story, and then the last few chapters got weird. First, we get metaphysical, hearing from the dead for the first time. Then, when the final twist is revealed, there is so little understanding of what happened that it removes much of the power of the twist. I was left feeling cheated. I’d give the first 80% 5 stars, and the last 20% 2stars.",The last part a disappointment,Verified Purchase,4 people found this helpful,274440,118,141,Public
cosmikat,/gp/profile/amzn1.account.AHGLCFISHFHZEYMQXZKEODWENN5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,Asking if the male president of a family-owned art gallery is one of the owners is NOT sexist. Entire pages are lectures on woman's competition against man. I quit only a few pages in. Am making sure I never stumble and accidentally get something written by this author ever again.,"Boring, woke content ruins the story",Verified Purchase,4 people found this helpful,14283,864,129,Public
Love2Read,/gp/profile/amzn1.account.AGNZBGLZC2V6MH4TO7CFKPRSG5PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"This was a pretty good book, in my opinion.  There were a few parts that were a little disjointed and some things put in that didn't really have anything to do with the story.  What I found confusing, there were parts where a character is having a conversation with someone but then you realize it was a conversation from the past they were remembering.  I get that, remembering something when you are talking to someone else, but it doesn't portray easy on a page.The characters were all kind of annoying.  Shallow and not very easy to like; I didn't like any of them.Even though I didn't like any of the characters and the writing was a bit difficult to follow at times, I gave 3 stars because it was a pretty good story.  Kind of easy to figure out the killer but still a good story.",Pretty good book.,Verified Purchase,,75649,840,679,Public
Jen Jensen,/gp/profile/amzn1.account.AFPZKDGXXEZZQWQULPJSEQQUJ2WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"I’m not sure how to rate this. I love Luanne Rice and she’s one of the authors that I will pick up her books no matter what. So of course I got Last Day when I could. It was beautifully written and compelling, with situations and characters and thoughts that pulled me along. However, the tone is very very different than what I’m used to from Ms. Rice. This was not an intriguing, ultimately feel good drama with a romance woven through. This was intense and, much of the time, depressing. To the point where I almost didn’t pick it up again.I was going to rate it three stars because I really didn’t care for it. But for those of you who are looking for this sort of book, and because it was so well done, I’m giving it the five that the quality deserves.",Mixed feelings,Verified Purchase,,1064554,48,64,Public
Amanda Rose,/gp/profile/amzn1.account.AEHDS6V6H7GXPLPQT4IBJWOECF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Ms. Rice consistently releases solid stories and Last Day is no exception. Secrets can bring people closer together but they can also tear them apart. There is no shortage of secrets in this story, some with devastating consequences. Who killed Beth is a mystery, and the journey to find her killer will keep you guessing. I enjoyed the growth of Beth’s sister Kate as the story progressed. A horrible and traumatic event changed the lives of the sisters and you get to see how they responded and how years later trauma continues to impact daily life. The violence is shocking but not so repeatedly described that it becomes gory. The heart of the story is the relationships between the characters, not the violence itself but the effects of the murder. A great read that pulls you in and holds your attention.",It’s not what you think...or is it?,Verified Purchase,,2260666,31,34,Public
Pammy,/gp/profile/amzn1.account.AGJQL54KZBIF3JB7QIDCQGPXSP6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,2.0 out of 5 stars,"The book is well written but I just could not buy into the story line.  Beth is 6 months pregnant, with a 16 year old daughter and is murdered in her bedroom.  A famous painting is stolen from the house.  Over 20 years ago, her mother was murdered in their art gallery and the same famous painting stolen but later recovered.  The story meanders all over the place.  Her sister, Kate, is heartbroken but was already damaged from her mother’s murder.  The culprit could be the cheating husband, the homeless boyfriend (no wealthy Connecticut housewife has a boyfriend who lives in a tent), a former rapist/murderer who lives nearby or someone else entirely.  The sister seems to do more work than the detective who is busy falling in love with her.  There are 2 best friends, one who is gay, but the friends don’t seem to know her very well.  The missing artwork does not really figure into the story.  There is a wild rabbit who becomes instantly tame.  The revelation of who did it is wholly unsatisfactory and the motive unclear.",Too many unbelievable elements,Verified Purchase,One person found this helpful,925522,28,64,Public
Mia,/gp/profile/amzn1.account.AHE2AKEUTDUOB3UE2LSDXENTNYYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,"Leaves you hanging,  the ending made no sense. A supposed dedicated mother to savagely kill her Pregnant best friend and then cut you off without an explanation. What little was explained didn’t fit . The murderer had no motive other than the fact she was an alcoholic. Sorry I wasted my time and money",Time I can’t get back.  Disappointed,Verified Purchase,2 people found this helpful,809033,70,115,Public
Rachelle H,/gp/profile/amzn1.account.AEW24DRJ335GTWYQ3SRPUK6XBHLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"I enjoyed this mystery because the writing was excellent. The setting was so real, almost a character in itself along the Connecticut shoreline.The book was very long and detailed, giving the backstory of most major characters, yet leaving out details that kept the reader questioning. Although, I enjoyed the careful creation of the mystery, I was a little disappointed at the end. Without spoiling it, I'll say that the motive and murderer left me unsatisfied because of the way the story was set up. But I did enjoy all the careful nuances of art, poetry, and setting that the author included in the story.*Content disclaimer: There were quite a few F bombs and some graphic details of violence and mentions of sex.",Hauntingly beautiful with some unanswered questions,Verified Purchase,,402484,447,250,Public
Alvin4567,/gp/profile/amzn1.account.AECTX7GAWOMVIPUXLCULX6TLMSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"SPOILER ALERT!! Am I the only one who thought the ending was unbelievable? What in Scottie’s past indicated she was capable of something like this. If she was mad that Beth would not tell the fathers whose baby it was, why couldn’t she just tell them herself. Killing Beth and the baby was unnecessary and made no sense.The other issue I had with the book was it was too long. This was a whodunnit. Some character development is good and necessary, but the author went way overboard.",Contrived ending,Verified Purchase,2 people found this helpful,16424811,4,13,Public
Aimee Rogers,/gp/profile/amzn1.account.AGNWY6U7354UWSOFM6JIHT2XI75A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,"I am always looking for new authors whose work I will love.  I thought since this book was recommended by an editor and was an early release because the editor chose it for the First Reads program that it had great potential.  The summary sounded interesting, so I decided to try it.  I saw LuAnn Rice had written many books, and I thought experience was a plus in an author.  I don't mean to be cruel, but I won't ever read another of her books.  I found the writing wooden and without feeling.  I didn't like any of the characters in the book.  I found them to be shallow and boring.  The plot was rather incohesive in my opinion.  I just did not care for this book specifically or the work in general.",Not For Me,Verified Purchase,One person found this helpful,2726818,84,70,Public
Robert Krueger,/gp/profile/amzn1.account.AGIXHQE6G5QW4R4JWWIRRNR4HBVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Beth shines through in the opening pages -- pregnant and a lovely day streaming into her bedroom.  But this is deceptive; what is real?  Murder, mother and unborn child.  Something is not as it should be.  Something is hidden in her mind.  This is a mystery story, but equally it is  a study of the characters.The novel's descriptive passages  are clearly definitive bringing to light the atmosphere of the novel.  Personalities are thoroughly examined, integrating them into the story, with personality and the story running in parallel.  The author engulfs the emotional landscape as the story is told.  Reviewed by the author of The Children's Story, About Good and Evil.",Emotionally gripping,Verified Purchase,,7644,1173,886,Public
IrishMom52,/gp/profile/amzn1.account.AGJUZXQ4WGVAHB36QNDAU3CRFFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"Have read other Luanne Rice books and found this one falls short.  It is an extremely sad story of infidelity, secrets, betrayal, death, and emotional issues.  Should not be read by anyone dealing with any emotional problems.  Liked that the characters were well developed and each given their own history chapter.  Did not like the ending. It felt like, ""if you haven't figured it out by now, here is the murderer"".  Not her best work.",Not Rice's best,Verified Purchase,One person found this helpful,926548,63,144,Public
Nancy,/gp/profile/amzn1.account.AH2RJDP62JKJP2GTGYR5SYSMLSQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"Rice has written a very suspenseful, page-turner of a novel.  The art theft and horrible murder of Kate and Beth's mother at their family's high-end art gallery when they are quite young starts this edgy novel and is followed years later by the theft of the same painting and the murder of one of the two daughters.  The roller coaster ride through friends and suspects that follows a curving, winding, and suspicious trail will have you guessing through the remainder of the book and, just when you're certain you know who's to blame for the murder, you'll find you're totally wrong.  Well written, with great characterizations, excellent scenery, and historical facts concerning history and art, Rice is a talented author that delivers a well-thought-out storyline.Would definitely recommend for all mystery fans!",Suspenseful Novel!,Verified Purchase,,56064,284,254,Public
joe vitucci,/gp/profile/amzn1.account.AFHNOHIYPAXZYS6UKCQODTEY2B4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"I thought the book very interesting for awhile, trying to figure out who committed the  murder, and how all of the people were intertwined. But it kept going on and on and......, and it started to bore me. Then we have the ending with a rabbit involved.  Really.Give me a break.  But I suppose there are many that enjoy this kind of book. And the author is prolific, so what do I know.Exactly.If you've read Luanne Rice before, you'll probably enjoy this.","A husband, or lover, or someone else?",Verified Purchase,One person found this helpful,98017,159,257,Public
