author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
D. Diamond,/gp/profile/amzn1.account.AFNUKDQI25LBILR7X6X5R77ZNBWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"I enjoyed The Four Winds.  It is well written and engaging.  I wanted to learn more about the era, and watched Ken Burn's documentary ""The Dust Bowl"" on YouTube.  I was surprised that the book follows the telling in the documentary...  wheat grows well, drought, pray for rain, farms buried under mounds of dust, kids get dust pneumonia,  FDR's guy comes to talk to farmers about different methods, Black Sunday, everyone remaining leaves.  Gov't buys livestock for $16 a head, sells meat to poor, destroys inedible cows because bellies full of dust... I mean literally in the exact same story in the exact same order that is told in Kristen Hannahs book. So much so that I knew what the documentary was going to describe next.. I have to wonder if she didn't make an outline as she was watching the documentary.  I know these occurrences are historically accurate, but in retrospect it seems as if she only used one source for her research.","Entirely taken from Ken Burn's ""The Dust Bowl""",Verified Purchase,15 people found this helpful,,40,6,3334820,Public
A. Howell,/gp/profile/amzn1.account.AFIOKFEPRXC2VHKW4EUEX4F5RY4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this book probably a couple of minutes after it went on sale this morning, Feb. 2, at 12:02 a.m.  Read until five a.m.!  The book details the life of Elsa and her two children as they struggle to survive any way they can through the Great Depression in the panhandle of Texas.  They are trapped the awful drought that created the Dustbowl of the Central plains of the US- through horrendous dust storms that bury crops and kill livestock.  .Elsa, whose parents see her as an undesirable weakling, finds her strength to carry on for the sake of her in laws and her children.  She and the children finally leave  the farm when it becomes apparent she must take her children elsewhere or they will die from the awful conditions- driving 900 miles to California.  In California, they find no welcome from the locals, and live from hand to mouth in a tent encampment  as she tries to find work to feed her family.  So many issues in this book relate to what is happening in the US now, and elsewhere in the world.  People fighting against the indifference of nature (Covid/drought), people trying to emigrate elsewhere for a better life and not being welcomed,  the too little too late attitude of government to relieve the suffering of those displaced by drought and financial ruin.  If you think being stuck at home because of Covid with your heat and air conditioning, your full refrigerator and indoor plumbing is rough, you should read this book.  I'd suggest you do an image search for ""dustbowl""  and ""Hooverville""  to see some really good photos of the era- truly eye opening.",Thought provoking and relevant to today's world,Verified Purchase,14 people found this helpful,,138,34,3192635,Public
Samantha Joest,/gp/profile/amzn1.account.AHGFU6YNVMBOI47PYAKNLJRGGZVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,Very depressing book. No bright parts of the book at all. Also didn't like how it glorifies communism. Wouldn't recommend,depressing. glorifies communism.,Verified Purchase,38 people found this helpful,,281,90,95906,Public
oldpunk,/gp/profile/amzn1.account.AGBECCGSBCKCTMBGX7K6J6LLZTFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,"Seems like she left a lot to the story; almost as if it were  a ""paint by the numbers"" book.  After reading a few of her other books I was expecting more...",disappointed,Verified Purchase,32 people found this helpful,,243,65,382548,Public
J. C. Thomas,/gp/profile/amzn1.account.AFN4CVJMYKBB5E5UDRWRKAHOKTGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,"I was very disappointed in this book, particularly with all the media anticipation and positive press reviews.  This is my first Hannah book, and will be my last.  I acknowledge that it is written beautifully, flawlessly, but I kept asking myself, ""Where is she going with all this misery and hopelessness everywhere she turned?  What is her point?""  Then it hit me:  This is a veiled attempt to promote socialism and perhaps even advocate Communism!  This was further sustained in her ""Authors Notes"" where she refers to today's  ""dark days""  and ""lessons to be learned""  from her depression-era story.",A tragic story with no redemption.,Verified Purchase,28 people found this helpful,,92,68,593505,Public
Allyson T,/gp/profile/amzn1.account.AFTCM5OCYNTRQWU2BS5WTJMAWLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,"This is my first book review. Four Winds was so depressing and disappointing. The communist propaganda was more than I could handle. I kept waiting for the book to get good and it never did. I found myself skipping pages and pages. Do not spend $15.00. If you do decided to read it, wait until its on the $2.00 shelf.",So depressing and disappointing.,Verified Purchase,35 people found this helpful,,38,2,2909589,Public
BCAinNC,/gp/profile/amzn1.account.AFGNUOI6BUVFT6BYMQ7D3DNTBIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,"I will give this book 2 stars for the writing--it was good--and for the subject--I learned some things about the Dust Bowl that I never knew.  However, the rest of the book was horrible.  The book was sad, depressing and completely devoid of any joy.  The characters were annoying and not the least bit likeable.  As if life isn't sad and depressing enough right now with the end of the pandemic nowhere in sight--this book made me want to stick my head in the oven.  I usually like Kristin Hannah's books but not this one.  I won't even mention the whole jump on the bandwagon talk of communism that is the PC thing these days.  Do youself a favor and save your time and money--skip this one.",Money and hours of my life I will never get back,Verified Purchase,26 people found this helpful,,36,6,1600936,Public
Paul S.,/gp/profile/amzn1.account.AE3ORKZGKLIARMKM765WKLZ2WHHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,"Unfortunately this was like a one-dimensional cartoon book trying way too hard to be fiction.  It needed better editing ... there were almost the exact same sentences within pages of each other and long sections with no purpose of additional character development or moving the story forward.  It also bothered me that current buzzwords like ""fierce"" and ""warrior"" and ""found her voice"" were used as historical speech but are really sound bites for today's audience.  There could probably be a drinking game for every time a character says ""... This is America ..."".One of the reviewers said ""contrived"" and I'd go with that.  Need a Depression Era book ... read The Grapes of Wrath.  For a strong woman and/or bound of mother/daughter there are better reading choices.",Really Wanted to Like It,Verified Purchase,15 people found this helpful,,80,34,2419812,Public
Happy Reader,/gp/profile/amzn1.account.AFRM3VHTY4DN3XBQXO7DHWYAT7NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,"I have loved all of Kristin Hannah's novels  until I read this one.  Though the story speaks tp the importance of HOPE - this novel provided so little hope.  Perhaps it's a reflection of what we are living through today, but this story certainly didn't help.  And, politics is absolutely nothing we need to hear about when we are trying to sit back and relax with a book.  I would watch the news if I wanted that!  I also didn't appreciate the implications of how the farmers were to ""blame"" for the destruction of the land when they were left with no options for preserving it!  Yes, Kristin is a brilliant writer and this is the only one of her books that I didn't completely enjoy!",Disappointed and Just Plain Depressed,Verified Purchase,17 people found this helpful,,39,5,2299497,Public
Kindle Customer,/gp/profile/amzn1.account.AEGLPXDCMRQGCRXM2IEO3QYLWDLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,3.0 out of 5 stars,"This book is well written and a good story. However I cannot give it 5 stars because it is full of Communist propaganda. If you want to really know what communism does for people, read read The Bronze Horseman by Paullina Simons.",Falsely shows a glowing picture of Communits,Verified Purchase,15 people found this helpful,,93,13,2061894,Public
Foothiller16,/gp/profile/amzn1.account.AF7FFK736MSV2TV7F7YW2VG3HCGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,"I was greatly disappointed with her last book (the one where the family goes off to Alaska), but Ms. Hannah makes a nice recovery with this one. I have been surprised by some reviews that feel the labor union movement among farm workers is/was communistic.  Many of the communities of the central California should feel ashamed how they treated ""Okies"" and other human beings. The camps, outside of those operated by the Federal Government were crimes against humanity.I lived in the central valley of California for 15 years and heard  many ""growers"" and ""packers"" complain about the UFW. They seemed to feel labor unions would eat up the profits of the owners' risk-taking (guess  they were feeling poorly that they could only lease a ""Buick instead of Caddie"" for their wives (actually heard this from a grower). Then provided cruddy housing, poor wages, etc. for their green-carders"".  The people who do the stoop labor and get the fruit and veggies to our tables.While the book is a revisit to the Grapes of Wrath -- the real story of the book is its depiction of the strengths of women (3 generations) who fought the ""dust-bowl"" and migration west to seek a better life. Rosa, Elsa and Lorada are amazing characters depictive of the best in human beings -- not  perfect by any means -- tenacious and loving and many other conflicting emotions. Worth the read; and,  I read about 100 books a year.Nice comeback, indeed.",Credit where credit is due,Verified Purchase,10 people found this helpful,,15,6,3602358,Public
farouche,/gp/profile/amzn1.account.AGYDQRGIFMXZJZH4E5M7ZKPUPLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,2.0 out of 5 stars,"I've enjoyed other books by Kristin Hannah, but this one was disappointing.I'm a former French literature major, and The Four Winds reminded me of a Zola novel:  a social message wrapped in a story.  Unfortunately, even if you agree with the message, the main characters didn't feel authentic.  Their actions and decisions were made to serve the story instead of feeling organic to the character.There was a rushed quality to the writing as if a deeper edit had been sacrificed to getting the book out.  For example, the descriptions of Elsa and her relationship with her family is repeated over and over again in the first few chapters with little variation or purpose.  Her family members (parents, sisters) are cartoon caricatures.  Similarly, many of the people encountered in California are so one dimensional and cruel they reminded me of Snidely Whiplash.I was drawn to the book because I was born in Oklahoma and had close relatives who went through the Dust Bowl.  Parts of the book are informative -- you can see the author working hard to drop her research into the story.  It sometimes felt very forced.Bottom line -- although all authors manipulate their characters to a certain extent, it's not that enjoyable when it's so obvious.",Cardboard characters being moved around on a chessboard,Verified Purchase,13 people found this helpful,,24,15,1082521,Public
Amazon Customer,/gp/profile/amzn1.account.AGTNEMKBVVUCBTWW5MMY6IWCQ5HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I’ve read a lot of Kristin Hannah’s books, her last two being my favorites.  She gets better with each story.  My only complaint is that I wish I didn’t have to wait so long for each new book.  That’s also a huge compliment to her - I eagerly anticipate them and pre-order the minute possible.  This book is such a relevant story since we’re all going through the pandemic and the past awful four years of Trump.  She started the book well before the pandemic and her choice of eras to write about was really appreciated.",Outstanding!,Verified Purchase,12 people found this helpful,,23,18,3999655,Public
Amazon Customer,/gp/profile/amzn1.account.AG7QE77C4E3VHCHLZDFMJFRADEXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,2.0 out of 5 stars,"There were tough times and bad people, but this book is over the top. Not every capitalist was heartless and every communist a saint.",Gross exaggeration.,Verified Purchase,26 people found this helpful,,35,25,1881921,Public
ShAnNoN,/gp/profile/amzn1.account.AEPDWNXOXZ7KZAZZ4S464UDAAA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"If you don’t read this book and feel compassion for today’s immigrates, then you are heartless. This story is about white people suffering the inhumanity, Indignity and cruelty of being an “other” to the communities they are forced to join. It’s the same story repeated over and over in American history. We are a cruel people to anyone different than us. Immigrants merely want fair wages for work and opportunities such as my ancestors got when coming to America...because ultimately, we are all immigrants.This story is also about the women warriors who usually endure in silence, Mothers and daughters and their special relationship. Families and the true meaning of love.We tend to forget our history when it’s convenient for us but this book reminds us that any one of us could suffer a natural disaster and become an immigrant to some where else. I hope this reminder serves to give readers more compassion for immigrants and those in poverty. No human should have to suffer such inhumanity in this advanced society.",Today’s immigrants suffer the same cruelty,Verified Purchase,10 people found this helpful,,88,38,784807,Public
cellis,/gp/profile/amzn1.account.AE7IQSTX2EDGUULIEJXU3ZXJNMVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,2.0 out of 5 stars,"While well written and emotionally compelling, this book was nothing but misery. I know not everything ends well, and many lives mirrored this family (and worse) during the Depression/Dust Bowl days, but reading it during bleak, icy winter days in the year of COVID was not my best decision. As others have mentioned before me, the political angle was not subtle or welcomed. I guess the biggest takeaway is that this can happen again, and likely will unless we stop the division of Americans that politics have created and start pulling together in love.",Unremittingly sad,Verified Purchase,16 people found this helpful,,75,62,297053,Public
carol nunno,/gp/profile/amzn1.account.AFTT5U3VOPPDCOQ7YI3J332Y54DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"I had been a fan of this author after reading Nightingale and The Great Alone, but I doubt I’ll read her anymore.  I read the beginning eagerly but then it just became overwhelmingly depressing when she could not possibly have stretched additional sadness into each line... snd then the “political” push and support of Communism at the end was just too much. She could have encouraged  workers unions without the praise and support of Communism as the route for organization.Am a bit annoyed with myself that I spent so much time ( and money) being depressed reading it....in a year which begged for something uplifting. Had enough “politics” this past year... did not need more.",Overwhelmingly depressing with praise for Communism...,Verified Purchase,23 people found this helpful,,24,3,3794914,Public
crandykeller,/gp/profile/amzn1.account.AE6SSAIHNO7L6IJHOMVKAOEOCGCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"It’s the most depressing book. America, bad..communists good.No heroes in this book, only victims. Do not recommend. Sad book",Depressing book by Kristen Hannah,Verified Purchase,26 people found this helpful,,26,2,4840595,Public
Merridy Willson,/gp/profile/amzn1.account.AHJ3OECMTPT5WDF537SANNHQTKRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,"Poor Elsa has the worst life of virtually any heroine, so much so that most people's lives are great in comparison.  Just when you think things may be improving they get worse, relentlessly so.  The book is very well written and fast-paced, and yes, that old cliche, hard to put down.  If you are looking for something even remotely uplifting, I don't think this book will do the job.  Even the poor animals suffer horribly, which is something I wish author's could refrain from doing.  It is fiction, after all, and not everything has to be depressing and horrible.",If you think your life is bad,Verified Purchase,12 people found this helpful,,37,33,1892081,Public
Thomas Bergerud,/gp/profile/amzn1.account.AFA7UAT2WKXK3C4WNDHWOKFS5ZRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,"The Dust Bowl and Great Depression were brought to life in this novel by Kristen Hannah.  Strength, determination, struggle,love of family and “the land” were at the forefront of this novel.  Elsa was naive in many ways, yet showed her strength when needed.  Her constant love of her children through adversity kept her going in the most difficult times.The book lends itself to discussions around “the dole”, respect, caring, work ethic, community, values, living wage...all of which are very real issues in today’s COVID environment.  The Four Winds begs the question...what have we learned from past history?  Who would think that decades after these horrible times we would be revisiting some of these same issues?The story and characters tore at my heartstrings.  My favorite kind of read!",Four Winds,Verified Purchase,9 people found this helpful,,105,68,226599,Public
Susan Roberts,/gp/profile/amzn1.account.AFVSB5HQIU4CHO6CFXTYAYK5D3HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"I have enjoyed Kristin Hannah's books in the past and just had to buy her new book.  I started it as soon as UPS dropped it at my door and didn't do much else until I finished it.  It's one of the best books that I've read in a long long time.  It's a story about poverty, love and family that I will long remember.It's 1934 in Texas and the recession and drought have drastically changed the lives of the farmers.  Instead of the crops they had in the past, they now have dry fields that don't yield anything and dust storms that make their lives and their farms even more brutal.  Many farmers are losing their farms and equipment to the banks and the federal government is doing nothing to help their plight.  They've heard that California has jobs and life will be good for them there.  Many of them pack up their household goods and start the trek to California.  When they got there, they find a way of life much worse than what they left.  They are forced to live in unsafe conditions and paid a pittance for helping the rich farmers pick their crops.Elsa has to decide whether to take her children to California for a better life or stay in Texas on the family farm.  Her husband has left her and his parents are struggling to keep the farm profitable.  When her son gets sick from the dust, she feels that she has no choice and leaves to find a better life.  What she finds is a camp full of people who can barely earn the money to feed their children.  She also finds prejudice and dislike from the Californians.  Elsa never gives up in trying to keep her children healthy and fed.  She'd never felt strong or brave in her entire life but she showed bravery and love every day to try to find a better life for her family.This novel is so well researched and written that I could feel the pain of Elsa and her children.  I admired Elsa and all of the other parents who did back- breaking work to help their families in this terrible time in American history.  I'll warn you that this is not an easy book to read.  I cried more reading this book than any other book that I've read recently.  At the end the overwhelming feeling is one of admiration of Elsa as a strong and brave woman and strong hope for the future.This is a novel that I will keep  and re-read sometime in the future.  It's a book that I am so glad the Kristin Hannah wrote full of characters that I won't ever forget.",The Dust Bowl,Verified Purchase,8 people found this helpful,,3211,1748,967,Public
jenXesprit,/gp/profile/amzn1.account.AGTIQTDPZWFHOKEHFHN7WRR4VQCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,"First off, let me state how much I adored her book, NIGHTINGALE.THE FOUR WINDS was just SO unbelievably depressing, I couldn't believe there wasn't an ounce of joy in the pages. It is 450 pages of non-stop bad luck, poor choices, self loathing, politics, and loss - over and over and over and over again without any relief.I wasn't a fan of the lead character, Elsa, but I was hoping she'd find her ""voice"" or inner strength.I thought, after reading through all the endless suffering, I hoped it would give me a good ending at least - but alas, no. The ending was another dusty slap of disappointment.I really REALLY wanted to like this book. I was in the mood for another Nightingale or maybe something a bit less than what it was, but this book left me with an emptiness that CRAWDADS did. I know a lot of you liked WHERE the CRAWDADS SING but I'm definitely not one of them so keep that in mind while reading my review.I wanted this book to be so much more than it was.  Honestly, I would not recommend reading THE FOUR WINDS at all. There are plenty of good reads out there. Sadly, this isn't one of them.",A Dusty Slap of Disappointment and Depression,Verified Purchase,7 people found this helpful,,38,50,991202,Public
Deborah Macdonald,/gp/profile/amzn1.account.AGO6WPAPMRIDRRY3NEUMPIYLSKLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,"If you have read John Steinbeck's ""The Grapes Of Wrath"" then you have pretty much read this story.  They parallel one another - both equally dark, depressing stories with a pro-commumist touch that did not set well with me. Also, the super-human character that Elsa is depicted as being was over the top from what a human being could possibly endure considering everything and everyone she encountered.  I liked ""The Nightingale"" so much better.",the four winds,Verified Purchase,15 people found this helpful,,75,40,830526,Public
D. Lind,/gp/profile/amzn1.account.AE3VPYTKXE7EPAWLTBOUE72XP4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2021",1,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"Powerful message, beautifully written and couldn’t put it down. It’s a novel of the meaning of perseverance and family. I also appreciate Ms. Hannah’s deep dive into the time period in our country and it piqued my interest and desire to learn more about it. My favorite read of 2021so far!",Powerful and Beautiful Message about Family,Verified Purchase,12 people found this helpful,,19,12,5340420,Public
Marc Weisel,/gp/profile/amzn1.account.AFOQCXY5DAKU5O2XZOEPBLOFRJEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,"After reading a number of Kristen’s books, I found this story to be contrived and pedestrian, superficial in the storyline and the exaggerated stereotyped characters that I didn’t want to finish reading.  Without the gratuitous sexual portions, this would be a nice book for adolescents (young adults) interested in a fictitious account of the depression era and the plight of migrant farm workers.",Not up to earlier works,Verified Purchase,17 people found this helpful,,34,41,1175227,Public
Londonphilly,/gp/profile/amzn1.account.AFKK4BEML5LUCIUP6BTGE7M27QAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,Starts out well written. The characters of the Martinelli family were admirable. But as soon as I saw the quote credited to Cesar Chavez I realized Ms. Hannah was getting on her soapbox and making a modern day connection to immigration and communism. I stopped reading when she felt it appropriate that at 12 year old was being indoctrinated. Tells me all I need to know about the type of parent Ms. Hannah is... not a very astute nor worldly one. Give this a pass if you do not want to tarnish your opinion on Firefly Lane.,PC destroys what could have been a great story.,Verified Purchase,10 people found this helpful,,33,12,2745688,Public
johnelle,/gp/profile/amzn1.account.AFYYKU222ZFUQ6ZNMDWGDQNEB26A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,3.0 out of 5 stars,"She is a intriguing writer and gives the reader a great insight into historic times. Although realistic, these characters literally live only continuous hardship, no silver lining, no escape from it, no hope, just more sadness. Leaves you feeling depleted and depressed.",NOT a feel good read.,Verified Purchase,15 people found this helpful,,76,72,119663,Public
JReader,/gp/profile/amzn1.account.AFX2PF7KZKM7JGQ7PBGCBVBHGB2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,"I'm sorry to say that I bought this kindle edition of Kristin Hannah's book, The Four Winds'  well over a month ago and just got around to reading it last night.  I tried to return it this morning only to find that the return period had passed.  I do try to read reviews before ordering anything by an author I haven't read, which I do to avoid experiences like this -  ALL of the reviews were glowing.  I was sorely disappointed when I couldn't bear to read more than a chapter.  It started off well but very quickly became trite, unbelievable and predictable.  It read like a novel geared to young adult or teen readers.  I'm just an ordinary woman, not a scholar, but I know good writing, and this is bad.  Don't waste your money.  I must be missing something if I'm the only one that feels this way.",Looked like a winner but proved to be a dud after a few pages,Verified Purchase,14 people found this helpful,,15,16,1434669,Public
J. Melko,/gp/profile/amzn1.account.AHTP5RQVKN2LEZBS3Q4YQDWV4HKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"The temptation,  of course,  is to compare this masterpiece with The Grapes of Wrath. I won't do that.  Steinbeck's book was a book about men. This is a book about women.Kristen Hannah is a master at personalizing history. This time she has surpassed herself. This time she did not write a story about people living through history. This time she wrote of history living through women.She did it by  making her characters bigger than the history. She did it by telling us how the heart and the mind find their way from the sideline to the battle front. Hannah achieves the climax of character not with tears or suffering or heartbreak, as do many female depictions, but with a baseball bat slamming a counter.Bravo!",A classic novel,Verified Purchase,8 people found this helpful,,22,10,2470287,Public
