author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Linda H,/gp/profile/amzn1.account.AGAKUQLHRV6XIJPK43Q3Q4EA7ATA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=8,5.0 out of 5 stars,"This novel is a roller coaster ride of action, emotion, and real science and engineering.  With the fate of earth at stake, how can one man (smart, but with flaws as all of us have) make a difference? Our hero tackles both technical and human issues as he races to solve innumerable problems.This story explains basic science and engineering across multiple disciples in terms all of us can understand as the complex plot unfolds. It is full of unexpected events and the agonizing decisions that must be made to save earth.Throughout the novel, I raced ahead to find out what would happen next, but I did not want to reach the end.  I’m ready to pre-order whatever this talented author writes next!",The Best Book I’ve Read in Years,Verified Purchase,,32,76,1594890,Public
David Wade,/gp/profile/amzn1.account.AETWFNQNH3T6DFE5X66H7YDQ7UOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=8,5.0 out of 5 stars,"The Earth is endanger of freezing, because an alien parasite is taking energy from the sun.  A star that is light-years away is not affected by the parasite, so a mission is launched by the nations of the Earth.  Three team members leave, but only one survives the trip.  Ryland Grace is the world's only hope.  Grace is near the alien sun and prepares to find out why it is not affected, but then a very strange thing happens.....he encounters an alien spaceship.  It turns out the alien spaceship is there for the same reason.  There is only one survivor on the alien ship.  Grace teams up with him to solve the mystery that could doom their planets to extinction.  This was a great story.  I couldn't put it down.",Great story,Verified Purchase,,239,196,26665,Public
Taylor Marie Corrin,/gp/profile/amzn1.account.AGDXMQZAJ3YAQHEZ62QDCYSIALDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=8,5.0 out of 5 stars,"If I could give this book 6 stars I would because I LOVED Project Hail Mary!!! In fact, as of right now it’s my favorite book I’ve read this year. I honestly don’t think my review will do this book justice, but I will try my best.My suggestion is to go into this book as blind as possible. Try to avoid spoilers or reviews that give too much of the plot away if you can, because there are some fascinating developments that happen in this book that I am SO glad I didn’t know about until it was revealed to me as I read along. All I knew about this book going into it was the blurb, that it’s written by Andy Weir, and that some of the advanced readers were giving this book 5 stars but that was it. I didn’t read in depth on it beforehand, I just jumped right in and I am glad I did.Those of you who loved The Martian like me (it’s one of my favorite sci-fi books!) will love Project Hail Mary too, and I love both equally now. Project Hail Mary has a lot of similar elements to The Martian, yet it is still it’s own very unique story. Both books are science focused, take place in space, have some witty lines and writing, and revolve around a solitary astronaut/scientist, but from there onward the stories and concepts are very different.However, Project Hail Mary is just as expertly plotted and executed as The Martian with a main character you are rooting for from beginning to end. At times it is a wild ride and it is so compulsively readable. Project Hail Mary kept me up way past my bedtime two nights in a row because at times I just could NOT put this book down. There is a lot of cool exploration into a lot of different concepts and I actually learned quite a bit from reading this book.I thoroughly enjoyed how everything came together and the ending was SO SATISFYING! I’m not even going to talk about my favorite character because I don’t want to spoil anything, but let’s just say I appreciated that character so much (once you read the book you’ll know who I’m talking about).If I didn’t have a huge TBR stack staring at me, and if I hadn’t already promised to immediately lend my copy to my boyfriend, I would actually consider rereading this book again because I miss it already. Thankfully I had preordered my own copy so I can reread it again in the future once I've lent it out to people.Also I just found out that they’re going to turn this book into a movie. If it’s the same people who did the film version of The Martian then we’re going to be in for a treat because The Martian film is one of my favorite book to film adaptations. Let’s cross our fingers for an epic Project Hail Mary film.If you asked me whether or not I like the Martian or Project Hail Mary more, I would honestly respond that I enjoy both equally which makes me happy. It’s not often that I have two favorite books from the same author.Overall I recommend this to everyone! Even if you aren’t big into sci-fi but just love a good book, give this one a shot.",If I Could Give Project Hail Mary Six Stars I Would!,Verified Purchase,,23,9,6445656,Public
sajupuri,/gp/profile/amzn1.account.AEQJNIEZHSL2V56YQSDGRUWV2AJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=8,5.0 out of 5 stars,"What I like about Weir’s latest book, Project Hail Mary, was the focus on one main character and the solitude they felt on their journey, which was one of the main strengths of Watney in The Martian; the loneliness the character felt was communicated thoroughly. I think what separates Project Hail Mary from Weir’s other novels is the mystery surrounding the problem that the character(s) seek to solve; it was a good mix of suspense and mystery compared to the other novels that relied on mainly suspense. My favorite aspect of Project Hail Mary was the relationship Ryland forms with Rocky, which can be hilarious at times.My only very minor issue with the novel is that it certainly relies a bit more on lots of chemistry (all very relevant, course) and some of the orbital mechanics that is used isn’t explained as well as the other scientific fields are in this novel or as well as orbital mechanics are explained in Weir’s other novels.All in all, I’d say it is Weir’s more adventurous literary endeavors (covering topics from language formation to civilization building to evolution to physics) and is certainly welcome, at least by me. I highly recommend it to any science fiction fan, plain science enthusiast, or anyone who was a fan of The Martian (maybe not Artemis). Truly one of my all-time favorite books, and do not mind rereading in the future nearing the release of the rumored film adaptation.","Once I started this book, I could NOT stop devouring it!",Verified Purchase,,19,11,3665931,Public
Marvin Aberle,/gp/profile/amzn1.account.AHO5NJIXVIWHUC2JFMCVGLHLXIRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=8,5.0 out of 5 stars,"I just finished this book today. Previously my all-time favorite science fiction book was The Moon is a Harsh Mistress by Robert Heinlein.  Now it is Hail Mary by Andy Weir. Yes, it really is that good and deserves to be in that pantheon. This book really does have everything: apocalyptic excitement, physics, microbiology, space travel, very memorable characters, and plenty of fascinating sci-fi problems that need to be solved. The Martian was an exquisite book because of the plot and accuracy of the physics portrayed. Hail Mary does this too, but adds microbiology now as well. I'm fairly well-versed in both, and I found it all exciting and plausible. There is so much here, and also plot twists that keep the blood pressure up. I cried once or twice during the book, and that doesn't really happen to me. That's how attached you become to the characters. You will never forget them. I can't recommend this book enough. Andy Weir is a science-fiction genius, and I hope he keeps working hard.",a science-fiction masterpiece,Verified Purchase,,79,17,2039329,Public
Dutchproverb,/gp/profile/amzn1.account.AH6SAXZG45AJRSESMY3YHEQHIDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,5.0 out of 5 stars,"Wow!  Sci-fi book of the year!  Bring on the Hugo and nebula awards.  This will be one of the all time great sci-fi books in my collection.  Easier to read than the books from giants of yesteryear but with the same true science and fiction combination that is now lost to ""modern"" sci-fi writers.  Earth is in trouble and our anti-hero must save it...he just doesn't know it yet nor does he want to.  Just read the rest yourself...I don't want to spoil the fun!  This is not a Hail Mary: its a home run!",Wow!  Sci-fi book of the year!  Bring on the Hugo and nebula awards.,Verified Purchase,One person found this helpful,71,28,2009143,Public
book lover,/gp/profile/amzn1.account.AHR4R5R7SFCEMNVWWR2ZWE5N47AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,5.0 out of 5 stars,"PROJECT HAIL MARY  by Andy WeirThe sun is being eaten by an alien infestation. Mankind will cease to exist in 50 years. So… Project Hail Mary. Send a crew of scientists to a star that has beaten back the infestation and see how they did it.  This being a seat of your pants thriller, things go wrong – quickly. Most of the crew dies. The one left can’t even remember his name, let alone what he is supposed to be doing. Then he meets another alien survivor.Great story. Believable situations. An intriguing alien society. Good writing.  Weir even makes the science understandable.  Well worth your time if you like sci-fi, or thrillers, or just a good story with a great ending.5 of 5 stars",Great ending,Verified Purchase,,908,445,13949,Public
M. L. Larson,/gp/profile/amzn1.account.AF4B2WIXGY7WWO53M64VP6TYEXCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,4.0 out of 5 stars,"Skipped about half book when another science lecture started.I liked the interactions with Rocky, that kept me reading to end.But solution to keep earth warm until the hero finds solution was a head shaker. With an alien heat source in hand the solution is climate disaster? Buzzer. Other head shaker is the non reason for ending. Grace resents humans so deep he can't resolve it? He hasn't shown any emotional logic  in entire book and uses science and logic every step but now I'm supposed to believe this ending?  Elephant in room the cell is an alien life form that esaped home planet. Solution, just kill it. Pretzel logic does not compute. RU sure u want to open bay doors Dave?",science class,Verified Purchase,,185,193,83723545,Public
Bill Clark,/gp/profile/amzn1.account.AHPI2X4C37QJSUWY5SOUOYJVQ5AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,5.0 out of 5 stars,"Look, I haven’t finished the book yet. I know that culturally that says I should not write a review. I can’t help it. I am in at 58%. I don’t want the book to End and I can’t put it down.  I loved The Martian, but wow you hit this one out of the park.  Thank You",Not Even Done With book Yet and Want to Shout yeah.,Verified Purchase,2 people found this helpful,48,74,3046653,Public
Andrew,/gp/profile/amzn1.account.AE3CHT6OFAYRWJTNGAVYMUCUUANA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,5.0 out of 5 stars,"I'm about halfway through.  So far this is very close to The Martian in quality, which makes it one of the best novels I've ever read.I haven't laughed out loud nearly as much as the Martian, but pretty close.  The main character of this novel is basically Mark Watney.  Again, probably the most entertainment I've ever gotten out of a novel, so it's totally a good thing.I'll definitely read anything that Weir puts out.  I even generally enjoyed Athena Project, which didn't get great reviews.  (Also had Watney, but with boobs, as the main character)I will update this if the story falls apart when I'm done reading it tonight.",If you liked The Martian then get this now.,Verified Purchase,,199,172,83676947,Public
PAUL M.,/gp/profile/amzn1.account.AHR3WBW5CHUVGOB2NMDXDVE7U37Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,4.0 out of 5 stars,"Another good Andy Weir Sci Fi novel.  It was recommended by a friend.  I like the author's writing style which is consistent with his previous enjoyable The Martian novel.  I would actually give this new novel 4.5 stars out of 5 versus 4 out of 5 but Amazon doesn't allow half star increments.  The half star decrement is because the book is a great read, continues to be a great read, then slightly drags certain events as a good read, and then back to great read novel.  Would I recommend it?  Absolutely.  Is it 5 out of 5?  Almost, but not quite .. but then I'm a tough critic after half a century of avid Sci Fi reading.",Another good Andy Weir Sci Fi Novel,Verified Purchase,,140,118,174712,Public
EEE,/gp/profile/amzn1.account.AGQRAPYDJY65DT6HI4RLFWVORWKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,4.0 out of 5 stars,"I might have liked it better if it weren't a rehash of The Martian. Less poop, no potatoes, definitely less F-Bombs,  no cursing at all, in fact. A couple gratuitous pop culture references, and at least one completely unnecessary discussion regarding reproduction, probably included to make up for the F-Bomb deficit. But it is a guy alone story, and our focus character is a decidedly unreliable narrator. The story, by necessity of the narrative style, is on the choppy side, but told well, keeps moving, however, you really can't get away from the similarity to the *big debut novel*.",Interesting Read,Verified Purchase,,505,401,113263,Public
Mel S,/gp/profile/amzn1.account.AESM4XE6ZQANFEXMOYI6R6YQV6DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,5.0 out of 5 stars,"I don't write book reviews much but this one is an exception. I read Andy Weir's the Martian and was super impressed. I wanted read more of his books but Project Hail Mary was not released when I checked last time. 2 days ago, it showed up on my kindle screensaver (or whatever you call the opening screen) and I didn't realize it was released. I started reading the book and couldn't stop. I don't want to spoil anyone about the plot, so not going to write about what the book is about. I found myself gasping in surprise many times and super duper pumped to read every sentence. The explanations of the scientific terms in the book are very well articulated. I definitely recommend it to those who are interested in science fiction novels, space travel and science in general. The book includes knowledge of wide range of science branches and studies.",Couldn't stop reading,Verified Purchase,,9,14,9995383,Public
just jen,/gp/profile/amzn1.account.AFXQ2P4R6YA6OTODPKXXAAOJFG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,3.0 out of 5 stars,It had waaaayyyyyy too much math tech stuff. I mean pages and pages of it. I don't mind some high tech stuff and I realize it was necessary to explain how space travel can happen but I found myself turning pages until it got back to people and alien interaction. I read The Martian and don't remember it being so technical. Anyway I hope this one is made into a mob too.,Great book but why just 3 stars?,Verified Purchase,One person found this helpful,210,294,58969,Public
Patrick F. Gleason,/gp/profile/amzn1.account.AH7VJ4MSQQEOGZIKRYEZPWVZXGXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=9,4.0 out of 5 stars,"Andy Weir's technical virtuosity in creating a compelling science fiction tale overcomes his less skillful rendering of human (and ""alien"") character via dialogue.  The story is an exciting series of progressive challenges, well-told through flashbacks as Ryland recovers his memory on his journey to save more than one galaxy. As with many high concept tales whose unfolding is more edge-of-your-seat entertaining than enlightening, it will make a GREAT film. The buddy tale conjuring of ""Rocky"" as a cutesy, clever, music speaking sidekick - but not with the scientific wherewithall of humans -  is fun but sacrifices the potential for a deeper story about communicating with far greater ""intelligences,"" rather than anthromorphizing the ""other"".  But still this is a great, fun read.",Well-Told Tale Despite Flaws,Verified Purchase,,68,18,1659070,Public
B. Rollender,/gp/profile/amzn1.account.AGJ2GD4GEUPAKZWE5PID42ARIXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,1.0 out of 5 stars,This book is pretty awful.  It’s a guy in space telling himself how great he is and how smart he is.  He learns an alien language in an afternoon.  Figures out a near light speed rocket engine in a couple of days.  I got sick of it after reading about 45% and just couldn’t deal with the infantile one sided discourse.  What a total waste of money.,Don’t understand all the 5 star reviews,Verified Purchase,3 people found this helpful,3,3,,Public
Groenendael,/gp/profile/amzn1.account.AFDRBF3AGCFY2IKSGSHZKUQK5EHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"Loved this book. Imagine waking up not knowing anything, even your name. In a spaceship with a couple of dead bodies next to you. And the fate of humanity depends on you.Yes, this book is similar to The Martian, but that didn’t bother me because the world he created was interesting, and there were enough flashbacks to fill in the missing gaps.If there is one critique I have, it’s that Weir’s main characters in all three of his books are snarky wisecrackers. Other character types would be nice. Looking forward to what he writes in the future.",Couldn’t put it down,Verified Purchase,,126,72,194757,Public
Kindle Customer,/gp/profile/amzn1.account.AGNMHGKSKBCCEDRPQF45SES6P7DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"When I finished reading ""The Martian"" I felt that it was one of the finest examples of hard science fiction I had experienced in many years, and Andy Weir vaulted to top position on my ""must read"" list. But I must admit that my enthusiasm was tempered by the realization that it would be a tough act to follow.Well, my misgivings were WAY off base, because Mr. Weir has delivered a brilliant speculative fiction tour de force. However, divulging any plot points would be irresponsible on my part. All I can say is just stop reading these damn reviews, and go buy this book. You will NOT be disappointed!!",READ THIS BOOK!!,Verified Purchase,,41,30,7971803,Public
Susan MacMillan,/gp/profile/amzn1.account.AFDKYDCFZOR72QVER3TGAQZFOUIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,3.0 out of 5 stars,"I haven't read a sci fi book in decades, but I saw the author on TV and thought that I need a change in reading genre. I immediately loved the voice in which the character spoke to the reader. The story was compelling. I did get kind of bogged down in the technical descriptions of the solutions the character was forced to come up with to reach his goals. I'm guessing that if I had read The Martian, instead of just seeing the movie, I would have come up against this same reading challenge. If you like space stuff, which I do, it's a worthwhile read.",A Fun Though Technical Read,Verified Purchase,One person found this helpful,336,150,41583,Public
Sophie Shopper,/gp/profile/amzn1.account.AFAWXPPWCQZEOEJCEKVCBL36EVWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"I so enjoyed this book. Just as much as The Martian.  Thank you Andy. What if they make a movie? Wow, that would be cool.  Some of the science was over my head; but that's fine.  It makes it all so realistic. I don't want to give away anything, so what to say? Man has to save our planet & heads off to do just that. But complications arise.  Will he live or die? Will he find anyone or anything to help him out? Will he get back home again? And what state is our earth in if he gets back? Don't read spoilers. Take my word for it....and just read it.",Wondrous,Verified Purchase,,743,123,66103,Public
Beach reader,/gp/profile/amzn1.account.AH5N7KETMJLN2TGJ63FZSHO4KQ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"Great plot with constant twists and turns. I not only enjoyed it as a page-turning read, but I got a lot of great role-modeling out of the hero who tackles problems ad infinitum. I seriously did, I'm sure I'll think back on what-would-Ryland-Grace-do? next time I'm in a pickle. I loved his process and his way of going for broke on life-threatening decisions. I kept thinking about that line from the Martian movie -- ""There will be problems, and if you solve enough problems you will get to go home."" I felt inspired for this space journey called life!",Enjoyable AND inspiring,Verified Purchase,,114,48,728668,Public
Doud_FtC,/gp/profile/amzn1.account.AE4NIY2HS5OCUTUYAEN2VQS2SGTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,4.0 out of 5 stars,"I’m only 70 pages into an almost 500 page novel, but there are already some issues that don’t jive. In The Martian and this novel, the author appears to use physics to help the protagonist unravel their conundrum. In this one it helps him (maybe a she in a future book?) determine that gravitational acceleration is too high for earth and it cannot be a centrifuge. But,1. By giving the mass and diameter of an Astrophage we find that its density (mass per unit volume) is approximately 4% of an Earth microorganism, that is, either much lighter compounds than water or a lot of empty space, except2. Puncturing an Astrophage reduces it to a blob of goop, implying it’s a liquid which isn’t consistent with its density, and3. Finding that the Astrophage is (chemically at least) mostly water. It’s also annoying that the volume of one Astrophage is so small (500 femto-liter or 0.5 times ten to the minus twelve liters) that no existing or planned analytical instrument could determine its composition.The witty repartee between the protagonist and ESA overlord is nice, but not realistic. So, engaging story line but please dot the i’s and cross the t’s.",Weir makes me grumpy,Verified Purchase,,7,6,39687814,Public
Christine Rolfes,/gp/profile/amzn1.account.AEGHQXR5K7JG32CBCWLB6QDYLS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"Any fan of The Martian will be a fan of Project Hail Mary. I loved how this story unfurled--petal by petal and still what was inside surprised and amazed me. The topics and challenges that the main character encounters, and of course, how he deals with them feel like a heart-stopping race to very end. Despite the apocalyptic future that spurs the story's beginning, there are plenty of moments that made me laugh, ponder, and explode with curiosity. This is as exciting as any ""What if...?"" book out there. I'll definitely read it again.",Could not stop reading!,Verified Purchase,,8,42,4188068,Public
Tropics,/gp/profile/amzn1.account.AFNVLYHYEANIAK7GNNSIT2N5BQEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,4.0 out of 5 stars,If you liked the tech of The Martian you will love this story. As with The Martian I was not sure if I liked it or not so kept reading....and suddenly found it was 2AM. I enjoyed it. I am not a big fan of flashback but in this story it worked. Andy Weir knocked another one out of the park (or should I say solar system? ,p ).,Pumped up Martian,Verified Purchase,135,118,768626,Public
Kindle Customer,/gp/profile/amzn1.account.AEJ5ZQWNWW2WJE2JT2EDO4FKB7IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=10,5.0 out of 5 stars,"Science and the scientific method work on a scale of decades and centuries-- they build up a foundation on which inventions can grow.  The most spectacular of inventions take years to effect society in meaningful ways.  Andy comes up with situations where science is quick, exciting, and dangerous.  Like McGyver was to engineering, his protagonists are to science.  They hypothesize, test, deal with the consequences of being wrong, and repeat.My high school physics class we had was not taught by an inspirational figure.  Physics wasn't his thing.  He would actually have us grade each other's work.  We would then step through the solutions and note the correct answers.  In real physics, partial credit is key-- we never know the answer completely-- the important parts are in how we go about solving the problem.  Our teacher didn't understand this.There may be a technical issue or two with a small fraction of the science in Project Hail Mary.  That isn't the point.  The point is that his story might inspire critical thinkers to engage science and to dream about how their work can contribute to the survival and betterment of humanity.  So yes, 19/20, Andy Weir.","Again, Andy comes up with a scenario to make science exciting.",Verified Purchase,,5,6,16612553,Public
Nomadic Reviewer,/gp/profile/amzn1.account.AEQIXCWNCM3L3LXEBCXHIYOMXB7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=11,5.0 out of 5 stars,"I am a lover of good quality science fiction and was not disappointed and although,I may not understand all the science, astronomy or physics stuff, I know a good story line. I think if you read the Martian, then you’re bound to enjoy Hail Mary. Mr. Weir’s humor is prevalent throughout, adding just the right amount to make this read far more enjoyable.  George, John, Ringo and Paul were by far my favorite aspects and brought the blend of science, music and songs to make a harmonious and delightful Spring read.",Science Meets Songs,Verified Purchase,,499,280,187860,Public
Chuckwrite,/gp/profile/amzn1.account.AHRM3VZRPABIHNCDKZ6YPHADRLBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=11,3.0 out of 5 stars,"I truly enjoyed ‘The Martian’ and ‘Artemis’ and this one started out just as good. Then sadly to me, the story got lost in a long, convoluted, kinda boring college level lecture on quantum physics — and all its excessive details. I considered myself well educated, even into biological science, but I’m not a physicist.  Most of it is a good and exciting story, so maybe some readers may need to skim through the physics lesson. If you start, don’t just quit. The rest of the story will be worth your time.",Great story but lost in the details,Verified Purchase,One person found this helpful,95,58,677810,Public
BGK,/gp/profile/amzn1.account.AHJJ72XHO5OCUW3PA4G3WIVYWOQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=11,5.0 out of 5 stars,"Best book I’ve read in 20 years, and I read constantly. I liked the first two books a lot, but this one had so many other facets. I admit I skimmed some of the science details, but it was the story itself that made this so memorable. You don’t have to love science to love this book. Don’t let the first academic references deter you. Great characters, interesting writing style, and it made the impossible sound feasible. The ending was unexpected and I loved it. I’d give it a six if that were an option.","Destined to be a classic, and can’t wait for the movie! 🤞🏻",Verified Purchase,,71,51,2052779,Public
Thomas K. Parrent,/gp/profile/amzn1.account.AFH5TG7SWEYPYI7PEME3425RHL4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2021",0,,https://www.amazon.com/Project-Hail-Mary/product-reviews/B08GB58KD5/ref=cm_cr_arp_d_viewopt_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageNumber=11,5.0 out of 5 stars,"I thought Andy Weir’s “The Martian” was outstanding. Certainly the best science fiction book I’d read in decades.This. Is. Better.Really knocks it out of the solar system in his third novel.As each problem appears, you realize he has given you just enough information to figure out the source of the problem and it's solution. So it's part sci-fi, part mystery, part do it yourself spaceship repair.Propel yourself at light speed to your nearest bookseller.",Weir keeps getting better!,Verified Purchase,,241,43,309787,Public
